N,sim,K,alpha_c,beta_c,final_order,sync_time,shared_closure,closure_divergence,continuity_overlap,collective_persistence,r_volatility,shared_closure_emergence,coupling_closure_r,mean_pairwise_diff
5,175,0.8820854521238868,0.2717162424099359,0.8437584988656038,0.9404296897907674,27,0.8836408577425036,0.0004559204958663422,0.9853337770005607,0.9999980307468124,1.9692531876029753e-06,-0.9531676084363915,0.6761536950852618,0.014666222999439298
5,176,0.14636850278124958,0.21074153738317142,0.0303352087288056,0.25923871128483517,500,0.10024549043995792,0.03477221736408497,0.9158716034591289,0.9127484624624058,0.08725153753759424,0.03464217394661212,0.8193124960507883,0.08412839654087115
5,177,0.7190142906954052,0.20936405134781827,0.6897729615635197,0.7093971165408012,485,0.3107136230601633,0.03547259052115535,0.9351882933034452,0.842677561874521,0.15732243812547891,0.6933061312804757,0.3886243055181059,0.06481170669655474
5,178,0.3393598911117205,0.06762278627757355,0.02327867419914802,0.42871368234832175,500,0.22308877648967376,0.019877532569803423,0.9468122964214017,0.8586309201112762,0.1413690798887238,-0.23980507791525452,0.2983120328616425,0.053187703578598276
5,179,0.8097741332478519,0.05626347161246405,0.8079163142646207,0.8295668474350206,47,0.4428845653788141,0.011916623177226677,0.9876130538547792,0.8651650940105666,0.1348349059894334,0.1725791561833261,0.057484375149160834,0.012386946145220866
5,180,0.1494730687717134,0.050901666209205734,0.06469286305513754,0.433647943746707,86,0.3485936065431828,0.013813981713081274,0.9370125598982854,0.8069179815566132,0.19308201844338685,0.1243991261151268,0.044849643604439174,0.06298744010171467
5,181,0.7133868365185793,0.11021381491424696,0.07395275167812985,0.9078506801487449,63,0.7853547048915659,0.007181240156711513,0.9525095866239043,0.9997518435508826,0.00024815644911731764,-0.9388962547769637,0.5524924498849423,0.0474904133760957
5,182,0.47515774512137143,0.09940041862085229,0.3902578497829534,0.5692193989753026,500,0.2383344842053811,0.018579737341465393,0.9515139739412816,0.8464753301334551,0.15352466986654492,0.38040622312083455,0.027475595119347603,0.04848602605871847
5,183,0.27538758097764204,0.207580357187663,0.15733364169599434,0.5773709119521113,107,0.49959137000817444,0.049649009220199145,0.8563354312871647,0.8205291252620701,0.17947087473792991,0.43149456710007394,0.34129194931777673,0.14366456871283534
5,184,0.002203944864497487,0.08341789090700659,0.0014347531423599513,0.45505802084458247,0,0.2556822026087703,0.025779997443641067,0.840676661443472,0.8578579860730645,0.14214201392693546,0.08980623022303894,0.08333397689994157,0.15932333855652808
5,185,0.545741831106242,0.2943977998586722,0.3462716951772512,0.5853030172537685,338,0.4944473558472596,0.04277279036621694,0.8775516280377442,0.8876088952953022,0.11239110470469778,0.3067351619217528,0.6347703431995777,0.12244837196225575
5,186,0.5714104705781418,0.17992109539679496,0.17015721302826756,0.4215631133628679,303,0.2202407153828219,0.050475569917299644,0.9701930551689137,0.7221033527513583,0.27789664724864177,0.4330119316956141,0.41956502509523674,0.029806944831086212
5,187,0.0657366506383148,0.11035025873450253,0.002745386153765394,0.7593348485650315,500,0.28426328006730117,0.04507841496585817,0.8709837877685872,0.7908252288283211,0.20917477117167893,0.32675433974710716,0.08085435997624067,0.12901621223141277
5,188,0.8893340613070008,0.10391137056423887,0.6485149761502115,0.7036686939911911,130,0.3951236098358651,0.03163516105911727,0.9907044022288646,0.7501878371432105,0.2498121628567895,0.07738548591645812,0.2114898369506572,0.009295597771135384
5,189,0.20847533651116956,0.10097826885071805,0.1152398799721606,0.5579383455231216,173,0.3143315888719845,0.022991715305048344,0.9285657914812706,0.8198954023531032,0.18010459764689676,-0.13089637882234476,0.10525726709363312,0.07143420851872942
5,190,0.6154463930154759,0.2517598625100443,0.45462128498361337,0.5328503764200022,0,0.20423005221502086,0.053080545012283854,0.9042176766544603,0.870354280403471,0.12964571959652907,0.10339711711461386,0.37759857116598683,0.0957823233455397
5,191,0.0802880700217583,0.13416866310715703,0.013379159210038478,0.5719124982768652,500,0.13686958440414385,0.034383281171127836,0.9059937775964033,0.8244573690526079,0.1755426309473921,0.8256407650548855,-0.2749592610663996,0.09400622240359666
5,192,0.37645783789867193,0.19253570629557115,0.2616510425057497,0.8869619317734428,253,0.7158302411921144,0.023932018638705758,0.9292323368613472,0.986882792898823,0.01311720710117705,0.9983435637711229,0.8503946068639304,0.0707676631386528
5,193,0.4319519047603335,0.29755235412737424,0.24493164683797616,0.32669807430659303,18,0.2363474371354894,0.04219927977870099,0.8437189231936038,0.8910542198227848,0.1089457801772152,0.17196199600678744,0.7845779016312926,0.15628107680639625
5,194,0.5842524078352153,0.11157341932726368,0.25644114905805887,0.6608421881910752,0,0.6415186734959774,0.020001274283143404,0.9153451324634208,0.8695989526083074,0.1304010473916925,0.20863446052360077,0.004259694985190752,0.0846548675365793
5,195,0.5048788182858424,0.15534279299126058,0.49436389272080994,0.6323984202914251,259,0.5437695000404886,0.0436675632615362,0.905452266170582,0.8760458313691567,0.12395416863084333,0.46575764180870727,0.46664530690999245,0.09454773382941793
5,196,0.33977083149214693,0.28054198409668163,0.3003092220722679,0.27588484806289204,333,0.2667348386759818,0.11002943622240449,0.9359081777081895,0.7280639378807456,0.2719360621192543,0.3757816010978106,0.15476470906725617,0.06409182229181053
5,197,0.16733878581386008,0.15266241554434068,0.05883685362688047,0.33785893702011627,381,0.38551373271534833,0.039340622345128445,0.920234499661034,0.6757473728902419,0.32425262710975805,0.33448106385076976,0.18629294112975733,0.07976550033896602
5,198,0.3209704121911222,0.17599076933041718,0.11170870607279186,0.558469635547535,268,0.24936879729684777,0.03933816856644062,0.916459158762283,0.7980868759507496,0.20191312404925046,0.3534076921432892,0.17052428023465538,0.08354084123771705
5,199,0.789974589369992,0.1845766757137302,0.4229544976783771,0.7745272665256044,54,0.34244754265551125,0.044794462105785186,0.9190888350788522,0.8253212165667536,0.17467878343324633,0.13747700775631289,0.33735743526383877,0.0809111649211478
5,200,0.3039084869584616,0.20200944343032246,0.29646303761868975,0.3920125274270046,53,0.16504433958254064,0.03399930134353572,0.8893964477355244,0.9030333850328832,0.09696661496711678,0.14556273184110113,0.4885859799752023,0.11060355226447556
5,201,0.41451898324619285,0.26135534370324137,0.06952873925820358,0.671566677338954,493,0.25916433916136655,0.04321467540140543,0.8211074752943588,0.8696468674097393,0.13035313259026077,0.6114588006065567,-0.10172445232352365,0.17889252470564115
5,202,0.933281571101935,0.16953576564074835,0.5494531593530267,0.9696308011786497,78,0.9228383089235963,0.005435880110489451,0.9954306469698674,0.9999979404502118,2.0595497881257053e-06,0.8541200221081189,0.6802282170183449,0.004569353030132638
5,203,0.19536152571118304,0.07402769331218552,0.1290242127317888,0.6538953651239054,500,0.25883033543443884,0.016716319661352397,0.9659556660888665,0.8234989390912247,0.17650106090877526,-0.16968373679380655,0.334403347499523,0.03404433391113346
5,204,0.29362417611479597,0.09540497463701793,0.07527449280079723,0.31322071745005603,48,0.3607394686998818,0.02914146945978736,0.945869522552894,0.7264104705022421,0.2735895294977579,0.165634701423276,0.2039574148103049,0.054130477447105974
5,205,0.8638522406330931,0.12843885446146636,0.5177826137118527,0.8244803685590202,41,0.6788358337993781,0.00035814167669816704,0.9524319761746606,0.9989322079170855,0.001067792082914575,-0.9668683799484975,0.3802608916224222,0.0475680238253394
5,206,0.595405644423157,0.2733900439817452,0.053599190343710815,0.9065637579919981,180,0.8074989541932991,0.007799283080783532,0.9108306279705881,0.9949302712844916,0.005069728715508419,0.9883191009400879,0.8103489982816414,0.08916937202941186
5,207,0.8804944524032029,0.20509620603574896,0.3066735943702291,0.8566611995357772,24,0.7320549081776507,0.0007353168182011167,0.9606351831495877,0.9997925516153952,0.0002074483846048938,-0.9887672812793108,0.39248501199862046,0.03936481685041229
5,208,0.5268793762781383,0.051109201969351134,0.4630261838851844,0.6850448693307847,291,0.3955030848884292,0.01197798866038155,0.9781610970976204,0.8726989640800549,0.12730103591994515,0.14570220514887539,-0.28267690712151805,0.02183890290237958
5,209,0.9357423399824456,0.09628020676726355,0.11664147822648224,0.9294404137903097,9,0.814049475728253,0.007890254849949251,0.9629567628924597,0.9999961867979028,3.8132020971388313e-06,-0.8750871419759775,0.256211244999658,0.03704323710754027
5,210,0.260035652988875,0.2417694238938548,0.16525015317858258,0.29244916856959363,500,0.12877362548441088,0.03824499862649605,0.9084643246127319,0.9303779295041132,0.0696220704958868,0.12059300766939164,0.5457354870165276,0.09153567538726819
5,211,0.16804005768152863,0.28625012980515097,0.0852728381912237,0.19320894665985286,306,0.14577935143424076,0.06796952125718113,0.8733549349108285,0.7113008072005933,0.2886991927994067,0.6945163166927759,0.4679979711882551,0.12664506508917145
5,212,0.8367290199391941,0.15439199821134708,0.16307812195351565,0.7809515963994845,20,0.5386370781126836,0.05664962998991256,0.9573684559631227,0.7694586588286744,0.23054134117132566,0.3166845866023576,0.34824875765087204,0.04263154403687732
5,213,0.3371444345229655,0.16121777014059646,0.09406547652387746,0.6221446646944577,177,0.5455821080143527,0.0341643739618025,0.9368555482699967,0.740393258122035,0.25960674187796495,0.36015618849323794,0.26434622723540346,0.06314445173000324
5,214,0.13052242398891645,0.05080841454235861,0.12200506047499667,0.36051432334977035,500,0.34772680102471604,0.0215563795634572,0.9734393781161783,0.8957561081948529,0.1042438918051472,0.4948876698094686,0.1867946296317267,0.026560621883821696
5,215,0.560110135131384,0.29635704037930843,0.3024729985576728,0.9032182723617025,85,0.7110086764023759,0.09329044377141141,0.9440804345441675,0.8671541382100746,0.13284586178992538,0.46168657685351633,0.5797978321771512,0.05591956545583258
5,216,0.10794058912861848,0.211020943196018,0.05330694098424766,0.33864300713728157,500,0.20519392841666548,0.03729340661089543,0.8197862709630178,0.8905176814164296,0.10948231858357037,-0.33684221380539764,0.4746498159859402,0.1802137290369822
5,217,0.4177079286074531,0.09223464256944468,0.026735688712362423,0.2948574672116541,37,0.34581501780694535,0.03673946823763419,0.8782205461716707,0.8216980175457078,0.17830198245429218,0.840296435422214,0.659682374516724,0.12177945382832929
5,218,0.5077777152284391,0.1583732186243178,0.09171819467448622,0.7329574000500283,35,0.49064371629857406,0.03566416302591631,0.7994828271467467,0.8780653913079585,0.12193460869204154,0.3882747432704885,0.21963378366047087,0.20051717285325332
5,219,0.5079205653166072,0.18390328267491912,0.1602245074057338,0.6321673852912577,240,0.3866208147326217,0.05396123987557048,0.9361304382652006,0.7297677726705645,0.27023222732943547,0.23346040441434668,-0.18002280337293092,0.06386956173479942
5,220,0.5314821903902911,0.24891761915903765,0.4462959581035167,0.8215273650730996,216,0.4690270270028925,0.10711139782679147,0.9609731025154007,0.7919627823328484,0.20803721766715152,0.44465909569848755,0.4257792918640038,0.039026897484599324
5,221,0.10318776455223488,0.19168479845838815,0.04479839034437586,0.13048398302433745,500,0.0853092723368519,0.025388370060317265,0.9303410944457333,0.9522095960359773,0.047790403964022656,0.7276793663175322,0.7266394658628096,0.06965890555426668
5,222,0.6449948045674232,0.05577051283006114,0.5164007210293284,0.6335853923615627,141,0.5275508739851182,0.011785987445448964,0.974704029987151,0.8665702998414304,0.13342970015856953,-0.04598699530274655,0.2799955748623446,0.02529597001284901
5,223,0.0647848040160175,0.0548207505733989,0.03149896222028192,0.27835425559502075,500,0.26442796384276485,0.01633666379690763,0.9381185600732417,0.9008824569865105,0.09911754301348952,0.24753164601556218,0.28653092127805224,0.06188143992675836
5,224,0.17171531387926697,0.06295683695810363,0.10542105618699707,0.34991283947910956,500,0.26788496709527637,0.01928108021537452,0.9266329406013166,0.883594490884345,0.11640550911565498,0.659503188183457,-0.18046106148679497,0.0733670593986834
5,225,0.13475756287976393,0.22440329967401967,0.024752588735759643,0.5433128085612963,500,0.3227934726766493,0.048563858976476915,0.8087027142200773,0.8491615606052534,0.15083843939474656,0.27969468655972696,-0.3113675533878573,0.19129728577992272
5,226,0.34252817115964973,0.25549835441755026,0.26986243713284913,0.19846240880684193,29,0.20632716445976804,0.05016684800928001,0.903288181840681,0.8315589330319725,0.1684410669680275,0.3628569244407207,0.6351227185756732,0.09671181815931892
5,227,0.9579304226805883,0.12825437717273858,0.6749168570561955,0.6093095035182785,2,0.5346490916982609,0.02040927047436434,0.9527969118341088,0.9060009521484137,0.09399904785158632,0.09889202909834872,0.31513532394239685,0.0472030881658912
5,228,0.3076349900469897,0.1472232339868833,0.1584450729647099,0.2438958177246789,171,0.21552557275739878,0.04268629114100826,0.9035080524849849,0.8322704852644662,0.1677295147355337,0.8302893404231294,0.4833992198209159,0.09649194751501507
5,229,0.46317202948334757,0.16905792578322254,0.3834446713558115,0.8752706511020402,32,0.29045422866533543,0.08031142264042765,0.9611362437353546,0.7395010915471701,0.26049890845282986,0.6127086698058152,0.47074284909039205,0.038863756264645485
5,230,0.12044797215263814,0.07611825528205744,0.009236496777355333,0.31526062113695874,108,0.30043975068122597,0.025368683801123375,0.8203881801445199,0.9047761623238542,0.09522383767614578,0.9658700163641762,0.4620303618782368,0.17961181985548008
5,231,0.8750398135384952,0.2067278614122141,0.26747120817599396,0.9331595235989246,42,0.8670701730452391,0.0014918468364365208,0.9782763881945984,0.9999906802291268,9.319770873203128e-06,-0.9208517709383237,0.5506918553479165,0.02172361180540156
5,232,0.4993220340336121,0.09667803632674875,0.0034210809053195437,0.44256630287087256,146,0.465400602699345,0.02120497036311781,0.804962876291568,0.832194538998038,0.16780546100196206,0.14071133040087308,-0.4688287030139068,0.19503712370843196
5,233,0.04428041142652295,0.10288254763529774,0.014916272929604957,0.8804227204566542,459,0.20216094342191462,0.05968687461883867,0.9352811866129893,0.7157538640676346,0.2842461359323653,0.8117551620365143,0.16923546090066532,0.06471881338701069
5,234,0.31192919989795365,0.2827798377599561,0.05015756824103236,0.7911339443521949,39,0.4761608964173942,0.12403074374098308,0.9057019247956348,0.7696891017020376,0.23031089829796234,0.5899602621044873,0.48748655356631726,0.09429807520436521
5,235,0.07377205536781695,0.22830001564167268,0.05282667844626351,0.3178799117062089,59,0.21403920263650972,0.05370072449680028,0.8986232370181338,0.8223521466837649,0.17764785331623517,0.24091129991470378,0.4099919609124065,0.10137676298186613
5,236,0.4535521165123857,0.22731548148182568,0.21151680656391997,0.46709067255598063,33,0.2832053110088782,0.027158524842199362,0.8325132190750885,0.9167185795585339,0.08328142044146616,-0.33270137704597774,0.7144194720513547,0.1674867809249115
5,237,0.717203886103754,0.27106796573034764,0.28307557271135286,0.8975232704831795,64,0.5044956374884791,0.07783101380682286,0.9659050663366506,0.7468375047726734,0.25316249522732653,0.36424600617426894,0.38382989365429876,0.034094933663349335
5,238,0.3234629929952567,0.20603441563428287,0.19531902082871816,0.8680537396763323,56,0.5921940881856577,0.04223739426573268,0.8924335694858722,0.87005607625906,0.12994392374094,0.2252491411119349,0.37600715979924126,0.10756643051412781
5,239,0.519024292039088,0.07478855476777703,0.11339604316829623,0.5628097764370412,500,0.3286567029189027,0.017247470567993937,0.943838544820859,0.9034470743889343,0.09655292561106567,-0.05599935164503637,0.0841264396525677,0.056161455179140965
5,240,0.9331930339883798,0.26992313566446435,0.09562823312065308,0.9565448098885035,19,0.9139809784778453,0.0005740977020972072,0.9593598388701771,0.9999999804512278,1.9548772167706964e-08,-0.9354959594891844,0.6780457241563956,0.040640161129822897
5,241,0.19534801257136492,0.17833476921250624,0.14811252704292113,0.6336458784798508,500,0.2004367671965574,0.050271553096697355,0.8708864135647247,0.8320242160053538,0.16797578399464622,0.388907179166489,0.14559653916071122,0.12911358643527532
5,242,0.34676613190965255,0.19082472352748947,0.18324461362728053,0.7823987707323617,268,0.37093576933385025,0.05141930563796391,0.9063568140585664,0.7639070957662537,0.23609290423374626,0.31656151909500474,0.2754252800823235,0.09364318594143357
5,243,0.9760698079848164,0.2146347822261367,0.07874685888932684,0.7064986934255897,65,0.5675902595933255,0.01797338758322879,0.8169623887274311,0.9710703676743522,0.02892963232564785,0.9963375798700054,0.4747522728482692,0.18303761127256885
5,244,0.8147217793019629,0.18834661136601988,0.7809040187039626,0.7978161275764997,101,0.641303205320336,0.001213988602396228,0.9677323341533356,0.995964761826155,0.004035238173844947,-0.03255137045628002,0.6170004720199865,0.03226766584666443
5,245,0.3330292917147121,0.112069372164646,0.03067873610185902,0.879413258467194,95,0.3968188250903831,0.06545698599001129,0.9156744453205604,0.7052959802835526,0.2947040197164474,0.3817888880974212,0.22412164779911098,0.08432555467943958
5,246,0.23067120141163733,0.2926221349456304,0.0038233116972673903,0.9117665453227086,239,0.6302310890692768,0.1480666091595622,0.9048638653435167,0.7424668800762599,0.25753311992374006,0.5769238110887102,0.606080373056296,0.09513613465648332
5,247,0.7892036298310278,0.2840514150716017,0.7272085802815113,0.9066342123476951,0,0.8221133256721893,7.572651332930178e-05,0.9668141478111797,0.9999416880389114,5.831196108860324e-05,0.9713511154649513,-0.8934972333129273,0.03318585218882032
5,248,0.9616024857830359,0.14702885033209118,0.199020647949814,0.8098160908462515,36,0.6590246070635933,0.012200228702111807,0.9195185134165147,0.8733425889837758,0.12665741101622424,0.4206544174555043,0.3192767356826457,0.08048148658348526
5,249,0.701115353921778,0.2134932958712663,0.28302702784378425,0.24164711815998177,40,0.36658133058341275,0.07017709485513107,0.9292932531685507,0.7231540742634566,0.27684592573654343,0.41249250349204253,0.3080250082802671,0.07070674683144931
5,250,0.5050737289368119,0.18313238278374255,0.2721611758194176,0.3311773689429204,34,0.3365948683307658,0.06213687630011923,0.8882550580057001,0.8179998457421822,0.1820001542578178,0.808653734614457,0.542374045519085,0.11174494199429982
5,251,0.7073565381842077,0.22087428829195865,0.5174680987635916,0.1898070521973703,60,0.1633802039465021,0.04113856409160262,0.9462126882635982,0.8426769967980856,0.1573230032019144,0.8413564223375748,0.7664086761427295,0.053787311736401854
5,252,0.2614570432029596,0.054387827667708596,0.1345137756454468,0.4591928995922316,67,0.23712086424321532,0.01358222962074957,0.9610992671841248,0.8846173719316752,0.11538262806832476,0.16951328387598433,0.1200356529567061,0.03890073281587523
5,253,0.9447342920051742,0.20829801217613253,0.8385465070438224,0.8814496610195115,28,0.775063224271711,0.0007817751572452271,0.9778294168098155,0.9999369294236176,6.307057638242222e-05,-0.9792358168561776,0.5565098215233931,0.022170583190184515
5,254,0.22506135188528908,0.22378632577507646,0.025845155278593514,0.27730963512601653,187,0.2790171901247164,0.08567967364835523,0.8225622680350734,0.7982506906897181,0.20174930931028193,0.9582706626842218,0.5490280226898828,0.17743773196492665
5,255,0.20037713933923595,0.2972973831471692,0.0521721873183877,0.7547997309712597,500,0.4601259553548103,0.059458046950118304,0.8375506152017537,0.9219637407135332,0.07803625928646685,0.7855486757314483,0.6527472487960376,0.16244938479824636
5,256,0.755894125561577,0.20706213465500467,0.2782060186850028,0.9683536696209671,67,0.9291976107517331,0.0034242920252847814,0.9818930669567794,0.9999984227394536,1.5772605464348408e-06,0.9385318857717728,0.7182682991853652,0.01810693304322065
5,257,0.03548714232887229,0.14109191458399634,0.020668868355623305,0.5036776273260485,500,0.1327288358531713,0.04385612460284355,0.8989116731549328,0.853754418706168,0.14624558129383203,0.0775484197466641,-0.2776938812346587,0.10108832684506715
5,258,0.22735103300164805,0.24915740172866413,0.19782297437850327,0.10205401305693272,500,0.14321385855285013,0.04439869131228634,0.9034548335152996,0.8223726059044528,0.1776273940955472,0.37809404068299673,0.0855348534829888,0.09654516648470039
5,259,0.9740353743727577,0.20769022939503612,0.787730827304525,0.9650756286658807,25,0.9272664560237317,0.0016807496283676106,0.9922998719800259,0.9999998800896069,1.1991039309375436e-07,-0.8737709205377798,0.5960821690601877,0.007700128019974088
5,260,0.9327611595291033,0.251814129095205,0.12273830170207779,0.9301442697986194,15,0.864657928190693,0.00026697571339986075,0.9330654828559986,0.9999918585454974,8.141454502540793e-06,-0.9536840423930775,0.401114976243609,0.06693451714400141
5,261,0.00021433707723506057,0.17237350677839886,0.00017398683458052312,0.3452651755597266,215,0.15533750683850303,0.03204145881803871,0.8800860982726294,0.9129611563028776,0.08703884369712243,-0.33871060543614206,-0.08000691582424031,0.11991390172737063
5,262,0.13741977087315582,0.2144461203739242,0.03495076432777537,0.5694375549258615,69,0.4417109512260701,0.035622431360685367,0.8098969115563797,0.9061394804254338,0.09386051957456616,0.07661717714531005,0.5269473567381903,0.19010308844362034
5,263,0.06316881620589843,0.12355939444919826,0.022658357200070138,0.2773073375636078,221,0.17810855096099273,0.025591946838035208,0.921779608756259,0.9030899120508934,0.09691008794910658,-0.3716002509768179,0.2418480898849259,0.07822039124374106
5,264,0.09984580983943081,0.29723867060529147,0.06974100626592453,0.4531046670885771,500,0.13380314019409467,0.04586955920575093,0.8823742215022671,0.9166928989574181,0.08330710104258185,-0.02179058427708219,-0.22247851025069718,0.11762577849773292
5,265,0.6704835539178355,0.1945037470681253,0.12145991956236739,0.9054208197384267,71,0.8129976508529235,0.002514025990367837,0.9600784328028552,0.9998756292802689,0.0001243707197311283,-0.9736872058950777,0.6007880947110674,0.039921567197144785
5,266,0.5684175869434985,0.19250289230685558,0.5014660409808052,0.566044347500051,72,0.4393224561859959,0.019500327890083578,0.9235913993780392,0.8960009527114248,0.1039990472885752,0.2951151781553295,0.3558458953138075,0.07640860062196078
5,267,0.38733611670113244,0.2041470388016618,0.2898700665578672,0.12810241215905654,500,0.19256171585197998,0.06372192801954582,0.9458608962946179,0.7505161279316948,0.24948387206830522,0.5643393907497107,0.6160461017034878,0.05413910370538209
5,268,0.24274172364086666,0.057838418603566574,0.18742778530397292,0.45381228588193756,85,0.2985852637555132,0.01652109093800063,0.968536769762402,0.9407303958913283,0.059269604108671686,0.6966570722573656,0.10114869235811684,0.03146323023759798
5,269,0.5690879105132556,0.23535748627375802,0.12983334267619698,0.8320392122638269,29,0.4440350707992994,0.07577730462140826,0.8555071479918781,0.8148761728436166,0.1851238271563834,0.2852225090538312,0.41159431271127195,0.14449285200812195
5,270,0.6585322489872881,0.11440714254774316,0.4227720406465925,0.9047521844885567,40,0.7883202965273128,0.005885119730832999,0.9854569202180993,0.9999769454606271,2.3054539372846588e-05,-0.9376650208931218,0.5644340995568783,0.014543079781900777
5,271,0.4106901493920333,0.05269154639110833,0.30406261434697573,0.37112772930768634,500,0.24606550284756884,0.010213455747319598,0.959760459729444,0.8861925244792715,0.11380747552072845,0.2708745798980887,0.05438561721225806,0.04023954027055597
5,272,0.3425317785947085,0.26377369124585104,0.28181960517596116,0.34872397185271625,164,0.35963797945760145,0.10299464331159158,0.8933827752371926,0.7617258446110885,0.23827415538891153,0.40157883353263624,0.421091117079942,0.10661722476280741
5,273,0.9029941675290685,0.24390284425162284,0.8661168140127662,0.6398187865675004,92,0.38590075770510235,0.032715703679941505,0.9719240940797287,0.8095990067768749,0.1904009932231251,0.30770276016496895,0.48643541136573853,0.028075905920271316
5,274,0.308969384004502,0.19637094228118773,0.10110693763511996,0.7610640868234541,500,0.5333808259030194,0.022708193282133016,0.9176817600452668,0.9914000521796116,0.008599947820388401,0.7143298042685478,0.8344215022633631,0.08231823995473316
5,275,0.20749698253330795,0.2862513754941019,0.14996011981989776,0.7101062396649368,106,0.564984247513486,0.0543313364758403,0.9490931808405028,0.7855611694277508,0.2144388305722492,0.6392025942990216,0.4903178452661449,0.05090681915949723
5,276,0.9358695945692062,0.09398888428712741,0.6772916006849129,0.9706037474538699,25,0.8915171613347525,0.007893550989117057,0.9948314915623552,0.9999995954709723,4.045290277560798e-07,-0.822958863812288,0.48245750493888023,0.005168508437644806
5,277,0.05193849905275749,0.07433440034937173,0.0066084928324135666,0.4930445303861055,500,0.3002908414561113,0.021126979182259604,0.9294325660258038,0.821618328797052,0.17838167120294798,0.14828384378171997,-0.22953127217474442,0.0705674339741962
5,278,0.15176236538378673,0.22916237993999872,0.04474162060960361,0.6068598354982654,500,0.2816318236651043,0.0682622852858669,0.8617183577851832,0.8162560408745918,0.1837439591254082,0.23693545437967925,0.045724153267548064,0.1382816422148168
5,279,0.5174856095214231,0.21537396113910356,0.02246440875046217,0.5212551902472398,32,0.4169948072183184,0.0554556782930129,0.8008731952200843,0.8569487368192567,0.14305126318074338,0.3964315487045736,0.3260469320239145,0.1991268047799158
5,280,0.03349181288976266,0.2289316235321357,0.023713923197458294,0.6656364048750312,492,0.16713757249859332,0.06427971749631374,0.8550834050949925,0.7905284544257627,0.20947154557423736,0.8176484192318928,-0.02341395341630533,0.14491659490500755
5,281,0.49065356442915364,0.19266127239716235,0.21428687606316038,0.7129741785707489,120,0.28484876770682627,0.05122917691796427,0.9123289964801558,0.817287920270491,0.18271207972950898,0.27170110680460163,-0.1238946266542191,0.08767100351984422
5,282,0.8932408336267816,0.22779358998721744,0.4902977301471169,0.8217935084362046,171,0.6815406455313255,0.0021991571755093447,0.9674608541731334,0.9931574231769655,0.006842576823034446,0.13774920172917715,0.6408602643028314,0.032539145826866595
5,283,0.08069847650361128,0.22133874519685043,0.04500031557680278,0.3327546024772309,30,0.17894511348176478,0.04883427731412604,0.8727748904798744,0.8683525592591459,0.13164744074085408,-0.18082402893177468,0.575513279125605,0.12722510952012558
5,284,0.005696604883601353,0.2008572226258627,0.0031725205340247553,0.20260261602602914,500,0.11337593081629023,0.02967864810889332,0.8881571181174953,0.93022142460149,0.06977857539850996,0.850000363750192,0.4896568257843489,0.11184288188250471
5,285,0.11683378679450185,0.2618033941129868,0.05334490082626569,0.44070927009869254,35,0.41228678133958985,0.06903649057296782,0.8467122195884615,0.7735924915002258,0.22640750849977417,0.439383941133745,0.4529825638030673,0.1532877804115385
5,286,0.40760451289412447,0.09759684085744937,0.004447619137282297,0.799228849675506,47,0.526631424141837,0.044466923573235,0.854677279828211,0.7333387447291863,0.26666125527081375,0.41369785676553567,0.1569815772703581,0.14532272017178904
5,287,0.08156646658822875,0.23815402857201184,0.038191944193217364,0.8609561304334153,97,0.7536645432040804,0.04465292323790883,0.8991346317292586,0.8743184238419426,0.12568157615805742,0.6761262682813689,0.6551620219740585,0.10086536827074141
5,288,0.008205085732610362,0.25932028300415594,0.004465596068862114,0.4284766584868832,500,0.11850336391105051,0.044371200163127233,0.9148561731239956,0.8083734586678164,0.19162654133218363,0.4580708598275084,0.4530718063701332,0.08514382687600437
5,289,0.5626401202946575,0.23389784697727867,0.30053896877257835,0.8000624490072495,198,0.4174463916551547,0.06239520137958358,0.9535272656004565,0.7830768610900313,0.21692313890996873,0.2773746121403111,0.07492446503939416,0.04647273439954352
5,290,0.8298046753434642,0.12450530665042088,0.4531211520164023,0.6315082688472918,236,0.3655463395790574,0.026581348414135814,0.9226087801130354,0.872640572366564,0.127359427633436,0.18393305504156565,0.28525694363141446,0.07739121988696465
5,291,0.3888150618650179,0.23926864504087852,0.354523802005105,0.8825950139707963,439,0.5067359542596244,0.08846784027023233,0.9124296358227096,0.8424368669500717,0.1575631330499283,0.7107709246274833,0.16756550565063133,0.08757036417729037
5,292,0.983747352279033,0.20849271015559662,0.565220426581662,0.8470053776841583,258,0.713815727962653,0.0042522335497166466,0.9596006635639249,0.9772046547432113,0.022795345256788693,-0.9909630025240175,0.7168816344291107,0.040399336436075114
5,293,0.2159340963866644,0.15660206015989525,0.19343536128320823,0.5495385000493943,124,0.26092115012524325,0.037864575067012435,0.9035561710609661,0.8290830545462718,0.17091694545372818,0.14286517187313982,0.08862790125623193,0.09644382893903392
5,294,0.6187078437493899,0.265271370647175,0.17222871640488543,0.7403371443015438,13,0.5772734155764485,0.029833364033261523,0.9490531914490712,0.784030493761622,0.21596950623837793,0.6077861649832027,0.6360270442074271,0.0509468085509288
5,295,0.6215117922151119,0.09104206000800309,0.4088778920325318,0.5817666728719637,250,0.4709281579940391,0.015943121580814155,0.9588070685316494,0.861671369467282,0.13832863053271807,0.17933498518502244,-0.39085446445809263,0.0411929314683506
