N,sim,step,K,order_param,shared_closure,c_std
10,3,175,0.09072598207412341,0.43034018541464947,0.28192261598884544,0.09016501719689271
10,3,200,0.09072598207412341,0.4209523087845929,0.26294054323222854,0.10924508486033267
10,3,225,0.09072598207412341,0.44108252512837187,0.2494797205665377,0.12013626070477303
10,3,250,0.09072598207412341,0.42370086163548465,0.24235151020738543,0.1109929332024458
10,3,275,0.09072598207412341,0.4033119398187393,0.22974477299002122,0.10329912143029295
10,3,300,0.09072598207412341,0.37018316053864725,0.2158309933690073,0.09512193047889804
10,3,325,0.09072598207412341,0.25579327653299627,0.19525023581561823,0.09185541554380248
10,3,350,0.09072598207412341,0.08382913289957497,0.1655034369418669,0.08269786804691008
10,3,375,0.09072598207412341,0.06313595431954505,0.13618477317602204,0.06311484450009147
10,3,400,0.09072598207412341,0.1222039667006873,0.11340410420684977,0.043583883465629046
10,3,425,0.09072598207412341,0.28341590138726597,0.10032650351175817,0.03384248561615087
10,3,450,0.09072598207412341,0.524812863440389,0.11407076828824203,0.046935211987975976
10,3,475,0.09072598207412341,0.6442971252556258,0.15979355074738594,0.06833369033071515
10,4,0,0.32902743737342255,0.39155518361905667,0.5254822956115358,0.24401578614623168
10,4,25,0.32902743737342255,0.38126371130161596,0.4145480971687915,0.1117957636819449
10,4,50,0.32902743737342255,0.27488681821959515,0.3219307027960687,0.07260569928313654
10,4,75,0.32902743737342255,0.2892791609344317,0.2462047692044127,0.0629767625141266
10,4,100,0.32902743737342255,0.361917020436292,0.2067597666402094,0.051762278808262896
10,4,125,0.32902743737342255,0.28217635900911314,0.17783490482321532,0.06963578537870639
10,4,150,0.32902743737342255,0.09903414784907076,0.13531443857693354,0.06140530255794488
10,4,175,0.32902743737342255,0.22361178472403823,0.10066824842935873,0.03665574129457262
10,4,200,0.32902743737342255,0.4176169281273678,0.1090332771778878,0.06516883260645215
10,4,225,0.32902743737342255,0.4720312479787564,0.14501574014889942,0.08746378240770761
10,4,250,0.32902743737342255,0.3909452653801771,0.15955258733527328,0.08697511698267332
10,4,275,0.32902743737342255,0.1981051695405402,0.14104459535704744,0.06896131160895688
10,4,300,0.32902743737342255,0.14235077602077537,0.10426074423630191,0.042491225006715184
10,4,325,0.32902743737342255,0.27811437431477387,0.08842923542135712,0.03691889477830641
10,4,350,0.32902743737342255,0.27250707357619186,0.0944696731013706,0.05406868924958799
10,4,375,0.32902743737342255,0.1400769350112151,0.08471410459912825,0.05254471144673731
10,4,400,0.32902743737342255,0.1251021932996773,0.0624896276256179,0.029167267622073185
10,4,425,0.32902743737342255,0.2809035761623882,0.06092307740568722,0.038577055283869136
10,4,450,0.32902743737342255,0.3331647242241511,0.08714691854567819,0.04987365152542039
10,4,475,0.32902743737342255,0.24708309640265458,0.09411414584377893,0.057910406915221924
10,5,0,0.07598030453348636,0.18295377691520698,0.5732469734758877,0.32845930825630204
10,5,25,0.07598030453348636,0.06608607403209941,0.4898642871681589,0.2646432574177799
10,5,50,0.07598030453348636,0.14894877702146248,0.41788562735618207,0.2073473725838829
10,5,75,0.07598030453348636,0.29350668641732497,0.36350783658380864,0.1552043294180056
10,5,100,0.07598030453348636,0.3716088897396721,0.3267151168264282,0.11777722026047244
10,5,125,0.07598030453348636,0.35650916485024386,0.29847972126482253,0.09845635664975308
10,5,150,0.07598030453348636,0.2577387611882576,0.26824454155717,0.09055780962490374
10,5,175,0.07598030453348636,0.1240640445786342,0.23354271256262388,0.08262470053678572
10,5,200,0.07598030453348636,0.021407151004078678,0.1993412785613738,0.06883915493790442
10,5,225,0.07598030453348636,0.027079257051649264,0.16958874570642077,0.054395152961319346
10,5,250,0.07598030453348636,0.0220276296075144,0.14428033998090997,0.043604050919863996
10,5,275,0.07598030453348636,0.10503818164551963,0.12338878705923988,0.031777160656907374
10,5,300,0.07598030453348636,0.18710826874323913,0.10844831147907374,0.020284411988004337
10,5,325,0.07598030453348636,0.2196160355763416,0.09882515114863988,0.030280221822045306
10,5,350,0.07598030453348636,0.18588523174083962,0.0904520379674477,0.046548325544207916
10,5,375,0.07598030453348636,0.12319467782580326,0.08036411460155637,0.05268694357188689
10,5,400,0.07598030453348636,0.1443493304056451,0.07137608562076056,0.0450402170792199
10,5,425,0.07598030453348636,0.2079913937758761,0.06675282965751597,0.03926365443892879
10,5,450,0.07598030453348636,0.2315888982178888,0.06615653111919595,0.04629845616275218
10,5,475,0.07598030453348636,0.19623834942012122,0.06550081875926633,0.05081852399893689
10,6,0,0.8869683853289905,0.5072404094657679,0.4902914518732097,0.2470480790136228
10,6,25,0.8869683853289905,0.6538161617139258,0.4594453261325916,0.15090102610775563
10,6,50,0.8869683853289905,0.6576172120696404,0.45463653020820943,0.12070911812400964
10,6,75,0.8869683853289905,0.6224223456781875,0.44379462819615967,0.10594627308921571
10,6,100,0.8869683853289905,0.5720281778556924,0.42291283243546607,0.09674801994440484
10,6,125,0.8869683853289905,0.4898860342719078,0.38941593067581753,0.09435963493941242
10,6,150,0.8869683853289905,0.3604425523912798,0.3393238228802392,0.09551500745715696
10,6,175,0.8869683853289905,0.4001292024142872,0.2871445964252332,0.08486742062308358
10,6,200,0.8869683853289905,0.619819563606917,0.2877359776971521,0.07400955755744662
10,6,225,0.8869683853289905,0.6328278599685413,0.31637059943118634,0.10025118176850344
10,6,250,0.8869683853289905,0.6311372628633098,0.3335867395192662,0.11241180221033499
10,6,275,0.8869683853289905,0.720583859841056,0.36469244112875704,0.08577678084159279
10,6,300,0.8869683853289905,0.7358897899431288,0.406479985108348,0.06823804498325357
10,6,325,0.8869683853289905,0.7143092716061616,0.434996976524124,0.07425446341201747
10,6,350,0.8869683853289905,0.6843148278753072,0.44765928100373537,0.08236414603714158
10,6,375,0.8869683853289905,0.6459006974862076,0.44619051773340057,0.08916705838980549
10,6,400,0.8869683853289905,0.5914751213493648,0.4309452864469085,0.09589638091214821
10,6,425,0.8869683853289905,0.5079375223975695,0.4001573119434136,0.10306523576599641
10,6,450,0.8869683853289905,0.4147042930786784,0.35382656302783155,0.10641801196552127
10,6,475,0.8869683853289905,0.47134191066503167,0.313940239344072,0.09618109621653329
10,7,0,0.6909413799642772,0.44447717047220486,0.4673038903304822,0.339089113743214
10,7,25,0.6909413799642772,0.5109379911262738,0.4473775973073425,0.18133793015611105
10,7,50,0.6909413799642772,0.45650606106068253,0.4289275853938716,0.10448983328395477
10,7,75,0.6909413799642772,0.3314319365791422,0.40462168146956523,0.06460058733268721
10,7,100,0.6909413799642772,0.3073559190464261,0.3763216119545443,0.03998707084582926
10,7,125,0.6909413799642772,0.44198298824799165,0.3557786129838979,0.026465512861518714
10,7,150,0.6909413799642772,0.518969168679683,0.3454098418061559,0.027874167179420317
10,7,175,0.6909413799642772,0.5530192518236481,0.3402200584982755,0.031222370328530175
10,7,200,0.6909413799642772,0.5908843771522755,0.33935898113346735,0.031769020250657094
10,7,225,0.6909413799642772,0.6677543339321991,0.34322326946865606,0.03515858681213663
10,7,250,0.6909413799642772,0.7961741173837806,0.3627766417389518,0.02659161493654056
10,7,275,0.6909413799642772,0.7740929131492439,0.38638984583923924,0.022116728411080037
10,7,300,0.6909413799642772,0.7097473812387952,0.4010720903481847,0.02332953578766063
10,7,325,0.6909413799642772,0.6239969200686647,0.40499263467112223,0.0269314923966789
10,7,350,0.6909413799642772,0.5091458229159685,0.3974459981913946,0.033114095378601
10,7,375,0.6909413799642772,0.4681731973312808,0.381581212833002,0.03837639805575749
10,7,400,0.6909413799642772,0.6140440261688138,0.3741023872019634,0.03874192148741721
10,7,425,0.6909413799642772,0.6974063385513136,0.38062683587119117,0.03786633179194076
10,7,450,0.6909413799642772,0.6522300162541028,0.38821030073828156,0.03899451320545078
10,7,475,0.6909413799642772,0.538058580084568,0.3853182021305953,0.04214284747771882
10,8,0,0.5083183622548487,0.33985245600460307,0.5008343826462156,0.31251105456855255
10,8,25,0.5083183622548487,0.31358860085194934,0.4034592870459247,0.2239299530336186
10,8,50,0.5083183622548487,0.15637400950174155,0.316171180038907,0.1616798148988667
10,8,75,0.5083183622548487,0.15827857437852358,0.23911163631066948,0.10352054296864606
10,8,100,0.5083183622548487,0.4252458042255248,0.20548852510450172,0.08891957140637538
10,8,125,0.5083183622548487,0.4708974546888817,0.21189400455377472,0.1264634043558038
10,8,150,0.5083183622548487,0.3785695932251852,0.211933499410905,0.13182882214092953
10,8,175,0.5083183622548487,0.2148607560654336,0.18422993075257288,0.10935543024658975
10,8,200,0.5083183622548487,0.015591993058049761,0.1410806685017672,0.07389767785733009
10,8,225,0.5083183622548487,0.22646181770189566,0.11130777053491514,0.05196020831407604
10,8,250,0.5083183622548487,0.2617149389920519,0.10306297534037172,0.0668717988339006
10,8,275,0.5083183622548487,0.14251039213652758,0.09436284140590295,0.06450351532022838
10,8,300,0.5083183622548487,0.14217012451041927,0.07362044088201916,0.04468376995293384
10,8,325,0.5083183622548487,0.4080548643615127,0.07990682644142302,0.0450523184202262
10,8,350,0.5083183622548487,0.48803858759528845,0.12604011246175112,0.07476191938534238
10,8,375,0.5083183622548487,0.3613567821302514,0.1492500806842798,0.09022512529287571
10,8,400,0.5083183622548487,0.07097976695249121,0.127273710913399,0.07733612326308742
10,8,425,0.5083183622548487,0.3904291003003753,0.1070210257764697,0.03821589808557202
10,8,450,0.5083183622548487,0.7880034732811162,0.18258293114057483,0.057508798440980086
10,8,475,0.5083183622548487,0.890623724948915,0.3267236142224956,0.04971559728348867
10,9,0,0.9899958723238786,0.42607622632230385,0.46087700103678914,0.3300636403084198
10,9,25,0.9899958723238786,0.7422221051727795,0.4503064368762434,0.20073286261125345
10,9,50,0.9899958723238786,0.9287227661705688,0.47725699434424007,0.12499815035293203
10,9,75,0.9899958723238786,0.9282081367148528,0.5114261390103028,0.07529382362195686
10,9,100,0.9899958723238786,0.9149711089541334,0.5408530107808183,0.04356063334934859
10,9,125,0.9899958723238786,0.9057079538574307,0.5659365311378364,0.025086732077917225
10,9,150,0.9899958723238786,0.8997082095207188,0.5876639606390797,0.01740003259365852
10,9,175,0.9899958723238786,0.8957824732384038,0.6067389751863078,0.01727755491396481
10,9,200,0.9899958723238786,0.8931691141622446,0.6236498860094473,0.019588379288836718
10,9,225,0.9899958723238786,0.8914034451678208,0.6387488476724493,0.02184652251365391
10,9,250,0.9899958723238786,0.8901965572866478,0.6523003442359622,0.02356713777193384
10,9,275,0.9899958723238786,0.8893642672285115,0.6645101540211147,0.024790134372824853
10,9,300,0.9899958723238786,0.8887864769276854,0.6755431996756233,0.025638468837806017
10,9,325,0.9899958723238786,0.8883833855719897,0.6855349546645276,0.026221747440985013
10,9,350,0.9899958723238786,0.8881011559979463,0.6945989846356246,0.026621796265161344
10,9,375,0.9899958723238786,0.8879030311848128,0.7028320898420095,0.026896269112749272
10,9,400,0.9899958723238786,0.8877636847290221,0.7103179109049849,0.027084884834472807
10,9,425,0.9899958723238786,0.887665545586659,0.7171295219167387,0.027214770931095974
10,9,450,0.9899958723238786,0.8875963608841198,0.7233313392382044,0.02730441013919908
10,9,475,0.9899958723238786,0.8875475542901525,0.7289805575769766,0.027366402117684038
10,10,0,0.6147614182129151,0.20385387454829434,0.3571987960539146,0.2109845875435219
10,10,25,0.6147614182129151,0.20148180013815686,0.3355759284215333,0.09783242318992794
10,10,50,0.6147614182129151,0.15876825130405692,0.31432291761757836,0.04564933080106666
10,10,75,0.6147614182129151,0.16834959568840152,0.2942806031485289,0.02127754849760936
10,10,100,0.6147614182129151,0.05917754736875824,0.2747736125583081,0.010921846407158896
10,10,125,0.6147614182129151,0.1589767347761291,0.2559658945236339,0.005222823551196416
10,10,150,0.6147614182129151,0.3996708907507469,0.24426229880426517,0.008844429607112573
10,10,175,0.6147614182129151,0.4860276546867451,0.24221487607708253,0.014897512541493975
10,10,200,0.6147614182129151,0.3909661399452583,0.23936471288193245,0.016169827822481223
10,10,225,0.6147614182129151,0.1710323694964412,0.22845460464400605,0.012965027694541264
10,10,250,0.6147614182129151,0.2476214820487896,0.21438013696540476,0.00791815973683591
10,10,275,0.6147614182129151,0.39995814698914006,0.20781784996404826,0.01526056251651317
10,10,300,0.6147614182129151,0.4324338690784466,0.20568367269772142,0.018602803501082437
10,10,325,0.6147614182129151,0.40289933886660156,0.20384841076045607,0.01622912247408148
10,10,350,0.6147614182129151,0.3509247855496712,0.19903512171020288,0.017634920395783602
10,10,375,0.6147614182129151,0.4488792578628105,0.19600969981103167,0.018716506295073092
10,10,400,0.6147614182129151,0.5511047247621388,0.20030657831510443,0.01823464586384641
10,10,425,0.6147614182129151,0.5475578682622972,0.2084818200675668,0.017153948300425863
10,10,450,0.6147614182129151,0.40198507473969824,0.2101444648330323,0.020606264365131292
10,10,475,0.6147614182129151,0.23221594933574827,0.20214357866368227,0.019854337107658014
10,11,0,0.4263142038800558,0.11106933643774121,0.518451232796011,0.3311709052746028
10,11,25,0.4263142038800558,0.30702802174657157,0.4885382299959269,0.1851967250304144
10,11,50,0.4263142038800558,0.4351652379138556,0.46692526217352437,0.10013621695851549
10,11,75,0.4263142038800558,0.3857054337736581,0.44857467469867024,0.05161463119149527
10,11,100,0.4263142038800558,0.18551239713337744,0.42536474553708237,0.02875040740578382
10,11,125,0.4263142038800558,0.12018050612879483,0.3986293832473355,0.016505231950204653
10,11,150,0.4263142038800558,0.38171158330829913,0.3777930496444356,0.008974664514478148
10,11,175,0.4263142038800558,0.49567111469336417,0.3669618223055456,0.01522106571949784
10,11,200,0.4263142038800558,0.4463464261975274,0.3582053140425043,0.02182490622824728
10,11,225,0.4263142038800558,0.33876772810029,0.34483509134285606,0.02476385754571408
10,11,250,0.4263142038800558,0.33570407731716045,0.32952436369907734,0.02335169454145664
10,11,275,0.4263142038800558,0.34676960889988323,0.3161329515496384,0.020198105713976663
10,11,300,0.4263142038800558,0.22729965817415754,0.3015111908454032,0.01619692764522074
10,11,325,0.4263142038800558,0.18333676366544754,0.28379298847659956,0.011742150459839496
10,11,350,0.4263142038800558,0.5558895358805934,0.2754342949555719,0.01312969488412289
10,11,375,0.4263142038800558,0.7728985817091747,0.28876381831481107,0.017997094933153702
10,11,400,0.4263142038800558,0.7652191603240419,0.30965096600709135,0.015253726969225709
10,11,425,0.4263142038800558,0.6360658050711306,0.3217700657636521,0.012725346165228435
10,11,450,0.4263142038800558,0.42988002466432274,0.3196164989574391,0.016664448380617394
10,11,475,0.4263142038800558,0.18888953396124233,0.30515447862622774,0.018615395999855844
10,12,0,0.5695700468409797,0.5497791679689988,0.5530062947992737,0.2516070533006165
10,12,25,0.5695700468409797,0.7267791021171417,0.5419620658754047,0.11799649231725998
10,12,50,0.5695700468409797,0.6983838407403303,0.5400466461780449,0.050127179568189094
10,12,75,0.5695700468409797,0.5693620772998567,0.5264313885680698,0.021809795610858433
10,12,100,0.5695700468409797,0.3935854830936696,0.4960135734977504,0.02424133130873189
10,12,125,0.5695700468409797,0.4497289877375444,0.461090670676105,0.028236149185622967
10,12,150,0.5695700468409797,0.5742827027751362,0.4434291579566899,0.03440362102604654
10,12,175,0.5695700468409797,0.4817178445861077,0.42775920333455864,0.0411217315929515
10,12,200,0.5695700468409797,0.33067850104492,0.4006578509730712,0.036443050402343566
10,12,225,0.5695700468409797,0.4104613411768939,0.37106623472065475,0.02949353225060331
10,12,250,0.5695700468409797,0.7975981915288017,0.37402822895176324,0.02449640875195687
10,12,275,0.5695700468409797,0.8843744689688671,0.4133604760971334,0.014101948378565248
10,12,300,0.5695700468409797,0.7859672556935282,0.4429943566896739,0.013378290913558013
10,12,325,0.5695700468409797,0.6374497261858495,0.44953081776329434,0.02069404098974714
10,12,350,0.5695700468409797,0.44358612408071846,0.43351595502344986,0.028356433943796677
10,12,375,0.5695700468409797,0.3632125779793845,0.4034195883335364,0.030176266920196242
10,12,400,0.5695700468409797,0.5486962942733804,0.3847157422564837,0.028160816814822163
10,12,425,0.5695700468409797,0.5274424938367573,0.3771215979602107,0.03568719948075267
10,12,450,0.5695700468409797,0.35572469635346166,0.3590219917952787,0.035685320002135985
10,12,475,0.5695700468409797,0.21179925181326284,0.3294245034847402,0.02625839977813241
10,13,0,0.24209943882810692,0.1133848275169089,0.5057997030331681,0.2525093569546959
10,13,25,0.24209943882810692,0.4522812954655322,0.4798575070391805,0.19061116530917196
10,13,50,0.24209943882810692,0.6075617387984699,0.46907695292105905,0.14707825561273188
10,13,75,0.24209943882810692,0.5370145101570636,0.46102847775742245,0.11909220812086604
10,13,100,0.24209943882810692,0.40972119044173655,0.4453820505187608,0.09921031414799107
10,13,125,0.24209943882810692,0.4875614582995241,0.4290992823570211,0.08347167254639155
10,13,150,0.24209943882810692,0.5438232037267062,0.41985703439728395,0.07070408473137328
10,13,175,0.24209943882810692,0.4031750806747309,0.4082588760193686,0.05871436568279715
10,13,200,0.24209943882810692,0.09451923033633378,0.3868157648266422,0.04627271133267863
10,13,225,0.24209943882810692,0.2785300741843224,0.36359211752146986,0.035840492829633454
10,13,250,0.24209943882810692,0.5622131360887762,0.35308599653623485,0.03222388654085924
10,13,275,0.24209943882810692,0.6952318216113788,0.35733566121730026,0.03185560016638212
10,13,300,0.24209943882810692,0.6863918752484235,0.3655235489896836,0.03809612169694355
10,13,325,0.24209943882810692,0.6599213446805718,0.3711463696547141,0.041144446859405326
10,13,350,0.24209943882810692,0.5264787586264306,0.3709187789929381,0.032370479553288055
10,13,375,0.24209943882810692,0.22123719322338065,0.35684313546436164,0.023154936201504914
10,13,400,0.24209943882810692,0.2883255851454904,0.3361918207789101,0.013874930317656698
10,13,425,0.24209943882810692,0.619661503943971,0.33013634962059235,0.01478505537330082
10,13,450,0.24209943882810692,0.6652173177526671,0.3375109268579547,0.032281227373631455
10,13,475,0.24209943882810692,0.4894799328807536,0.33807878950542486,0.04370218968956928
10,14,0,0.9878162747462176,0.3765096022695863,0.4575213103206086,0.315151368522118
10,14,25,0.9878162747462176,0.48325020984657086,0.4284991133566944,0.19384812565409154
10,14,50,0.9878162747462176,0.45194273144911634,0.40476136859744727,0.13093788591917477
10,14,75,0.9878162747462176,0.45323807440692937,0.38107654160930293,0.0956901558584044
10,14,100,0.9878162747462176,0.6001688764973123,0.3681366190344099,0.06999519808325783
10,14,125,0.9878162747462176,0.7846739514509363,0.3842370668198875,0.042247564782487625
10,14,150,0.9878162747462176,0.8369877768800636,0.41698811395429375,0.026654068382091334
10,14,175,0.9878162747462176,0.8542139204298752,0.4514709432416926,0.021870349949565555
10,14,200,0.9878162747462176,0.8627964866624038,0.48431725164292433,0.019833034084728862
10,14,225,0.9878162747462176,0.8675700444213856,0.5146515358869612,0.01846899297982639
10,14,250,0.9878162747462176,0.8702704407591885,0.5422208900348459,0.017495460012434932
10,14,275,0.9878162747462176,0.8717951528290641,0.5670360108097847,0.016825875731638476
10,14,300,0.9878162747462176,0.8726522300335314,0.5892370688273021,0.01638133727325228
10,14,325,0.9878162747462176,0.8731322200549057,0.6090236604017549,0.016093735975184615
10,14,350,0.9878162747462176,0.8734003093887585,0.626615910151985,0.01591143177304044
10,14,375,0.9878162747462176,0.8735497672150035,0.6422334319122105,0.015797971275434475
10,14,400,0.9878162747462176,0.873632981209546,0.6560846389135637,0.01572864612029111
10,14,425,0.9878162747462176,0.8736792702918911,0.6683619128076604,0.015687153979583347
10,14,450,0.9878162747462176,0.8737050025155503,0.6792399891185366,0.015662955516792063
10,14,475,0.9878162747462176,0.8737193003273832,0.6888760407451489,0.01564934927046115
