domain,sys_idx,process_regime,observer_level,base_observer_continuity,fail_temporal_continuity,fail_closure_feedback,fail_reconstruction,fail_recursive_alignment,fail_closure_persistence,fail_all,fail_temporal_continuity_collapse_ratio,fail_closure_feedback_collapse_ratio,fail_reconstruction_collapse_ratio,fail_recursive_alignment_collapse_ratio,fail_closure_persistence_collapse_ratio,fail_all_collapse_ratio
kuramoto,469,CH,0,0.0299865942476266,2.9986624234217546e-06,0.006513088273583156,0.029986594250625262,0.025584352305915284,0.006513088273583156,0.00029986594247626605,0.00010000009999998898,0.21720000009999996,1.0000000001,0.853193,0.21720000009999996,0.01
kuramoto,470,CH,0,0.0274260620791166,2.742608950517566e-06,0.0047364809238060425,0.027426062081859204,0.024129038026275598,0.0047364809238060425,0.000274260620791166,0.00010000009999998898,0.17270000009999997,1.0000000001,0.879785,0.17270000009999997,0.01
kuramoto,471,CH,0,0.02136744240876,2.136746377620005e-06,0.007848261598874291,0.021367442410896744,0.017945831120960442,0.007848261598874291,0.00021367442408759999,0.00010000009999998897,0.36730000009999997,1.0000000001,0.839868,0.36730000009999997,0.01
kuramoto,472,CG,3,0.0293460427872319,2.9346072133271453e-06,0.016014135551927055,2.93460427872319e-12,0.02505729471013468,0.016014135551927055,0.000293460427872319,0.00010000009999998898,0.5457000001000001,1e-10,0.853856,0.5457000001000001,0.01
kuramoto,473,CH,0,0.0319365029339999,3.1936534870499313e-06,0.006585306908184431,0.03193650293719355,0.027080557662885214,0.006585306908184431,0.00031936502933999897,0.00010000009999998898,0.20620000010000006,1.0000000001,0.84795,0.20620000010000006,0.01
kuramoto,474,CG,0,0.01690520764113,1.6905224546335776e-06,0.005955704653660619,0.016905207642820518,0.014861520184186152,0.005955704653660619,0.0001690520764113,0.00010000009999998898,0.35230000009999995,1.0000000001,0.879109,0.35230000009999995,0.01
kuramoto,475,CH,0,0.0368045487136133,3.680458551815796e-06,0.0045232790405835294,0.03680454871729375,0.031522212664040664,0.0045232790405835294,0.00036804548713613303,0.00010000009999998898,0.1229000001,1.0000000001,0.856476,0.1229000001,0.01
kuramoto,476,CH,0,0.01904288346594,1.9042902508821367e-06,0.00750860895252443,0.019042883467844288,0.016077563738390754,0.00750860895252443,0.0001904288346594,0.00010000009999998898,0.3943000001,1.0000000001,0.8442820000000001,0.3943000001,0.01
kuramoto,477,CG,3,0.0814999153966927,8.149999689659911e-06,0.021956077216019002,8.149991539669271e-12,0.06866237472306726,0.021956077216019002,0.000814999153966927,0.00010000009999998898,0.2694000001,1.0000000000000002e-10,0.8424840000000001,0.2694000001,0.01
kuramoto,478,CG,3,0.0990514908142092,9.905158986568911e-06,0.02186066403260112,9.905149081420922e-12,0.0825637758592392,0.02186066403260112,0.000990514908142092,0.00010000009999998898,0.22070000010000002,1e-10,0.8335440000000001,0.22070000010000002,0.009999999999999998
kuramoto,479,CH,0,0.00473392387017,4.733928604093349e-07,0.0031873509422588537,0.004733923870643393,0.00410403269392905,0.0031873509422588537,4.73392387017e-05,0.00010000009999998898,0.6733000001,1.0000000001,0.866941,0.6733000001,0.01
kuramoto,480,CH,0,0.007902422457681,3.9512120190823105e-06,0.002437107086739063,0.007902422458471243,0.007283947266453054,0.002437107086739063,7.902422457681e-05,0.000500000099999945,0.3084000001,1.0000000001,0.921736,0.3084000001,0.01
kuramoto,481,CG,3,0.1258836848114818,1.2588381069515273e-05,0.007490079258871535,1.258836848114818e-11,0.10756924515931374,0.007490079258871535,0.001258836848114818,0.00010000009999998898,0.0595000001,1e-10,0.854513,0.0595000001,0.01
kuramoto,482,CH,0,0.01211220643626,1.2112206436260002e-12,0.005531644680651163,0.012112206437471221,0.010621169599543522,0.005531644680651163,0.0001211220643626,1e-10,0.45670000009999995,1.0000000001,0.876898,0.45670000009999995,0.01
kuramoto,483,CH,0,0.0002576741998871,2.5767445756127146e-08,0.00022685636560637024,0.0002576741999128674,0.00024275383301683735,0.00022685636560637024,2.5767419988709997e-06,0.00010000009999998898,0.8804000001,1.0000000001,0.942096,0.8804000001,0.01
kuramoto,484,CG,3,0.0455252230329753,4.552526855819331e-06,0.01746347556000185,4.55252230329753e-12,0.03993208518159002,0.01746347556000185,0.000455252230329753,0.00010000009999998898,0.38360000010000006,1e-10,0.877142,0.38360000010000006,0.01
kuramoto,485,CG,3,0.0522282173299584,5.222826955816998e-06,0.019058076508924642,5.22282173299584e-12,0.0453189464593782,0.019058076508924642,0.000522282173299584,0.00010000009999998898,0.3649000001,9.999999999999999e-11,0.86771,0.3649000001,0.01
kuramoto,486,CG,0,0.0174881510708289,3.497631962980502e-06,0.0051222794503946005,0.017488151072577715,0.015521958245935606,0.0051222794503946005,0.000174881510708289,0.00020000009999997798,0.29290000010000006,1.0000000001,0.88757,0.29290000010000006,0.01
kuramoto,487,CG,0,0.0111440834064,2.2288177956880953e-06,0.006463568376826409,1.11440834064e-12,0.010394532356485535,0.006463568376826409,0.000111440834064,0.00020000009999997798,0.5800000001000001,1e-10,0.93274,0.5800000001000001,0.01
kuramoto,488,CH,0,0.0008020404441093,1.6040816902588675e-07,0.0005930287044546205,0.000802040444189504,0.0007614459690711518,0.0005930287044546205,8.020404441093e-06,0.00020000009999997798,0.7394000001000001,1.0000000001,0.949386,0.7394000001000001,0.01
kuramoto,489,CG,0,0.0147118438755614,1.4711858587403654e-06,0.009500908776308735,1.4711843875561401e-12,0.012940964516416199,0.009500908776308735,0.000147118438755614,0.00010000009999998898,0.6458000000999999,1.0000000000000002e-10,0.879629,0.6458000000999999,0.01
kuramoto,490,CH,0,0.0340530994738399,3.4053133526935624e-06,2.043186308961542e-05,0.03405309947724521,0.03057008035345661,2.043186308961542e-05,0.00034053099473839904,0.00010000009999998898,0.000600000100000045,1.0000000001,0.897718,0.000600000100000045,0.01
kuramoto,491,CH,0,0.0287658258804133,2.87658258804133e-12,0.0027413832092799714,0.028765825883289884,0.025732872262886043,0.0027413832092799714,0.000287658258804133,1e-10,0.09530000010000005,1.0000000001,0.894564,0.09530000010000005,0.01
kuramoto,492,CH,0,0.02449357859844,2.44936030920159e-06,0.0058074274881394815,0.024493578600889358,0.021401215313229752,0.0058074274881394815,0.0002449357859844,0.00010000009999998898,0.23710000009999999,1.0000000001,0.873748,0.23710000009999999,0.01
kuramoto,493,CH,0,0.0228250084733366,2.282503129834256e-06,0.006146774784152047,0.0228250084756191,0.019897723961639652,0.006146774784152047,0.000228250084733366,0.00010000009999998898,0.2693000001,1.0000000001,0.8717509999999999,0.2693000001,0.01
kuramoto,494,CH,0,0.01452853778487,2.9057090098274584e-06,0.006024984620838442,0.014528537786322853,0.012680086451038774,0.006024984620838442,0.0001452853778487,0.00020000009999997798,0.41470000009999997,1.0000000001,0.872771,0.41470000009999997,0.009999999999999998
kuramoto,495,CH,0,0.0330006832749,9.900208282537237e-06,0.0036300751635390677,0.03300068327820007,0.028241654739826674,0.0036300751635390677,0.000330006832749,0.00030000009999996694,0.11000000009999998,1.0000000001,0.85579,0.11000000009999998,0.01
kuramoto,496,CH,0,0.0290223763138399,2.9022405336213015e-06,0.00766771182501874,0.02902237631674214,0.024355055799800795,0.00766771182501874,0.00029022376313839903,0.00010000009999998898,0.2642000001,1.0000000001,0.839182,0.2642000001,0.01
kuramoto,497,CG,3,0.0893987560364882,8.939884543523438e-06,0.021366302701660556,8.93987560364882e-12,0.07529842663938914,0.021366302701660556,0.0008939875603648819,0.00010000009999998898,0.23900000010000003,9.999999999999999e-11,0.8422760000000001,0.23900000010000003,0.01
kuramoto,498,CH,0,0.04178115234375,4.1781152343750006e-12,0.00261132202566249,0.04178115234792812,0.03582261686455079,0.00261132202566249,0.0004178115234375,1e-10,0.0625000001,1.0000000001,0.8573870000000001,0.0625000001,0.01
kuramoto,499,CG,0,0.0046450191647478,4.6450238097664526e-07,0.0037527109836642497,4.6450191647478e-13,0.004046898626979885,0.0037527109836642497,4.6450191647478e-05,0.00010000009999998898,0.8079000001000001,1.0000000000000002e-10,0.8712340000000001,0.8079000001000001,0.01
lotka_volterra,0,CH,0,0.0001791794189819,1.7917959816129922e-08,0.00016072393884468224,0.00017917941899981793,0.00016733816789906217,0.00016072393884468224,1.791794189819e-06,0.00010000009999998897,0.8970000001,1.0000000001,0.9339140000000001,0.8970000001,0.01
lotka_volterra,1,CH,0,4.58245135e-06,4.582455932450845e-10,4.5196717669632446e-06,4.5824513504582445e-06,4.2468097008692495e-06,4.5196717669632446e-06,4.58245135e-08,0.00010000009999998898,0.9863000001,1.0000000001,0.926755,0.9863000001,0.01
lotka_volterra,2,CH,0,0.0004387729621333,4.3877340090621374e-08,0.00039498342055627395,0.00043877296217717727,0.00038078472745776303,0.00039498342055627395,4.387729621333e-06,0.00010000009999998898,0.9002000001,1.0000000001,0.86784,0.9002000001,0.01
lotka_volterra,3,CH,0,0.0006943632695599,6.943632695599001e-14,0.0006006936645657059,0.0006943632696293364,0.0006148808948199174,0.0006006936645657059,6.943632695599001e-06,1e-10,0.8651000001,1.0000000001,0.885532,0.8651000001,0.01
lotka_volterra,4,CH,0,0.0001106636571499,1.1066376781354496e-08,0.00010394637317196745,0.00011066365716096637,0.00010069230832240826,0.00010394637317196745,1.106636571499e-06,0.00010000009999998898,0.9393000001,1.0000000001,0.909895,0.9393000001,0.009999999999999998
lotka_volterra,5,CH,0,5.427614064e-05,5.427619491613466e-09,5.1866280001011615e-05,5.4276140645427616e-05,4.9793094251557916e-05,5.1866280001011615e-05,5.427614064e-07,0.00010000009999998898,0.9556000001,1.0000000001,0.917403,0.9556000001,0.01
lotka_volterra,6,CH,0,2.30806926661912e-05,6.924210107925863e-09,2.2058217983386998e-05,2.308069266849927e-05,2.2018542270385745e-05,2.2058217983386998e-05,2.30806926661912e-07,0.00030000009999996694,0.9557000001,1.0000000001,0.953981,0.9557000001,0.01
lotka_volterra,7,CH,0,6.104309194333334e-05,1.2208624492974518e-08,5.836330021312531e-05,6.104309194943765e-05,5.5242594217601974e-05,5.836330021312531e-05,6.104309194333334e-07,0.00020000009999997798,0.9561000001,1.0000000001,0.904977,0.9561000001,0.01
lotka_volterra,8,CH,0,0.0004195574124,4.195574124e-14,0.0003726089379943957,0.00041955741244195573,0.000377383501305552,0.0003726089379943957,4.195574124e-06,1e-10,0.8881000001,1.0000000001,0.8994800000000001,0.8881000001,0.01
lotka_volterra,9,CH,0,0.000640035792,6.40035792e-14,0.0005555510675200036,0.0006400357920640036,0.000569504487757392,0.0005555510675200036,6.40035792e-06,1e-10,0.8680000001,1.0000000001,0.8898009999999998,0.8680000001,0.01
lotka_volterra,10,CH,0,2.9788770136666665e-05,2.9788799925433518e-09,2.8784888586039877e-05,2.978877013964554e-05,2.7444721603382503e-05,2.8784888586039877e-05,2.9788770136666664e-07,0.00010000009999998898,0.9663000001000001,1.0000000001,0.921311,0.9663000001000001,0.01
lotka_volterra,11,CH,0,2.6672181759998984e-05,5.334439019217385e-09,2.5861347437162233e-05,2.6672181762666202e-05,2.436282424667299e-05,2.5861347437162233e-05,2.6672181759998983e-07,0.00020000009999997798,0.9696000001,1.0000000001,0.913417,0.9696000001,0.01
lotka_volterra,12,CH,0,3.167131075999891e-05,6.334265319130161e-09,3.063882603239008e-05,3.1671310763166044e-05,2.883980056412273e-05,3.063882603239008e-05,3.1671310759998915e-07,0.00020000009999997798,0.9674000001,1.0000000001,0.910597,0.9674000001,0.01
lotka_volterra,13,CH,0,0.000718473705334,7.184737053340001e-14,0.0006086190758602788,0.0007184737054058474,0.0006499507126351804,0.0006086190758602788,7.18473705334e-06,1.0000000000000002e-10,0.8471000001,1.0000000001,0.904627,0.8471000001,0.01
lotka_volterra,14,CH,0,0.0002226218014033,2.226218014033e-14,0.00020367668612614136,0.0002226218014255622,0.00020209139625608627,0.00020367668612614136,2.226218014033e-06,1e-10,0.9149000001,1.0000000001,0.907779,0.9149000001,0.01
lotka_volterra,15,CH,0,0.0001554480441105,1.088136464221597e-07,0.00013932808195178597,0.0001554480441260448,0.00013989033751178883,0.00013932808195178597,1.554480441105e-06,0.000700000100000034,0.8963000001,1.0000000001,0.899917,0.8963000001,0.01
lotka_volterra,16,CH,0,0.0007946246595466,7.946246595466e-14,0.0006705042878048836,0.0007946246596260625,0.00071698506256094,0.0006705042878048836,7.946246595466001e-06,1e-10,0.8438000001,1.0000000001,0.9022940000000002,0.8438000001,0.010000000000000002
lotka_volterra,17,CH,0,0.0001034231999999,1.0342330342308861e-08,9.721780801024831e-05,0.00010342320001024233,9.450956808470861e-05,9.721780801024831e-05,1.034231999999e-06,0.000100000099999989,0.9400000001,1.0000000001,0.913814,0.9400000001,0.01
lotka_volterra,18,CH,0,1.8372954576666664e-05,1.8372972949619217e-09,1.7845650782153626e-05,1.837295457850396e-05,1.714349157525986e-05,1.7845650782153626e-05,1.8372954576666663e-07,0.00010000009999998898,0.9713000001,1.0000000001,0.9330829999999999,0.9713000001,0.01
lotka_volterra,19,CH,0,3.1779287279999995e-05,3.177931905928377e-09,3.066383429964992e-05,3.177928728317793e-05,2.9320078913124476e-05,3.066383429964992e-05,3.1779287279999994e-07,0.00010000009999998898,0.9649000000999999,1.0000000001,0.922616,0.9649000000999999,0.01
lotka_volterra,20,CH,0,0.0008984556085866,8.984556085866001e-14,0.000761980201732141,0.0008984556086764456,0.0007935016182139476,0.000761980201732141,8.984556085866e-06,1e-10,0.8481000001,1.0000000001,0.8831839999999999,0.8481000001,0.01
lotka_volterra,21,CH,0,0.00027390790997,2.739081838778798e-08,0.0002451201886595438,0.0002739079099973908,0.00025353162663942176,0.0002451201886595438,2.7390790997e-06,0.00010000009999998898,0.8949000001,1.0000000001,0.9256090000000001,0.8949000001,0.01
lotka_volterra,22,CH,0,6.0579976900000005e-05,4.8463987577999086e-08,5.6006188650108005e-05,6.0579976906058005e-05,5.4141779274975606e-05,5.6006188650108005e-05,6.057997690000001e-07,0.000800000100000023,0.9245000001,1.0000000001,0.893724,0.9245000001,0.01
lotka_volterra,23,CH,0,0.0007075553930666,7.075553930666e-14,0.0006093467045797114,0.0007075553931373556,0.000629596939858522,0.0006093467045797114,7.075553930666e-06,1e-10,0.8612000000999999,1.0000000001,0.88982,0.8612000000999999,0.01
lotka_volterra,24,CH,0,0.0009299226328933,9.299235628158304e-08,0.0008002914179609663,0.0009299226329862922,0.0007964201499472391,0.0008002914179609663,9.299226328933e-06,0.00010000009999998898,0.8606000001,1.0000000001,0.856437,0.8606000001,0.01
lotka_volterra,25,CH,0,0.0005709578987093,5.7095846966713575e-08,0.0004879406202940636,0.0005709578987663958,0.0005131335665596169,0.0004879406202940636,5.709578987093e-06,0.00010000009999998898,0.8546000001,1.0000000001,0.8987239999999999,0.8546000001,0.01
lotka_volterra,26,CH,0,0.0006675995886,6.675995886e-14,0.0005806781222310399,0.0006675995886667599,0.000588726035204853,0.0005806781222310399,6.675995886e-06,1e-10,0.8698000001,1.0000000001,0.8818549999999999,0.8698000001,0.01
lotka_volterra,27,CH,0,0.0004815526074133,4.815526074133e-14,0.00042742609438820034,0.00048155260746145527,0.00042648754830819656,0.00042742609438820034,4.815526074133e-06,1e-10,0.8876000001,1.0000000001,0.885651,0.8876000001,0.01
lotka_volterra,28,CH,0,0.0006835236366933,6.835236366933e-14,0.0005954857923555553,0.0006835236367616523,0.0005990353305325512,0.0005954857923555553,6.835236366933e-06,1e-10,0.8712000001,1.0000000001,0.876393,0.8712000001,0.01
lotka_volterra,29,CH,0,0.0004510015716266,4.5100157162659996e-14,0.00039074776170238643,0.00045100157167170013,0.0004168142994925888,0.00039074776170238643,4.5100157162659995e-06,9.999999999999999e-11,0.8664000001000001,1.0000000001,0.924197,0.8664000001000001,0.01
lotka_volterra,30,CH,0,0.0005805752266666,5.805752266666e-14,0.0005097450490713323,0.0005805752267246576,0.0005126363136420745,0.0005097450490713323,5.805752266666001e-06,9.999999999999999e-11,0.8780000000999999,1.0000000001,0.8829799999999999,0.8780000000999999,0.01
lotka_volterra,31,CH,0,0.00064039102819,6.403916685809576e-08,0.000561174658066936,0.0006403910282540391,0.0005599880134276609,0.000561174658066936,6.4039102819e-06,0.00010000009999998898,0.8763000001,1.0000000001,0.874447,0.8763000001,0.01
lotka_volterra,32,CH,0,0.0004237721797779,4.237721797779001e-14,0.0003717753333615289,0.00042377217982027726,0.0003867548323299409,0.0003717753333615289,4.237721797779e-06,1e-10,0.8773000001,1.0000000001,0.912648,0.8773000001,0.01
lotka_volterra,33,CH,0,6.690207959999999e-06,6.690214650207222e-10,6.58182659171702e-06,6.69020796066902e-06,6.178560925843079e-06,6.58182659171702e-06,6.690207959999999e-08,0.00010000009999998898,0.9838000001,1.0000000001,0.923523,0.9838000001,0.01
lotka_volterra,34,CH,0,0.00015350216739,1.535023208921505e-08,0.0001431714715400032,0.0001535021674053502,0.00013789514152495652,0.0001431714715400032,1.5350216739e-06,0.000100000099999989,0.9327000001,1.0000000001,0.898327,0.9327000001,0.01
lotka_volterra,35,CH,0,0.0010764782043636,1.0764782043635999e-13,0.000898321061649072,0.0010764782044712477,0.0009451844636901891,0.000898321061649072,1.0764782043636e-05,1e-10,0.8345000001,1.0000000001,0.878034,0.8345000001,0.01
lotka_volterra,36,CH,0,0.00103653011616,1.03653011616e-13,0.000871099909724517,0.001036530116263653,0.0009099925926394194,0.000871099909724517,1.03653011616e-05,1e-10,0.8404000001,1.0000000001,0.877922,0.8404000001,0.01
lotka_volterra,37,CH,0,0.00021840509632,2.1840509632000002e-14,0.00019936017194273654,0.00021840509634184053,0.00019958534757520192,0.00019936017194273654,2.1840509632000002e-06,1e-10,0.9128000001000001,1.0000000001,0.913831,0.9128000001000001,0.01
lotka_volterra,38,CH,0,8.268310066666667e-07,8.268318334975823e-11,8.217873376086831e-07,8.268310067493498e-07,7.717127981002533e-07,8.217873376086831e-07,8.268310066666667e-09,0.00010000009999998898,0.9939000000999999,1.0000000001,0.933338,0.9939000000999999,0.01
lotka_volterra,39,CH,0,0.0008666581901599,8.666581901599e-14,0.000744112722157956,0.0008666581902465658,0.0007539596924278868,0.000744112722157956,8.666581901599e-06,1e-10,0.8586000001,1.0000000001,0.869962,0.8586000001,0.01
lotka_volterra,40,CH,0,0.0002347441693333,2.3474440407744347e-08,0.000211739240762111,0.0002347441693567744,0.0002175310836285971,0.000211739240762111,2.347441693333e-06,0.00010000009999998898,0.9020000000999999,1.0000000001,0.926673,0.9020000000999999,0.01
lotka_volterra,41,CH,0,6.417182879999999e-06,6.417189297182172e-10,6.3132245179857175e-06,6.417182880641717e-06,5.9464440126547195e-06,6.3132245179857175e-06,6.417182879999999e-08,0.00010000009999998898,0.9838000001,1.0000000001,0.926644,0.9838000001,0.009999999999999998
lotka_volterra,42,CH,0,0.0011366606275419,2.2733223917441772e-07,0.000957750244880471,0.001136660627655566,0.0009690304648345308,0.000957750244880471,1.1366606275419e-05,0.00020000009999997798,0.8426000001,1.0000000001,0.8525240000000001,0.8426000001,0.01
lotka_volterra,43,CH,0,0.00026570748048,2.6570774618745118e-08,0.00024306920316967474,0.00026570748050657074,0.00023652987634101072,0.00024306920316967474,2.6570748047999998e-06,0.00010000009999998898,0.9148000001000001,1.0000000001,0.890189,0.9148000001000001,0.01
lotka_volterra,44,CH,0,0.00010989129008,1.0989139997127797e-08,0.00010360550829841313,0.00010989129009098914,9.881853380024912e-05,0.00010360550829841313,1.0989129008e-06,0.00010000009999998898,0.9428000001000001,1.0000000001,0.899239,0.9428000001000001,0.009999999999999998
lotka_volterra,45,CH,0,0.0011172943753066,1.1172943753066e-13,0.0009397562991821107,0.0011172943754183295,0.0009689713123958983,0.0009397562991821107,1.1172943753066e-05,1e-10,0.8411000001,1.0000000001,0.867248,0.8411000001,0.01
lotka_volterra,46,CH,0,0.0010104690034019,1.010470013870792e-07,0.0008375777570208818,0.001010469003502947,0.0008942105026844979,0.0008375777570208818,1.0104690034019e-05,0.00010000009999998898,0.8289000001,1.0000000001,0.884946,0.8289000001,0.01
lotka_volterra,47,CH,0,0.00040501767592,4.0501767592000005e-14,0.00036313884827037375,0.0004050176759605018,0.0003589890371223957,0.00036313884827037375,4.0501767592000004e-06,1e-10,0.8966000001,1.0000000001,0.886354,0.8966000001,0.01
lotka_volterra,48,CH,0,0.000877870676788,8.77870676788e-14,0.0007403961288907863,0.0008778706768757871,0.000776857609492712,0.0007403961288907863,8.77870676788e-06,1e-10,0.8434000001,1.0000000001,0.884934,0.8434000001,0.01
lotka_volterra,49,CH,0,0.000440412181773,4.4041262218513326e-08,0.0003868140192952671,0.00044041218181704124,0.0003967589667278421,0.0003868140192952671,4.404121817730001e-06,0.00010000009999998898,0.8783000001,1.0000000001,0.900881,0.8783000001,0.01
lotka_volterra,50,CH,0,0.0003896035604166,3.896035604166e-14,0.00034772117771077584,0.00038960356045556036,0.0003501986667125046,0.00034772117771077584,3.896035604166e-06,1e-10,0.8925000001,1.0000000001,0.898859,0.8925000001,0.010000000000000002
lotka_volterra,51,CH,0,0.0006406402967913,6.406409374315262e-08,0.0005515272315716942,0.000640640296855364,0.0005724575906440988,0.0005515272315716942,6.406402967913e-06,0.00010000009999998898,0.8609000001,1.0000000001,0.8935710000000001,0.8609000001,0.01
lotka_volterra,52,CH,0,0.0006371820583366,6.371820583366001e-14,0.0005541572361990592,0.0006371820584003182,0.0005654423675705405,0.0005541572361990592,6.371820583366e-06,1e-10,0.8697000001,1.0000000001,0.887411,0.8697000001,0.01
lotka_volterra,53,CH,0,2.877402026e-05,2.877402026e-15,2.7861883820635404e-05,2.87740202628774e-05,2.630227437162548e-05,2.7861883820635404e-05,2.877402026e-07,1e-10,0.9683000001000001,1.0000000001,0.914098,0.9683000001000001,0.01
lotka_volterra,54,CH,0,3.729422761e-05,3.72942649042235e-09,3.5977741379096424e-05,3.7294227613729425e-05,3.394569079558093e-05,3.5977741379096424e-05,3.729422761e-07,0.00010000009999998897,0.9647000001,1.0000000001,0.9102129999999999,0.9647000001,0.01
lotka_volterra,55,CH,0,0.0005937516405866,5.937516405866001e-14,0.0005170389286821865,0.0005937516406459752,0.0005303929967712446,0.0005170389286821865,5.937516405866e-06,1e-10,0.8708000001000001,1.0000000001,0.8932910000000002,0.8708000001000001,0.01
lotka_volterra,56,CH,0,2.5147434300000004e-05,2.5147459447431532e-09,2.4415643964384746e-05,2.5147434302514746e-05,2.2907049378213005e-05,2.4415643964384746e-05,2.5147434300000005e-07,0.00010000009999998898,0.9709000001,1.0000000001,0.91091,0.9709000001,0.01
lotka_volterra,57,CH,0,1.3337662499999998e-05,1.3337675837661029e-09,1.3037565095083766e-05,1.3337662501333765e-05,1.2283480331324998e-05,1.3037565095083766e-05,1.3337662499999998e-07,0.00010000009999998898,0.9775000001000002,1.0000000001,0.920962,0.9775000001000002,0.01
lotka_volterra,58,CH,0,0.0005949140028333,5.949140028333e-14,0.0005232268655513787,0.0005949140028927914,0.0005217907430890478,0.0005232268655513787,5.949140028333e-06,1e-10,0.8795000001,1.0000000001,0.8770860000000001,0.8795000001,0.01
lotka_volterra,59,CH,0,0.00032697594,3.2697626697590394e-08,0.0002828341881326976,0.0003269759400326976,0.00030497732573274,0.0002828341881326976,3.2697594e-06,0.00010000009999998897,0.8650000001,1.0000000001,0.932721,0.8650000001,0.01
lotka_volterra,60,CH,0,0.0009774738931066,9.774738931066e-14,0.000830657314459736,0.0009774738932043473,0.0008504189040589248,0.000830657314459736,9.774738931065999e-06,1e-10,0.8498000001,1.0000000001,0.870017,0.8498000001,0.01
lotka_volterra,61,CH,0,7.301636999993e-08,7.301644301629196e-12,7.286303563023178e-08,7.301637000723164e-08,6.938957388566347e-08,7.286303563023178e-08,7.301636999993e-10,0.00010000009999998898,0.9979000000999999,1.0000000001,0.9503289999999999,0.9979000000999999,0.01
lotka_volterra,62,CH,0,2.6664095626665604e-05,2.666412229075829e-09,2.581351097884138e-05,2.6664095629332013e-05,2.4568084397644675e-05,2.581351097884138e-05,2.6664095626665607e-07,0.00010000009999998898,0.9681000001,1.0000000001,0.921392,0.9681000001,0.010000000000000002
lotka_volterra,63,CH,0,0.0006816144270833,6.81615108697652e-08,0.0005878924434275077,0.0006816144271514614,0.0006078930554932515,0.0005878924434275077,6.816144270833001e-06,0.00010000009999998898,0.8625000001,1.0000000001,0.8918429999999998,0.8625000001,0.01
lotka_volterra,64,CH,0,0.00052056816588,5.2056816588e-14,0.00045825615647622075,0.0005205681659320567,0.0004638283180717435,0.00045825615647622075,5.2056816588e-06,1e-10,0.8803000001,1.0000000001,0.891004,0.8803000001,0.01
lotka_volterra,65,CH,0,3.949151502666551e-05,3.949155451817619e-09,3.812510861069204e-05,3.9491515030614665e-05,3.558331622508161e-05,3.812510861069204e-05,3.9491515026665516e-07,0.00010000009999998898,0.9654000001,1.0000000001,0.9010369999999999,0.9654000001,0.01
lotka_volterra,66,CH,0,0.0003803918435999,3.803918435999e-14,0.00033177776602587197,0.0003803918436379392,0.00035381386548757497,0.00033177776602587197,3.803918435999e-06,1e-10,0.8722000001,1.0000000001,0.9301299999999999,0.8722000001,0.01
lotka_volterra,67,CH,0,0.0002650883166666,2.650885817548875e-08,0.00023990492660978186,0.0002650883166931089,0.00024172926437857254,0.00023990492660978186,2.6508831666660004e-06,0.00010000009999998898,0.9050000001,1.0000000001,0.911882,0.9050000001,0.01
lotka_volterra,68,CH,0,0.0001665059824999,1.6650614900586414e-08,0.00015460080476780775,0.0001665059825165506,0.00015023668294983478,0.00015460080476780775,1.6650598249989999e-06,0.00010000009999998898,0.9285000001,1.0000000001,0.90229,0.9285000001,0.01
lotka_volterra,69,CH,0,7.759135625000001e-05,7.759135625000002e-15,7.367299276713415e-05,7.759135625775914e-05,7.050920520828126e-05,7.367299276713415e-05,7.759135625000001e-07,1e-10,0.9495000001,1.0000000001,0.908725,0.9495000001,0.01
lotka_volterra,70,CH,0,0.0008537809715333,8.537818253141775e-08,0.0007167491256875835,0.0008537809716186781,0.0007628225619500284,0.0007167491256875835,8.537809715333001e-06,0.00010000009999998898,0.8395000001,1.0000000001,0.893464,0.8395000001,0.01
lotka_volterra,71,CH,0,0.0006373608595199,6.373608595199e-14,0.000549022644454178,0.0006373608595836362,0.0005739205090067273,0.000549022644454178,6.3736085951990004e-06,9.999999999999999e-11,0.8614000001000001,1.0000000001,0.900464,0.8614000001000001,0.01
lotka_volterra,72,CH,0,0.0008345905373866,8.345905373866001e-14,0.0007130741552265702,0.0008345905374700591,0.0007360203873780182,0.0007130741552265702,8.345905373866e-06,1e-10,0.8544000001000001,1.0000000001,0.881894,0.8544000001000001,0.01
lotka_volterra,73,CH,0,0.0006579373902005,6.579373902005e-14,0.0005670104429405847,0.0006579373902662937,0.0005876005935011155,0.0005670104429405847,6.579373902005e-06,9.999999999999999e-11,0.8618000001,1.0000000001,0.893095,0.8618000001,0.01
lotka_volterra,74,CH,0,0.0006121545659966,6.121551781510986e-08,0.0005312889478896646,0.0006121545660578155,0.0005477320316256838,0.0005312889478896646,6.121545659966001e-06,0.00010000009999998898,0.8679000001,1.0000000001,0.894761,0.8679000001,0.01
lotka_volterra,75,CH,0,0.00045307620648,4.5307620648e-14,0.0003984352160238196,0.0004530762065253076,0.00041073442267961803,0.0003984352160238196,4.5307620648e-06,1e-10,0.8794000001,1.0000000001,0.906546,0.8794000001,0.01
lotka_volterra,76,CH,0,0.0007976464499999,7.976464499999e-14,0.0006819877148296792,0.0007976464500796647,0.0007068631169396114,0.0006819877148296792,7.976464499999e-06,9.999999999999999e-11,0.8550000001,1.0000000001,0.8861859999999999,0.8550000001,0.01
lotka_volterra,77,CH,0,0.0004160193806566,4.1601938065660003e-14,0.0003693836081265971,0.0004160193806982019,0.00037470158382792846,0.0003693836081265971,4.160193806566e-06,1e-10,0.8879000001,1.0000000001,0.900683,0.8879000001,0.01
