domain,sys_idx,process_regime,recursive_continuity,reconstruction_ability,org_memory,transition_continuity,transition_smoothness,closure_persistence,adaptive_continuity,recovery_identity,trajectory_coherence,recursive_identity_score,process_regime_tg,dominant_operator,operator_continuity,operator_rupture,operator_curvature,transition_smoothness_tg,recursive_closure,operator_reversibility,compositional_stability,operator_neighborhood_entropy,collapse_available,recovery_possible,recovery_steps_mean,recovery_probability,recovery_entropy,collapse_regime_shifts,self_prediction,internal_continuity,self_model_consistency,closure_adaptation,forecast_stability,self_alignment,temporal_self_coherence,perturbation_anticipation,self_prediction_norm,internal_continuity_norm,self_model_consistency_norm,closure_adaptation_norm,forecast_stability_norm,self_alignment_norm,temporal_self_coherence_norm,perturbation_anticipation_norm,self_reference_composite,passive_persistence,active_continuity,observer_continuity,perspective_continuity,temporal_alignment,self_referential_closure
gray_scott,19,CG,1.0,1.0,0.9499,0.124472,0.9999,0.9499,0.586,0.9404,0.02,0.8315,CG,op_multiplicative,1.0,0.0,0.0,0.9999,0.9499,0.9499,0.124472,0.0,18.0,1.0,5.96,1.0,0.0,1.0,0.9499,0.9999,0.9499,0.8932859599999999,0.1182359528,0.7895723931245847,0.018998,1.0,0.94989999990501,0.99989999990001,0.94989999990501,0.906326043068125,0.1463139140507486,0.7895723930193175,0.0237474999970315,0.9999999999666668,0.7207074812264899,0.2792645895216328,0.9310286533333333,0.11008105991096756,0.11008105991096756,0.015000296324580862,0.9023100099999999
gray_scott,20,CG,1.0,1.0,0.9597,0.188017,0.9994,0.9597,0.7383,0.9538,0.06,0.842,CG,op_multiplicative,1.0,0.0,0.0,0.9994,0.9597,0.9597,0.188017,0.0,4.0,1.0,4.62,1.0,0.0,1.0,0.9597,0.9994,0.9597,0.91536186,0.1804399149,0.8027006751934609,0.0575819999999999,1.0,0.95969999990403,0.99939999990006,0.95969999990403,0.9287242044521544,0.223289698055387,0.8027006750885222,0.0719774999910028,0.9999999999666668,0.7431865096577317,0.25665940224806294,0.94492062,0.17050139626005523,0.17050139626005523,0.046221110278989785,0.92102409
gray_scott,21,CG,1.0,0.9,0.9999,0.055563,0.9989,0.9999,0.4585,0.7992,0.02,0.7979,CG,op_multiplicative,1.0,0.0,0.0,0.9989,0.9999,0.9999,0.055563,0.0,8.0,1.0,11.2,0.9,0.0,1.0,0.9999,0.9989,0.89991,0.79912008,0.0555574437,0.747561890504181,0.019998,0.9,0.99989999990001,0.99889999990011,0.899909999910009,0.810785540660108,0.0687508904854962,0.7475618903978621,0.0249974999968753,0.9666666666344444,0.6896840609856144,0.3099745914814698,0.8996433600000001,0.04998188532327884,0.044983696790950954,0.01494974268630261,0.9998000100000001
gray_scott,22,RG,1.0,0.0,1.0,0.01971,1.0,1.0,0.0,0.0,0.0,0.45,RG,op_multiplicative,1.0,0.0,0.0,1.0,1.0,1.0,0.01971,0.0,,,,,,,1.0,1.0,0.0,0.0,0.01971,0.3125781446220833,0.0,,0.9999999999,0.9999999999,0.0,0.0,0.0243906119724714,0.3125781445048762,0.0,,0.3338526794681925,0.6661473205318075,0.3333333333333333,0.0065699999999999995,,0.0,1.0
gray_scott,23,CH,0.4667,0.0,0.062,0.073723,0.9994,0.062,0.0,0.0,0.0,0.1088,CH,op_multiplicative,0.4667,0.5333,0.046279,0.9994,0.062,0.062,0.073723,0.8632,,,,,,,0.0289354,0.4664199799999999,0.0,0.0,0.004570826,0.5527631908536181,0.0,,0.0289353999971064,0.4664199799533579,0.0,0.0,0.0056562782019119,0.5527631907424232,0.0,,0.1505392641278285,0.8489510594306482,0.009645133333333333,4.4086226213466664e-05,,0.0,0.0038439999999999998
gray_scott,24,CH,0.9333,0.0,0.232,0.126022,0.9998,0.232,0.0,0.0,0.0,0.2447,CH,op_multiplicative,0.9333,0.0667,0.01427,0.9998,0.232,0.232,0.126022,0.3534,,,,,,,0.2165256,0.93311334,0.0,0.0,0.029237104,0.1392848213129177,0.0,,0.2165255999783474,0.9331133399066888,0.0,0.0,0.0361801551934446,0.1392848211913729,0.0,,0.1893005594671219,0.8105373006447716,0.07217520000000001,0.0021101938286208002,,0.0,0.053824000000000004
gray_scott,25,RG,0.1,0.0,0.45,0.027881,0.9998,0.45,0.0,0.0,0.0,0.1325,RG,op_multiplicative,0.1,0.9,0.020641,0.9998,0.45,0.45,0.027881,0.469,,,,,,,0.045,0.09998,0.0,0.0,0.01254645,0.959614903730981,0.0,,0.0449999999955,0.099979999990002,0.0,0.0,0.0155259053060383,0.9596149036299702,0.0,,0.1600172584173586,0.8398147450343248,0.015,0.00018819675,,0.0,0.2025
gray_scott,26,CG,0.8667,1.0,0.7484,0.092277,0.9993,0.7484,0.7357,0.9877,0.08,0.7706,CG,op_multiplicative,0.8667,0.1333,0.026501,0.9993,0.7484,0.7484,0.092277,0.5665,3.0,1.0,1.23,1.0,0.9183,2.0,0.64863828,0.86609331,0.7484,0.73919468,0.0690601067999999,0.8800950237709309,0.0598719999999999,0.0817,0.6486382799351362,0.8660933099133906,0.7483999999251599,0.7499853567399727,0.0854600846137108,0.8800950236679295,0.0748399999906449,0.69389999997687,0.5934265068453519,0.4062888917094398,0.7120776533333334,0.04917615878909331,0.04917615878909331,0.05269304926321308,0.5601025599999999
gray_scott,27,RG,1.0,0.0,1.0,0.013188,0.9996,1.0,0.0,0.0,0.0,0.45,RG,op_multiplicative,1.0,0.0,0.0,0.9996,1.0,1.0,0.013188,0.0,,,,,,,1.0,0.9996,0.0,0.0,0.013188,0.3125781446220833,0.0,,0.9999999999,0.99959999990004,0.0,0.0,0.0163198067322655,0.3125781445048762,0.0,,0.3326425644338831,0.6670904925918905,0.3333333333333333,0.004396,,0.0,1.0
gray_scott,28,RG,1.0,0.0,1.0,0.046969,0.9998,1.0,0.0,0.0,0.0,0.45,RG,op_multiplicative,1.0,0.0,0.0,0.9998,1.0,1.0,0.046969,0.0,,,,,,,1.0,0.9998,0.0,0.0,0.046969,0.3125781446220833,0.0,,0.9999999999,0.99979999990002,0.0,0.0,0.0581229149535775,0.3125781445048762,0.0,,0.3386430084654962,0.6612247201361969,0.3333333333333333,0.01565633333333333,,0.0,1.0
gray_scott,29,CG,1.0,1.0,1.0,0.132045,0.9998,1.0,0.1069,0.9598,0.02,0.847,CG,op_multiplicative,1.0,0.0,0.0,0.9998,1.0,1.0,0.132045,0.0,14.0,1.0,4.02,1.0,0.0,1.0,1.0,0.9998,1.0,0.9598,0.132045,0.8089522380834019,0.02,1.0,0.9999999999,0.99979999990002,0.9999999999,0.9738110471777554,0.1634022505279045,0.8089522379786197,0.0249999999968749,0.9999999999666668,0.7463706919184802,0.25357858221990354,0.9866,0.130275597,0.130275597,0.016179044761668038,1.0
gray_scott,30,CG,1.0,0.98,0.5057,0.177065,0.9999,0.5057,0.5664,0.6998,0.02,0.6794,CG,op_multiplicative,1.0,0.0,0.0,0.9999,0.5057,0.5057,0.177065,0.0,19.0,1.0,28.59,0.98,0.0,1.0,0.5057,0.9999,0.495586,0.35388886,0.0895417705,0.5993998500125783,0.010114,0.98,0.50569999994943,0.99989999990001,0.4955859999504414,0.359054887831988,0.1108056103294568,0.5993998499025508,0.0126424999984196,0.9933333333002222,0.5095527726453148,0.4903981826319497,0.4517249533333334,0.04044825210049655,0.03963928705848662,0.006062330083027217,0.25573249000000003
gray_scott,31,CH,0.6667,0.0,0.5726,0.207382,0.9998,0.5726,0.0,0.0,0.0,0.2765,CH,op_multiplicative,0.6667,0.3333,0.050361,0.9998,0.5726,0.5726,0.207382,0.678,,,,,,,0.38175242,0.66656666,0.0,0.0,0.1187469332,0.512378094584599,0.0,,0.3817524199618247,0.6665666599333433,0.0,0.0,0.146946238995545,0.5123780944723932,0.0,,0.2439490590518723,0.7558997307599381,0.12725080666666666,0.015110643038892781,,0.0,0.32787076
gray_scott,32,CG,0.5,1.0,0.65,0.074755,0.9996,0.65,0.7535,0.988,0.08,0.6727,CG,op_multiplicative,0.5,0.5,0.057335,0.9996,0.65,0.65,0.074755,1.0,3.0,1.0,1.2,1.0,0.0,1.0,0.325,0.4998,0.65,0.6422,0.04859075,0.7843210802970343,0.052,1.0,0.3249999999675,0.49979999995002,0.649999999935,0.6515747598432533,0.060129788366381,0.7843210801916356,0.064999999991875,0.9999999999666668,0.5044782035265414,0.49532358775486923,0.5390666666666667,0.026193653633333334,0.026193653633333334,0.04078469617544578,0.42250000000000004
gray_scott,33,RG,1.0,0.0,0.9995,0.023252,0.9999,0.9995,0.0,0.0,0.0,0.4499,RG,op_multiplicative,1.0,0.0,0.0,0.9999,0.9995,0.9995,0.023252,0.0,,,,,,,0.9995,0.9999,0.0,0.0,0.023240374,0.3124531133642845,0.0,,0.99949999990005,0.99989999990001,0.0,0.0,0.0287593579060941,0.3124531132470743,0.0,,0.3343732101361755,0.6655602271848381,0.33316666666666667,0.007742917937666667,,0.0,0.9990002500000001
gray_scott,34,CG,1.0,0.96,0.7372,0.187881,0.9994,0.7372,0.6735,0.8636,0.02,0.7568,CG,op_multiplicative,1.0,0.0,0.0,0.9994,0.7372,0.7372,0.187881,0.0,10.0,1.0,10.04,0.96,0.0,1.0,0.7372,0.9994,0.7077119999999999,0.63664592,0.1385058732,0.6961740435488656,0.014744,0.96,0.7371999999262799,0.99939999990006,0.7077119999292287,0.645939602038597,0.1713974129441673,0.6961740434412604,0.0184299999976962,0.9866666666337778,0.6203649656013834,0.37940725337797737,0.6938526399999999,0.09610266577532522,0.09225855914431222,0.010264390098084475,0.5434638399999999
gray_scott,35,CH,0.9667,0.0,0.1649,0.156271,0.9998,0.1649,0.0,0.0,0.0,0.2346,CH,op_multiplicative,0.9667,0.0333,0.00739,0.9998,0.1649,0.1649,0.156271,0.2108,,,,,,,0.15940883,0.96650666,0.0,0.0,0.0257690878999999,0.0848962241704306,0.0,,0.1594088299840591,0.9665066599033494,0.0,0.0,0.0318885755379711,0.0848962240475243,0.0,,0.1775286127818434,0.822306892940713,0.05313627666666667,0.001369273384102047,,0.0,0.027192009999999996
gray_scott,36,RG,1.0,0.0,0.9504,0.049794,0.9995,0.9504,0.0,0.0,0.0,0.4376,RG,op_multiplicative,1.0,0.0,0.0,0.9995,0.9504,0.9504,0.049794,0.0,,,,,,,0.9504,0.9995,0.0,0.0,0.0473242175999999,0.2970742686550295,0.0,,0.95039999990496,0.99949999990005,0.0,0.0,0.0585624874876918,0.2970742685374343,0.0,,0.3293623936900194,0.6703022875068256,0.3168,0.01499231213567997,,0.0,0.9032601600000001
gray_scott,37,CG,1.0,1.0,0.9965,0.116939,0.9998,0.9965,0.0846,0.9062,0.02,0.8381,CG,op_multiplicative,1.0,0.0,0.0,0.9998,0.9965,0.9965,0.116939,0.0,18.0,1.0,9.38,1.0,0.0,1.0,0.9965,0.9998,0.9965,0.9030283,0.1165297135,0.7978244561393069,0.01993,1.0,0.99649999990035,0.99979999990002,0.99649999990035,0.9162106005981956,0.1442024873283497,0.7978244560342461,0.0249124999968859,0.9999999999666668,0.734493755453133,0.2654531432979576,0.9653427666666667,0.11249111602896403,0.11249111602896403,0.015900641410856387,0.9930122500000002
gray_scott,38,RG,1.0,0.0,0.9523,0.049283,0.9996,0.9523,0.0,0.0,0.0,0.4381,RG,op_multiplicative,1.0,0.0,0.0,0.9996,0.9523,0.9523,0.049283,0.0,,,,,,,0.9523,0.9996,0.0,0.0,0.0469322009,0.2976994249440235,0.0,,0.95229999990477,0.99959999990004,0.0,0.0,0.0580773770251637,0.297699424826444,0.0,,0.3296681145223454,0.6700637527234635,0.31743333333333335,0.014897844972356666,,0.0,0.9068752900000001
gray_scott,39,RG,1.0,0.0,0.9923,0.036653,0.9999,0.9923,0.0,0.0,0.0,0.4481,RG,op_multiplicative,1.0,0.0,0.0,0.9999,0.9923,0.9923,0.036653,0.0,,,,,,,0.9923,0.9999,0.0,0.0,0.0363707718999999,0.3102025507239057,0.0,,0.99229999990077,0.99989999990001,0.0,0.0,0.0450078835389228,0.3102025506066391,0.0,,0.3353443477066203,0.6645891867281504,0.33076666666666665,0.012030238985456632,,0.0,0.98465929
gray_scott,40,CG,0.5,1.0,0.65,0.074167,0.9996,0.65,0.6984,0.987,0.08,0.6725,CG,op_multiplicative,0.5,0.5,0.057335,0.9996,0.65,0.65,0.074167,1.0,3.0,1.0,1.3,1.0,0.0,1.0,0.325,0.4998,0.65,0.6415500000000001,0.04820855,0.7845711428126318,0.052,1.0,0.3249999999675,0.49979999995002,0.649999999935,0.6509152712199302,0.059656825814586,0.7845711427072394,0.064999999991875,0.9999999999666668,0.5043679049441021,0.49543384221787556,0.53885,0.025977177167500004,0.025977177167500004,0.040797699426256856,0.42250000000000004
gray_scott,41,CG,0.9,1.0,0.5319,0.051936,0.9992,0.5319,1.0737,0.977,0.06,0.7185,CG,op_multiplicative,0.9,0.1,0.020641,0.9992,0.5319,0.5319,0.051936,0.469,7.0,1.0,2.3,1.0,1.5219,3.0,0.47871,0.89928,0.5319,0.5196663,0.0276247584,0.773318329610738,0.031914,-0.5219,0.478709999952129,0.899279999910072,0.53189999994681,0.5272523273452694,0.034184919480856,0.7733183295050639,0.0398924999950134,0.4926999999835766,0.4721547595148487,0.5274229642927631,0.5100921,0.014091171024248643,0.014091171024248643,0.02467968117119709,0.28291761000000004
gray_scott,42,CG,0.8333,1.0,0.7999,0.146264,0.9994,0.7999,0.8407,0.9763,0.14,0.7841,CG,op_multiplicative,0.8333,0.1667,0.031853,0.9994,0.7999,0.7999,0.146264,0.65,3.0,1.0,2.37,1.0,0.0,1.0,0.6665566700000001,0.83280002,0.7999,0.78094237,0.1169965736,0.938734683678578,0.111986,1.0,0.6665566699333444,0.8328000199167199,0.79989999992001,0.7923424745938509,0.1447802145502944,0.9387346835770444,0.1399824999825022,0.9999999999666668,0.6643870703050541,0.33541156193712895,0.7491330133333335,0.08764599573064313,0.08764599573064313,0.10512514228642925,0.6398400100000001
gray_scott,43,RG,1.0,0.0,1.0,0.015725,0.9998,1.0,0.0,0.0,0.0,0.45,RG,op_multiplicative,1.0,0.0,0.0,0.9998,1.0,1.0,0.015725,0.0,,,,,,,1.0,0.9998,0.0,0.0,0.015725,0.3125781446220833,0.0,,0.9999999999,0.99979999990002,0.0,0.0,0.0194592781972153,0.3125781445048762,0.0,,0.3331196317860159,0.6667469921403413,0.3333333333333333,0.005241666666666666,,0.0,1.0
gray_scott,44,CH,0.9667,0.0,0.0611,0.123792,0.9998,0.0611,0.0,0.0,0.0,0.2086,CH,op_multiplicative,0.9667,0.0333,0.00739,0.9998,0.0611,0.0611,0.123792,0.2108,,,,,,,0.05906537,0.96650666,0.0,0.0,0.0075636912,0.0523880971427372,0.0,,0.0590653699940934,0.9665066599033494,0.0,0.0,0.0093598709862403,0.0523880970190173,0.0,,0.1553314282718143,0.8444996380138401,0.019688456666666666,0.000148917406431248,,0.0,0.0037332100000000003
gray_scott,45,CG,0.9333,1.0,0.8495,0.107853,0.9991,0.8495,1.1373,0.9738,0.04,0.8011,CG,op_multiplicative,0.9333,0.0667,0.01427,0.9991,0.8495,0.8495,0.107853,0.3534,5.0,1.0,2.62,1.0,0.971,2.0,0.79283835,0.93246003,0.8495,0.8272431,0.0916211235,0.8349587397055567,0.03398,0.029,0.7928383499207162,0.932460029906754,0.84949999991505,0.8393190971885524,0.1133787555439061,0.8349587396014254,0.0424749999946906,0.6763333333107888,0.6351579131727354,0.36451372894912004,0.8231938166666667,0.07542194234125303,0.07542194234125303,0.028371897975194817,0.72165025
gray_scott,46,RG,1.0,0.0,0.9976,0.029888,0.9997,0.9976,0.0,0.0,0.0,0.4494,RG,op_multiplicative,1.0,0.0,0.0,0.9997,0.9976,0.9976,0.029888,0.0,,,,,,,0.9976,0.9997,0.0,0.0,0.0298162688,0.3118279570752904,0.0,,0.99759999990024,0.99969999990003,0.0,0.0,0.0368968565584834,0.3118279569580646,0.0,,0.3351464019024026,0.6646541420181681,0.33253333333333335,0.009914903251626667,,0.0,0.99520576
gray_scott,47,CG,1.0,1.0,0.639,0.173686,0.9999,0.639,0.3417,0.9712,0.04,0.7614,CG,op_multiplicative,1.0,0.0,0.0,0.9999,0.639,0.639,0.173686,0.0,11.0,1.0,2.88,1.0,0.0,1.0,0.639,0.9999,0.639,0.6205968,0.110985354,0.7019254814076112,0.02556,1.0,0.6389999999361,0.99989999990001,0.6389999999361,0.629656198878062,0.1373414867600907,0.7019254813001501,0.0319499999960062,0.9999999999666668,0.5973466458341482,0.40261308883043523,0.6328656,0.0702388126504224,0.0702388126504224,0.017941215304778543,0.408321
gray_scott,48,RG,1.0,0.0,0.9999,0.021414,1.0,0.9999,0.0,0.0,0.0,0.45,RG,op_multiplicative,1.0,0.0,0.0,1.0,0.9999,0.9999,0.021414,0.0,,,,,,,0.9999,1.0,0.0,0.0,0.0214118586,0.3125781446220833,0.0,,0.99989999990001,0.9999999999,0.0,0.0,0.0264966176926446,0.3125781445048762,0.0,,0.3341392517139329,0.6658607482860671,0.3333,0.00713657247138,,0.0,0.9998000100000001
gray_scott,49,RG,1.0,0.0,0.9427,0.045674,0.9995,0.9427,0.0,0.0,0.0,0.4357,RG,op_multiplicative,1.0,0.0,0.0,0.9995,0.9427,0.9427,0.045674,0.0,,,,,,,0.9427,0.9995,0.0,0.0,0.0430568797999999,0.2946986747568519,0.0,,0.94269999990573,0.99949999990005,0.0,0.0,0.0532817680338481,0.2946986746391973,0.0,,0.3271686346398322,0.6724949496774878,0.3142333333333333,0.013529906862486634,,0.0,0.88868329
gray_scott,50,RG,1.0,0.0,1.0,0.018482,1.0,1.0,0.0,0.0,0.0,0.45,RG,op_multiplicative,1.0,0.0,0.0,1.0,1.0,1.0,0.018482,0.0,,,,,,,1.0,1.0,0.0,0.0,0.018482,0.3125781446220833,0.0,,0.9999999999,0.9999999999,0.0,0.0,0.0228709939358304,0.3125781445048762,0.0,,0.3336355911772438,0.6663644088227563,0.3333333333333333,0.006160666666666666,,0.0,1.0
gray_scott,51,CG,0.7,1.0,0.6,0.086753,0.9996,0.6,1.1354,0.9816,0.06,0.6962,CG,op_multiplicative,0.7,0.3,0.048161,0.9996,0.6,0.6,0.086753,0.8813,6.0,1.0,1.84,1.0,0.0,1.0,0.42,0.69972,0.6,0.58896,0.0520517999999999,0.9954988747192428,0.036,1.0,0.4199999999579999,0.699719999930028,0.59999999994,0.5975575686036787,0.0644127476544237,0.99549887461913,0.0449999999943749,0.9999999999666668,0.5527736488332877,0.4470474606262456,0.53632,0.027916421375999947,0.027916421375999947,0.03583795948989274,0.36
gray_scott,52,RG,1.0,0.0,0.9999,0.01992,1.0,0.9999,0.0,0.0,0.0,0.45,RG,op_multiplicative,1.0,0.0,0.0,1.0,0.9999,0.9999,0.01992,0.0,,,,,,,0.9999,1.0,0.0,0.0,0.019918008,0.3125781446220833,0.0,,0.99989999990001,0.9999999999,0.0,0.0,0.0246480164582741,0.3125781445048762,0.0,,0.3338751658233087,0.6661248341766913,0.3333,0.0066386720664,,0.0,0.9998000100000001
gray_scott,53,RG,0.3,0.0,0.4999,0.028786,0.9997,0.4999,0.0,0.0,0.0,0.185,RG,op_multiplicative,0.3,0.7,0.048161,0.9997,0.4999,0.4999,0.028786,0.8813,,,,,,,0.14997,0.29991,0.0,0.0,0.0143901214,0.8564641160469538,0.0,,0.149969999985003,0.299909999970009,0.0,0.0,0.0178074006749953,0.8564641159433609,0.0,,0.189164502367624,0.8105922469830863,0.04999,0.000719362168786,,0.0,0.24990001
gray_scott,54,CG,1.0,1.0,0.9995,0.133419,0.9994,0.9995,0.0464,0.96,0.02,0.8469,CG,op_multiplicative,1.0,0.0,0.0,0.9994,0.9995,0.9995,0.133419,0.0,12.0,1.0,4.0,1.0,0.0,1.0,0.9995,0.9994,0.9995,0.95952,0.1333522905,0.808827206825603,0.01999,1.0,0.99949999990005,0.99939999990006,0.99949999990005,0.9735269597707854,0.1650199884944595,0.8088272067208178,0.0249874999968765,0.9999999999666668,0.7463452068312207,0.25350260029287797,0.9861733333333333,0.13150847283002,0.13150847283002,0.016168455864443806,0.9990002500000001
gray_scott,55,RG,1.0,0.0,0.9678,0.040404,0.9998,0.9678,0.0,0.0,0.0,0.4419,RG,op_multiplicative,1.0,0.0,0.0,0.9998,0.9678,0.9678,0.040404,0.0,,,,,,,0.9678,0.9998,0.0,0.0,0.0391029912,0.3024506127403787,0.0,,0.96779999990322,0.99979999990002,0.0,0.0,0.0483889338062997,0.3024506126229181,0.0,,0.3312056494617797,0.6686605916681128,0.3226,0.01261462496112,,0.0,0.93663684
gray_scott,56,RG,0.4667,0.0,0.55,0.028127,0.9997,0.55,0.0,0.0,0.0,0.2308,RG,op_multiplicative,0.4667,0.5333,0.05708,0.9997,0.55,0.55,0.028127,0.9968,,,,,,,0.256685,0.46655999,0.0,0.0,0.01546985,0.7053013253681795,0.0,,0.2566849999743315,0.466559989953344,0.0,0.0,0.0191435367134621,0.7053013252608028,0.0,,0.2068128359859915,0.7929492078648043,0.08556166666666666,0.0013236261490833332,,0.0,0.30250000000000005
gray_scott,57,CH,1.0,0.0,0.0142,0.092002,0.9998,0.0142,0.0,0.0,0.0,0.2035,CH,op_multiplicative,1.0,0.0,0.0,0.9998,0.0142,0.0142,0.092002,0.0,,,,,,,0.0142,0.9998,0.0,0.0,0.0013064284,0.0043760941479901,0.0,,0.01419999999858,0.99979999990002,0.0,0.0,0.0016166711402443,0.0043760940230683,0.0,,0.1457132521517018,0.8541158904987285,0.004733333333333333,6.183761093333333e-06,,0.0,0.00020164000000000003
gray_scott,58,CH,1.0,0.0,0.0474,0.100298,0.9997,0.0474,0.0,0.0,0.0,0.2118,CH,op_multiplicative,1.0,0.0,0.0,0.9997,0.0474,0.0474,0.100298,0.0,,,,,,,0.0474,0.9997,0.0,0.0,0.0047541252,0.0147536885452921,0.0,,0.04739999999526,0.99969999990003,0.0,0.0,0.0058831061908548,0.0147536884206301,0.0,,0.1525338277866821,0.8472119323616539,0.015799999999999998,7.511517815999999e-05,,0.0,0.00224676
gray_scott,59,CH,0.8,0.0,0.087,0.097452,0.9996,0.087,0.0,0.0,0.0,0.1818,CH,op_multiplicative,0.8,0.2,0.035252,0.9996,0.087,0.087,0.097452,0.5375,,,,,,,0.0696,0.7996800000000001,0.0,0.0,0.0084783239999999,0.2273068268032874,0.0,,0.06959999999304,0.799679999920032,0.0,0.0,0.0104917052694516,0.2273068266839458,0.0,,0.1581540759809242,0.8415091856494682,0.0232,0.00019669711679999767,,0.0,0.007568999999999999
gray_scott,60,CL,1.0,0.0,1.0,0.002237,0.9996,1.0,0.0,0.0,0.0,0.45,CL,op_multiplicative,1.0,0.0,0.0,0.9996,1.0,1.0,0.002237,0.0,,,,,,,1.0,0.9996,0.0,0.0,0.002237,0.3125781446220833,0.0,,0.9999999999,0.99959999990004,0.0,0.0,0.0027682292735879,0.3125781445048762,0.0,,0.3307066247969291,0.6690256578529897,0.3333333333333333,0.0007456666666666666,,0.0,1.0
gray_scott,61,CH,1.0,0.0,0.3659,0.164112,0.9998,0.3659,0.0,0.0,0.0,0.2915,CH,op_multiplicative,1.0,0.0,0.0,0.9998,0.3659,0.3659,0.164112,0.0,,,,,,,0.3659,0.9998,0.0,0.0,0.0600485808,0.1144036010109523,0.0,,0.36589999996341,0.99979999990002,0.0,0.0,0.0743085557478641,0.1144036008887847,0.0,,0.2220588795000112,0.7777855322758888,0.12196666666666667,0.00732392523824,,0.0,0.13388281
gray_scott,62,CH,0.9667,0.0,0.1151,0.108036,0.9998,0.1151,0.0,0.0,0.0,0.2221,CH,op_multiplicative,0.9667,0.0333,0.00739,0.9998,0.1151,0.1151,0.108036,0.2108,,,,,,,0.11126717,0.96650666,0.0,0.0,0.0124349435999999,0.0692673169455779,0.0,,0.1112671699888732,0.9665066599033494,0.0,0.0,0.0153879190384154,0.0692673168222805,0.0,,0.1660612951075598,0.8337719171514618,0.03708905666666667,0.0004612003278272003,,0.0,0.01324801
gray_scott,63,RG,1.0,0.0,0.9999,0.017896,1.0,0.9999,0.0,0.0,0.0,0.45,RG,op_multiplicative,1.0,0.0,0.0,1.0,0.9999,0.9999,0.017896,0.0,,,,,,,0.9999,1.0,0.0,0.0,0.0178942104,0.3125781446220833,0.0,,0.99989999990001,0.9999999999,0.0,0.0,0.0221436196052848,0.3125781445048762,0.0,,0.3335173948443101,0.6664826051556899,0.3333,0.005964140326319999,,0.0,0.9998000100000001
gray_scott,64,CH,0.4,0.0,0.4188,0.11231,0.9998,0.4188,0.0,0.0,0.0,0.1847,CH,op_multiplicative,0.4,0.6,0.04969,0.9998,0.4188,0.4188,0.11231,0.9353,,,,,,,0.16752,0.39992,0.0,0.0,0.047035428,0.7310577644747365,0.0,,0.167519999983248,0.399919999960008,0.0,0.0,0.0582051178745368,0.7310577643680045,0.0,,0.1938146974551139,0.8060240654843771,0.05584,0.00262645829952,,0.0,0.17539344
gray_scott,65,CG,1.0,1.0,0.9999,0.21257,0.9989,0.9999,1.4321,0.983,0.08,0.8594,CG,op_multiplicative,1.0,0.0,0.0,0.9989,0.9999,0.9999,0.21257,0.0,1.0,1.0,1.7,1.0,0.0,1.0,0.9999,0.9989,0.9999,0.9829017,0.212548743,0.8244561140504558,0.079992,1.0,0.99989999990001,0.99889999990011,0.99989999990001,0.9972499830691768,0.2630235370750668,0.8244561139460618,0.0999899999875012,0.9999999999666668,0.7729274542180755,0.22682276598156437,0.9942338999999999,0.2113231656929877,0.2113231656929877,0.06594989347512406,0.9998000100000001
gray_scott,66,CH,0.9667,0.0,0.2548,0.165172,0.9998,0.2548,0.0,0.0,0.0,0.257,CH,op_multiplicative,0.9667,0.0333,0.00739,0.9998,0.2548,0.2548,0.165172,0.2108,,,,,,,0.24631516,0.96650666,0.0,0.0,0.0420858256,0.1129032259173665,0.0,,0.2463151599753685,0.9665066599033494,0.0,0.0,0.0520801137367177,0.1129032257951613,0.0,,0.1968293084872281,0.8030100573744693,0.08210505333333333,0.0034554589554653655,,0.0,0.06492304000000002
gray_scott,67,CL,1.0,0.0,1.0,0.002724,0.9998,1.0,0.0,0.0,0.0,0.45,CL,op_multiplicative,1.0,0.0,0.0,0.9998,1.0,1.0,0.002724,0.0,,,,,,,1.0,0.9998,0.0,0.0,0.002724,0.3125781446220833,0.0,,0.9999999999,0.99979999990002,0.0,0.0,0.0033708790975653,0.3125781445048762,0.0,,0.3308212890574945,0.669044875200317,0.3333333333333333,0.000908,,0.0,1.0
gray_scott,68,CH,0.9667,0.0,0.5864,0.11706,0.9998,0.5864,0.0,0.0,0.0,0.3399,CH,op_multiplicative,0.9667,0.0333,0.00739,0.9998,0.5864,0.5864,0.11706,0.2108,,,,,,,0.56687288,0.96650666,0.0,0.0,0.068643984,0.2165541386325888,0.0,,0.5668728799433127,0.9665066599033494,0.0,0.0,0.0849451434798854,0.2165541385129782,0.0,,0.2621255459770751,0.7377268791321204,0.18895762666666668,0.012970804301584642,,0.0,0.34386496000000005
gray_scott,69,CG,1.0,1.0,0.6573,0.163163,0.9999,0.6573,0.2699,0.9666,0.02,0.7623,CG,op_multiplicative,1.0,0.0,0.0,0.9999,0.6573,0.6573,0.163163,0.0,11.0,1.0,3.34,1.0,0.0,1.0,0.6573,0.9999,0.6573,0.63534618,0.1072470399,0.7030507627278006,0.013146,1.0,0.65729999993427,0.99989999990001,0.65729999993427,0.6446208885874001,0.132715420365148,0.7030507626203676,0.0164324999979459,0.9999999999666668,0.6014149464132598,0.3985451950813816,0.64998206,0.06970865192310419,0.06970865192310419,0.009242305326819668,0.43204328999999997
