domain,sys_idx,process_regime,dominant_operator,operator_continuity,operator_rupture,operator_curvature,transition_smoothness,recursive_closure,operator_reversibility,compositional_stability,operator_neighborhood_entropy
kuramoto,76,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7576,0.7576,0.129868,0.0
kuramoto,77,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.8132,0.8132,0.106205,0.0
kuramoto,78,CL,op_diffusion,0.6,0.4,0.02673,0.9998,0.2582,0.2582,0.040793,0.971
kuramoto,79,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.1402,0.1402,0.120792,0.0
kuramoto,80,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6797,0.6797,0.144395,0.0
kuramoto,81,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.2939,0.2939,0.077703,0.0
kuramoto,82,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.2737,0.2737,0.102105,0.0
kuramoto,83,CG,op_diffusion,0.7333,0.2667,0.024558,0.9998,0.3938,0.3938,0.054344,0.6193
kuramoto,84,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7641,0.7641,0.134364,0.0
kuramoto,85,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.8817,0.8817,0.154725,0.0
kuramoto,86,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5009,0.5009,0.122585,0.0
kuramoto,87,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6014,0.6014,0.150192,0.0
kuramoto,88,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.6097,0.6097,0.125017,0.0
kuramoto,89,CH,op_diffusion,0.7333,0.2667,0.030805,0.9997,0.0798,0.0798,0.05386,0.6644
kuramoto,90,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.5965,0.5965,0.156073,0.0
kuramoto,91,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5438,0.5438,0.105535,0.0
kuramoto,92,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5797,0.5797,0.093907,0.0
kuramoto,93,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.8419,0.8419,0.162048,0.0
kuramoto,94,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.8916,0.8916,0.167338,0.0
kuramoto,95,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6674,0.6674,0.141567,0.0
kuramoto,96,CG,op_diffusion,0.9333,0.0667,0.008451,0.9999,0.4068,0.4068,0.079666,0.265
kuramoto,97,CH,op_diffusion,1.0,0.0,0.0,1.0,0.5574,0.5574,0.138815,0.0
kuramoto,98,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5129,0.5129,0.137004,0.0
kuramoto,99,CH,op_diffusion,1.0,0.0,0.0,0.9998,0.363,0.363,0.103561,0.0
kuramoto,100,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.4966,0.4966,0.135287,0.0
kuramoto,101,CH,op_diffusion,1.0,0.0,0.0,1.0,0.7865,0.7865,0.127127,0.0
kuramoto,102,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7467,0.7467,0.172661,0.0
kuramoto,103,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.9347,0.9347,0.15669,0.0
kuramoto,104,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.7344,0.7344,0.163916,0.0
kuramoto,105,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.8664,0.8664,0.146656,0.0
kuramoto,106,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6941,0.6941,0.167247,0.0
kuramoto,107,CH,op_diffusion,1.0,0.0,0.0,1.0,0.7087,0.7087,0.139416,0.0
kuramoto,108,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.9179,0.9179,0.134134,0.0
kuramoto,109,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.8754,0.8754,0.142967,0.0
kuramoto,110,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.8763,0.8763,0.16903,0.0
kuramoto,111,CH,op_diffusion,0.6,0.4,0.040934,0.9996,0.3346,0.3346,0.080413,0.8173
kuramoto,112,CH,op_diffusion,0.3333,0.6667,0.048867,0.9997,0.7217,0.7217,0.104797,0.9501
kuramoto,113,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.9744,0.9744,0.172158,0.0
kuramoto,114,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.4196,0.4196,0.139823,0.0
kuramoto,115,CG,op_diffusion,1.0,0.0,0.0,0.9998,0.8758,0.8758,0.147942,0.0
kuramoto,116,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.4412,0.4412,0.154626,0.0
kuramoto,117,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.2545,0.2545,0.079847,0.0
kuramoto,118,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6667,0.6667,0.14873,0.0
kuramoto,119,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.48,0.48,0.156953,0.0
kuramoto,120,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.738,0.738,0.129855,0.0
kuramoto,121,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.5724,0.5724,0.127562,0.0
kuramoto,122,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.9015,0.9015,0.150714,0.0
kuramoto,123,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6579,0.6579,0.151099,0.0
kuramoto,124,CL,op_diffusion,1.0,0.0,0.0,0.9999,0.0,0.0,0.003232,0.0
kuramoto,125,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.0074,0.0074,0.056339,0.0
kuramoto,126,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.2962,0.2962,0.133785,0.0
kuramoto,127,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7536,0.7536,0.183501,0.0
kuramoto,128,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6281,0.6281,0.169345,0.0
kuramoto,129,CH,op_diffusion,1.0,0.0,0.0,0.9998,0.629,0.629,0.121189,0.0
kuramoto,130,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6243,0.6243,0.124587,0.0
kuramoto,131,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6263,0.6263,0.152114,0.0
kuramoto,132,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7386,0.7386,0.145055,0.0
kuramoto,133,CG,op_diffusion,0.5333,0.4667,0.045697,0.9998,0.3836,0.3836,0.078949,0.9058
kuramoto,134,CH,op_diffusion,0.9,0.1,0.011754,0.9999,0.4202,0.4202,0.070548,0.3538
kuramoto,135,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7267,0.7267,0.132256,0.0
kuramoto,136,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.6996,0.6996,0.125954,0.0
kuramoto,137,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.6028,0.6028,0.155234,0.0
kuramoto,138,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.184,0.184,0.084084,0.0
kuramoto,139,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7568,0.7568,0.137283,0.0
kuramoto,140,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7958,0.7958,0.168127,0.0
kuramoto,141,CL,op_diffusion,0.7667,0.2333,0.022492,0.9998,0.2551,0.2551,0.044679,0.5816
kuramoto,142,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.88,0.88,0.168705,0.0
kuramoto,143,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6242,0.6242,0.144033,0.0
kuramoto,144,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.7927,0.7927,0.156575,0.0
kuramoto,145,CG,op_diffusion,0.4667,0.5333,0.049092,0.9996,0.4477,0.4477,0.057655,0.9654
kuramoto,146,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.3952,0.3952,0.140946,0.0
kuramoto,147,CH,op_diffusion,0.5667,0.4333,0.027349,0.9998,0.533,0.533,0.118327,0.9871
kuramoto,148,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.4213,0.4213,0.133861,0.0
kuramoto,149,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6019,0.6019,0.127852,0.0
kuramoto,150,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.7596,0.7596,0.131828,0.0
kuramoto,151,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6652,0.6652,0.129613,0.0
kuramoto,152,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5488,0.5488,0.115462,0.0
kuramoto,153,CG,op_diffusion,0.8667,0.1333,0.017161,0.9998,0.3519,0.3519,0.076346,0.4257
kuramoto,154,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.8561,0.8561,0.145798,0.0
kuramoto,155,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.3789,0.3789,0.088643,0.0
kuramoto,156,RG,op_diffusion,0.3333,0.6667,0.034828,0.9997,0.3281,0.3281,0.049696,0.7766
kuramoto,157,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.7359,0.7359,0.112826,0.0
kuramoto,158,CG,op_diffusion,0.7333,0.2667,0.028586,0.9997,0.6517,0.6517,0.097885,0.6884
kuramoto,159,CH,op_diffusion,0.8333,0.1667,0.019258,0.9999,0.1545,0.1545,0.079511,0.5122
kuramoto,160,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.0364,0.0364,0.067838,0.0
kuramoto,161,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.9459,0.9459,0.144528,0.0
kuramoto,162,CG,op_diffusion,1.0,0.0,0.0,1.0,0.5735,0.5735,0.145417,0.0
kuramoto,163,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6725,0.6725,0.177031,0.0
kuramoto,164,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.6545,0.6545,0.137287,0.0
kuramoto,165,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.2541,0.2541,0.070834,0.0
kuramoto,166,CH,op_diffusion,0.1,0.9,0.010024,0.9999,0.8446,0.8446,0.119876,0.469
kuramoto,167,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.4834,0.4834,0.17103,0.0
kuramoto,168,CH,op_diffusion,0.7333,0.2667,0.029835,0.9999,0.5224,0.5224,0.07821,0.6961
kuramoto,169,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.5861,0.5861,0.154122,0.0
kuramoto,170,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.9815,0.9815,0.13402,0.0
kuramoto,171,CG,op_diffusion,0.7333,0.2667,0.02178,0.9998,0.9471,0.9471,0.138115,0.8366
kuramoto,172,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5934,0.5934,0.095098,0.0
kuramoto,173,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.893,0.893,0.121844,0.0
kuramoto,174,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.2336,0.2336,0.13062,0.0
kuramoto,175,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.8257,0.8257,0.159012,0.0
kuramoto,176,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6904,0.6904,0.179487,0.0
kuramoto,177,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.2037,0.2037,0.09822,0.0
kuramoto,178,CG,op_diffusion,1.0,0.0,0.0,0.9998,0.702,0.702,0.125028,0.0
kuramoto,179,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.6856,0.6856,0.164117,0.0
kuramoto,180,CH,op_diffusion,0.9667,0.0333,0.0049,0.9999,0.5664,0.5664,0.066496,0.2108
kuramoto,181,CG,op_diffusion,0.8667,0.1333,0.01287,0.9998,0.285,0.285,0.053562,0.5665
kuramoto,182,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7589,0.7589,0.144261,0.0
kuramoto,183,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.8548,0.8548,0.170098,0.0
kuramoto,184,CH,op_diffusion,0.9,0.1,0.012975,0.9998,0.1313,0.1313,0.068612,0.3538
kuramoto,185,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.9004,0.9004,0.154346,0.0
kuramoto,186,CG,op_diffusion,0.7667,0.2333,0.026101,0.9999,0.5843,0.5843,0.096891,0.6396
kuramoto,187,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.9135,0.9135,0.136522,0.0
kuramoto,188,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6655,0.6655,0.140121,0.0
kuramoto,189,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7985,0.7985,0.101619,0.0
kuramoto,190,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.2812,0.2812,0.103697,0.0
kuramoto,191,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.4984,0.4984,0.12471,0.0
kuramoto,192,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5263,0.5263,0.139514,0.0
kuramoto,193,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.7413,0.7413,0.13446,0.0
kuramoto,194,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.6815,0.6815,0.126058,0.0
kuramoto,195,CG,op_diffusion,1.0,0.0,0.0,1.0,0.9514,0.9514,0.162039,0.0
kuramoto,196,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7135,0.7135,0.140223,0.0
kuramoto,197,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.4999,0.4999,0.119455,0.0
kuramoto,198,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.3548,0.3548,0.153166,0.0
kuramoto,199,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5151,0.5151,0.151815,0.0
kuramoto,200,CH,op_diffusion,1.0,0.0,0.0,1.0,0.55,0.55,0.134398,0.0
kuramoto,201,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5984,0.5984,0.148279,0.0
kuramoto,202,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7322,0.7322,0.176856,0.0
kuramoto,203,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.1073,0.1073,0.087989,0.0
kuramoto,204,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6967,0.6967,0.150929,0.0
kuramoto,205,CH,op_diffusion,1.0,0.0,0.0,1.0,0.4937,0.4937,0.126094,0.0
kuramoto,206,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6822,0.6822,0.143001,0.0
kuramoto,207,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6305,0.6305,0.092386,0.0
kuramoto,208,CH,op_diffusion,0.8,0.2,0.024199,0.9997,0.2651,0.2651,0.081629,0.5714
kuramoto,209,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7354,0.7354,0.147237,0.0
kuramoto,210,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.8342,0.8342,0.135972,0.0
kuramoto,211,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.5894,0.5894,0.144833,0.0
kuramoto,212,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5769,0.5769,0.122116,0.0
kuramoto,213,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6655,0.6655,0.102571,0.0
kuramoto,214,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.2822,0.2822,0.13931,0.0
kuramoto,215,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.8245,0.8245,0.135692,0.0
kuramoto,216,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.3123,0.3123,0.127712,0.0
kuramoto,217,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.8009,0.8009,0.133425,0.0
kuramoto,218,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.9447,0.9447,0.124331,0.0
kuramoto,219,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6369,0.6369,0.148512,0.0
kuramoto,220,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.7062,0.7062,0.127272,0.0
kuramoto,221,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5699,0.5699,0.144149,0.0
kuramoto,222,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.9364,0.9364,0.137564,0.0
kuramoto,223,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7886,0.7886,0.121508,0.0
kuramoto,224,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.2939,0.2939,0.115221,0.0
kuramoto,225,CH,op_diffusion,0.9333,0.0667,0.00693,0.9999,0.5266,0.5266,0.069745,0.3534
kuramoto,226,CH,op_diffusion,1.0,0.0,0.0,1.0,0.978,0.978,0.137318,0.0
kuramoto,227,CG,op_diffusion,1.0,0.0,0.0,1.0,0.2373,0.2373,0.131436,0.0
kuramoto,228,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.2973,0.2973,0.106017,0.0
kuramoto,229,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.8662,0.8662,0.188919,0.0
kuramoto,230,CH,op_diffusion,1.0,0.0,0.0,1.0,0.7739,0.7739,0.145677,0.0
kuramoto,231,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.513,0.513,0.137466,0.0
kuramoto,232,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.5064,0.5064,0.144661,0.0
kuramoto,233,CH,op_diffusion,0.8667,0.1333,0.01287,0.9997,0.967,0.967,0.110045,0.5665
kuramoto,234,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7556,0.7556,0.125286,0.0
kuramoto,235,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.8934,0.8934,0.151274,0.0
kuramoto,236,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.7041,0.7041,0.153562,0.0
kuramoto,237,CG,op_diffusion,1.0,0.0,0.0,0.9998,0.8795,0.8795,0.135662,0.0
kuramoto,238,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.4556,0.4556,0.138419,0.0
kuramoto,239,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.3347,0.3347,0.162799,0.0
kuramoto,240,CL,op_diffusion,0.5333,0.4667,0.038299,0.9998,0.0,0.0,0.003719,0.8496
kuramoto,241,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7024,0.7024,0.131738,0.0
kuramoto,242,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.4926,0.4926,0.105474,0.0
kuramoto,243,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7627,0.7627,0.155974,0.0
kuramoto,244,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.3393,0.3393,0.109339,0.0
kuramoto,245,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5863,0.5863,0.133929,0.0
kuramoto,246,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.0895,0.0895,0.117946,0.0
kuramoto,247,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.7977,0.7977,0.137029,0.0
kuramoto,248,CG,op_diffusion,0.8333,0.1667,0.019258,0.9999,0.5703,0.5703,0.093916,0.5122
kuramoto,249,CH,op_diffusion,0.8667,0.1333,0.01287,0.9998,0.2102,0.2102,0.068592,0.5665
kuramoto,250,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5445,0.5445,0.141306,0.0
kuramoto,251,CG,op_diffusion,1.0,0.0,0.0,1.0,0.9475,0.9475,0.171477,0.0
kuramoto,252,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.716,0.716,0.172213,0.0
kuramoto,253,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.8722,0.8722,0.185064,0.0
kuramoto,254,CH,op_diffusion,0.9333,0.0667,0.008451,0.9999,0.4316,0.4316,0.081634,0.265
kuramoto,255,CG,op_diffusion,0.8,0.2,0.022029,0.9998,0.414,0.414,0.061378,0.5714
kuramoto,256,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.7278,0.7278,0.149053,0.0
kuramoto,257,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6038,0.6038,0.13309,0.0
kuramoto,258,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.798,0.798,0.176331,0.0
kuramoto,259,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.4351,0.4351,0.136872,0.0
kuramoto,260,CG,op_diffusion,1.0,0.0,0.0,1.0,0.9841,0.9841,0.184593,0.0
kuramoto,261,CG,op_diffusion,1.0,0.0,0.0,0.9998,0.6169,0.6169,0.101989,0.0
kuramoto,262,CG,op_diffusion,0.8667,0.1333,0.01287,0.9997,0.7813,0.7813,0.13126,0.5665
kuramoto,263,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.1548,0.1548,0.12668,0.0
kuramoto,264,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5836,0.5836,0.124765,0.0
kuramoto,265,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.9139,0.9139,0.139219,0.0
kuramoto,266,CH,op_diffusion,0.9,0.1,0.010024,0.9998,0.0182,0.0182,0.071043,0.469
kuramoto,267,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.9542,0.9542,0.150502,0.0
kuramoto,268,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6459,0.6459,0.125453,0.0
kuramoto,269,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.9195,0.9195,0.106636,0.0
kuramoto,270,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7949,0.7949,0.145982,0.0
kuramoto,271,CG,op_diffusion,0.9,0.1,0.010024,0.9999,0.3384,0.3384,0.067873,0.469
kuramoto,272,CG,op_diffusion,0.9667,0.0333,0.0049,0.9999,0.3633,0.3633,0.0787,0.2108
kuramoto,273,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.1249,0.1249,0.11096,0.0
kuramoto,274,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.4546,0.4546,0.1038,0.0
kuramoto,275,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.4801,0.4801,0.117897,0.0
kuramoto,276,CL,op_diffusion,1.0,0.0,0.0,0.9999,0.0,0.0,0.003586,0.0
kuramoto,277,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.3862,0.3862,0.118545,0.0
kuramoto,278,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.7766,0.7766,0.172052,0.0
kuramoto,279,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.344,0.344,0.13441,0.0
kuramoto,280,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.7731,0.7731,0.1555,0.0
kuramoto,281,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.2584,0.2584,0.123568,0.0
kuramoto,282,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.9959,0.9959,0.120571,0.0
kuramoto,283,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.339,0.339,0.095963,0.0
kuramoto,284,CG,op_diffusion,0.8667,0.1333,0.017161,0.9998,0.4371,0.4371,0.0707,0.4257
kuramoto,285,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.4512,0.4512,0.128984,0.0
kuramoto,286,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.4652,0.4652,0.144664,0.0
kuramoto,287,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.4284,0.4284,0.150678,0.0
kuramoto,288,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.2239,0.2239,0.133344,0.0
kuramoto,289,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7488,0.7488,0.158626,0.0
kuramoto,290,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.968,0.968,0.179339,0.0
kuramoto,291,CG,op_diffusion,0.8667,0.1333,0.01481,0.9998,0.2811,0.2811,0.068801,0.4257
kuramoto,292,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.8828,0.8828,0.143143,0.0
kuramoto,293,CG,op_diffusion,1.0,0.0,0.0,1.0,0.529,0.529,0.15079,0.0
kuramoto,294,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.7507,0.7507,0.147713,0.0
kuramoto,295,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.9714,0.9714,0.117315,0.0
kuramoto,296,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.2747,0.2747,0.111585,0.0
kuramoto,297,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.9285,0.9285,0.159047,0.0
kuramoto,298,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.892,0.892,0.169635,0.0
kuramoto,299,CG,op_diffusion,0.9667,0.0333,0.0049,0.9999,0.1537,0.1537,0.068231,0.2108
kuramoto,300,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7615,0.7615,0.137191,0.0
kuramoto,301,CH,op_diffusion,1.0,0.0,0.0,1.0,0.6843,0.6843,0.113267,0.0
kuramoto,302,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7568,0.7568,0.103718,0.0
kuramoto,303,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.159,0.159,0.109201,0.0
kuramoto,304,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.8963,0.8963,0.114182,0.0
kuramoto,305,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5081,0.5081,0.142515,0.0
kuramoto,306,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.3531,0.3531,0.117433,0.0
kuramoto,307,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.7004,0.7004,0.151885,0.0
kuramoto,308,CH,op_diffusion,0.9667,0.0333,0.003589,0.9999,0.0917,0.0917,0.068741,0.2108
kuramoto,309,CH,op_diffusion,1.0,0.0,0.0,1.0,0.9441,0.9441,0.145975,0.0
kuramoto,310,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6713,0.6713,0.116051,0.0
kuramoto,311,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.8951,0.8951,0.135401,0.0
kuramoto,312,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7339,0.7339,0.115194,0.0
kuramoto,313,CG,op_diffusion,0.6333,0.3667,0.029271,0.9998,0.3312,0.3312,0.052302,0.6998
kuramoto,314,CH,op_diffusion,0.9667,0.0333,0.003589,0.9997,0.5352,0.5352,0.112206,0.2108
kuramoto,315,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7864,0.7864,0.145832,0.0
kuramoto,316,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.8271,0.8271,0.127536,0.0
kuramoto,317,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.604,0.604,0.143149,0.0
kuramoto,318,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5539,0.5539,0.149012,0.0
kuramoto,319,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6994,0.6994,0.163927,0.0
kuramoto,320,CH,op_diffusion,0.9333,0.0667,0.00693,0.9997,0.7573,0.7573,0.126475,0.3534
kuramoto,321,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.7873,0.7873,0.155791,0.0
kuramoto,322,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7699,0.7699,0.15686,0.0
kuramoto,323,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.5365,0.5365,0.109924,0.0
kuramoto,324,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.6899,0.6899,0.174288,0.0
kuramoto,325,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.3642,0.3642,0.094338,0.0
kuramoto,326,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.9318,0.9318,0.155591,0.0
kuramoto,327,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.1679,0.1679,0.106915,0.0
kuramoto,328,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.9344,0.9344,0.16171,0.0
kuramoto,329,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.3972,0.3972,0.145608,0.0
kuramoto,330,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.3201,0.3201,0.13162,0.0
kuramoto,331,CH,op_diffusion,1.0,0.0,0.0,0.9999,0.7197,0.7197,0.107503,0.0
