ensemble_size,mean_continuity_alignment,mean_recursive_synchronization,mean_mutual_closure,mean_interaction_stability,mean_co_stabilization,mean_shared_closure,mean_manifold_convergence,mean_signal_transfer,collective_closure,distributed_continuity,network_stabilization,ensemble_reconstruction,distributed_identity
3,0.9658451951837687,0.8762666666666666,0.4483273033333333,0.9577149532424841,0.8419868385278759,0.36943334658199994,0.30398783442482186,0.8419868385278759,0.3237221271649205,0.925004385944901,0.25595375565829115,0.7089418362541674,0.10846754764716289
3,0.9678317077188643,0.7337000000000001,0.4736109083333333,0.8800777029385248,0.7958350048638835,0.3175485765885,0.23035436039893153,0.7958350048638835,0.2329853906429825,0.8517671061602878,0.18332406352850045,0.6333533549666974,0.07079563051799488
3,0.7957958032455544,0.7936,0.53190645,0.7670465396136401,0.7339539928577583,0.4028577932353333,0.2793589941800844,0.7339539928577583,0.3197079447115605,0.6104124171185598,0.20503664921920023,0.5386884636318463,0.08956040984049818
3,0.9561280290511268,0.9161,0.5547948583333334,0.9249233793814695,0.8584943941964455,0.5144562793501667,0.44625162338930296,0.8584943941964455,0.47129339751268773,0.8843451677513121,0.38310451708077997,0.7370126248667219,0.2195049565496744
3,0.934905347289607,0.7087,0.596102805,0.8607078952984905,0.7996445337764292,0.41441620043149996,0.3090530338774659,0.7996445337764292,0.293696761245804,0.8046804137689418,0.2471325691871372,0.6394313803985228,0.11973948327347435
5,0.9310404216623696,0.76198,0.550278285,0.9310404216623696,0.8210759099974219,0.42092581367670007,0.3311252483702677,0.8210759099974219,0.3207370515053719,0.8668362667692429,0.2718789646287399,0.6741656499780944,0.12976763617934545
5,0.9652116068232457,0.8486,0.557158414,0.9078982916231411,0.8430846523339159,0.45915995537759996,0.37874329135835566,0.8430846523339159,0.3896431381334313,0.8763139688896517,0.31931265611866233,0.7107917310009999,0.1678539206337515
3,0.9145301251099327,0.7881333333333332,0.8040820033333334,0.86756398788705,0.8530713012324281,0.6641595688703333,0.5619278185509073,0.8530713012324281,0.5234462948790053,0.793413402383216,0.4793644953699223,0.7277306449863882,0.34131154811561487
5,0.934110923919015,0.8369000000000002,0.659664675,0.8395811131484235,0.8314205461202315,0.5645518651340999,0.467754752300414,0.8314205461202315,0.47247345593072837,0.784261889308029,0.3889009116079439,0.691260124510864,0.24667236974026202
3,0.8803421551183298,0.7288333333333333,0.5259417516666667,0.8395440065040981,0.7669208654867283,0.35995359343483324,0.25275440980413794,0.7669208654867283,0.262346177348421,0.7390859800024948,0.19384263072257668,0.5881676139189125,0.08009340432174193
4,0.9291602958494877,0.808775,0.56400521125,0.8178667929911745,0.7986641689021987,0.45866295971787496,0.3570763635770184,0.7986641689021987,0.37095513524582435,0.7599293513411514,0.28518409715085874,0.6378644546882398,0.15217573782415186
3,0.9645477430228189,0.6696666666666667,0.5212386833333333,0.8567544954679812,0.7845717415472401,0.3444764333806667,0.2407670848019053,0.7845717415472401,0.23068438488725315,0.8263806149282952,0.1888990510302829,0.6155528176344692,0.07999822656085102
5,0.9285480219122402,0.8647600000000001,0.87449896,0.7776116698659126,0.8596996995334457,0.758886862052,0.6447855056908006,0.8596996995334457,0.6562550028280876,0.722049777869867,0.5543219055059021,0.7390835733778969,0.45435642084495514
5,0.9559265357591539,0.80358,0.5920692850000001,0.9365386208580349,0.8468694039851565,0.4725004215237,0.3878650681667678,0.8468694039851565,0.3796918887280148,0.8952621194414769,0.32847105910505275,0.7171877874061743,0.17518922271462806
3,0.9602180997894875,0.6964666666666668,0.47501562333333336,0.9083141500636498,0.7948561329559412,0.3169059547553333,0.22666649692158614,0.7948561329559412,0.2207144339552645,0.8721796871860211,0.1801672552137617,0.6317962720976728,0.06897435064918823
5,0.9199038064268015,0.77408,0.740123996,0.8815276169470094,0.8432702262121433,0.5831325283683999,0.48482541418751063,0.8432702262121433,0.45139122755941097,0.8109206102999014,0.4088388366952982,0.7111046744158793,0.26007287642142046
5,0.8996132952018161,0.83288,0.4869224,0.8595351887766969,0.7917050251935539,0.38915823748219996,0.29478564554936193,0.7917050251935539,0.3241221128341747,0.7732492835173194,0.23338327693635563,0.6267968469167258,0.10320207392888388
5,0.9402143164908265,0.84352,0.697523898,0.9325964730527059,0.8700520164630596,0.6049884097584,0.5282044511769859,0.8700520164630596,0.5103198233994055,0.8768405554730054,0.4595653478513003,0.7569905113514361,0.3004526031454027
4,0.8738979445541402,0.725125,0.7584337062500001,0.8642838086001254,0.8181662671962797,0.5730711104443751,0.4666535758576916,0.8181662671962797,0.4155481889609775,0.7552958438470735,0.38180021423328353,0.6693960407778942,0.23370275461569173
5,0.8966479577609912,0.8499399999999999,0.4594172670000001,0.8405045733351495,0.7830172127288422,0.3877492724199,0.3018924919222433,0.7830172127288422,0.32956361660056976,0.753636709169735,0.23638701756871947,0.6131159554296449,0.10496034933085738
3,0.9665523165090558,0.7253333333333334,0.50460045,0.9601659865054586,0.824002247571021,0.36538001831666667,0.2813238326756877,0.824002247571021,0.26502230661902226,0.9280506584900539,0.23181147042006053,0.6789797040020943,0.09935201616647389
3,0.9097649875039195,0.7105333333333332,0.5162791633333333,0.8972947473767344,0.7874804197975296,0.35452915209,0.2575922154393206,0.7874804197975296,0.251904780198348,0.8163273446345274,0.20284882595073186,0.6201254115644934,0.0830833319800884
5,0.9476077824023129,0.8185,0.684610443,0.8510676498484162,0.8402247182752186,0.5593671959322999,0.4622532682323547,0.8402247182752186,0.45784204987058746,0.8064783283472058,0.3883966220723293,0.7059775772006704,0.24502229467431275
4,0.9375594366256178,0.7025999999999999,0.6125324875,0.8469333219307188,0.798374325066901,0.41847592837775005,0.3122519099251987,0.798374325066901,0.29402118727820714,0.7940503281688277,0.24929390783738126,0.6374015629260297,0.12251080522871352
5,0.8905880808218984,0.9252,0.6155477859999999,0.8649683990277632,0.8348165011548984,0.5843879588772001,0.4849324082812694,0.8348165011548984,0.5406757395531855,0.7703305464617257,0.40482957637798794,0.6969185906005064,0.2523825630755651
3,0.9183632362426577,0.6973666666666666,0.48871337500000006,0.8268487704949488,0.7607796103546153,0.31846507942183333,0.21377054975899487,0.7607796103546153,0.22208693088613915,0.7593475127550037,0.16263227555094,0.5787856155313202,0.06252075035050843
5,0.9193321586276436,0.8387399999999999,0.47941438100000006,0.9041642887919679,0.8106798104258834,0.4020230208893,0.32112252520880263,0.8106798104258834,0.33719278854069146,0.831227307369148,0.2603275478597531,0.6572017550321463,0.11868453842921713
5,0.9523608403699969,0.82072,0.622247564,0.8223781238077803,0.8210152020533332,0.508161364946,0.41248356909286743,0.8210152020533332,0.4170581954384811,0.783200721091479,0.3386552808224606,0.6740659620026755,0.1996226543459132
3,0.962178148385289,0.8321333333333333,0.5939391266666667,0.9514573921585431,0.8593051541631497,0.49587014281333336,0.4177584537209859,0.8593051541631497,0.41263007483973513,0.9154715118546028,0.3589819924776708,0.7384053479713544,0.1993189983726438
5,0.9511207065140024,0.81502,0.556501659,0.9360138745947084,0.8404447061326132,0.4524278422751,0.3691310823979969,0.8404447061326132,0.36873774001105203,0.8902621777114279,0.31023426407039795,0.7063473040663346,0.15884208396181665
3,0.9831838457709688,0.8804,0.6496136066666667,0.8908124648653527,0.8682016145242297,0.5804479081816666,0.504392180078647,0.8682016145242297,0.5110263383631393,0.8758324250670335,0.4379141050976773,0.7537740434624792,0.28785006341957087
4,0.9531960066993559,0.859925,0.5151652787500001,0.9438260337393234,0.8441246678816037,0.44230804136137497,0.3665398071849475,0.8441246678816037,0.3803517424676804,0.8996512063792146,0.30940529300538083,0.7125464549262277,0.15453547679263918
4,0.9374755368278753,0.7765500000000001,0.5889452325,0.7980401149771801,0.7937537420415165,0.44831367361975,0.34091725993634453,0.7937537420415165,0.3481379832494169,0.7481430851984112,0.27060435080101386,0.6300450030049103,0.14328176347818775
5,0.932467214460396,0.7388600000000001,0.5277755749999999,0.8684209120742878,0.7935935529604052,0.39054298464149995,0.2947537563385406,0.7935935529604052,0.2885565896322187,0.8097740288610678,0.233914680741128,0.6297907273003195,0.10734004186766095
5,0.9557582935550315,0.8888199999999999,0.526334005,0.9482086109689701,0.8542208723572005,0.4661141656370999,0.396660849812852,0.8542208723572005,0.4142915927015671,0.9062582439538897,0.3388359771570829,0.7296932987706966,0.17670942552399055
3,0.9524143981266704,0.9040333333333334,0.5730895016666667,0.7370361880294047,0.8022597428468226,0.5145054980885,0.4100162487850569,0.8022597428468226,0.46513012045527363,0.701963877419601,0.3289395303133186,0.6436206949926498,0.2009171644302472
4,0.9247206606021136,0.7422,0.6610211699999999,0.8121081377762724,0.8016928735135159,0.49276062124274994,0.3878065669275473,0.8016928735135159,0.365726933086369,0.7509731736448269,0.310901761007557,0.6427114634423582,0.1767102388910806
5,0.9150824640075562,0.869,0.7282587599999999,0.8760752383873844,0.8567990627184822,0.6365674122152001,0.5499585127531701,0.8567990627184822,0.5531770812150089,0.801681087799535,0.47120393826096657,0.7341046338752696,0.32035725503655277
5,0.9515310284478151,0.91752,0.459907422,0.9322544561584261,0.8406211297818725,0.4133218546012,0.3448554127681692,0.8406211297818725,0.37923106803369305,0.8870690414434858,0.2898927466925724,0.7066438838357518,0.13562769193352156
5,0.9447513507803137,0.73898,0.6961278849999999,0.8280223392437595,0.8188536840072219,0.5140781414372999,0.4085128931384772,0.8188536840072219,0.37989346495933585,0.7822752234768169,0.3345122875108906,0.6705213558121993,0.1984049154574718
4,0.8953080214529765,0.754025,0.59399408375,0.8084138298778909,0.7807203721492602,0.43640416568387497,0.31743932213013504,0.7807203721492602,0.3290596510297838,0.7237793865431976,0.2478313457082479,0.6095242994888793,0.12402866984328291
3,0.971311584719945,0.8620000000000001,0.3621793166666667,0.971311584719945,0.8276228141653004,0.30728793729166665,0.24595394564420045,0.8276228141653004,0.2648822019454167,0.943446194611171,0.2035570966491125,0.6849595225268913,0.07341044804964282
3,0.9581895285323339,0.9030666666666667,0.5258610499999999,0.9581895285323339,0.8606992604527336,0.46884361999066665,0.40127885852458695,0.8606992604527336,0.4233970450929047,0.9181271725890162,0.3453804167674291,0.7408032169438825,0.18027093462049856
3,0.9652785649964244,0.7552666666666666,0.5167461233333334,0.9154458856022022,0.8186198931795879,0.3892075813996667,0.29947937610909614,0.8186198931795879,0.2939555126451216,0.8836602907859746,0.2451597748799179,0.6701385295093599,0.1125125255633127
3,0.945762431233257,0.7504,0.5944933533333333,0.7461139440306574,0.776541583245841,0.4421493704556667,0.32572018126755325,0.776541583245841,0.3317888875899323,0.7056465376834689,0.25293526525662813,0.6030168305099574,0.13620584261049043
5,0.9719987154773143,0.8664400000000001,0.52946176,0.9478698797027599,0.8551409305540222,0.45357635371120003,0.38689549810256885,0.8551409305540222,0.3929966959095322,0.9213283055107191,0.3308501762745926,0.731266011108799,0.17057279769975367
4,0.9384386491223787,0.75665,0.652325195,0.9288331348992988,0.8419765742065033,0.491949482276,0.3988156336612809,0.8419765742065033,0.3722335757641354,0.8716529123750021,0.3357934209701211,0.7089245515125193,0.18411898324929057
5,0.9152484117081029,0.7750199999999999,0.47444149899999993,0.8885871775766156,0.7910429765854154,0.35444725816089995,0.26560734851922585,0.7910429765854154,0.27470371401986066,0.8132780029411835,0.21010682757560825,0.6257489908051141,0.08616496015475242
3,0.93935753466627,0.8331666666666667,0.5706986183333334,0.8491611219075028,0.8173286539721318,0.4625995536165,0.36592386330498705,0.8173286539721318,0.3854225280881473,0.7976658980094758,0.29908005865134746,0.6680261286038968,0.1590108887726705
3,0.9541467742097449,0.8744999999999999,0.414612935,0.8989798207501809,0.8137605654879779,0.3576495442348333,0.2840810247861135,0.8137605654879779,0.3127645264333617,0.8577586960484398,0.23117393537435202,0.6622062579433136,0.09694269485704592
4,0.95638176815709,0.93165,0.7950648775,0.8401473361956732,0.884301706805829,0.7548947416835,0.6694884042200998,0.884301706805829,0.7032976860894328,0.803501594903287,0.592029738538545,0.7819895086597023,0.48334891488099274
4,0.9632094581197841,0.86915,0.7660618975,0.8777500686342973,0.8793302375262244,0.6736196837355,0.5902748797959795,0.8793302375262244,0.5854765481187097,0.8454571679738447,0.5190465502567622,0.7732216666279262,0.3829920939654209
5,0.8981171856021646,0.68984,0.6102453959999999,0.8345796341842607,0.7798261251359276,0.42949753250999995,0.3151148849986404,0.7798261251359276,0.29628457782669837,0.7495503122144523,0.24573481974114317,0.6081287854445154,0.12155213690081713
3,0.8532371640142876,0.8354666666666667,0.4648882033333333,0.8532371640142876,0.7720132724085725,0.38340363085466667,0.28708674638259074,0.7720132724085725,0.3203209534580455,0.7280136580551444,0.2216347785399538,0.5960044927749928,0.09391590076312782
3,0.9558480005811582,0.8182999999999999,0.5344936983333334,0.9558480005811582,0.8440675400153616,0.4365606393971666,0.35698211360942883,0.8440675400153616,0.3572375712187014,0.9136454002149977,0.3013170144637949,0.712450012107584,0.14896350057169916
4,0.9737315367838157,0.937225,0.49034544874999997,0.9452915581062535,0.8612210182170208,0.454739277266375,0.3921474843695845,0.8612210182170208,0.4261930191359783,0.9204602015835699,0.33772565578001684,0.7417016422187621,0.17364054350341246
4,0.9523659495617212,0.763575,0.50387375625,0.9167264226607431,0.8142174629167394,0.358736203416125,0.270928956880974,0.8142174629167394,0.27392199652346766,0.8730590300056184,0.22059508790230534,0.6629500769185718,0.09256237554749017
5,0.9035804549269898,0.6385,0.696192483,0.9035804549269898,0.8090867695561939,0.45728262082309995,0.3465597274722054,0.8090867695561939,0.2919749533955493,0.8164576385260658,0.28039689035876164,0.6546214006708775,0.14319558165090981
4,0.9308345103708622,0.87015,0.6876429975,0.8823749335239027,0.8555214326684295,0.5995090656645,0.5128116266106503,0.8555214326684295,0.5216628134879647,0.821345039210244,0.43872133748697123,0.7319169217550422,0.2861713116707897
5,0.9570887954165365,0.8894,0.48038608800000004,0.923585260069326,0.8381594342457588,0.42958086489119995,0.3591214008702819,0.8381594342457588,0.3820692212342332,0.8839531040242198,0.3010009901789798,0.7025112372151704,0.14765169827962463
4,0.9546502309305853,0.8977499999999999,0.6391504275,0.8960927706376771,0.8626029859704787,0.5865910151725,0.5097852406106338,0.8626029859704787,0.5266120838711118,0.8554551704244865,0.43974227075441163,0.7440839114051858,0.28547425358010636
5,0.9694299720502869,0.9669000000000001,0.548962771,0.9204215549221834,0.870128012291741,0.5315992461553001,0.4642029447832264,0.870128012291741,0.5140033111075597,0.8922842422626939,0.40391598564420156,0.7571227577747761,0.23922617168414903
4,0.9289874994959711,0.8805,0.6759163650000001,0.8664546641497711,0.8499159220937227,0.59431953608225,0.5011651451131827,0.8499159220937227,0.523298351520421,0.8049255518751174,0.425948236430105,0.7223570746284229,0.27670100444653484
4,0.9647086208238789,0.77015,0.5801151875,0.8832796257330755,0.8244495114670863,0.440845201397,0.3597870859080831,0.8244495114670863,0.33951693185589954,0.8521074695427872,0.29662628720908574,0.6797169969583173,0.15301283021434586
4,0.8782973945685828,0.7657750000000001,0.67996733875,0.8595620101268464,0.8105062891586288,0.516432105092875,0.4065621604057444,0.8105062891586288,0.39547079527749635,0.754951073964543,0.3295211879427751,0.6569204447656908,0.18440886004757215
4,0.9463052946661972,0.904625,0.68465017125,0.9413135078660848,0.8841406750096846,0.625956680075125,0.5537684784116594,0.8841406750096846,0.56625606171296,0.8907699564344871,0.48960923630197056,0.7817047332065807,0.3280226098903825
4,0.9344244292689551,0.74405,0.54308338,0.9110209420167121,0.8110602873857002,0.40673887603825,0.3133487381004339,0.8110602873857002,0.3026340607162599,0.8512802237960321,0.2541447175756844,0.6578187897741746,0.11909343403208669
5,0.896481117835403,0.8213800000000001,0.5294705710000001,0.8843566993756695,0.8044214593633218,0.42090096923449993,0.3298692251876702,0.8044214593633218,0.3457196381098336,0.7928090824215276,0.2653538835245139,0.6470938842842163,0.12446947933108427
4,0.9679511942399215,0.866375,0.66319236125,0.9497633951742898,0.8812278490742633,0.5769361815548749,0.5109324386564859,0.8812278490742633,0.4998430842946048,0.9193246126043163,0.450247893939523,0.7765625219840526,0.28532821032693473
5,0.9196777029348807,0.81342,0.6153811730000001,0.857503207580914,0.8189145077547384,0.49201939968410013,0.39047467623516624,0.8189145077547384,0.40021842009104075,0.7886265802073072,0.319765377279812,0.6706209710111855,0.17668950645785672
5,0.9678095582827245,0.70536,0.5149811879999999,0.885203153214991,0.7999720510493146,0.3523003101606,0.2564768500443896,0.7999720510493146,0.2484985467748808,0.8567080727034754,0.20517431177667783,0.6399552824600472,0.08744824613920542
5,0.9016829523833249,0.70926,0.548315663,0.8769347808336393,0.7851004525650893,0.3852030740341,0.2826319320872276,0.7851004525650893,0.2732091322894257,0.7907171422296998,0.22189445779102795,0.6163827206179081,0.09816684433980542
4,0.9618290234961391,0.814725,0.49959222875,0.949372139584014,0.8362237946740458,0.404230092806625,0.3259748401842708,0.8362237946740458,0.3293363623618775,0.9131336779505325,0.2725879178271566,0.6992702347790608,0.1267390946085367
4,0.9165544548900696,0.79975,0.66269259,0.8337377316392699,0.8175761739588018,0.52804519924375,0.4218549273692066,0.8175761739588018,0.42230414809518907,0.7641660321439141,0.34489853748418414,0.6684308002251129,0.20417026728649973
3,0.8980416823483637,0.6986,0.5498336333333333,0.7950241168243912,0.7576064664184932,0.375266710884,0.26625308896342764,0.7576064664184932,0.26216132422356236,0.7139647953804983,0.20171506190259111,0.5739675579591154,0.0897286617505179
5,0.960249097903586,0.8559599999999999,0.6014562379999999,0.8250034738622866,0.8270590191297618,0.502264442214,0.40651589347694433,0.8270590191297618,0.42991827195749543,0.7922088415435854,0.3362126361197003,0.6840266211238837,0.19606219977973918
3,0.9076922076042385,0.8744666666666667,0.6158336400000001,0.8716774056729911,0.8318709453165022,0.5402232287673333,0.4554648057233817,0.8318709453165022,0.4724072061160741,0.7912147886740527,0.37888793849550656,0.692009269661771,0.22334008934734842
3,0.9374899374968974,0.9472666666666667,0.36050444,0.9139048043671322,0.8169726438925422,0.34117087427433335,0.2771092803501311,0.8169726438925422,0.3231797968376002,0.856776557924257,0.2263907014148063,0.6674443008687706,0.0886318131558752
5,0.9286639909805648,0.7279800000000001,0.596701979,0.8211550263738268,0.7898821010063175,0.42330244668030004,0.3206274088534696,0.7898821010063175,0.3081557151343248,0.7625771040060689,0.25325785134539014,0.6239137334901543,0.12604047466963714
5,0.8490954475184107,0.75278,0.598499063,0.7621103135399697,0.7536175409175142,0.4382976072311,0.3140528011534617,0.7536175409175142,0.32994167277142744,0.6471043977336168,0.23667569972352887,0.5679393979785612,0.11687679222148024
5,0.9664423958740669,0.88932,0.46327754,0.8666077639404547,0.8204345559443565,0.40291162621180004,0.33654354370883877,0.8204345559443565,0.358317367422678,0.8375264836656808,0.27611195283870127,0.6731128605876135,0.13104698575518303
4,0.9690515772622001,0.7634750000000001,0.49322596374999994,0.8154306890148169,0.786684872633105,0.36473480068387504,0.26805700539770394,0.786684872633105,0.27846590195212156,0.7901943953378109,0.21087639114970427,0.6188730888297647,0.09474389985854587
3,0.9523009837398275,0.7754333333333334,0.49095346833333325,0.8511651258332383,0.7943171932052531,0.3664397429318332,0.27278496322791523,0.7943171932052531,0.2841495913274412,0.810565386656027,0.21667778633979579,0.6309398034214714,0.0951912938239007
3,0.8556732869162738,0.6600666666666666,0.61619642,0.8244490233447052,0.759289310411627,0.4043399969533333,0.2835427375009083,0.759289310411627,0.2668913539889968,0.7054590057002755,0.21529096962928962,0.576520256905364,0.09810094829868936
5,0.8631307506863941,0.8082600000000001,0.624139211,0.8192522657921021,0.7911947471435489,0.5048784522861001,0.3969696813036768,0.7911947471435489,0.4080730578447633,0.7071218231746663,0.3140803266227178,0.6259891279075442,0.17298990649448107
5,0.9015011920470932,0.686,0.6600353639999998,0.7659653760544556,0.7694470432304648,0.4567280956687999,0.33192372754912214,0.7694470432304648,0.31331547362879675,0.6905186995798918,0.2553977307407064,0.5920487523361047,0.13666658184272484
3,0.9411003147691331,0.8444333333333334,0.586036235,0.9411003147691331,0.8507541025281468,0.48532556148449996,0.4039399005387347,0.8507541025281468,0.40982508163622794,0.8856698024585615,0.3436535275581401,0.7237825429684724,0.18449552579587908
4,0.9372580892355652,0.8624499999999999,0.6198379525,0.9326047326198007,0.8574164370566097,0.5304641446764999,0.4476687917194222,0.8574164370566097,0.45749880157624734,0.8740913297072795,0.3838385803775045,0.7351629465348513,0.2225727804374296
3,0.9299909127193159,0.6777666666666667,0.662684515,0.8482872751158661,0.8015736926838879,0.4495686361695,0.338178665519024,0.8015736926838879,0.3047026359744815,0.7888994572331858,0.27107512170699344,0.642520384802884,0.1413907233579085
4,0.8990836321129886,0.74275,0.6425387975000001,0.8201926746187528,0.7928406515195225,0.47663945448625,0.3580467430155886,0.7928406515195225,0.3540239548196622,0.7374218089286949,0.28387401300692233,0.628596298701901,0.15343689722995846
5,0.8414955459771761,0.7363199999999999,0.649548698,0.7357628348929613,0.7503512538610412,0.4901061149728,0.35020504128593205,0.7503512538610412,0.360874934576772,0.6191411484579674,0.2627767918373568,0.5630270041708366,0.14443230304238266
5,0.9612699158129556,0.7750799999999999,0.561255834,0.9415129738853295,0.8381020337094857,0.4346062230178,0.34774596381913847,0.8381020337094857,0.33685459133663637,0.9050480971435562,0.29144659949108515,0.7024150189079759,0.14527918313659147
3,0.9829605504124285,0.8998666666666667,0.4689833733333333,0.8982923167931304,0.8381458681616675,0.4292043953226667,0.3667128593911648,0.8381458681616675,0.38622672853769036,0.882985910146231,0.30735886790045536,0.7024884963164753,0.15471285080500174
3,0.8511066244481699,0.9237000000000001,0.6030126716666667,0.8314226577884578,0.8101013190043217,0.5742593030851667,0.49592146425647377,0.8101013190043217,0.5304433182597685,0.7076293317600603,0.401746632316724,0.6562641470525418,0.242384540107586
5,0.914473475381272,0.8293000000000001,0.613401141,0.8330271375183246,0.8127904120698789,0.5018703691399,0.39867904194705345,0.8127904120698789,0.41620109712771913,0.7617812215332951,0.3240425027877701,0.6606282539527235,0.1829726063419692
5,0.9238529567129816,0.711,0.642967264,0.8784193150762942,0.8114751343367826,0.47281019045360007,0.3774666178122043,0.8114751343367826,0.3361680454125096,0.8115302814670267,0.3063047743968095,0.6584918936468994,0.1648800958101169
5,0.9327469884622481,0.7154999999999999,0.540550903,0.870075925987923,0.7920570549350513,0.37212472886750003,0.2744864431354249,0.7920570549350513,0.26625524350469626,0.8115606996987371,0.2174089237694421,0.6273543782723868,0.09527375587680308
5,0.9200711502613395,0.74838,0.498123655,0.9105810571897417,0.7984963932353244,0.3641803064495,0.27251691150638707,0.7984963932353244,0.27254525774067684,0.8377993606947521,0.21760377093348016,0.6375964900098218,0.091312730285949
3,0.9465341845787584,0.8203,0.6628380116666667,0.9465341845787584,0.8645481130805885,0.5642366271421667,0.49395968560377046,0.8645481130805885,0.4628433052447194,0.895926962576175,0.4270519141266205,0.7474434398312061,0.2638086816764594
5,0.9384756771629437,0.7439599999999998,0.5567298239999999,0.8692742898072939,0.8024629548910713,0.4029202700132,0.3048895432594516,0.8024629548910713,0.29975656407902024,0.8157927777672371,0.24466256379936865,0.6439467939725095,0.1152881492354516
5,0.9031492992478777,0.8205,0.6577547970000002,0.8917543558083179,0.8341220559168587,0.5359074654424999,0.43655468095654903,0.8341220559168587,0.43971207539557117,0.8053873215495249,0.364139887999605,0.6957596041669672,0.21129440907032024
5,0.9107727454008867,0.7594,0.529420332,0.8524508210835672,0.7867311363453362,0.3825793646166,0.2831288469759358,0.7867311363453362,0.290530769489846,0.7763889746375205,0.2227462795135228,0.618945880895224,0.09865422469207269
4,0.9613023524289093,0.866525,0.66340859625,0.9323467921934322,0.8740814626367025,0.589509403919375,0.518511183097144,0.8740814626367025,0.5108246362312364,0.8962671646150938,0.4532210133150386,0.7640184033251172,0.2938386161786186
4,0.9213195341628208,0.8043750000000001,0.43183455375,0.907453150276715,0.7958737160818607,0.331152141382625,0.24973867734877558,0.7958737160818607,0.266370503724649,0.8360543136875273,0.19876044919093885,0.6334149719499503,0.07619450541855308
5,0.9232640784005234,0.93474,0.489492127,0.8526936141140468,0.817633733154371,0.45562218761610007,0.3722122347655121,0.817633733154371,0.4258882836522734,0.7872613837930169,0.3043332790370568,0.6685249215919532,0.15657464947451938
4,0.8933178290938947,0.91005,0.7623000500000001,0.8082410704636194,0.8449376798672541,0.6867564739905,0.5842495532267694,0.8449376798672541,0.6249827291550545,0.722016158451086,0.4936544619669063,0.7139196828594584,0.35843231149634164
4,0.9449593174850761,0.843225,0.5312012362499999,0.9449593174850761,0.8418608377410457,0.44047435191762496,0.3610286996372355,0.8418608377410457,0.3714189853957393,0.8929481117018608,0.3039359235251634,0.7087296701220552,0.1502710994676007
3,0.9589916985325089,0.8405999999999999,0.41715736666666664,0.7879389655445802,0.77563067255646,0.33231846557800004,0.24623764047375943,0.77563067255646,0.2793469021648668,0.755626926907545,0.19098946668937783,0.6016029402103865,0.07847363363754867
3,0.9362350744070902,0.8249666666666666,0.5196344616666667,0.8735094707510086,0.8118435892140964,0.4086929198651667,0.316742874234633,0.8118435892140964,0.33715803579143366,0.8178102043438685,0.25714567187663356,0.6590900133480265,0.12119616414593928
5,0.9409448928337728,0.8332,0.69448223,0.8783451446071522,0.8513234572322773,0.5877345469049999,0.4980779290362312,0.8513234572322773,0.48970042448124596,0.8264743779634415,0.42402542451821723,0.7247516288339171,0.2754499552547943
5,0.906914955077144,0.79394,0.7573349629999999,0.8286835789184636,0.8309345527986822,0.6176683615615001,0.5163181168990422,0.8309345527986822,0.4903916189781374,0.7515455307480053,0.42902656356736335,0.6904522310347461,0.28922730037321176
5,0.9062817556942202,0.8709999999999999,0.8261392860000001,0.825151530524775,0.8588578430656986,0.7235834385288,0.6144055807460679,0.8588578430656986,0.6302411749585848,0.747819777797766,0.5276870518470957,0.7376367945954642,0.40290903587963217
3,0.9553222355560117,0.8295333333333333,0.5640433233333333,0.9176092540750992,0.8405947782226665,0.46631090737633335,0.3879505749557335,0.8405947782226665,0.3868204413655811,0.8766125239699081,0.32610922751627075,0.7065995811752138,0.17282312752831047
3,0.9469116976078119,0.8020999999999999,0.6426819683333334,0.8606929592859762,0.8312377907348031,0.5193620861061667,0.42285196796597346,0.8312377907348031,0.4165803292657563,0.815000231196575,0.3514905356598995,0.6909562647456763,0.2079543839684723
5,0.9401117760481282,0.8397200000000001,0.585502064,0.8799027512191895,0.8310487709801953,0.49029076867160004,0.40035171460002345,0.8310487709801953,0.41170696426891606,0.8272069381983066,0.3327118003781634,0.690642059747693,0.184533365277579
5,0.9418899320324485,0.78748,0.48262104,0.915115446843922,0.8111218216629112,0.36535619109019996,0.2788762405661006,0.8111218216629112,0.28771069335971067,0.8619380260296654,0.22620260426647978,0.6579186095777596,0.09596837496566424
3,0.9825470847336848,0.7434333333333333,0.6543180616666667,0.8187317836803207,0.8199339395242017,0.4876799983795,0.3807027549016604,0.8199339395242017,0.36255756679526624,0.804442527233909,0.312151109614235,0.6722916651836772,0.18242079111721518
5,0.9037746375594835,0.8134600000000001,0.484797983,0.8774297541775965,0.7940129141211241,0.38906701602289995,0.2982889774026652,0.7940129141211241,0.31649045485398825,0.792998758065764,0.2368453001977003,0.6304565077911195,0.10488702542157537
5,0.9595855540551359,0.81014,0.7343332950000001,0.8228227739476175,0.843617157400826,0.6081662804111001,0.516241389445344,0.843617157400826,0.49269983041224863,0.7895688474277084,0.4355100934965339,0.71168990826105,0.3012720616888602
5,0.9045427251073868,0.87138,0.49637209699999996,0.8629986468366366,0.803812830983207,0.42395748102569997,0.3363809193545374,0.803812830983207,0.36942806981617443,0.7806191477735985,0.27038729907510456,0.6461150672532376,0.12899793002289253
4,0.9418034665641548,0.72905,0.5753546125,0.8314219812619377,0.7928485568478276,0.4081604715525,0.3005146616926182,0.7928485568478276,0.29756939178535013,0.7830361041301307,0.23826261583460548,0.6286088340956829,0.11551992363679023
