sys_idx_a,domain_a,sys_idx_b,domain_b,process_regime_a,process_regime_b,observer_level_a,observer_level_b,continuity_alignment,recursive_synchronization,mutual_closure_reinforcement,interaction_stability,perturbation_sharing,recursive_interference,co_stabilization_probability,external_continuity_prediction,reciprocal_reconstruction,mutual_anticipation,co_adaptive_continuity,recursive_predictive_coupling,external_continuity_prediction_norm,reciprocal_reconstruction_norm,mutual_anticipation_norm,co_adaptive_continuity_norm,recursive_predictive_coupling_norm,mutual_modeling_composite,shared_closure,continuity_overlap,manifold_convergence,synchronization_geometry,co_generated_transitions,shared_closure_norm,continuity_overlap_norm,manifold_convergence_norm,synchronization_geometry_norm,co_generated_transitions_norm,shared_space_composite,perturbation_response_encoding,continuity_transfer_efficiency,signaling_persistence,alignment_transmission,closure_information_retention,perturbation_response_encoding_norm,continuity_transfer_efficiency_norm,signaling_persistence_norm,alignment_transmission_norm,closure_information_retention_norm,signal_transfer_composite
242,gray_scott,481,branching,CG,CG,3,3,0.7328139631264188,0.8578,0.61127317,0.7328139631264188,1.0,0.8333,0.7335030118758512,0.5705689516902297,0.7328139631264188,0.5156774069500001,0.24854383,0.51567740695,0.4649206461237664,0.640046254013325,0.407732732946382,0.0219414769221697,0.4077327329463819,0.388474768590405,0.524350125226,0.5370163045530483,0.378250931154154,0.46068556276367706,0.28494741279883634,0.4131989069354366,0.5015906474741502,0.3077652661681369,0.9427556570567875,0.32013386594448257,0.49708886871579877,0.44794951426054913,0.4181208947250034,0.4483707112738992,0.37789560428178454,0.13032398838464965,0.34705115524455143,0.3873449633911498,0.3429956052848178,0.3290886246765407,0.016915041472933656,0.28467907801399867
211,gray_scott,392,gray_scott,CG,CG,3,3,0.9155410256657714,0.9194,0.7073920999999999,0.897230205152456,0.99,0.7333,0.8691897892454683,0.7691460156618145,0.897230205152456,0.6473899200479999,1.02607008,0.6473899200479999,0.7127301255329501,0.8616203907810553,0.5688010193997377,0.0906415616885086,0.5688010193997377,0.5605188233603979,0.6503762967399999,0.8214510622835901,0.5627047081661616,0.5125350931909025,0.4871972379447422,0.5686752333378082,0.8079043058465807,0.5132600831512075,0.9483764219740037,0.5872614165995461,0.6850954921818293,0.6476464887818638,0.690101037424444,0.6148579903129091,0.5927120314064276,0.6673316588261153,0.5835278430492902,0.6743573672374001,0.5414277691655421,0.5610030004641043,0.08671888405274962,0.4894069727938172
211,kuramoto,451,gray_scott,CG,CG,3,3,0.9767455155624902,0.9894,0.35369618,0.9767455155624902,1.0,0.6667,0.8546665453374942,0.580870558105013,0.9767455155624902,0.349891416,0.6034326,0.349891416,0.4777762885210729,0.968778516078259,0.2049967524976607,0.0532984742989422,0.2049967524976607,0.3819693567787191,0.349947000492,0.9540318021714348,0.29904048775596404,0.7213718378886371,0.3264564305828527,0.198040763027806,0.9506832397180954,0.21951911673743535,0.9710154360277615,0.37495815191230764,0.5428433414846812,0.3454711576865834,0.5673627127513523,0.3022922922596685,0.3417548715118098,0.21116942836908884,0.22569857896053858,0.5448353320665654,0.16888826838445906,0.2900713316648168,0.027423871563443284,0.25138347652796467
381,population,464,kuramoto,CG,CG,3,3,0.916862409960745,0.6779,0.462924205,0.8435134171638854,0.96,0.8333,0.756277589137389,0.6060918961045505,0.8435134171638854,0.278650795,0.16308192,0.278650795,0.5092506517464391,0.7892294227000682,0.1178781904077753,0.0143902971886325,0.1178781904077753,0.309725350490138,0.3138163185695,0.7733857444951032,0.2107373514538168,0.5057334119434584,0.23423834136341437,0.15346696039428828,0.756141773552364,0.12114305132208945,0.9476390835445385,0.25315833190501036,0.44630984014365815,0.4244378022254619,0.5112466463984879,0.3500992017107424,0.2554844394411775,0.051177767759645706,0.3192091120688657,0.48561774750882186,0.22586816826379852,0.1969343510791784,0.006627087260373936,0.2468512932362077
137,gray_scott,36,kuramoto,CG,CG,3,3,0.9881650366555832,0.6693,0.723981245,0.7905320293244666,0.9,1.0,0.812265368794015,0.8247719478445826,0.7905320293244666,0.44796249,0.2264585999999999,0.44796249,0.782147172094958,0.7178295103153995,0.3249256754851617,0.0199900866339523,0.3249256754851617,0.4339636240029267,0.4845606472785,0.7811761117348242,0.36386441714573525,0.4119046951951054,0.3524936230939245,0.36411131039555233,0.7645313807449009,0.2917376514937465,0.9374675515175166,0.4093475584613584,0.553439090522615,0.7154129535033799,0.652008641659471,0.5880648929698752,0.4426608703511763,0.10973292579778288,0.6637753738894248,0.6341596161506621,0.5094937240328845,0.39900877209842944,0.014238477672302697,0.4441351927687408
300,population,92,gray_scott,CG,CG,3,3,0.8922487700559999,0.6,0.6799999999999999,0.8922487700559999,1.0,0.3332999999999999,0.7913492620335998,0.7137990160447999,0.8922487700559999,0.36,0.0655248,0.36,0.6436611661695703,0.8549072025475781,0.2173583137878805,0.0057704179066663,0.2173583137878805,0.3878110828399151,0.408,0.7961078676664446,0.2848857343320959,0.3777021810264032,0.30689401421381807,0.2696597528908748,0.7806116967436646,0.2037497000770819,0.9337598170378407,0.34912050104766595,0.5073802935594256,0.6067291636380798,0.6368862941331557,0.5381174981828478,0.3212095572201599,0.026734118399999996,0.5350744623857847,0.618201460999157,0.44996263141725984,0.2678907479772265,0.003449738507470206,0.37491580825737963
362,gray_scott,497,kuramoto,CG,CG,3,3,0.9575112225828958,0.7988,0.75247492,0.9575112225828958,1.0,1.0,0.8847617175497375,0.8249916693774231,0.9575112225828958,0.58490867896,0.0023465,0.58490867896,0.7824213683066412,0.9428575863040805,0.4923941070964603,0.0001881567734978,0.4923941070964603,0.542051065115428,0.601076966096,0.9168277413721918,0.5175048074063976,0.3192814770230288,0.4795860313711907,0.5078554946236675,0.9106174191388731,0.46290413227427857,0.9274267019489367,0.5772086861803442,0.67720248683322,0.7205031806121668,0.7899387819662805,0.6657610026323014,0.5600566242903361,0.0014104271009442641,0.6698031069071393,0.7797131140619248,0.602097839220669,0.5257484416820476,0.0001579960272818873,0.5155040995798125
324,coupled_map_lattice,437,branching,CG,CG,3,3,0.9496884510636248,0.6019,0.670930605,0.9496884510636248,1.0,1.0,0.8243791916381747,0.754574958792603,0.9496884510636248,0.35613748872,0.1515397,0.35613748872,0.6945465249449304,0.9323152954381988,0.2126349351305052,0.0133704583183799,0.2126349351305053,0.413100429792504,0.4038331311495,0.9019081540836268,0.29359233506304316,0.45466580656045696,0.340551398377727,0.2645191582533217,0.8945502078028499,0.2134494815222415,0.9421030834616468,0.39357450533011923,0.5416392872740359,0.6371750470336307,0.7166111238271455,0.5531012297952115,0.33821966002818593,0.061196751544455884,0.5711277960926542,0.7023326581872964,0.4678213789684927,0.28625474102751913,0.007929421669023412,0.40709319918899717
116,kuramoto,496,population,CG,CG,3,3,0.9876670233684391,0.8912,0.24857872,0.9629753477842282,0.9875,0.4333,0.8131484553458002,0.4894877767813985,0.9629753477842282,0.216258592,0.55358584,0.216258592,0.3637373405486695,0.9502212677126624,0.041580160790933,0.048894151438682,0.041580160790933,0.289202616256376,0.221533355264,0.9510989953232362,0.17585034004005762,0.5687081612322443,0.23516466069083633,0.039619051250510566,0.9475248395206677,0.08227640331037622,0.9544658813680931,0.25438179606810746,0.455653594303551,0.24551300445513669,0.47136466208219585,0.20213140219983616,0.21359147983848975,0.12263772856183987,0.10733037106999752,0.44353149784673945,0.049508924415873366,0.15170699250983738,0.015915930100356974,0.15359874318856093
257,branching,285,population,CG,CG,3,3,0.8600053814710655,0.6535,0.612718785,0.7568047356945377,0.94,0.0666999999999999,0.738286792149681,0.6564851079459378,0.7568047356945377,0.36118138581,0.6730802800000001,0.3611813858099999,0.5721376505891548,0.67237721266235,0.2188030040726633,0.0594523520873498,0.2188030040726633,0.3483146446968362,0.40041172599749997,0.6508561454200897,0.2666554467138411,0.3403154676981743,0.2571561016919831,0.26029822939563585,0.6241871205731004,0.1834398442511525,0.9297068984305972,0.28342765440580303,0.45621194941125787,0.5269414524284127,0.4968310386064255,0.4523621862675,0.3106179354837771,0.2695092366496806,0.4405916405022252,0.47040539338531956,0.3477529478555402,0.2564561040980321,0.035007269376005734,0.31004267104342453
266,gray_scott,4,kuramoto,CG,CG,3,3,0.951168280202239,0.6114,0.68690498,0.7609346241617913,0.9,0.9667,0.7732918673092091,0.7663562833589439,0.7609346241617913,0.37380996,0.38926433,0.37380996,0.7092487460833865,0.6779428213929874,0.2342462050054324,0.0343751539566899,0.2342462050054324,0.3780118262887857,0.419973704772,0.7237768778103081,0.28906420198718075,0.4580455087523601,0.29231347101581945,0.28443150711472115,0.7027169616089322,0.2084048145451117,0.9424694611579221,0.3298628092850555,0.49357711074234845,0.6533622284889533,0.5831470304517652,0.5311780346481949,0.35555617677566775,0.1634807828056904,0.5902962940863001,0.5614920442857173,0.44169165255748816,0.30497112838038215,0.021224982998191495,0.3839352204616158
226,coupled_map_lattice,426,coupled_map_lattice,CG,CG,3,3,0.9305558508260368,0.7304999999999999,0.4141131249999999,0.9305558508260368,1.0,0.9333,0.787256135495622,0.5855522691322836,0.9305558508260368,0.275981439,2.5311477300000003,0.275981439,0.4836187173958305,0.9065314110145768,0.1146138946568159,0.2236260906801948,0.1146138946568159,0.3686008016808467,0.3025096378124999,0.8659341915065691,0.21726808113566073,-0.8532257063381808,0.2901832426718515,0.1395181022580441,0.8558091053755209,0.12841875541704578,0.8003206860001345,0.32704924601275287,0.4502231790126997,0.38535539137260383,0.5448890900055087,0.3260130984455154,0.256816142780839,0.7656965830522313,0.27292859584140833,0.5211195989126699,0.19716052394429656,0.19837204908433423,0.09950501368179325,0.2578171562929005
379,gray_scott,222,population,CG,CG,3,3,0.98539108997262,0.7298,0.63463402,0.98539108997262,1.0,0.3667,0.8641214579835719,0.7736305447375039,0.98539108997262,0.436515274,0.07506278,0.436515274,0.7183264859253112,0.980429650194816,0.3109271310612954,0.006613167633122,0.3109271310612954,0.4654447131751681,0.463155907796,0.9709956001974281,0.3772022150009784,0.4592040429391585,0.4022007641596717,0.3377046503950205,0.9689519037684843,0.30659692070264943,0.9425950524267127,0.47499976277540285,0.606169658013654,0.6253627087015056,0.7623286457150008,0.5484008746483753,0.4301382616365569,0.03476577001259143,0.5571398894120161,0.7505769738373076,0.46221913927679786,0.3854894476121425,0.004493746211048004,0.43198383926986245
128,coupled_map_lattice,352,branching,CG,CG,3,3,0.8770199015052055,0.8732000000000001,0.7475808500000001,0.8770199015052055,1.0,1.0,0.8503681109031234,0.7562542610679387,0.8770199015052055,0.6457678386360001,0.06551478,0.6457678386360001,0.6966421699015966,0.8343841486113548,0.56681741231964,0.005769532566976,0.56681741231964,0.5340861351438415,0.6527875982200001,0.7691639076362004,0.5491403770228884,0.3214479909675358,0.45416981780181875,0.5716500146189915,0.7515951903442484,0.49814843951377075,0.9276615635855149,0.5436394562795798,0.658538932868421,0.6556432834341779,0.6632500375546956,0.6357189151618513,0.5663512462357742,0.042767235884111694,0.5929974683000825,0.6460223206350891,0.5662914012833982,0.5325440733701584,0.005533830170452549,0.46867781875183623
7,kuramoto,477,kuramoto,CG,CG,3,3,0.9467088749871546,0.8415,0.430537385,0.9467088749871546,1.0,1.0,0.8224328019922929,0.6166388257228832,0.9467088749871546,0.35172702279,1.2866930999999997,0.35172702279,0.5224124393457277,0.9282998953235734,0.2072414749869163,0.1136694962001205,0.2072414749869163,0.3957729561686508,0.3622972094775,0.896257693979444,0.28927184088958674,0.05180963346745983,0.3254966612945564,0.21327700404266373,0.8884651107499807,0.20863613926472266,0.8984313312635562,0.37369050770548773,0.5165000186052822,0.40759356339326147,0.5837774489735108,0.3540880679079845,0.3329830940481022,0.46616531958395374,0.29926254143514003,0.5621573058506226,0.23062240147319568,0.2806013794722743,0.06056994009953971,0.28664271366615446
296,gray_scott,297,gray_scott,CG,CG,3,3,0.9109255172865331,0.7723000000000001,0.453525885,0.9109255172865331,1.0,0.5667,0.7917204873719199,0.6046268120989364,0.9109255172865331,0.330237209952,0.31983336,0.330237209952,0.5074223353363733,0.8800767605805319,0.180962063497405,0.0282404240689091,0.180962063497405,0.3555327293961248,0.35025804098550006,0.829785298043738,0.2614555648115405,0.6961885876484125,0.2814825457941688,0.19842448835017998,0.81687961626855,0.17764680061086266,0.9682854377368337,0.31555753844637635,0.4953587762825606,0.4131283013964578,0.5507699915765312,0.3590657347079813,0.30082150130278706,0.1120242061154102,0.30581665430540383,0.5273255361547413,0.236555162221656,0.24587993937711897,0.014536313586762549,0.2660227211291365
144,kuramoto,456,gray_scott,CG,CG,3,3,0.972599570447118,0.9929,0.6340266649999999,0.972599570447118,1.0,0.8667,0.9089450752682708,0.7744324079685176,0.972599570447118,0.6295000496339999,0.49462074,0.6295000496339999,0.7193271518927732,0.9631912687436586,0.546923896986079,0.0436841570902525,0.546923896986079,0.5640100743397685,0.6295250756784999,0.9459499244339185,0.5721809699959562,0.8354419581508582,0.5126541794728239,0.542951439520223,0.9419796988567406,0.5238173225959197,0.9833812438719126,0.6208844391789715,0.7226028288047536,0.6166540620310187,0.7532126273305075,0.5762954147405157,0.6122514778704677,0.3113761587806556,0.5468273049332829,0.7409571158430004,0.49546596740018917,0.5820976559827583,0.040449411458128096,0.48115949112347184
77,population,231,gray_scott,CG,CG,3,3,0.9924921718293892,0.7501,0.6961550049999999,0.913092798083038,0.96,0.5333,0.8609264919737281,0.8187564171506545,0.913092798083038,0.4987639929999999,0.76135904,0.4987639929999999,0.7746402349904513,0.8829974779360763,0.3870496973036266,0.0672524209532784,0.3870496973036267,0.4997979056974119,0.5221858692504999,0.9062374542512084,0.429399134816299,0.5050566958064813,0.430289257647889,0.41052890145623533,0.8992125204650057,0.3647480556822875,0.9475657239154291,0.5120984868988243,0.6268307376835563,0.6909283928423492,0.7476005878845342,0.5993382863246031,0.49501935864286817,0.39757093211412614,0.6347813051442485,0.7350349006552219,0.5229302090939028,0.45553464533764226,0.051653583614600714,0.4799869287691232
140,gray_scott,398,kuramoto,CG,CG,3,3,0.9746906648188636,0.8934,0.4614407300000001,0.9746906648188636,1.0,0.9667,0.8557825448913182,0.6600605182153345,0.9746906648188636,0.40717504593,0.21012587,0.40717504593,0.5765994979939498,0.966009314118069,0.2750476223629124,0.0185469714523546,0.2750476223629126,0.4222502056580398,0.41225114818200004,0.9500218920850383,0.3484532970222148,0.6992004560379828,0.36135435557891976,0.27490432149427846,0.9463648848232543,0.2745685516759596,0.9686119402922065,0.42105063787820823,0.5771000672327814,0.4497619718982018,0.643354825319988,0.3948929222359077,0.396869716215163,0.08662463117024168,0.34919742701439604,0.6250275059701637,0.27925672109127486,0.3495729488227551,0.01123470724358083,0.3228578620284341
73,gray_scott,201,gray_scott,CG,CG,3,3,0.9782723919333334,1.0,1.0,0.763052465708,0.89,1.0,0.9223974572924,0.9782723919333334,0.763052465708,1.0,0.07645814,1.0,0.9737043659517216,0.6807969123673921,0.9999999998777124,0.0067364578117874,0.9999999998777124,0.7322475471772651,1.0,0.746473160798793,0.9223974572924,0.05834157225044743,0.675423275624906,0.9999999998766317,0.7271590569742422,0.9139837595605128,0.8991394281749515,0.8358666274012708,0.8752297743975218,0.9782723919333334,0.746473160798793,0.9223974572924,0.9782723919333334,0.07645814,0.9750476378139561,0.7338451610116277,0.9079766266140796,0.9772513830337615,0.009913198840072851,0.7208068014626996
16,gray_scott,242,gray_scott,CG,CG,3,3,0.9752086004480238,0.8503,0.605995045,0.9752086004480238,1.0,0.7,0.8763841692688141,0.7556403840571513,0.9752086004480238,0.5057499369999999,0.2686687,0.5057499369999999,0.6958760968243641,0.9667073056213308,0.3955926519772035,0.0237196551829185,0.3955926519772035,0.4954976723166041,0.5152775867635,0.9510318143877934,0.4432312383955,0.6326273997343886,0.43424631592781815,0.4020062718315683,0.9474524909853742,0.3801580171346559,0.961395066846683,0.517324890854201,0.6416673475304965,0.5909715797128873,0.7369070013783817,0.5310844640933426,0.49321168823844613,0.13843895937488673,0.5164146841724848,0.7237502828209694,0.44158012807476477,0.4535830964776105,0.01796987958553754,0.4306596142262734
110,gray_scott,360,gray_scott,CG,CG,3,3,0.984902855783416,0.9499,0.526180005,0.984902855783416,1.0,0.9333,0.8861577144700494,0.7140053253001875,0.984902855783416,0.4986262574999999,1.96280349,0.4986262574999999,0.6439186248516172,0.9797716855820728,0.3868812636411979,0.1734087540121911,0.3868812636411979,0.5141723183456555,0.4998183867494999,0.9700336353303283,0.44186150472095426,-0.4342652908367601,0.4556377664689527,0.3829345219051713,0.9679159439581637,0.37863203498711767,0.8457382237434706,0.545578293713214,0.6241598036614275,0.518236189580632,0.7032258839327216,0.46627847063063915,0.49109842498034684,0.9810452738780882,0.43028306307060715,0.6882076200869864,0.36433943083067577,0.451301631619746,0.1274974743887695,0.41232584399935696
140,population,448,gray_scott,CG,CG,3,3,0.9936417724934392,0.9942,0.29932682,0.9936417724934392,1.0,0.9333,0.8548904274960636,0.5436214137311607,0.9936417724934392,0.297574002,0.699639,0.297574002,0.4312921131026936,0.991548611647576,0.1410189570213798,0.0617990076700847,0.1410189570213798,0.3533355292926228,0.297590724444,0.9873239720439037,0.25439316578149446,0.5906872226908539,0.3020631616865182,0.13344972319647017,0.986536264257569,0.16977877849903436,0.9568485285500822,0.34274000701133,0.5178706603028971,0.2974236319796246,0.5401649451052197,0.2558916331108373,0.2956819587952462,0.2082060768592757,0.1688017743713338,0.5161343519365762,0.11358444425122233,0.24033132371292498,0.027038675348034284,0.2131781139240183
363,gray_scott,362,gray_scott,CG,CG,3,3,0.9854367790268616,0.7369,0.7072848250000001,0.9854367790268616,1.0,0.7333,0.8800990324161171,0.8185530604986626,0.9854367790268616,0.495693485338,0.00450946,0.495693485338,0.7743864609389238,0.9804912226564452,0.3832948421571589,0.0003792699807319,0.383294842157159,0.5043693275780837,0.5211981875425001,0.9710856454588356,0.4362593568209465,0.3694860631162837,0.4438949571818391,0.4093104154721747,0.9690488753680908,0.3723908379995968,0.9328691461499002,0.5300686245186264,0.6427375799016778,0.6969844798025776,0.8066322914003818,0.6224806901251028,0.48847459157607753,0.0023503223787954028,0.6419527877811044,0.7973292687699771,0.5505130808306596,0.4484689586521028,0.00028016989113507527,0.48770885318499574
400,kuramoto,342,branching,CG,CG,3,3,0.9410079915483592,0.8408,0.46778465,0.7998567928161053,0.925,1.0,0.7839763653093393,0.6392267286588005,0.7998567928161053,0.382658447064,0.2650636799999999,0.382658447064,0.5506004705087617,0.7303959477656358,0.2450668219352964,0.023401125513233,0.2450668219352964,0.3589062375316446,0.39331333372,0.7526716341341954,0.2999951784841509,0.5934348067031475,0.2813740075869091,0.25154106458288056,0.7338343207811001,0.22058271109501484,0.9571463812730704,0.31541418333871746,0.49570373221415676,0.4401890939736522,0.511289841067359,0.3667321096545015,0.3600846567207088,0.10425307962889126,0.3378614392269849,0.4856633295341233,0.24569252922374704,0.3098600449952708,0.013526170678586092,0.27852070273174245
378,kuramoto,450,gray_scott,CG,CG,3,3,0.9297139353085754,0.5329,0.6419912050000001,0.6693940334221743,0.86,0.9667,0.7147106316192249,0.7125792457172576,0.6693940334221743,0.28398241,0.06898005,0.28398241,0.6421389830743952,0.5545789303175142,0.1243981031471219,0.0060757143103425,0.1243981031471219,0.2903179667992991,0.34211711314450005,0.6223449610850097,0.2029652476198497,0.2800244212629915,0.20749333742153622,0.1883811652925969,0.5934828379886118,0.11248436684944499,0.9231710282726066,0.21783406208129152,0.4070706920969103,0.5968681696340444,0.47699629542360567,0.45883793961953734,0.2640224039595134,0.02359925557056327,0.5233972939853803,0.4494743898786953,0.35547124175655065,0.20615188038208096,0.0030422481055632374,0.3075074108216541
297,gray_scott,290,population,CG,CG,3,3,0.9978107876542724,0.9501,0.276195005,0.9479202482715586,0.975,0.8,0.8289783117777492,0.5238007729791103,0.9479202482715586,0.261229995,0.44749584,0.261229995,0.4065574203436906,0.9299323921285594,0.09657468371241,0.039520330306777,0.0965746837124101,0.3138319020407694,0.2624128742505,0.9458450495612774,0.21655400024080984,0.732864463631138,0.26015984033575695,0.09005141272561078,0.9418667569428677,0.1276232177751739,0.9722612977944521,0.28739493272676286,0.48383952359297344,0.2755903554852257,0.49652135876719256,0.22895966896634698,0.26065810706987164,0.11742866958954185,0.1429472969978199,0.4700785976339871,0.08148488713432638,0.20251980799558422,0.015238821834487423,0.182453882319241
355,kuramoto,497,kuramoto,CG,CG,3,3,0.9557088340302892,0.7903,0.441526345,0.9557088340302892,1.0,1.0,0.8197905694181735,0.6270883514489742,0.9557088340302892,0.3315619087899999,0.64028575,0.33156190879,0.5354526740962325,0.9404286128477928,0.1825820080788636,0.0565547174533136,0.1825820080788637,0.3795200041110133,0.3489382704535,0.9133793754435348,0.2718113260043306,0.522118595670514,0.3111269202757551,0.19679631007939377,0.9069038027319273,0.1891838658068454,0.94941532462322,0.35471123927284115,0.5194021085028455,0.42197062837360516,0.5993138771972754,0.3619591337806749,0.31687664525854803,0.2234202022010221,0.3162875400113819,0.5785524278158872,0.24000373464279903,0.2632129652472464,0.029016308943978636,0.2854145953322586
172,gray_scott,280,kuramoto,CG,CG,3,3,0.951844110121357,0.9769,0.580091805,0.951844110121357,1.0,0.6333,0.8825048270728142,0.7248768820629194,0.951844110121357,0.5664310425,1.8642394,0.5664310425,0.657485523101888,0.9352203508572792,0.4697982187308207,0.164699901625642,0.4697982187308207,0.53940044260929,0.5666916843045,0.9060072099727179,0.49987812921013636,-0.27691904030446773,0.4760234943279109,0.46543496219752056,0.8989645656516542,0.4432667408983113,0.8627953943207194,0.5725033580357946,0.6485930042207999,0.5521569679189168,0.6899697907547234,0.5119338180578816,0.539154051593525,1.0564489655328104,0.4704512895969441,0.6742188666034956,0.41875493593717245,0.5031821642133213,0.13729894969707598,0.44078124120960194
426,coupled_map_lattice,249,gray_scott,CG,CG,3,3,0.9080811139718784,0.7642,0.79164802,0.9080811139718784,1.0,1.0,0.8560182723831271,0.8008367344117996,0.9080811139718784,0.5837320302400001,1.01636343,0.5837320302400001,0.7522777971445136,0.8762435248776742,0.4909552096930913,0.0897839087439331,0.4909552096930913,0.5400431300304607,0.604977416884,0.8246113095524076,0.4996852840607402,0.39372861019360167,0.46228678718105143,0.5126674138666805,0.8113076413249755,0.44305189748700696,0.9354971672138017,0.5543601881637846,0.6513768616112499,0.7188806158752319,0.7272247138942683,0.6776651704159232,0.5300760322814055,0.6148769224967621,0.6678817020603264,0.7135328582032584,0.6162861290776364,0.49338159537257775,0.07990046718676737,0.5141965503801132
264,gray_scott,469,coupled_map_lattice,CG,CG,3,3,0.8388130515376088,0.5329,0.6389294050000001,0.8388130515376088,1.0,0.9667,0.7376537119225652,0.6412306372479251,0.8388130515376088,0.28235077678,1.81039705,0.28235077678,0.5531012001213499,0.7828950153246094,0.1224028153746516,0.1599425394027988,0.1224028153746517,0.3481488771196123,0.34048547992450007,0.7036073354298351,0.20827709855598664,-0.23603851917694588,0.25681331150895503,0.18636824737218313,0.6809959653300127,0.11840215207263267,0.8672270602790758,0.2829749039427812,0.4271936657993371,0.5359423239251587,0.5378726275693375,0.47130864725472604,0.23683951667484598,0.6164139084231491,0.45125027107992277,0.5137153386960415,0.37033477676930404,0.1768054173526521,0.0801002548798644,0.31844121175555695
303,gray_scott,71,gray_scott,CG,CG,3,3,0.928166804083602,0.5814,0.66901298,0.928166804083602,1.0,1.0,0.8069826784501613,0.7339014919889042,0.928166804083602,0.33802596,0.02916942,0.33802596,0.6687475683900047,0.9033118326862454,0.1904867517319346,0.0025581563428767,0.1904867517319346,0.3911182121765992,0.388964146572,0.8614936162027675,0.2727810945864871,0.37296601651326405,0.3156256224529105,0.24617554698852653,0.8510269582236094,0.19026425798170016,0.9332463916101025,0.3606530357260305,0.5162732381059938,0.6209556395370467,0.6811830023315284,0.5398818865183241,0.31374447499049146,0.011345858556300228,0.5519211367421984,0.6649464350119859,0.45206556322895963,0.2598314952065254,0.0014494697462737933,0.38604281998718865
184,gray_scott,159,branching,CG,CG,3,3,0.9053699398247912,0.4782999999999999,0.614385445,0.814832945842312,0.95,0.24,0.7345979547001309,0.6692041910214943,0.814832945842312,0.2287708899999999,0.7045635,0.2287708899999999,0.5880101249448377,0.7505784317951496,0.0568811701715242,0.0622341229699628,0.0568811701715243,0.3029170040105998,0.29386055834349994,0.7377252551445114,0.16805462788892855,0.20430175640838039,0.22252221159007796,0.12884788125198182,0.71773825690944,0.07359141746893866,0.9149622885878699,0.23768390048213808,0.4145647489400737,0.5562461133688776,0.5452896223400655,0.4513262912945298,0.20712228691296383,0.20704342349845054,0.47529356411951257,0.5215422685495719,0.3465182896748903,0.14472289516097803,0.026887545901210525,0.30299291268123263
275,population,355,kuramoto,CG,CG,3,3,0.9846911682288058,0.9013,0.363215845,0.8862220514059252,0.95,0.5333,0.8141771348904193,0.5914547501966323,0.8862220514059252,0.3229763485,1.08801917,0.3229763485,0.4909845769292764,0.8467853469086395,0.1720829184204395,0.0961152132008499,0.1720829184204394,0.355610194775929,0.3273664410985,0.8726550271090293,0.2629599580590996,0.18767250095307608,0.2895296895204898,0.17018351416881047,0.8630469118838926,0.1793228032391938,0.9131595888354815,0.3261860459955454,0.4903797728245848,0.3576554347322628,0.5241602420330386,0.2957220360289026,0.3180319579147389,0.35618096352984385,0.2401269271413972,0.4992450737120684,0.16105733878643128,0.26446023305207084,0.04627343913907466,0.24223260236620847
356,gray_scott,242,branching,CG,CG,3,3,0.8308802033842331,0.9954,0.4170629299999999,0.8308802033842331,1.0,0.7,0.7810207080305398,0.5365824353455377,0.8308802033842331,0.41513390919,0.9362596999999998,0.4151339091899999,0.4225079890229695,0.7722043806279756,0.2847803382397325,0.0827061630844137,0.2847803382397325,0.3693958418429647,0.4151444405219999,0.6903619123758246,0.3242281796830595,0.3960568196657458,0.2885058019397296,0.2784737266331256,0.6667316959955029,0.24758002297980256,0.9357495575057317,0.3248337156219725,0.49067374374722694,0.3465293321024241,0.4458357230123075,0.3257347848818914,0.3449265468994788,0.3886830093397954,0.22695164542074686,0.4165915819493125,0.19682880873466588,0.29349545116804854,0.05049827206813637,0.23687315186818206
190,population,94,gray_scott,CG,CG,3,3,0.879058311274606,0.5012,0.62380072,0.8040166194743379,0.95665,0.7667,0.7299226232246832,0.6587662984691898,0.8040166194743379,0.25029928,0.06000435,0.25029928,0.5749844075342625,0.7360019024422747,0.0832077568096485,0.0052826461009577,0.0832077568096485,0.2965368939393583,0.312648920864,0.7067774917518289,0.18269910704884948,0.32628938617609915,0.21644898750711605,0.15202676186630604,0.6844099720721927,0.08990642393575901,0.9281863965804222,0.22966250677912456,0.4168384122467609,0.5483572074950833,0.5296590523188206,0.45532625791184606,0.22002766239004978,0.018760295274645757,0.46595169834558164,0.5050478015978348,0.35128575320667615,0.1586554520800814,0.0024132477367816824,0.29667079059339113
302,coupled_map_lattice,437,branching,CG,CG,3,3,0.8850941369192646,0.9155,0.408510125,0.7965847232273382,0.95,0.8667,0.7693056830439808,0.564468785820261,0.7965847232273382,0.37072257,1.57464148,0.37072257,0.4573080905832992,0.7259863712807274,0.2304707048254059,0.1391118245000717,0.230470704825406,0.356669539202982,0.3739910194375,0.7050524680879722,0.28519897993367,-0.14871261930634264,0.27438790347753195,0.22770345683724297,0.6825522585020546,0.2040986782796916,0.876693652364147,0.30618707583435795,0.4594470243634988,0.3615699165096559,0.4496472115231043,0.31426916074350697,0.32812437313064163,0.5889017723537737,0.24476236885206332,0.42061373029021193,0.18316320844883507,0.27535593691566274,0.07652404373628356,0.24008385764861134
