domain_a,domain_b,observer_level_a,observer_level_b,base_co_stabilization,fail_synchronization,fail_closure_compatibility,fail_temporal_alignment,fail_recursive_alignment,fail_continuity_transfer,fail_all,fail_synchronization_collapse,fail_closure_compatibility_collapse,fail_temporal_alignment_collapse,fail_recursive_alignment_collapse,fail_continuity_transfer_collapse,fail_all_collapse
population,gray_scott,3,3,0.7621155702044101,0.23549371126937432,0.3100739599117927,0.10384642759348003,0.228634671061323,0.1812954279326285,0.007621155702044102,0.6909999998999999,0.5931404999000001,0.8637392652066839,0.7,0.7621155701044101,0.99
kuramoto,gray_scott,3,3,0.8643364298044034,0.018496799684247854,0.5612163234013652,0.002193902311153521,0.8643364298044034,0.11725896600381469,0.008643364298044034,0.9785999999,0.35069689989999997,0.9974617495740056,0.0,0.8643364297044034,0.99
gray_scott,gray_scott,3,3,0.8638954280503687,0.21251827538678025,0.2115912810366652,0.03808071617023524,0.8638954280503687,0.1175801175304285,0.008638954280503687,0.7539999999,0.7550730398999999,0.9559197618904229,0.0,0.8638954279503687,0.99
kuramoto,kuramoto,3,3,0.8185419873124727,0.21658620992473454,0.4009489592072834,0.04170661429078514,0.8185419873124727,0.14853100240087466,0.008185419873124728,0.7353999998999999,0.5101668999,0.9490476787541212,0.0,0.8185419872124727,0.99
gray_scott,coupled_map_lattice,3,3,0.8189799604099484,0.10679498691935532,0.4531071494999884,0.06045226275816167,0.5460139396053125,0.14825178493876578,0.008189799604099483,0.8695999998999999,0.4467420798999999,0.926185907249914,0.33330000000000004,0.8189799603099484,0.99
gray_scott,gray_scott,3,3,0.8644173765250558,0.02610540485749843,0.02605172453841626,0.047191432022124565,0.8644173765250558,0.11719997577303747,0.008644173765250559,0.9697999999,0.9698620998999999,0.945406659671936,0.0,0.8644173764250558,0.99
gray_scott,population,3,3,0.7620318795722515,0.2554330861088219,0.30001353609010806,0.08313861988560818,0.5080466541108201,0.1813392941640363,0.007620318795722515,0.6647999998999999,0.6062979199,0.8908987640618447,0.33330000000000004,0.7620318794722515,0.99
gray_scott,gray_scott,3,3,0.8238469586537298,0.16386316015861152,0.4110328802507709,0.04242568622697127,0.7964128549305606,0.1451231474531141,0.008238469586537298,0.8010999999,0.5010810249000001,0.9485029521790064,0.033299999999999996,0.8238469585537298,0.99
gray_scott,gray_scott,3,3,0.8349044026254486,0.022208457193327338,0.6563970574253911,0.0035298971030635284,0.8071020860180211,0.13783904118558185,0.008349044026254486,0.9733999999,0.21380572990000002,0.9957720942757478,0.03330000000000011,0.8349044025254486,0.99
gray_scott,gray_scott,3,3,0.8853594943308432,0.06348027583205738,0.29837843404101394,0.03795126081831746,0.7968235448977589,0.1014980602176128,0.008853594943308432,0.9282999999,0.6629861249,0.957134631682014,0.09999999999999998,0.8853594942308431,0.99
kuramoto,population,3,3,0.7549511511953382,0.2584952742447789,0.3927113354495754,0.06361069619843056,0.6291007942910753,0.18499991057966694,0.007549511511953382,0.6575999999,0.47981887990000005,0.91574197072524,0.16669999999999996,0.7549511510953382,0.99
branching,kuramoto,3,3,0.692045603720107,0.032872166245909634,0.1999120682921525,0.2776027320889529,0.692045603720107,0.21311848616098417,0.0069204560372010705,0.9524999999,0.7111287649,0.598866417766845,0.0,0.692045603620107,0.99
kuramoto,gray_scott,3,3,0.8826573454159128,0.14157823829297814,0.25417703522670154,0.040703835639294327,0.8826573454159128,0.10357335608751254,0.008826573454159128,0.8395999999,0.7120320399,0.953884895593188,0.0,0.8826573453159128,0.99
gray_scott,kuramoto,3,3,0.9143237735080504,0.047819133445903425,0.250220934530509,0.031212995336999713,0.9143237735080504,0.07833581079748214,0.009143237735080504,0.9476999999,0.7263322449,0.965862207413417,0.0,0.9143237734080504,0.99
gray_scott,population,3,3,0.6737399005135619,0.33686995032415495,0.25265246275995973,0.04669913417876043,0.5614274590979512,0.2198144470369116,0.006737399005135619,0.4999999999,0.6249999999,0.930686702475,0.16669999999999985,0.6737399004135619,0.99
gray_scott,kuramoto,3,3,0.8092476331466368,0.18725990239105658,0.5162378883651114,0.022777238871490583,0.8092476331466368,0.1543659014741279,0.008092476331466368,0.7685999998999999,0.3620767399,0.971853808477728,0.0,0.8092476330466368,0.99
branching,gray_scott,3,3,0.658287949350423,0.04292037436347639,0.043430172300091836,0.3461246930392552,0.658287949350423,0.2249449251562667,0.00658287949350423,0.9347999999,0.9340255699,0.47420472548403825,0.0,0.658287949250423,0.99
branching,kuramoto,3,3,0.8040905947024746,0.23575936244717455,0.3405190511966588,0.03184299951166879,0.8040905947024746,0.15752891029390442,0.008040905947024746,0.7067999999000001,0.5765165599,0.9603987414832887,0.0,0.8040905946024746,0.99
kuramoto,kuramoto,3,3,0.8484709918919353,0.19234837394674886,0.21782384699130797,0.07755587284514417,0.8484709918919353,0.12856796789469785,0.008484709918919354,0.7732999999,0.7432748449,0.9085933713865588,0.0,0.8484709917919353,0.99
gray_scott,kuramoto,3,3,0.843258587847483,0.0016865172600208263,0.6013543797800855,0.019275604242094003,0.39354878294842033,0.13217354195327768,0.00843258587847483,0.9979999999,0.2868683598999999,0.9771415263124716,0.5333,0.843258587747483,0.99
coupled_map_lattice,gray_scott,3,3,0.9037990220682556,0.20127604230498045,0.18447501047309084,0.01632689885247683,0.9037990220682556,0.08694634986710034,0.009037990220682557,0.7772999999,0.7958893449000002,0.9819352550137592,0.0,0.9037990219682556,0.99
kuramoto,kuramoto,3,3,0.911026939371682,0.010112399118128362,0.346952106106065,0.0160732569283526,0.7895870483534368,0.08105685520185034,0.00911026939371682,0.9888999999,0.6191637248999999,0.9823569905194702,0.13329999999999997,0.911026939271682,0.99
gray_scott,kuramoto,3,3,0.8890466596778009,0.08712657273732913,0.38548885363187974,0.006866019014347008,0.7112373277422408,0.09864269668245,0.00889046659677801,0.9019999999,0.5664019999000001,0.9922770993630016,0.19999999999999996,0.8890466595778009,0.99
coupled_map_lattice,branching,3,3,0.7613661494337057,0.06517294246766182,0.13017679305105928,0.23769631483765033,0.7613661494337057,0.18168773600633442,0.007613661494337057,0.9143999999,0.8290220899,0.6878028856228429,0.0,0.7613661493337057,0.99
population,gray_scott,3,3,0.7144616261892855,0.32143628569400573,0.24923993479527023,0.11628717553580079,0.5001231383324999,0.2040062109636933,0.007144616261892856,0.5500999999,0.6511500049000001,0.837238038722891,0.30000000000000004,0.7144616260892855,0.99
kuramoto,kuramoto,3,3,0.8346750851009105,0.14598467246761682,0.44962519130999734,0.031451024567738343,0.8346750851009105,0.13799258749616583,0.008346750851009105,0.8250999998999999,0.4613171049,0.9623194400681842,0.0,0.8346750850009105,0.99
gray_scott,gray_scott,3,3,0.9304652019087396,0.0011165583353369881,0.0053885380842962965,0.014019960434593852,0.9304652019087396,0.06469971003871457,0.009304652019087397,0.9987999999,0.9942087699000002,0.9849323108421104,0.0,0.9304652018087396,0.99
coupled_map_lattice,kuramoto,3,3,0.757543386034355,0.30574451067922,0.29704575360889546,0.10518891921348403,0.757543386034355,0.18367140438571353,0.00757543386034355,0.5963999999,0.6078828499,0.8611446932905917,0.0,0.757543385934355,0.99
gray_scott,kuramoto,3,3,0.7801622379950222,0.3626974245219021,0.2789870266951343,0.07195371706038266,0.7801622379950222,0.1715091204796368,0.007801622379950222,0.5350999998999999,0.6423987049000001,0.9077708282250367,0.0,0.7801622378950221,0.99
kuramoto,kuramoto,3,3,0.8866357695789482,0.02588976456036887,0.4502557033788006,0.008806146971540307,0.8866357695789482,0.10051278177075806,0.008866357695789482,0.9707999999,0.49217511989999996,0.9900679091982469,0.0,0.8866357694789482,0.99
gray_scott,gray_scott,3,3,0.8925795556908738,0.08649095903570361,0.08789635678642338,0.07754811841806396,0.8628566564863677,0.09588129254281409,0.008925795556908738,0.9030999999,0.9015254649,0.9131190963050456,0.033299999999999996,0.8925795555908738,0.99
gray_scott,gray_scott,3,3,0.7711968630313,0.34703858844120467,0.26895490605928557,0.08875593776500655,0.30847874521252,0.176452261559102,0.007711968630313,0.5499999999,0.6512499999,0.8849114382855,0.6,0.7711968629313,0.99
kuramoto,gray_scott,3,3,0.9515203453736324,0.04310387174057759,0.0482549984942836,0.03728700621050967,0.9515203453736324,0.046129377808827754,0.009515203453736324,0.9546999999,0.9492864249,0.9608132328522432,0.0,0.9515203452736324,0.99
gray_scott,kuramoto,3,3,0.8333705622260679,0.11775526052588044,0.4543845944922289,0.04072682886798428,0.5833593935582475,0.13886406832441248,0.008333705622260679,0.8586999999,0.45476284489999985,0.9511299886101132,0.30000000000000004,0.8333705621260679,0.99
kuramoto,branching,3,3,0.7548603900134135,0.10885086831542028,0.4186224283573674,0.02277272006889861,0.7548603900134135,0.1850461816776968,0.007548603900134136,0.8557999999,0.44543065989999997,0.9698318783576736,0.0,0.7548603899134135,0.99
kuramoto,branching,3,3,0.7680660940944205,0.008448727111845243,0.3518714622555978,0.17679421900046552,0.7680660940944205,0.1781405692737679,0.007680660940944205,0.9889999999,0.5418734599000001,0.7698190033907008,0.0,0.7680660939944205,0.99
coupled_map_lattice,gray_scott,3,3,0.855919471796343,0.08011406264572966,0.08677270529495869,0.053632147951074224,0.8274173533855248,0.12332132968180418,0.00855919471796343,0.9063999999,0.8986204799,0.9373397267870132,0.033299999999999996,0.855919471696343,0.99
kuramoto,population,3,3,0.8527255697465843,0.18316545246683888,0.37277664890286394,0.002744220018464337,0.28421343239653646,0.12558467253222005,0.008527255697465843,0.7851999999,0.5628410099,0.9967818251078364,0.6667000000000001,0.8527255696465843,0.99
population,gray_scott,3,3,0.7532924146480748,0.3389815866669629,0.26271072968384535,0.09265829618130625,0.5523893276614332,0.18584295275707696,0.007532924146480748,0.5499999999,0.6512499999,0.8769955804949999,0.26670000000000005,0.7532924145480748,0.99
gray_scott,kuramoto,3,3,0.8953785861225501,0.08882155583289478,0.31970365420580904,0.011108518855652892,0.656581117203666,0.09367577372527112,0.008953785861225501,0.9007999999,0.6429402499000001,0.9875934950558082,0.26669999999999994,0.89537858602255,0.99
kuramoto,coupled_map_lattice,3,3,0.856751167967881,0.0224468806864336,0.4450314950408223,0.006193673775736888,0.7425462372777625,0.12272860423922789,0.00856751167967881,0.9737999999,0.48055921989999995,0.9927707437033,0.13329999999999997,0.856751167867881,0.99
kuramoto,coupled_map_lattice,3,3,0.8448730146603769,0.05153725397877034,0.5098206672297302,0.023100642278419858,0.8167387432721863,0.13106260384355076,0.008448730146603769,0.9389999998999999,0.39657124990000003,0.9726578528635976,0.033299999999999996,0.8448730145603769,0.99
gray_scott,coupled_map_lattice,3,3,0.838571285349949,0.1950516810562552,0.27500279485836726,0.0689309827290268,0.838571285349949,0.13536948482034059,0.00838571285349949,0.7673999999000001,0.6720579399,0.9177994954832482,0.0,0.838571285249949,0.99
gray_scott,gray_scott,3,3,0.8881566725073493,0.18198330228557152,0.18830780822031265,0.01596109187101426,0.8881566725073493,0.09933439767683803,0.008881566725073493,0.7950999999,0.7879790649,0.982028968125686,0.0,0.8881566724073493,0.99
coupled_map_lattice,gray_scott,3,3,0.9480061987249434,0.04521989577398039,0.04414140126203204,0.052363644319374424,0.9480061987249434,0.04929044599882714,0.009480061987249435,0.9522999999,0.9534376448999999,0.9447644494415723,0.0,0.9480061986249434,0.99
gray_scott,kuramoto,3,3,0.8804060029944873,0.07976478395934117,0.3824460963413581,0.02141516152276475,0.8804060029944873,0.10529127297379869,0.008804060029944874,0.9093999999,0.5656025799000001,0.9756758115574788,0.0,0.8804060028944873,0.99
population,kuramoto,3,3,0.8129007928152364,0.2103787252618732,0.5346215050051014,0.005155079805819455,0.43351999280836556,0.15209309393688658,0.008129007928152365,0.7411999999000001,0.3423287199,0.9936584145920606,0.4667,0.8129007927152364,0.99
coupled_map_lattice,gray_scott,3,3,0.842943793869379,0.1030920260745194,0.09694621981195398,0.11770805497344984,0.842943793869379,0.13238955433077126,0.00842943793869379,0.8776999999,0.8849908849000001,0.8603607312497876,0.0,0.842943793769379,0.99
kuramoto,gray_scott,3,3,0.8607300557968749,0.09777893442459792,0.4279614565182988,0.024542914570462072,0.43036502789843745,0.11987382693085653,0.00860730055796875,0.8863999999000001,0.5027924799,0.9714859328947913,0.5,0.8607300556968749,0.99
coupled_map_lattice,gray_scott,3,3,0.7937033703874848,0.4351875580628283,0.3162264833631974,0.022425870028661584,0.23811101111624544,0.16373833030240223,0.007937033703874849,0.4516999999,0.6015810249,0.9717452755458084,0.7,0.7937033702874848,0.99
coupled_map_lattice,coupled_map_lattice,3,3,0.8400677180125973,0.09744785537346805,0.40476961863708705,0.04860277127781254,0.8120934630027777,0.1343539472497114,0.008400677180125974,0.8839999999,0.5181702498999999,0.94214422214343,0.03330000000000011,0.8400677179125973,0.99
coupled_map_lattice,kuramoto,3,3,0.820976032046261,0.11091386201154747,0.6082334712280123,0.0052415338100388524,0.820976032046261,0.14697438693393522,0.00820976032046261,0.8648999999,0.2591337049,0.9936154849771016,0.0,0.820976031946261,0.99
gray_scott,kuramoto,3,3,0.8526756576469465,0.033254350733498514,0.5916898350250179,0.0010517390614301174,0.8526756576469465,0.12561988058856133,0.008526756576469466,0.9609999999,0.30607865990000005,0.9987665426449108,0.0,0.8526756575469465,0.99
kuramoto,coupled_map_lattice,3,3,0.7609335037559197,0.3237011125738616,0.278392049979544,0.0821276135981021,0.7609335037559197,0.18191370669375279,0.007609335037559197,0.5745999999,0.6341440499,0.8920699204428174,0.0,0.7609335036559197,0.99
kuramoto,kuramoto,3,3,0.8032042302831781,0.24722626216148272,0.4034354610057,0.046558083642115666,0.8032042302831781,0.15806719481870593,0.008032042302831782,0.6921999998999999,0.49771745990000005,0.9420345637052968,0.0,0.8032042301831781,0.99
population,gray_scott,3,3,0.7928563671692499,0.1982140918715981,0.5183298501161828,0.025282594322016655,0.6342850937353999,0.16423514828771513,0.0079285636716925,0.7499999999,0.34624999989999994,0.968112012,0.20000000000000007,0.7928563670692499,0.99
kuramoto,branching,3,3,0.7661332958613511,0.03654455828919975,0.4794497523318073,0.09296527703201313,0.7661332958613511,0.17917306891058787,0.007661332958613511,0.9522999999,0.3741953848999999,0.87865652421816,0.0,0.7661332957613511,0.99
gray_scott,branching,3,3,0.7789864728765472,0.25986988742951483,0.44468872033494117,0.044749002759569584,0.7789864728765472,0.17216654802980225,0.007789864728765472,0.6663999998999999,0.4291444899,0.9425548397595072,0.0,0.7789864727765472,0.99
kuramoto,branching,3,3,0.677700512590574,0.09176064947253375,0.3971817489420964,0.20105674701648546,0.677700512590574,0.21842252789281733,0.00677700512590574,0.8645999999,0.4139273298999999,0.7033250775509566,0.0,0.677700512490574,0.99
coupled_map_lattice,gray_scott,3,3,0.8873442651107002,0.1056827020634188,0.33047610487113344,0.021221098312792615,0.8281584026278165,0.09996442037458603,0.008873442651107002,0.8808999999,0.6275672049000001,0.976084706751167,0.06669999999999998,0.8873442650107002,0.99
branching,gray_scott,3,3,0.8165213787238159,0.05323719397444496,0.6120944327336927,0.027913152584665587,0.7348692408514343,0.14981421689242683,0.00816521378723816,0.9347999999,0.2503632498999999,0.9658145477730264,0.09999999999999998,0.8165213786238159,0.99
gray_scott,gray_scott,3,3,0.7605114432540121,0.39569410400111366,0.2933167571284393,0.0738860263064203,0.2281534329762036,0.1821337880097628,0.007605114432540121,0.4796999999,0.6143164449,0.9028469236566868,0.7,0.7605114431540121,0.99
gray_scott,gray_scott,3,3,0.8475791839043727,0.16934632102885158,0.3624841727135573,0.03803768708774388,0.6498389602994826,0.1291887110011282,0.008475791839043727,0.8001999999,0.5723300199,0.955121966407288,0.23329999999999995,0.8475791838043727,0.99
kuramoto,kuramoto,3,3,0.9479307799395608,0.05744460535913045,0.16879301004549696,0.006850822327674013,0.9479307799395608,0.04935801647752987,0.009479307799395608,0.9393999999,0.8219352999,0.9927728664659345,0.0,0.9479307798395608,0.99
kuramoto,branching,3,3,0.7914036854063267,0.14767592777596092,0.4157657860060147,0.05026919103472246,0.7914036854063267,0.16508389221075098,0.007914036854063267,0.8133999999,0.4746476499000001,0.9364809742970643,0.0,0.7914036853063267,0.99
gray_scott,gray_scott,3,3,0.9623728658724772,0.00019247466941176082,0.00019245542195445351,0.032322397586597086,0.9623728658724772,0.03621133300110953,0.009623728658724772,0.9997999999,0.9998000199,0.9664138519145654,0.0,0.9623728657724772,0.99
gray_scott,kuramoto,3,3,0.8475758314863162,0.09247052329991474,0.4971810962809998,0.018767862558617482,0.8475758314863162,0.12919104145135352,0.008475758314863161,0.8908999998999999,0.4134081249,0.9778570107105272,0.0,0.8475758313863162,0.99
kuramoto,gray_scott,3,3,0.8929155496925911,0.013304441779711185,0.3609093889193057,0.008079252342239189,0.8929155496925911,0.0956173708990605,0.008929155496925911,0.9850999999,0.5958079248999999,0.9909518292687134,0.0,0.8929155495925911,0.99
kuramoto,kuramoto,3,3,0.789415377663814,0.3012409081954529,0.2688755645026152,0.08702574118506626,0.6315323021310513,0.16623873925065347,0.00789415377663814,0.6183999999,0.6593991298999999,0.8897592526730235,0.19999999999999984,0.789415377563814,0.99
gray_scott,gray_scott,3,3,0.8732927749111026,0.042878675335464446,0.47540276720986147,0.011660359629055202,0.6695535705243424,0.11065250428649819,0.008732927749111026,0.9508999999,0.4556204049,0.9866478230851707,0.23329999999999995,0.8732927748111026,0.99
gray_scott,gray_scott,3,3,0.8194935980322808,0.1648001626462411,0.5638070022665417,0.0036706798596338034,0.4097467990161404,0.1479238408983367,0.008194935980322808,0.7988999998999999,0.31200560489999996,0.9955207949538012,0.5,0.8194935979322808,0.99
population,gray_scott,3,3,0.9368619131370964,0.04459462715901196,0.07219963817436173,0.0036627429093954956,0.062488689606244235,0.05915166894388219,0.009368619131370964,0.9523999999,0.9229345999,0.9960904132636466,0.9333000000000001,0.9368619130370964,0.99
gray_scott,kuramoto,3,3,0.8887122095667452,0.08033958383370501,0.3122758295932655,0.023146656480673013,0.7405638842319688,0.09890281822260995,0.008887122095667452,0.9095999999,0.6486198499000001,0.9739548346118062,0.16669999999999996,0.8887122094667452,0.99
gray_scott,gray_scott,3,3,0.830226717265915,0.24931708327797697,0.21188212323625455,0.08118412330658971,0.6088052517710955,0.1409503152868001,0.00830226717265915,0.6996999999,0.7447900449,0.9022145136765249,0.26670000000000005,0.830226717165915,0.99
kuramoto,kuramoto,3,3,0.7442712042563306,0.3626833579085371,0.3510095794318131,0.07932165229586523,0.7442712042563306,0.19033157884558913,0.007442712042563307,0.5126999998999999,0.5283848449000002,0.8934237253272176,0.0,0.7442712041563306,0.99
gray_scott,coupled_map_lattice,3,3,0.8073235560342846,0.13240106327035506,0.4263895508473518,0.07299018193938792,0.5112780080365125,0.15555223198717427,0.008073235560342847,0.8359999999,0.47184799990000004,0.909589926623808,0.3667,0.8073235559342846,0.99
gray_scott,branching,3,3,0.6693139169924852,0.15146573948233083,0.4055724915518641,0.18320858562125705,0.6693139169924852,0.22133279757959323,0.006693139169924853,0.7736999998999999,0.3940474249,0.7262740532208087,0.0,0.6693139168924852,0.99
gray_scott,gray_scott,3,3,0.8251243033939252,0.3454795459135489,0.29484064013450606,0.02705025035919379,0.4125621516969626,0.14429418742512734,0.008251243033939253,0.5812999998999999,0.6426712448999999,0.9672167572232088,0.5,0.8251243032939252,0.99
population,kuramoto,3,3,0.7689133043776863,0.41421359714515094,0.3041045622265241,0.01921860315367178,0.0,0.17768563480556515,0.007689133043776864,0.46129999990000004,0.6045008449,0.9750055005626074,1.0,0.7689133042776863,0.99
gray_scott,gray_scott,3,3,0.8588410738576528,0.10349034948573131,0.25037427539042567,0.06013920874975178,0.8588410738576528,0.12123308379857065,0.00858841073857653,0.8794999998999999,0.7084742649,0.9299763243976854,0.0,0.8588410737576528,0.99
gray_scott,kuramoto,3,3,0.9053084001345886,0.14693155343237457,0.1996295146653309,0.02735481208555005,0.9053084001345886,0.08572510087087107,0.009053084001345886,0.8376999999,0.7794900449000001,0.9697839851243142,0.0,0.9053084000345886,0.99
kuramoto,population,3,3,0.8341092335375512,0.09734054763724316,0.09354457907360629,0.06730550686543298,0.08341092335375502,0.13837102014836103,0.008341092335375512,0.8832999999,0.8878509249,0.9193085220025886,0.9000000000000001,0.8341092334375512,0.99
gray_scott,kuramoto,3,3,0.8090126757638137,0.19448664733452206,0.506661662951786,0.023802507068213023,0.8090126757638137,0.1545111662981894,0.008090126757638138,0.7595999999,0.37372839990000006,0.9705783261730228,0.0,0.8090126756638137,0.99
gray_scott,kuramoto,3,3,0.8038446064226122,0.18970732719612093,0.23701361443787589,0.009324263479111033,0.8038446064226122,0.15767845522827234,0.008038446064226122,0.7639999999,0.7051499599000001,0.988400415447698,0.0,0.8038446063226122,0.99
kuramoto,kuramoto,3,3,0.9353132628003452,0.04891688373798939,0.16752793835163438,0.028688998176206827,0.9353132628003452,0.0605023633236489,0.009353132628003453,0.9476999999,0.8208857449,0.9693268562339088,0.0,0.9353132627003452,0.99
coupled_map_lattice,kuramoto,3,3,0.8979833792937164,0.02559252639966923,0.3998659958703996,0.010862542402897255,0.8979833792937164,0.0916092298957522,0.008979833792937165,0.9714999999,0.5547066849000001,0.9879034037228608,0.0,0.8979833791937164,0.99
kuramoto,kuramoto,3,3,0.8838779821995464,0.15441348357864854,0.2441544238597222,0.038206855638530546,0.8838779821995464,0.10263769487079254,0.008838779821995464,0.8252999999,0.7237690849,0.9567736085659108,0.0,0.8838779820995464,0.99
kuramoto,gray_scott,3,3,0.8457696604748548,0.09903962732618245,0.5470089665408532,0.0020560386771225187,0.45104895993124006,0.1304433419796806,0.008457696604748549,0.8828999999,0.3532412049,0.9975690323580912,0.4667,0.8457696603748548,0.99
gray_scott,gray_scott,3,3,0.8310332063089056,0.16678836458930069,0.3556446122858955,0.010661747515597977,0.692499970817211,0.14041701640394882,0.008310332063089057,0.7992999999,0.5720452449,0.9871704915824568,0.16670000000000007,0.8310332062089056,0.99
kuramoto,gray_scott,3,3,0.8591534094168817,0.020190105207212032,0.4828002919601464,0.03401791526112256,0.42957670470844084,0.12100882859014511,0.008591534094168816,0.9764999999,0.4380511249,0.9604053072614692,0.5,0.8591534093168817,0.99
gray_scott,population,3,3,0.8521738855824982,0.051215650608725564,0.055122676134997044,0.1312546616421288,0.05683999816835254,0.12597355439894287,0.008521738855824981,0.9398999999,0.9353152249,0.8459766675994648,0.9333000000000001,0.8521738854824982,0.99
population,coupled_map_lattice,3,3,0.8488878542511326,0.05297060219015947,0.26340357704450107,0.09579844363515917,0.28293432182190237,0.12827726524092928,0.008488878542511326,0.9375999999,0.6897074499,0.887148292727465,0.6667000000000001,0.8488878541511325,0.99
kuramoto,gray_scott,3,3,0.8261782835396616,0.12227438604648777,0.3885913033889306,0.06905764923775694,0.4130891417698308,0.14360772742973796,0.008261782835396617,0.8519999999,0.5296519999,0.9164131391327696,0.5,0.8261782834396616,0.99
coupled_map_lattice,gray_scott,3,3,0.917364374044486,0.06733454514660173,0.07613711499774557,0.07852107890220225,0.917364374044486,0.0758069793701908,0.00917364374044486,0.9265999999,0.9170044999,0.9144057899741433,0.0,0.917364373944486,0.99
gray_scott,kuramoto,3,3,0.8744860073381964,0.030607010344285503,0.40705481982806446,0.03704644060145824,0.7579170225600148,0.10976023039534494,0.008744860073381964,0.9649999999,0.5345210599,0.9576363254636606,0.13329999999999997,0.8744860072381964,0.99
population,gray_scott,2,3,0.7920035028214201,0.15871750204461288,0.4991205441969791,0.008252161465391183,0.4488283850488987,0.16473395441922128,0.0079200350282142,0.7995999999000001,0.36980007989999997,0.9895806502925886,0.4333,0.7920035027214201,0.99
gray_scott,branching,3,3,0.7796874537495853,0.05348655940519029,0.32164214190467294,0.16124864671844943,0.4158073190846538,0.17177492829304236,0.007796874537495853,0.9313999999,0.5874729799,0.7931880961493089,0.4667,0.7796874536495852,0.99
gray_scott,gray_scott,3,3,0.8318773604451389,0.18417764768574155,0.42654417663001537,0.029521754740006304,0.6932034044589344,0.13985741770715507,0.00831877360445139,0.7785999999,0.4872511299000001,0.964511890641898,0.16669999999999985,0.8318773603451389,0.99
gray_scott,population,3,3,0.8243250772854812,0.0824325078109806,0.5255072368519268,0.008100400264657378,0.659460061828385,0.14481324432619916,0.008243250772854812,0.8999999999,0.36249999990000004,0.9901732939008332,0.19999999999999996,0.8243250771854812,0.99
kuramoto,kuramoto,3,3,0.8146673137572245,0.2721803496077555,0.2871614094072169,0.06519354988547452,0.8146673137572245,0.1509844817342792,0.008146673137572245,0.6658999998999999,0.6475108249,0.9199752478287074,0.0,0.8146673136572244,0.99
kuramoto,branching,3,3,0.791314666251308,0.1330199954759763,0.42030472368380817,0.09078470245677267,0.791314666251308,0.16513576530602053,0.00791314666251308,0.8318999999000001,0.4688526048999999,0.8852735753188467,0.0,0.791314666151308,0.99
gray_scott,coupled_map_lattice,3,3,0.7731381488027417,0.27137149030707614,0.4516514572758251,0.05131827038224147,0.7731381488027417,0.17539555174592517,0.007731381488027417,0.6489999999,0.4158204998999999,0.9336234145712362,0.0,0.7731381487027417,0.99
gray_scott,population,3,3,0.7995778274854725,0.27521468830045737,0.4085592831179253,0.011992180294771906,0.2664992899009079,0.1602531253590423,0.007995778274854724,0.6557999999,0.4890312499,0.9850018598783746,0.6667000000000001,0.7995778273854725,0.99
population,kuramoto,3,3,0.8140993723869523,0.10615855824066849,0.482580132718253,0.01608923680999553,0.37994017709299066,0.15134158434753262,0.008140993723869522,0.8695999999,0.4072220798999999,0.9802367654911444,0.5332999999999999,0.8140993722869523,0.99
kuramoto,kuramoto,3,3,0.9686144066659812,0.01607899924751668,0.0764304764559422,0.019831071368766984,0.9686144066659812,0.03040053796195184,0.009686144066659812,0.9833999999,0.9210929798999999,0.9795263510099684,0.0,0.9686144065659812,0.99
kuramoto,population,3,3,0.7778914495296914,0.16802455317620246,0.48125965894122236,0.053420731946117996,0.5445240146707839,0.17277634235607614,0.007778914495296913,0.7839999999,0.3813279999,0.9313262384122928,0.30000000000000004,0.7778914494296914,0.99
population,gray_scott,3,3,0.7788039184343494,0.27188044800331174,0.2255802396368027,0.08668792993007593,0.4153361297010385,0.17226837514353305,0.007788039184343494,0.6508999999,0.7103504049,0.8886909427672796,0.4667,0.7788039183343494,0.99
branching,gray_scott,3,3,0.712670082219826,0.0295045414751678,0.4802491406403895,0.07584390660896004,0.4038701355939754,0.20477143619987948,0.00712670082219826,0.9585999999,0.32612697989999995,0.8935778160173059,0.4333,0.712670082119826,0.99
gray_scott,branching,3,3,0.7705551718118397,0.046079199351403505,0.4736648798152726,0.12141847208264363,0.5650481074896221,0.1767998990829214,0.007705551718118398,0.9401999999,0.38529400989999996,0.8424272829197329,0.26670000000000005,0.7705551717118397,0.99
kuramoto,kuramoto,3,3,0.8275834091745214,0.18554420041968603,0.42818026016611144,0.03324036333199506,0.8275834091745214,0.1426891101163564,0.008275834091745215,0.7757999999,0.48261376989999993,0.9598344251908688,0.0,0.8275834090745214,0.99
gray_scott,gray_scott,3,3,0.7835515951352492,0.2327148238335242,0.20255162123851111,0.13757533993367305,0.5745783847126782,0.16959849297461088,0.007835515951352493,0.7029999999,0.7414954899,0.8244208284587486,0.26670000000000005,0.7835515950352492,0.99
population,gray_scott,3,3,0.918421760624895,0.04481898201033701,0.04605347861988106,0.05122120242080589,0.0,0.07492323032740524,0.00918421760624895,0.9511999999,0.9498558498999999,0.9442291062594652,1.0,0.918421760524895,0.99
coupled_map_lattice,gray_scott,3,3,0.746523333501197,0.21343102112264462,0.25056256543204397,0.008726374418969835,0.7216641064956072,0.18922624611410993,0.00746523333501197,0.7140999999,0.6643607049,0.988310647467584,0.033299999999999996,0.746523333401197,0.99
gray_scott,kuramoto,3,3,0.9170966246737914,0.023477673683358683,0.23455424836705444,0.04070670227892921,0.6725069548732912,0.07603040577744005,0.009170966246737914,0.9743999999,0.7442425999,0.9556135076896521,0.26670000000000005,0.9170966245737914,0.99
