sys_idx,domain,poss_reachable_volume,poss_branching_diversity,poss_adaptive_recovery,poss_future_entropy,poss_divergence_capacity,poss_stability_fertility_coupling
2,kuramoto,0.902500000095,0.26350557870745167,0.004534299074102083,14.13535739950377,0.24648710970977178,0.23432093367110654
3,kuramoto,0.8100000000900001,0.064857992017282,0.009864567721382753,14.469897186046476,0.1470325163200921,0.8527700154943916
4,kuramoto,1.0000000001,0.4763418665241607,0.0019252153176022894,23.471190128259398,0.1530811488441162,0.6113993980157812
5,kuramoto,1.0000000001,0.08775954312930256,0.0025871841235208847,20.877079027686673,0.2541909110433669,0.35499255002549135
6,kuramoto,1.0000000001,0.15805761566179324,0.0018866977509856202,27.053921884016006,0.3096844699773761,0.7118464714923431
7,kuramoto,0.36000000006,0.023387249571073562,0.01553045629694082,9.822361276407726,0.0581431368306588,0.572139686632626
8,kuramoto,0.30250000005500005,0.7177838541244329,0.003252501794062295,4.662586731872307,0.01171384809503172,0.259955366852504
9,kuramoto,0.49000000006999994,0.37632256385493285,0.003915192139955026,20.57674123844871,0.1441940982665696,0.5695816309102508
10,kuramoto,1.0000000001,0.16036594999709117,0.0007680971364625549,32.140233769808226,0.2810531911382692,0.7197787346329596
11,kuramoto,0.42250000006500005,0.07799468195623045,0.0046139773410791805,12.573033592180513,0.041004584189669235,0.398010185581031
12,kuramoto,0.7225000000849999,0.1590104192639336,6.7434072327577e-05,28.913620824069834,0.042892035294601394,0.773175934960916
13,kuramoto,0.902500000095,0.06681938795963924,0.01338075184709843,20.107840531811565,0.40623481831738134,0.7597522625373867
14,kuramoto,0.36000000006,0.0754170355552651,0.0092399767864335,13.86935848070842,0.1675281827678961,0.35583060863020216
15,kuramoto,1.0000000001,0.05248196192838014,0.01097695669959412,18.590504616634878,0.43309530602264,0.9801299997485932
16,kuramoto,0.6400000000800001,0.12053375020372722,0.0020794306732044776,19.299198806354557,0.07591831181532921,0.7028761434686203
17,kuramoto,0.902500000095,0.49920663305279817,0.0026133072056640826,24.638576733639304,0.2276020001112343,0.6694047433983621
18,kuramoto,1.0000000001,0.37627074277209294,0.005266094002292913,19.067799976914372,0.1358281352274098,0.7468810414459967
19,kuramoto,0.36000000006,0.04769512673539237,0.010413266815882453,12.28278641088591,0.05572161176567304,0.5984966352444898
20,kuramoto,0.902500000095,0.2498399700432771,0.0018637787050930722,20.8120732319321,0.07428036712519916,0.8837465636182974
21,kuramoto,0.7225000000849999,0.3043741859547646,0.003809341984554701,23.524665724431987,0.3740557294085748,0.5028290803538568
22,kuramoto,0.6400000000800001,0.4145644275604702,0.00300089606444939,18.654294244307096,0.10632693072812367,0.4251155737448631
23,kuramoto,0.12250000003499999,0.08482624381545177,0.0013674808902112475,5.63067560697887,0.01184848455299327,0.10333324806382882
24,kuramoto,1.0000000001,0.6515586587784378,0.0005204013964893768,29.25191118146248,0.3311838384485592,0.30842889913481075
25,kuramoto,0.902500000095,0.1471282228464244,0.0023022020409933066,21.704804279530407,0.17428232602902485,0.5474312586269701
26,kuramoto,0.8100000000900001,0.15852164647564665,0.00036781441047422405,32.72809788041764,0.260852758309857,0.4292489935098848
27,kuramoto,0.6400000000800001,0.07212598698048196,0.005482243627945725,16.057139498530095,0.11003721297171601,0.5211753325285109
28,kuramoto,1.0000000001,0.410537568487916,0.0015311134487257063,22.88793133750743,0.13986459891647,0.736849911199164
29,kuramoto,1.0000000001,0.446845009933776,0.0030768292898231352,22.14415512601516,0.2150197925807631,0.7984059659762264
30,kuramoto,0.36000000006,0.42360022973455236,0.0045429700457212665,14.737448588270235,0.0867918745032171,0.3624561293008864
31,kuramoto,0.6400000000800001,0.36898700684427044,0.0007884447617072776,19.51326315349479,0.13548842163599495,0.10020296692861184
32,kuramoto,0.902500000095,0.13756813647173605,0.001841784115376227,23.65265624721061,0.16164946772534436,0.7378284726979453
33,kuramoto,1.0000000001,0.394518782077117,0.0018752363257021757,24.201327539112317,0.1563596467101717,0.7349829088648476
34,kuramoto,1.0000000001,0.15202715729517852,0.0027910072663102094,18.28731093294602,0.1320305577751716,0.3645585081638195
35,kuramoto,0.09000000003,0.030549314458466332,0.018186797181332134,1.3921049794674172,0.01098139728364641,0.2659800470116488
36,kuramoto,0.562500000075,0.32254861639763127,0.003385656964069269,18.938933570297838,0.08018820388118407,0.6693308682982884
37,kuramoto,1.0000000001,0.028689543073753064,0.007586092220409453,18.83510401111816,0.2516187373975953,0.83863069427128
38,kuramoto,0.8100000000900001,0.40256246993364664,0.0032059265944960878,22.01495722288052,0.14521626365861404,0.7054423252475931
39,kuramoto,0.8100000000900001,0.047664373193846955,0.010595100569446366,15.850583334954434,0.12626003851040027,0.7644169661593606
40,kuramoto,1.0000000001,0.2215183901896535,0.00681670925750409,21.72068040242219,0.3218994260170675,0.7787897951453548
41,kuramoto,0.8100000000900001,0.0738063198600886,0.00129660059621664,29.001411657417353,0.27630389267014416,0.6459326934217124
42,kuramoto,0.36000000006,0.04838597171978169,0.007355850157306086,10.994751673878039,0.07603028676672485,0.42761332178551703
43,kuramoto,1.0000000001,0.043857951556249254,0.005185510432353717,14.783319501943275,0.0693030263996138,0.6190803335665909
44,kuramoto,0.6400000000800001,0.09511368517832573,0.003450947375221456,25.253257256660106,0.27591233190681363,0.7614905349777178
45,kuramoto,0.8100000000900001,0.3194929185470926,0.001320392898356316,26.558471675691496,0.25119940007096436,0.49827692848124344
46,kuramoto,1.0000000001,0.4528914531375862,0.0011399705522366747,26.34206882498962,0.180505337498659,0.619414444075244
47,kuramoto,0.902500000095,0.1818254523094093,0.0010022578770295296,26.719490897204945,0.1725983298228127,0.644388280266165
48,kuramoto,0.902500000095,0.6166917736008207,0.0030473943323374155,25.624814285572313,0.3967119918638534,0.666464751621422
49,kuramoto,0.902500000095,0.061274301585754,0.0006371546375698854,31.255141835019128,0.15619235412304588,0.9407782132651669
50,kuramoto,1.0000000001,0.13864763670476096,0.0015277747331713637,24.791862352015293,0.1584690672425759,0.6954010073387955
51,kuramoto,1.0000000001,0.17077858049884242,0.0006796955907003849,30.6027492677578,0.2712856418867043,0.5886015936446185
52,kuramoto,0.902500000095,0.40613474387297904,0.0071806845302796,20.385531513476263,0.25655366687716946,0.7594692785660847
53,kuramoto,0.902500000095,0.460668349005008,0.004677641613902961,21.596622275245124,0.20765789998770848,0.7457989487391609
54,kuramoto,0.49000000006999994,0.09553608026516416,0.0027481989793034568,14.671424987660208,0.059251058066503305,0.40870422226637304
55,kuramoto,0.25000000005,0.01583754753441056,0.010132884994284955,4.3883881812943395,0.01974445202356155,0.3370243168894226
56,kuramoto,0.902500000095,0.030916378377357966,0.003455275245605446,17.659190344583653,0.1145223448200915,0.8302413669624146
57,kuramoto,0.7225000000849999,0.56834729238409,0.001465452918988479,17.701604601888683,0.1458978115880654,0.15550030071830712
58,kuramoto,1.0000000001,0.2539384661410884,0.0013686725798405137,21.653399601475314,0.1306470803776904,0.5711368260647189
59,kuramoto,0.902500000095,0.1706761820621182,0.0009940638425068185,28.84344332790464,0.1868261019492387,0.7872774143897506
60,kuramoto,1.0000000001,0.44016431700653463,0.006116254761237837,21.75794936133979,0.3681133734721889,0.7134231836126809
61,kuramoto,1.0000000001,0.28079503016999513,0.0010750679037731061,29.75340886575753,0.2781859039056087,0.7493239442640054
62,kuramoto,0.20250000004500002,0.08265449487389953,0.006381159706142232,5.767365199218682,0.019441576383221474,0.21632620974531266
63,kuramoto,0.902500000095,0.3236403527267384,0.003427976079453197,21.54792806215084,0.14561812453564724,0.8306397059816965
64,kuramoto,1.0000000001,0.02948068768994627,0.0005045122708805081,26.841485184800142,0.0926046377959903,0.9868200479635637
65,kuramoto,1.0000000001,0.042941877663313165,0.004979248799717381,20.52405068437105,0.1342120189587364,0.9228279904935914
66,kuramoto,1.0000000001,0.5982873061505686,0.0033595282628340927,15.271264103185981,0.111992229401796,0.3619311339676988
67,kuramoto,0.902500000095,0.22625704685630924,0.007234782788961664,17.611036270449446,0.2652922539836591,0.3927176677757524
68,kuramoto,1.0000000001,0.23444759135264817,0.0022684504172863205,19.5000382782685,0.0752000999344671,0.8500379711475324
69,kuramoto,0.12250000003499999,0.010490590617139129,0.02365293104875595,2.592220853403973,0.01918339924319308,0.2930107178401008
70,kuramoto,0.36000000006,0.3347624681870681,0.0016248246555533614,9.44706538802435,0.01322545694049474,0.5611929783441848
71,kuramoto,1.0000000001,0.3317401465210522,0.0025224247127715203,24.05907031840689,0.191909825996833,0.8448421890874254
72,kuramoto,0.8100000000900001,0.0465368813270418,0.016153397270944,14.6399086773717,0.14974524575959455,0.8423681164950629
73,kuramoto,0.8100000000900001,0.4524878451127265,0.002678808413523059,21.904642459148857,0.1477196875183042,0.507386849731301
74,kuramoto,0.902500000095,0.528816077129576,0.00415651838652525,19.753807111058716,0.25605118916108244,0.4476517543001213
75,kuramoto,0.902500000095,0.06728930869471349,0.0061381528744242735,24.367824030402847,0.4006071998589412,0.9263972426103556
76,kuramoto,0.902500000095,0.06412125544912456,0.003540470329254062,19.292056136044277,0.1718912886116774,0.7576365738925576
77,kuramoto,1.0000000001,0.31786612812905674,5.924462625091021e-05,37.51592431902055,0.0912281887852972,0.8131708951438735
78,kuramoto,0.09000000003,0.05466718979219292,0.0010407302423113792,10.192061499523204,0.02425594824415071,0.25820255692089467
79,kuramoto,1.0000000001,0.4633271563519807,0.0004676857539063618,24.67335482325488,0.2644372320974601,0.14021496074657358
80,kuramoto,0.7225000000849999,0.4663510051579032,0.0014736570305055043,27.05027349141079,0.2070132608980143,0.6797271795912896
81,kuramoto,0.36000000006,0.09114885068310777,0.0009796988134236915,18.992375956425295,0.0747548265968334,0.29388839697285746
82,kuramoto,0.8100000000900001,0.21805630430735706,0.0001591331713536591,32.32439086066504,0.20000509383185353,0.2737215512243691
83,kuramoto,0.16000000004000003,0.03996784057661783,0.010260333955679683,5.097613412792337,0.0169204506420754,0.3938197239957797
84,kuramoto,0.902500000095,0.0827050361917711,0.006219504916522744,16.63458263337179,0.13013099817306953,0.7641291969532081
85,kuramoto,0.902500000095,0.1146039958508239,0.005761328187083915,22.152272875975164,0.24133733737908833,0.8816756881252394
86,kuramoto,1.0000000001,0.06660031493794648,0.001759916209095456,21.457542424802277,0.1908097002859027,0.5009268857187096
87,kuramoto,0.902500000095,0.48210711268093137,0.002647199558236433,20.966215913033288,0.1418820629576408,0.6014066396877599
88,kuramoto,0.42250000006500005,0.17223940682974406,0.015990109408124467,13.766294444642778,0.09459007771161554,0.6097009612106375
89,kuramoto,0.25000000005,0.11874300982042389,0.0033999138474865858,5.275771502358797,0.02754500020049115,0.07976424978125657
90,kuramoto,1.0000000001,0.4620446147858758,0.001489623023507515,25.585492921509346,0.2284183081977507,0.5965270675450856
91,kuramoto,0.902500000095,0.053727124595918746,0.0009148418614089151,22.19498589474469,0.12346373139233104,0.5437557471155188
92,kuramoto,0.6400000000800001,0.13361832034573592,0.0003422790077025533,26.095618200001276,0.07564775434888776,0.5796948535216006
93,kuramoto,1.0000000001,0.2049159644162387,0.005525830771637546,19.798188010958782,0.1835179891277866,0.841890616049201
94,kuramoto,0.902500000095,0.1501216890950432,0.007890048754497406,21.304945284691126,0.2615850346334684,0.8915658378159869
95,kuramoto,0.6400000000800001,0.4239930016533635,0.0069591828483318305,15.991220799554924,0.10801470627974488,0.6674221012191606
96,kuramoto,0.36000000006,0.04321666703243351,0.011954931960473978,7.310220502973917,0.03329773757751312,0.40675991662927496
97,kuramoto,1.0000000001,0.3567313301463659,0.001707850936760993,21.348395600893106,0.1075993513170426,0.5573509807729593
98,kuramoto,0.6400000000800001,0.6315945273158227,0.01085087520252409,11.113575986154203,0.07275482991294407,0.5129214244691108
99,kuramoto,0.8100000000900001,0.032359096339219545,0.0033608132308559323,16.96894061275915,0.10331660391756535,0.36301211216252854
100,kuramoto,0.8100000000900001,0.3684426817557231,0.0009913831805004269,26.866895464502512,0.21167299487717461,0.496627246888458
101,kuramoto,1.0000000001,0.2572191910440431,0.0007140867777186204,26.01209015000947,0.0835948265594094,0.7865471718523752
102,kuramoto,0.902500000095,0.37480203768886017,0.0051827672486550146,22.448174634088602,0.28544495133157144,0.7467172874209346
103,kuramoto,0.902500000095,0.14404816893425348,0.005442777661490799,21.771267065077307,0.1939098301920785,0.9347199325466655
104,kuramoto,1.0000000001,0.14487882283276637,0.008264528831385017,18.45013252761749,0.2323006880777997,0.7344342984570748
105,kuramoto,1.0000000001,0.21219893512000976,0.0023171622140170053,22.53732334852626,0.1369633719218689,0.8664469303624736
106,kuramoto,0.902500000095,0.43460242024335577,0.004324685954682799,22.342672939744908,0.22412044000756554,0.6940849983911649
107,kuramoto,1.0000000001,0.5793561888467603,0.00012864803362202566,40.27837913862737,0.3701002085971012,0.7086951978012934
108,kuramoto,0.902500000095,0.11248154757478816,0.0023995293573420345,22.53527576499511,0.1267920184082802,0.9179247137937189
109,kuramoto,0.902500000095,0.06429065903942,0.007589175308767016,19.06276788489809,0.1505742686348273,0.8754124094496862
110,kuramoto,0.902500000095,0.27035226686527475,0.006544963876032563,21.16211209072313,0.2283480631274851,0.8763106984685917
111,kuramoto,0.42250000006500005,0.6215912627540741,0.001795541220844208,8.075162659406486,0.017334528040959026,0.3346304744780534
112,kuramoto,1.0000000001,0.08433228799455733,0.00033493281687727895,23.831600665054808,0.1218203127881316,0.7216560024979446
113,kuramoto,1.0000000001,0.3202272987279807,0.013456893638030662,13.486688604185733,0.1127389580064091,0.9743777726961973
114,kuramoto,0.8100000000900001,0.1723785158376691,0.002492794851508046,23.913220852452962,0.3159383913591547,0.4195968537037634
115,kuramoto,0.8100000000900001,0.13371722159578733,0.009048606377901704,16.41854230973061,0.14276561998772835,0.8757927418794688
116,kuramoto,1.0000000001,0.4998263073730125,0.0026250877315926718,20.528826286973942,0.1787679137064287,0.44123840570991335
117,kuramoto,0.49000000006999994,0.3549511910293336,0.000115179611114662,28.283364697013177,0.06760057844138094,0.254534084054048
118,kuramoto,1.0000000001,0.2243365677671753,0.0017296851448864539,25.427858357134916,0.2404815330700634,0.6666808771877164
119,kuramoto,0.902500000095,0.5398063837996105,0.004117662635199161,19.454602916886813,0.17213564315313598,0.4799710786130137
120,kuramoto,0.6400000000800001,0.22157576399661405,0.0008740802509490823,31.6026373515598,0.26574307923070384,0.737996232174395
121,kuramoto,0.8100000000900001,0.3460541988950092,0.0012887439668544875,22.211356105342222,0.10066420363412663,0.5723613900979906
122,kuramoto,1.0000000001,0.12315022711167568,0.002198542899107645,26.0619197732914,0.2768247880640748,0.9015433606024351
123,kuramoto,0.902500000095,0.21816815565183095,0.002273625923902263,25.815603242119458,0.28111809863666326,0.6578742369367994
124,kuramoto,0.8100000000900001,0.10431167416676468,1.340601201899892e-12,25.07110784689986,0.18734575005236673,4.3235575120093016e-10
125,kuramoto,0.902500000095,0.11871444443579042,2.3362061202269866e-05,25.076274840398945,0.2345007802719133,0.007393119894885142
126,kuramoto,0.8100000000900001,0.5491894448674662,0.001396703729025483,22.344981560634537,0.18597296400639057,0.2962029766618641
127,kuramoto,0.902500000095,0.3062094446023756,0.009122172401670625,21.277140294583386,0.4064840173934595,0.7536142902951387
128,kuramoto,0.902500000095,0.4018144323510336,0.005102073683717321,21.65786666214677,0.27661869674446454,0.6281453818648558
129,kuramoto,0.49000000006999994,0.2201992808095709,0.007404866619564792,15.013145810899928,0.0988153321137542,0.6289530125931215
130,kuramoto,0.8100000000900001,0.10857377795826581,0.0033262942575301912,18.571284210099332,0.12049953502180563,0.6243206449062989
131,kuramoto,1.0000000001,0.27435915269406175,0.0036682222824836546,20.61912620164425,0.1487106580397339,0.6262664845802723
132,kuramoto,0.902500000095,0.05009552549156801,0.0046258807862247136,24.49643922238666,0.37856268701620194,0.7386083746261946
133,kuramoto,0.562500000075,0.10210823528752484,0.0015105444457939273,10.988143658815018,0.025385129522339175,0.3835734948087003
134,kuramoto,0.20250000004500002,0.11020695950988553,0.0059545183844853175,9.083497356389465,0.03790499438284574,0.4201525918861122
135,kuramoto,1.0000000001,0.05745786218705987,0.0037968365937751177,19.588606733813386,0.1780798031381006,0.7267365659470074
136,kuramoto,0.562500000075,0.5455536402554642,0.014026624110494792,8.554516177229008,0.028288861796382223,0.699616203641841
137,kuramoto,0.8100000000900001,0.20292996475440211,0.006126627398946491,20.901060587264087,0.2259257742826412,0.6027562982455177
138,kuramoto,0.562500000075,0.06379987887810462,0.0020531682957218413,13.404740643022723,0.07885471022659403,0.18400092158514791
139,kuramoto,0.8100000000900001,0.3206246063311697,0.000677575849716059,30.815403354440644,0.23484959711587816,0.7568343120008653
140,kuramoto,0.902500000095,0.3738625722985246,0.013480959757580714,15.070688980781364,0.128352198920669,0.7957546072255254
141,kuramoto,0.16000000004000003,0.026974168765121067,0.001236081991926669,9.006389757538868,0.02995558121672668,0.2551087106560174
142,kuramoto,0.902500000095,0.15487182398813368,0.00925125769490728,19.68372249660289,0.26523245082184593,0.8800201117648563
143,kuramoto,0.8100000000900001,0.316564370315313,0.002414191914142765,22.742071349620126,0.18490987402019918,0.6241698147186642
144,kuramoto,0.8100000000900001,0.11696065434021616,0.006543864374882007,22.409627664178768,0.3033778949909178,0.7927213716314061
145,kuramoto,0.25000000005,0.012014398032597804,0.020181592285652392,3.5851790982746636,0.02377897289510415,0.44773056999334454
146,kuramoto,0.902500000095,0.2508140257913796,0.005851267395940483,15.685076685825015,0.14958931117445587,0.395182024823041
147,kuramoto,1.0000000001,0.026653056042883903,0.0056127442850713,14.754464431289584,0.1587119810372043,0.5330416732765391
148,kuramoto,0.8100000000900001,0.17688112824578162,0.0035191586397022166,19.839139391694633,0.1915531488419482,0.42127372705138105
149,kuramoto,0.6400000000800001,0.13553933709560367,0.00225792149767571,24.6238486327718,0.23567261087733626,0.6018855512939831
150,kuramoto,0.8100000000900001,0.29804775795424476,0.0015614115971739914,22.441857274201997,0.10090942404232059,0.7596011693580941
151,kuramoto,0.902500000095,0.162692465448074,0.0009440657484048553,26.982952510885365,0.18968342635173366,0.6652311811918579
152,kuramoto,0.6400000000800001,0.400533617746794,0.00019177100430142893,36.415857556889264,0.24318187062700802,0.5488264718914968
153,kuramoto,0.36000000006,0.023736009258666087,0.00990330197180839,7.75133391243787,0.06627771867510072,0.3518757515290237
154,kuramoto,0.8100000000900001,0.22909096696756556,0.004286570886747388,20.80735772835101,0.12435497850695564,0.8561474664803563
155,kuramoto,0.42250000006500005,0.08912272760154652,0.0030649238909952747,14.441411311411457,0.060403720265072666,0.37891612364924315
156,kuramoto,0.12250000003499999,0.043633558611590434,0.020318635384930235,2.8927204546276446,0.017939586148337454,0.32813288740111296
157,kuramoto,0.8100000000900001,0.05808218937482793,0.011083564233467336,9.344644112990652,0.03988880188913601,0.7358831053705864
158,kuramoto,0.49000000006999994,0.022783771241119175,0.017088392362230805,8.952710648107743,0.08933645750126809,0.6516827739358235
159,kuramoto,0.562500000075,0.08441770064895357,0.001746379823398228,11.92404020590363,0.06613575921890857,0.1545120397335132
160,kuramoto,1.0000000001,0.053362846154682265,0.00015761458477566798,19.551336477004103,0.1084996465975491,0.036376232692358235
161,kuramoto,1.0000000001,0.1590023306528372,0.0008023799770267165,31.500478560189556,0.30002677171589,0.9458793923721023
162,kuramoto,0.8100000000900001,0.4901467066143884,0.0014108200278005391,26.001493745520218,0.194490327086145,0.5735462980475381
163,kuramoto,0.902500000095,0.45296753263114803,0.0061824423650881696,21.787637718882515,0.28742153514035856,0.6725256938614417
164,kuramoto,0.902500000095,0.14795047950018392,0.0024477162198751155,22.591674289067797,0.16136761160519858,0.6545451859593767
165,kuramoto,0.8100000000900001,0.3442609913457568,5.510449694775171e-06,42.07375414599858,0.07891834536614285,0.2541084085568382
166,kuramoto,0.902500000095,0.014577670640831817,0.007488903743841436,16.454939691508038,0.21672321414893395,0.8446038450721605
167,kuramoto,0.902500000095,0.2584731716869626,0.007613903412255732,20.775936017636443,0.47681197993225266,0.48344761388585283
168,kuramoto,0.42250000006500005,0.07186071744985029,0.0015306447816286768,12.808144524817482,0.04862329746686536,0.5223790303200732
169,kuramoto,1.0000000001,0.1445353689542728,0.003341142070701181,22.963386974792485,0.3332834706957414,0.586131923313364
170,kuramoto,1.0000000001,0.16266872326518447,0.0002777187851519747,38.87188533465464,0.2989014672977623,0.9815022723699278
171,kuramoto,1.0000000001,0.03221769904226671,0.027509410991076323,9.202388636793799,0.0935545682094328,0.9470518619428363
172,kuramoto,0.6400000000800001,0.08064849864391227,0.0004960102330367538,24.96669890698799,0.10715085878563105,0.5933923805943172
173,kuramoto,0.8100000000900001,0.19120779295852988,0.001563829853719869,21.27832930490817,0.06628240672888555,0.8929827751205488
174,kuramoto,1.0000000001,0.5468294452202636,0.0010351173150325963,21.563849965094075,0.1471261180667296,0.2336084934116548
175,kuramoto,0.8100000000900001,0.4604517523266338,0.0018949380721571126,26.30115337955502,0.2749874573249942,0.82571667144243
176,kuramoto,0.902500000095,0.39159191107935193,0.010488355135483877,18.955856713597203,0.2709306803033798,0.6903996353062083
177,kuramoto,0.902500000095,0.13033331799846468,0.0018820629611918612,12.358549720371439,0.052000004451950174,0.20371225204529195
178,kuramoto,1.0000000001,0.03414465463354988,0.006098618533482204,15.482543060993585,0.1314244395535932,0.7019590454884661
179,kuramoto,0.8100000000900001,0.2665167312009448,0.003035181682160545,26.61551137351163,0.46594470259387694,0.6856391347894321
180,kuramoto,0.36000000006,0.02412219011208305,0.0017031193705648068,14.142251677063689,0.02772509742830766,0.5664424788212942
181,kuramoto,0.12250000003499999,0.02522448887874425,0.013154417820602464,6.724351133833274,0.030399475018041255,0.28504900633348107
182,kuramoto,0.8100000000900001,0.36750640586681227,0.0034890902883315486,18.9222648020658,0.1170934386976719,0.7588745285722177
183,kuramoto,0.902500000095,0.390051350041916,0.007274792157311635,19.230415374157854,0.17435012867208405,0.854752893893533
184,kuramoto,0.25000000005,0.6950071747448351,0.002543968123617247,7.701529157396891,0.0209460367504154,0.13127111227638283
185,kuramoto,1.0000000001,0.14593268764800618,0.012152394332892544,14.605096299976843,0.1096357120226725,0.9004470026066435
186,kuramoto,0.562500000075,0.04101812380060675,0.012796383139270569,8.271983134529995,0.04311245974111012,0.5842663752741898
187,kuramoto,1.0000000001,0.07038430701930636,0.0023022405761617608,24.01922585802893,0.1863982008367171,0.9135408492088188
188,kuramoto,0.8100000000900001,0.19531653834177545,0.0026171959042607298,23.28773813655911,0.18900861603189698,0.6654708741273706
189,kuramoto,0.902500000095,0.1654073533704861,5.557901660102543e-05,41.6859024654237,0.13805588220253984,0.7985230394700494
190,kuramoto,0.8100000000900001,0.22823179101232477,0.0003341664770372029,26.333275952634096,0.12765356403151285,0.28124718811679583
191,kuramoto,0.8100000000900001,0.11795745086864595,0.001676590253618812,24.20471662917416,0.18401806926648595,0.4984094079801113
192,kuramoto,0.902500000095,0.2089124721029652,0.002569539167491689,21.5128244358964,0.1833989522133159,0.526290099475217
193,kuramoto,1.0000000001,0.07813828878250174,0.00303858987884282,21.623451901330988,0.1396666207385835,0.7413143804985292
194,kuramoto,0.902500000095,0.037502892007451626,0.015039728140210897,10.941609465262939,0.08827184957219261,0.6815451009707157
195,kuramoto,1.0000000001,0.22164753489536207,0.0023670927470099685,26.710709691151454,0.2585191285360979,0.9513970933468416
196,kuramoto,0.8100000000900001,0.1077042598325031,0.006271686992099607,19.14245415817885,0.17379841478889455,0.713526934687678
197,kuramoto,0.562500000075,0.07262399235645794,0.006650532223998953,18.078387349098637,0.16572735446778247,0.49989095615435136
198,kuramoto,0.8100000000900001,0.5370339342527316,0.0034693225346441093,21.554956903035535,0.2536687889248929,0.35475655228794223
199,kuramoto,0.902500000095,0.48550472453026244,0.0018454252996349038,24.614030070790157,0.21412170803885142,0.5151290131584465
200,kuramoto,1.0000000001,0.1310720721946198,0.0013995670566817329,25.571500450965107,0.2085727742600102,0.5500428949933718
201,kuramoto,0.562500000075,0.4490591890362222,0.010539946693329406,16.41170471800139,0.16519622971158104,0.5984190866874336
202,kuramoto,1.0000000001,0.5216928145540924,0.003919362452044159,22.57481010939519,0.2707448308372319,0.7321935926497027
203,kuramoto,1.0000000001,0.0819406614839602,0.00015234507039685037,27.960943019296757,0.2290257878785441,0.10728011596237241
204,kuramoto,0.902500000095,0.189832908792483,0.0060215383291522635,18.16174008657036,0.18305473392543883,0.6966962920695878
205,kuramoto,0.8100000000900001,0.4509623477099038,0.0005166329448866084,28.54244149231536,0.1526425808191631,0.49365111917069154
206,kuramoto,0.902500000095,0.4921658659952524,0.0005084292519762218,32.54145444617685,0.23444476633554862,0.6821698434326662
207,kuramoto,0.8100000000900001,0.3904643295003494,1.9126177658021188e-05,42.158977120168316,0.11487144188077597,0.630523899032044
208,kuramoto,0.36000000006,0.6125592511903291,0.0022228129992090833,8.786980179557265,0.02816190619538514,0.2651213785952039
209,kuramoto,0.8100000000900001,0.24143054010143647,0.005451060973511275,19.21225902305406,0.1333809216953236,0.7354238350388027
210,kuramoto,1.0000000001,0.034421098185167726,0.011263350823858573,14.326625056980918,0.1390335711637197,0.8341981444604369
211,kuramoto,0.562500000075,0.39244293487169163,0.004618125929884592,21.664377233773454,0.20981121768604533,0.5894192886531261
212,kuramoto,1.0000000001,0.05821416200036338,0.0020989674331631206,22.205378110814163,0.1414774639586053,0.5769466272957018
213,kuramoto,0.7225000000849999,0.06658087693331532,0.0007808504213740519,26.30594454392927,0.0928083102804783,0.665547312661091
214,kuramoto,1.0000000001,0.5620408326868758,0.0018050830902587097,19.657531059704226,0.1459327856333782,0.2822008143897342
215,kuramoto,1.0000000001,0.04512976041642862,0.0023955682486580744,25.621887794655986,0.2828750049871154,0.8244534203785534
216,kuramoto,0.902500000095,0.43637721435277627,0.0003906902692227533,30.444359024235712,0.25610149824820183,0.31225639948075967
217,kuramoto,0.902500000095,0.030410308376065176,0.0033467170656051384,25.90195183572277,0.35722473659624043,0.8009143263402402
218,kuramoto,0.902500000095,0.029849775830062954,0.004846092329200645,19.798068621950488,0.12247638696621739,0.9447096726777942
219,kuramoto,1.0000000001,0.16722983337337738,0.0019773645612150047,26.354519007394693,0.2714647708520125,0.6368773809974343
220,kuramoto,0.562500000075,0.2311531651947536,0.003287211082037162,20.597249957018008,0.1317227511180744,0.7061792030684788
221,kuramoto,1.0000000001,0.1976157615802065,0.002452156756971402,22.67474864740784,0.1809729183429183,0.5698528745966605
222,kuramoto,1.0000000001,0.12228691290355297,0.003044580601897502,19.758151164029115,0.1038800288468767,0.9363863110654785
223,kuramoto,0.7225000000849999,0.30861982369983065,0.0005712180385675378,28.311911926559354,0.12094242596937099,0.7886372973094288
224,kuramoto,0.7225000000849999,0.11367249342549494,0.0021733568172742678,20.772277632783215,0.17203666734369766,0.2938925192321081
225,kuramoto,0.49000000006999994,0.024346570424522596,0.0007516563041606939,17.87793612978928,0.03535913423626199,0.5266040576216103
226,kuramoto,1.0000000001,0.09522754999249704,0.0010480200706749051,29.875268287068945,0.2340084553694977,0.9780106961601466
227,kuramoto,1.0000000001,0.18222307715134317,0.0013879267798765772,23.57656653006571,0.292330778631708,0.23733117701676
228,kuramoto,0.6400000000800001,0.18730148179414377,0.0011181011320594105,20.576425015924805,0.14716522625922449,0.29727655365451316
229,kuramoto,1.0000000001,0.3478220732621334,0.011416902894690974,19.26509454986325,0.280679139436314,0.8661510975154785
230,kuramoto,1.0000000001,0.22020478098060722,0.0008953712812597404,30.43260023404559,0.265333848196295,0.7738713444340362
231,kuramoto,0.902500000095,0.46738600327585744,0.0007069936975383494,27.42680903635357,0.19929201183508274,0.5129858908721994
232,kuramoto,0.902500000095,0.16639515545271535,0.003701752986073634,20.493178645428586,0.2296087883960839,0.50637111538384
233,kuramoto,1.0000000001,0.026142449458631853,0.00211662945519365,18.53749012429542,0.0912912343930606,0.9669647799141072
