domain,sys_idx,process_regime,geometry_survival,identity_survival,recursive_continuity,reconstruction_ability,org_memory,trajectory_coherence,geo_without_id,id_without_geo
gray_scott,309,RG,1.0,0.4491,1.0,0.0,0.9965,0.0,False,False
gray_scott,310,RG,1.0,0.45,1.0,0.0,0.9999,0.0,False,False
gray_scott,311,CG,1.0,0.6745,1.0,0.98,0.3697,0.02,False,False
gray_scott,312,CL,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,313,RG,1.0,0.4486,1.0,0.0,0.9945,0.0,False,False
gray_scott,314,CH,1.0,0.3165,1.0,0.0,0.466,0.0,False,False
gray_scott,315,CH,1.0,0.2227,1.0,0.0,0.0907,0.0,False,False
gray_scott,316,RG,1.0,0.45,1.0,0.0,0.9999,0.0,False,False
gray_scott,317,RG,0.4667,0.2308,0.4667,0.0,0.55,0.0,False,False
gray_scott,318,RG,1.0,0.4493,1.0,0.0,0.9973,0.0,False,False
gray_scott,319,RG,1.0,0.4498,1.0,0.0,0.9994,0.0,False,False
gray_scott,320,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,321,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,322,CL,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,323,RG,0.3,0.1314,0.3,0.0,0.2855,0.0,False,False
gray_scott,324,CH,1.0,0.3006,1.0,0.0,0.4023,0.0,False,False
gray_scott,325,RG,1.0,0.4485,1.0,0.0,0.9942,0.0,False,False
gray_scott,326,RG,1.0,0.4432,1.0,0.0,0.9727,0.0,False,False
gray_scott,327,CG,0.2667,0.594,0.2667,1.0,0.55,0.04,False,True
gray_scott,328,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,329,CL,0.1,0.066,0.1,0.0,0.1841,0.0,False,False
gray_scott,330,CG,0.6667,0.7088,0.6667,1.0,0.65,0.1,False,True
gray_scott,331,CH,1.0,0.3027,1.0,0.0,0.4109,0.0,False,False
gray_scott,332,CH,1.0,0.2742,1.0,0.0,0.2968,0.0,False,False
gray_scott,333,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,334,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,335,CG,0.4333,0.6274,0.4333,1.0,0.5495,0.04,False,True
gray_scott,336,CL,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,337,CH,1.0,0.2733,1.0,0.0,0.2933,0.0,False,False
gray_scott,338,CH,1.0,0.3193,1.0,0.0,0.4774,0.0,False,False
gray_scott,339,RG,1.0,0.4464,1.0,0.0,0.9857,0.0,False,False
gray_scott,340,CH,1.0,0.2745,1.0,0.0,0.2981,0.0,False,False
gray_scott,341,CG,1.0,0.6922,1.0,0.68,1.0,0.02,False,False
gray_scott,342,CH,1.0,0.3435,1.0,0.0,0.5739,0.0,False,False
gray_scott,343,CH,1.0,0.3494,1.0,0.0,0.5974,0.0,False,False
gray_scott,344,CG,0.8333,0.772,0.8333,0.975,0.8493,0.06,False,True
gray_scott,345,RG,1.0,0.4497,1.0,0.0,0.9987,0.0,False,False
gray_scott,346,RG,1.0,0.4483,1.0,0.0,0.9932,0.0,False,False
gray_scott,347,CG,1.0,0.7965,1.0,1.0,0.796,0.02,False,False
gray_scott,348,CG,1.0,0.465,1.0,0.0,1.0,0.1,False,False
gray_scott,349,CH,1.0,0.2526,1.0,0.0,0.2105,0.0,False,False
gray_scott,350,RG,1.0,0.4499,1.0,0.0,0.9996,0.0,False,False
gray_scott,351,RG,1.0,0.4474,1.0,0.0,0.9894,0.0,False,False
gray_scott,352,CG,0.6,0.313,0.6,0.0,0.7,0.12,False,True
gray_scott,353,CG,0.4667,0.6658,0.4667,1.0,0.65,0.08,False,True
gray_scott,354,RG,1.0,0.447,1.0,0.0,0.9878,0.0,False,False
gray_scott,355,CG,1.0,0.8314,1.0,1.0,0.909,0.06,False,False
gray_scott,356,CG,0.7,0.708,0.7,1.0,0.6481,0.06,False,True
gray_scott,357,RG,1.0,0.449,1.0,0.0,0.9959,0.0,False,False
gray_scott,358,RG,1.0,0.4406,1.0,0.0,0.9624,0.0,False,False
gray_scott,359,RG,1.0,0.4499,1.0,0.0,0.9996,0.0,False,False
gray_scott,360,CG,0.6,0.7082,0.6,1.0,0.6999,0.1,False,True
gray_scott,361,CG,1.0,0.8262,1.0,0.96,0.9989,0.02,False,False
gray_scott,362,CG,1.0,0.8385,1.0,1.0,0.9622,0.02,False,False
gray_scott,363,CG,0.7333,0.7347,0.7333,1.0,0.6991,0.1,False,True
gray_scott,364,CG,0.9667,0.4583,0.9667,0.0,1.0,0.1,False,True
gray_scott,365,CL,0.9667,0.1933,0.9667,0.0,0.0,0.0,False,False
gray_scott,366,CH,0.9667,0.2126,0.9667,0.0,0.077,0.0,False,False
gray_scott,367,CG,1.0,0.8557,1.0,1.0,0.9967,0.06,False,False
gray_scott,368,CG,1.0,0.8274,1.0,1.0,0.928,0.02,False,False
gray_scott,369,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,370,RG,1.0,0.4498,1.0,0.0,0.9992,0.0,False,False
gray_scott,371,CH,1.0,0.2641,1.0,0.0,0.2564,0.0,False,False
gray_scott,372,CG,1.0,0.634,1.0,0.66,0.7874,0.02,False,False
gray_scott,373,RG,1.0,0.45,1.0,0.0,0.9999,0.0,False,False
gray_scott,374,RG,1.0,0.45,1.0,0.0,0.9999,0.0,False,False
gray_scott,375,CL,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,376,RG,1.0,0.4464,1.0,0.0,0.9854,0.0,False,False
gray_scott,377,RG,1.0,0.4499,1.0,0.0,0.9997,0.0,False,False
gray_scott,378,CG,0.9667,0.4613,0.9667,0.0,1.0,0.12,False,True
gray_scott,379,CG,1.0,0.8324,1.0,1.0,0.9202,0.04,False,False
gray_scott,380,CH,1.0,0.2826,1.0,0.0,0.3305,0.0,False,False
gray_scott,381,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,382,CH,1.0,0.3078,1.0,0.0,0.4311,0.0,False,False
gray_scott,383,CH,0.9667,0.2514,0.9667,0.0,0.2324,0.0,False,True
gray_scott,384,RG,1.0,0.4497,1.0,0.0,0.9988,0.0,False,False
gray_scott,385,RG,1.0,0.45,1.0,0.0,0.9999,0.0,False,False
gray_scott,386,CH,0.9667,0.2363,0.9667,0.0,0.172,0.0,False,False
gray_scott,387,CH,0.4,0.1151,0.4,0.0,0.1404,0.0,False,False
gray_scott,388,CH,0.8,0.1757,0.8,0.0,0.0627,0.0,False,False
gray_scott,389,CH,1.0,0.3107,1.0,0.0,0.4427,0.0,False,False
gray_scott,390,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,391,CH,1.0,0.2804,1.0,0.0,0.3216,0.0,False,False
gray_scott,392,CG,0.7333,0.743,0.7333,0.98,0.7998,0.06,False,True
gray_scott,393,CG,0.9667,0.776,0.9667,0.9,1.0,0.08,False,True
gray_scott,394,CH,0.9667,0.2496,0.9667,0.0,0.2252,0.0,False,True
gray_scott,395,CH,1.0,0.2834,1.0,0.0,0.3336,0.0,False,False
gray_scott,396,RG,0.7333,0.2966,0.7333,0.0,0.5999,0.0,False,True
gray_scott,397,RG,1.0,0.4499,1.0,0.0,0.9996,0.0,False,False
gray_scott,398,RG,1.0,0.45,1.0,0.0,0.9998,0.0,False,False
gray_scott,399,CG,0.7333,0.7256,0.7333,1.0,0.6499,0.12,False,True
gray_scott,400,RG,1.0,0.4461,1.0,0.0,0.9845,0.0,False,False
gray_scott,401,CG,1.0,0.462,1.0,0.0,1.0,0.08,False,False
gray_scott,402,CL,1.0,0.2001,1.0,0.0,0.0004,0.0,False,False
gray_scott,403,CG,1.0,0.8583,1.0,1.0,0.9985,0.08,False,False
gray_scott,404,CG,1.0,0.8204,1.0,0.98,0.9018,0.08,False,False
gray_scott,405,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,406,RG,1.0,0.4449,1.0,0.0,0.9798,0.0,False,False
gray_scott,407,CG,1.0,0.7239,1.0,0.76,1.0,0.02,False,False
gray_scott,408,RG,1.0,0.45,1.0,0.0,0.9998,0.0,False,False
gray_scott,409,CL,0.7333,0.1468,0.7333,0.0,0.0007,0.0,False,False
gray_scott,410,CG,0.6667,0.7337,0.6667,1.0,0.8,0.06,False,True
gray_scott,411,CG,0.5,0.6475,0.5,1.0,0.5645,0.06,False,True
gray_scott,412,RG,1.0,0.4499,1.0,0.0,0.9995,0.0,False,False
gray_scott,413,CG,0.9667,0.7465,0.9667,0.84,1.0,0.04,False,True
gray_scott,414,RG,0.8333,0.3661,0.8333,0.0,0.7977,0.0,False,True
gray_scott,415,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,416,RG,1.0,0.4452,1.0,0.0,0.9809,0.0,False,False
gray_scott,417,RG,1.0,0.447,1.0,0.0,0.9881,0.0,False,False
gray_scott,418,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,419,CL,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,420,RG,1.0,0.4443,1.0,0.0,0.977,0.0,False,False
gray_scott,421,CG,1.0,0.7433,1.0,1.0,0.5785,0.02,False,False
gray_scott,422,CH,0.9333,0.3845,0.9333,0.0,0.7914,0.0,False,True
gray_scott,423,CH,0.9667,0.2368,0.9667,0.0,0.174,0.0,False,False
gray_scott,424,CG,0.1,0.5319,0.1,1.0,0.45,0.02,False,True
gray_scott,425,RG,1.0,0.4497,1.0,0.0,0.9989,0.0,False,False
gray_scott,426,CH,0.9667,0.3129,0.9667,0.0,0.4784,0.0,False,True
gray_scott,427,CL,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,428,CL,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,429,CH,1.0,0.29,1.0,0.0,0.3599,0.0,False,False
gray_scott,430,RG,1.0,0.4394,1.0,0.0,0.9577,0.0,False,False
gray_scott,431,CL,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,432,RG,1.0,0.4423,1.0,0.0,0.9692,0.0,False,False
gray_scott,433,CG,1.0,0.7407,1.0,1.0,0.5562,0.04,False,False
gray_scott,434,CH,1.0,0.3505,1.0,0.0,0.6019,0.0,False,False
gray_scott,435,CH,1.0,0.3692,1.0,0.0,0.6769,0.0,False,False
gray_scott,436,RG,1.0,0.4497,1.0,0.0,0.9987,0.0,False,False
gray_scott,437,CH,1.0,0.3213,1.0,0.0,0.4851,0.0,False,False
gray_scott,438,CH,1.0,0.2179,1.0,0.0,0.0714,0.0,False,False
gray_scott,439,RG,0.4667,0.2558,0.4667,0.0,0.65,0.0,False,True
gray_scott,440,CH,1.0,0.219,1.0,0.0,0.076,0.0,False,False
gray_scott,441,CL,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,442,CH,1.0,0.2703,1.0,0.0,0.2813,0.0,False,False
gray_scott,443,CH,1.0,0.281,1.0,0.0,0.3239,0.0,False,False
gray_scott,444,RG,0.4667,0.2558,0.4667,0.0,0.65,0.0,False,True
gray_scott,445,RG,0.7,0.3525,0.7,0.0,0.85,0.0,False,True
gray_scott,446,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,447,RG,0.3333,0.0669,0.3333,0.0,0.0008,0.0,False,False
gray_scott,448,CG,0.5,0.6396,0.5,1.0,0.5442,0.04,False,True
gray_scott,449,RG,1.0,0.4478,1.0,0.0,0.9913,0.0,False,False
gray_scott,450,CG,1.0,0.7129,1.0,0.72,1.0,0.02,False,False
gray_scott,451,CG,0.6667,0.6871,0.6667,1.0,0.6,0.04,False,True
gray_scott,452,CH,1.0,0.2005,1.0,0.0,0.002,0.0,False,False
gray_scott,453,CH,1.0,0.2911,1.0,0.0,0.3645,0.0,False,False
gray_scott,454,CL,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,455,RG,1.0,0.45,1.0,0.0,0.9999,0.0,False,False
gray_scott,456,CG,0.8667,0.7786,0.8667,1.0,0.7998,0.06,False,True
gray_scott,457,CG,0.5333,0.7187,0.5333,1.0,0.8,0.1,False,True
gray_scott,458,CG,0.5667,0.6544,0.5667,1.0,0.55,0.04,False,True
gray_scott,459,RG,0.3667,0.1983,0.3667,0.0,0.5,0.0,False,False
gray_scott,460,CL,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,461,CG,0.9667,0.4583,0.9667,0.0,1.0,0.1,False,True
gray_scott,462,CH,1.0,0.2485,1.0,0.0,0.194,0.0,False,False
gray_scott,463,CG,1.0,0.6922,1.0,0.68,1.0,0.06,False,False
gray_scott,464,RG,1.0,0.4472,1.0,0.0,0.9887,0.0,False,False
gray_scott,465,RG,1.0,0.4499,1.0,0.0,0.9996,0.0,False,False
gray_scott,466,RG,0.9667,0.4308,0.9667,0.0,0.95,0.0,False,True
gray_scott,467,RG,0.1,0.1325,0.1,0.0,0.45,0.0,False,False
gray_scott,468,RG,1.0,0.4473,1.0,0.0,0.9891,0.0,False,False
gray_scott,469,CL,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,470,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,471,CH,0.9667,0.2756,0.9667,0.0,0.3291,0.0,False,True
gray_scott,472,CL,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,473,CG,0.9667,0.8018,0.9667,0.96,0.8998,0.04,False,True
gray_scott,474,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,475,CH,1.0,0.2207,1.0,0.0,0.0827,0.0,False,False
gray_scott,476,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,477,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,478,CG,0.7,0.6967,0.7,1.0,0.5999,0.06,False,True
gray_scott,479,CG,0.6333,0.7022,0.6333,1.0,0.65,0.1,False,True
gray_scott,480,CH,1.0,0.3645,1.0,0.0,0.6581,0.0,False,False
gray_scott,481,RG,1.0,0.4394,1.0,0.0,0.9575,0.0,False,False
gray_scott,482,CH,1.0,0.2012,1.0,0.0,0.0046,0.0,False,False
gray_scott,483,CG,0.8667,0.7909,0.8667,1.0,0.8735,0.04,False,True
gray_scott,484,CG,1.0,0.843,1.0,1.0,1.0,0.02,False,False
gray_scott,485,CH,1.0,0.2615,1.0,0.0,0.2459,0.0,False,False
gray_scott,486,RG,1.0,0.4485,1.0,0.0,0.994,0.0,False,False
gray_scott,487,CH,1.0,0.4242,1.0,0.0,0.8969,0.0,False,False
gray_scott,488,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,489,CL,0.9667,0.1933,0.9667,0.0,0.0,0.0,False,False
gray_scott,490,RG,0.0,0.0438,0.0,0.0,0.1751,0.0,False,False
gray_scott,491,RG,1.0,0.4499,1.0,0.0,0.9995,0.0,False,False
gray_scott,492,RG,1.0,0.45,1.0,0.0,1.0,0.0,False,False
gray_scott,493,CH,1.0,0.3814,1.0,0.0,0.7256,0.0,False,False
gray_scott,494,RG,0.1,0.1325,0.1,0.0,0.45,0.0,False,False
gray_scott,495,CG,1.0,0.7806,1.0,1.0,0.732,0.04,False,False
gray_scott,496,CG,1.0,0.8098,1.0,0.96,0.9999,0.04,False,False
gray_scott,497,CH,1.0,0.4264,1.0,0.0,0.9055,0.0,False,False
gray_scott,498,RG,0.4333,0.2117,0.4333,0.0,0.5,0.0,False,False
gray_scott,499,CG,1.0,0.8223,1.0,1.0,0.8998,0.06,False,False
kuramoto,0,CG,0.9667,0.7576,0.9667,1.0,0.6191,0.1,False,True
kuramoto,1,CH,1.0,0.3054,1.0,0.0,0.4218,0.0,False,False
kuramoto,2,CH,0.7667,0.2119,0.7667,0.0,0.2343,0.0,False,False
kuramoto,3,CH,1.0,0.4132,1.0,0.0,0.8528,0.0,False,False
kuramoto,4,CG,1.0,0.7498,1.0,1.0,0.6114,0.06,False,False
kuramoto,5,CH,1.0,0.2887,1.0,0.0,0.355,0.0,False,False
kuramoto,6,CH,1.0,0.378,1.0,0.0,0.7118,0.0,False,False
kuramoto,7,CG,1.0,0.7502,1.0,1.0,0.5721,0.08,False,False
kuramoto,8,CH,0.5,0.165,0.5,0.0,0.26,0.0,False,False
kuramoto,9,CG,1.0,0.7407,1.0,1.0,0.5696,0.04,False,False
kuramoto,10,CH,1.0,0.3799,1.0,0.0,0.7198,0.0,False,False
kuramoto,11,CG,1.0,0.7034,1.0,1.0,0.398,0.06,False,False
kuramoto,12,CH,1.0,0.3933,1.0,0.0,0.7732,0.0,False,False
kuramoto,13,CG,1.0,0.7902,1.0,1.0,0.7598,0.04,False,False
kuramoto,14,CG,1.0,0.6911,1.0,1.0,0.3558,0.06,False,False
kuramoto,15,CG,0.8,0.7977,0.8,1.0,0.9801,0.02,False,True
kuramoto,16,CH,1.0,0.3757,1.0,0.0,0.7029,0.0,False,False
kuramoto,17,CH,1.0,0.3674,1.0,0.0,0.6694,0.0,False,False
kuramoto,18,CH,1.0,0.3867,1.0,0.0,0.7469,0.0,False,False
kuramoto,19,CG,1.0,0.7512,1.0,1.0,0.5985,0.04,False,False
kuramoto,20,CG,1.0,0.8119,1.0,1.0,0.8837,0.02,False,False
kuramoto,21,CH,1.0,0.3257,1.0,0.0,0.5028,0.0,False,False
kuramoto,22,CG,1.0,0.7069,1.0,1.0,0.4251,0.06,False,False
kuramoto,23,RG,0.6333,0.1525,0.6333,0.0,0.1033,0.0,False,False
kuramoto,24,CH,1.0,0.2771,1.0,0.0,0.3084,0.0,False,False
kuramoto,25,CH,1.0,0.3369,1.0,0.0,0.5474,0.0,False,False
kuramoto,26,CH,1.0,0.3073,1.0,0.0,0.4292,0.0,False,False
kuramoto,27,CG,1.0,0.7314,1.0,1.0,0.5212,0.06,False,False
kuramoto,28,CG,1.0,0.7803,1.0,1.0,0.7368,0.04,False,False
kuramoto,29,CH,1.0,0.3996,1.0,0.0,0.7984,0.0,False,False
kuramoto,30,CG,1.0,0.6902,1.0,1.0,0.3625,0.02,False,False
kuramoto,31,CH,1.0,0.2251,1.0,0.0,0.1002,0.0,False,False
kuramoto,32,CH,1.0,0.3845,1.0,0.0,0.7378,0.0,False,False
kuramoto,33,CG,1.0,0.7815,1.0,1.0,0.735,0.06,False,False
kuramoto,34,CH,1.0,0.2911,1.0,0.0,0.3646,0.0,False,False
kuramoto,35,RG,0.0,0.0665,0.0,0.0,0.266,0.0,False,False
kuramoto,36,CG,1.0,0.7665,1.0,1.0,0.6693,0.04,False,False
kuramoto,37,CH,1.0,0.4097,1.0,0.0,0.8386,0.0,False,False
kuramoto,38,CG,1.0,0.7693,1.0,1.0,0.7054,0.04,False,False
kuramoto,39,CG,1.0,0.7937,1.0,1.0,0.7644,0.06,False,False
kuramoto,40,CH,1.0,0.3947,1.0,0.0,0.7788,0.0,False,False
kuramoto,41,CH,1.0,0.3615,1.0,0.0,0.6459,0.0,False,False
kuramoto,42,CG,0.9333,0.698,0.9333,1.0,0.4276,0.06,False,True
kuramoto,43,CG,1.0,0.7514,1.0,1.0,0.6191,0.04,False,False
kuramoto,44,CH,1.0,0.3904,1.0,0.0,0.7615,0.0,False,False
kuramoto,45,CH,1.0,0.3246,1.0,0.0,0.4983,0.0,False,False
kuramoto,46,CH,1.0,0.3549,1.0,0.0,0.6194,0.0,False,False
kuramoto,47,CH,1.0,0.3611,1.0,0.0,0.6444,0.0,False,False
kuramoto,48,CH,1.0,0.3666,1.0,0.0,0.6665,0.0,False,False
kuramoto,49,CH,1.0,0.4352,1.0,0.0,0.9408,0.0,False,False
kuramoto,50,CH,1.0,0.3739,1.0,0.0,0.6954,0.0,False,False
kuramoto,51,CH,1.0,0.3472,1.0,0.0,0.5886,0.0,False,False
kuramoto,52,CG,1.0,0.7831,1.0,1.0,0.7595,0.06,False,False
kuramoto,53,CG,1.0,0.7811,1.0,1.0,0.7458,0.04,False,False
kuramoto,54,CH,1.0,0.3022,1.0,0.0,0.4087,0.0,False,False
kuramoto,55,CG,0.5667,0.6072,0.5667,1.0,0.337,0.08,False,True
kuramoto,56,CH,1.0,0.4076,1.0,0.0,0.8302,0.0,False,False
kuramoto,57,CH,1.0,0.2389,1.0,0.0,0.1555,0.0,False,False
kuramoto,58,CH,1.0,0.3428,1.0,0.0,0.5711,0.0,False,False
kuramoto,59,CH,1.0,0.3968,1.0,0.0,0.7873,0.0,False,False
kuramoto,60,CG,1.0,0.7634,1.0,1.0,0.7134,0.04,False,False
kuramoto,61,CH,1.0,0.3873,1.0,0.0,0.7493,0.0,False,False
kuramoto,62,CH,0.9,0.2341,0.9,0.0,0.2163,0.0,False,False
kuramoto,63,CH,1.0,0.4077,1.0,0.0,0.8306,0.0,False,False
kuramoto,64,CH,1.0,0.4467,1.0,0.0,0.9868,0.0,False,False
kuramoto,65,CH,1.0,0.4307,1.0,0.0,0.9228,0.0,False,False
kuramoto,66,CH,1.0,0.2905,1.0,0.0,0.3619,0.0,False,False
kuramoto,67,CH,1.0,0.2982,1.0,0.0,0.3927,0.0,False,False
kuramoto,68,CH,1.0,0.4125,1.0,0.0,0.85,0.0,False,False
kuramoto,69,RG,0.3,0.1333,0.3,0.0,0.293,0.0,False,False
kuramoto,70,CG,0.7667,0.6938,0.7667,1.0,0.5612,0.04,False,True
kuramoto,71,CH,1.0,0.4112,1.0,0.0,0.8448,0.0,False,False
kuramoto,72,CG,1.0,0.8145,1.0,1.0,0.8424,0.1,False,False
kuramoto,73,CG,1.0,0.7187,1.0,1.0,0.5074,0.04,False,False
kuramoto,74,CH,1.0,0.3119,1.0,0.0,0.4477,0.0,False,False
kuramoto,75,CH,1.0,0.4316,1.0,0.0,0.9264,0.0,False,False
kuramoto,76,CH,1.0,0.3894,1.0,0.0,0.7576,0.0,False,False
kuramoto,77,CH,1.0,0.4033,1.0,0.0,0.8132,0.0,False,False
kuramoto,78,CL,0.6,0.1846,0.6,0.0,0.2582,0.0,False,False
kuramoto,79,CH,1.0,0.2351,1.0,0.0,0.1402,0.0,False,False
kuramoto,80,CH,1.0,0.3699,1.0,0.0,0.6797,0.0,False,False
kuramoto,81,CH,1.0,0.2735,1.0,0.0,0.2939,0.0,False,False
kuramoto,82,CH,1.0,0.2684,1.0,0.0,0.2737,0.0,False,False
kuramoto,83,CG,0.7333,0.648,0.7333,1.0,0.3938,0.04,False,True
kuramoto,84,CH,1.0,0.391,1.0,0.0,0.7641,0.0,False,False
kuramoto,85,CH,1.0,0.4204,1.0,0.0,0.8817,0.0,False,False
kuramoto,86,CH,1.0,0.3252,1.0,0.0,0.5009,0.0,False,False
kuramoto,87,CH,1.0,0.3504,1.0,0.0,0.6014,0.0,False,False
kuramoto,88,CG,1.0,0.3644,1.0,0.0,0.6097,0.08,False,False
kuramoto,89,CH,0.7333,0.1666,0.7333,0.0,0.0798,0.0,False,False
kuramoto,90,CG,1.0,0.7372,1.0,1.0,0.5965,0.02,False,False
kuramoto,91,CH,1.0,0.3359,1.0,0.0,0.5438,0.0,False,False
kuramoto,92,CH,1.0,0.3449,1.0,0.0,0.5797,0.0,False,False
kuramoto,93,CG,1.0,0.809,1.0,1.0,0.8419,0.04,False,False
kuramoto,94,CG,1.0,0.8195,1.0,1.0,0.8916,0.04,False,False
kuramoto,95,CH,1.0,0.3669,1.0,0.0,0.6674,0.0,False,False
kuramoto,96,CG,0.9333,0.6937,0.9333,1.0,0.4068,0.06,False,True
kuramoto,97,CH,1.0,0.3393,1.0,0.0,0.5574,0.0,False,False
kuramoto,98,CH,1.0,0.3282,1.0,0.0,0.5129,0.0,False,False
kuramoto,99,CH,1.0,0.2908,1.0,0.0,0.363,0.0,False,False
kuramoto,100,CH,1.0,0.3242,1.0,0.0,0.4966,0.0,False,False
kuramoto,101,CH,1.0,0.3966,1.0,0.0,0.7865,0.0,False,False
kuramoto,102,CH,1.0,0.3867,1.0,0.0,0.7467,0.0,False,False
kuramoto,103,CG,1.0,0.8306,1.0,1.0,0.9347,0.06,False,False
kuramoto,104,CG,1.0,0.3956,1.0,0.0,0.7344,0.08,False,False
kuramoto,105,CG,1.0,0.8117,1.0,1.0,0.8664,0.02,False,False
kuramoto,106,CH,1.0,0.3735,1.0,0.0,0.6941,0.0,False,False
kuramoto,107,CH,1.0,0.3772,1.0,0.0,0.7087,0.0,False,False
kuramoto,108,CH,1.0,0.4295,1.0,0.0,0.9179,0.0,False,False
kuramoto,109,CG,1.0,0.8165,1.0,1.0,0.8754,0.02,False,False
kuramoto,110,CH,1.0,0.4191,1.0,0.0,0.8763,0.0,False,False
kuramoto,111,CH,0.6,0.2037,0.6,0.0,0.3346,0.0,False,False
kuramoto,112,CH,0.3333,0.2471,0.3333,0.0,0.7217,0.0,False,True
kuramoto,113,CG,1.0,0.4556,1.0,0.0,0.9744,0.08,False,False
kuramoto,114,CG,1.0,0.6973,1.0,1.0,0.4196,0.02,False,False
kuramoto,115,CG,1.0,0.8203,1.0,1.0,0.8758,0.08,False,False
kuramoto,116,CG,1.0,0.7038,1.0,1.0,0.4412,0.04,False,False
kuramoto,117,CH,1.0,0.2636,1.0,0.0,0.2545,0.0,False,False
kuramoto,118,CH,1.0,0.3667,1.0,0.0,0.6667,0.0,False,False
kuramoto,119,CH,1.0,0.32,1.0,0.0,0.48,0.0,False,False
kuramoto,120,CH,1.0,0.3845,1.0,0.0,0.738,0.0,False,False
kuramoto,121,CG,1.0,0.737,1.0,1.0,0.5724,0.02,False,False
kuramoto,122,CH,1.0,0.4254,1.0,0.0,0.9015,0.0,False,False
kuramoto,123,CH,1.0,0.3645,1.0,0.0,0.6579,0.0,False,False
kuramoto,124,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
kuramoto,125,CH,1.0,0.2018,1.0,0.0,0.0074,0.0,False,False
kuramoto,126,CH,1.0,0.2741,1.0,0.0,0.2962,0.0,False,False
kuramoto,127,CH,1.0,0.3884,1.0,0.0,0.7536,0.0,False,False
kuramoto,128,CH,1.0,0.357,1.0,0.0,0.6281,0.0,False,False
kuramoto,129,CH,1.0,0.3572,1.0,0.0,0.629,0.0,False,False
kuramoto,130,CH,1.0,0.3561,1.0,0.0,0.6243,0.0,False,False
kuramoto,131,CH,1.0,0.3566,1.0,0.0,0.6263,0.0,False,False
kuramoto,132,CH,1.0,0.3847,1.0,0.0,0.7386,0.0,False,False
kuramoto,133,CG,0.5333,0.6034,0.5333,1.0,0.3836,0.04,False,True
kuramoto,134,CH,0.9,0.285,0.9,0.0,0.4202,0.0,False,True
kuramoto,135,CH,1.0,0.3817,1.0,0.0,0.7267,0.0,False,False
kuramoto,136,CG,1.0,0.7818,1.0,1.0,0.6996,0.06,False,False
kuramoto,137,CG,1.0,0.7461,1.0,1.0,0.6028,0.04,False,False
kuramoto,138,CG,1.0,0.6483,1.0,1.0,0.184,0.06,False,False
kuramoto,139,CH,1.0,0.3892,1.0,0.0,0.7568,0.0,False,False
kuramoto,140,CH,1.0,0.3989,1.0,0.0,0.7958,0.0,False,False
kuramoto,141,CL,0.7667,0.2171,0.7667,0.0,0.2551,0.0,False,False
kuramoto,142,CG,1.0,0.8194,1.0,1.0,0.88,0.06,False,False
kuramoto,143,CH,1.0,0.356,1.0,0.0,0.6242,0.0,False,False
kuramoto,144,CG,1.0,0.7907,1.0,1.0,0.7927,0.02,False,False
kuramoto,145,CG,0.4667,0.6122,0.4667,1.0,0.4477,0.06,False,True
kuramoto,146,CH,1.0,0.2988,1.0,0.0,0.3952,0.0,False,False
kuramoto,147,CH,0.5667,0.2466,0.5667,0.0,0.533,0.0,False,True
kuramoto,148,CH,1.0,0.3053,1.0,0.0,0.4213,0.0,False,False
