domain,sys_idx,process_regime,recursive_continuity,reconstruction_ability,org_memory,transition_continuity,transition_smoothness,closure_persistence,adaptive_continuity,recovery_identity,trajectory_coherence,recursive_identity_score,z_recursive_identity_score,z_recursive_continuity,z_org_memory,z_reconstruction_ability,z_trajectory_coherence,z_closure_persistence,self_composite,self_type
kuramoto,211,CG,1.0,1.0,0.5894,0.144833,0.9999,0.5894,1.0074,0.9084,0.04,0.7396,0.798645370750981,0.4748681923063309,0.33881831860912387,0.7605458173503843,-0.5644884110995305,0.33881831860912387,0.3578679344210689,strong_self
kuramoto,220,CG,1.0,1.0,0.7062,0.127272,0.9999,0.7062,1.0868,0.9538,0.06,0.7786,1.014509649733979,0.4748681923063309,0.7504664063394231,0.7605458173503843,-0.4904067034793406,0.7504664063394231,0.5434082947650333,strong_self
kuramoto,222,CG,1.0,1.0,0.9364,0.137564,0.9999,0.9364,0.5128,0.9352,0.02,0.8274,1.2846167475383463,0.4748681923063309,1.561779675136639,0.7605458173503843,-0.6385701187197206,1.561779675136639,0.8341699981247697,strong_self
kuramoto,224,CG,1.0,1.0,0.2939,0.115221,0.9999,0.2939,0.77,0.9432,0.02,0.668,0.40234069446424564,0.4748681923063309,-0.7026372458112818,0.7605458173503843,-0.6385701187197206,-0.7026372458112818,-0.06768165103688724,intermediate
kuramoto,227,CG,1.0,1.0,0.2373,0.131436,1.0,0.2373,0.9293,0.9156,0.04,0.6527,0.3176554773247612,0.4748681923063309,-0.9021173979134645,0.7605458173503843,-0.5644884110995305,-0.9021173979134645,-0.13594228665749716,intermediate
kuramoto,232,CG,1.0,1.0,0.5064,0.144661,0.9999,0.5064,0.8189,0.9466,0.04,0.7246,0.7156206480652123,0.4748681923063309,0.04629442065009261,0.7605458173503843,-0.5644884110995305,0.04629442065009261,0.2465225146537637,strong_self
kuramoto,236,CG,1.0,1.0,0.7041,0.153562,0.9999,0.7041,1.0027,0.9092,0.04,0.7684,0.9580528383076563,0.4748681923063309,0.7430651992826279,0.7605458173503843,-0.5644884110995305,0.7430651992826279,0.519184805905016,strong_self
kuramoto,237,CG,1.0,1.0,0.8795,0.135662,0.9998,0.8795,1.3237,0.9333,0.08,0.8219,1.2541743492202309,0.4748681923063309,1.3612422077406283,0.7605458173503843,-0.41632499585915067,1.3612422077406283,0.7992912964165088,strong_self
kuramoto,247,CG,1.0,1.0,0.7977,0.137029,0.9999,0.7977,1.42,0.9735,0.06,0.8045,1.1578656709047395,0.4748681923063309,1.0729475709569087,0.7605458173503843,-0.4904067034793406,1.0729475709569087,0.6747946864993218,strong_self
kuramoto,248,CG,0.8333,1.0,0.5703,0.093916,0.9999,0.5703,1.3524,0.9746,0.04,0.7114,0.642558892101736,-0.4334762772888504,0.2715025782354191,0.7605458173503843,-0.5644884110995305,0.2715025782354191,0.15802419625576294,intermediate
kuramoto,251,CG,1.0,1.0,0.9475,0.171477,1.0,0.9475,0.5217,0.9302,0.02,0.8294,1.2956867105631154,0.4748681923063309,1.6009003410082685,0.7605458173503843,-0.6385701187197206,1.6009003410082685,0.8490552139194412,strong_self
kuramoto,252,CG,1.0,1.0,0.716,0.172213,0.9999,0.716,0.9746,0.9172,0.04,0.7726,0.9812997606596714,0.4748681923063309,0.785005372604465,0.7605458173503843,-0.5644884110995305,0.785005372604465,0.5370393507376311,strong_self
kuramoto,253,CG,1.0,0.0,0.8722,0.185064,0.9999,0.8722,0.0,0.0,0.12,0.436,-0.8817750164089752,0.4748681923063309,1.3355142022574849,-1.5062222157691358,-0.26816158061877077,1.3355142022574849,0.0816229640040698,intermediate
kuramoto,255,CG,0.8,1.0,0.414,0.061378,0.9998,0.414,1.3204,0.9734,0.04,0.6655,0.3885032406832839,-0.6149272121270001,-0.2793586898488768,0.7605458173503843,-0.5644884110995305,-0.2793586898488768,-0.09818065748176934,intermediate
kuramoto,256,CG,1.0,1.0,0.7278,0.149053,0.9999,0.7278,1.0399,0.9432,0.1,0.7884,1.0687524685553478,0.4748681923063309,0.8265931074950261,0.7605458173503843,-0.3422432882389607,0.8265931074950261,0.6025182341605259,strong_self
kuramoto,258,CG,1.0,1.0,0.798,0.176331,0.9999,0.798,1.2833,0.933,0.06,0.7985,1.124655781830432,0.4748681923063309,1.0740048862507368,0.7605458173503843,-0.4904067034793406,1.0740048862507368,0.6696121434182133,strong_self
kuramoto,260,CG,1.0,0.0,0.9841,0.184593,1.0,0.9841,0.0,0.0,0.06,0.455,-0.7766103676736682,0.4748681923063309,1.7298928068552628,-1.5062222157691358,-0.4904067034793406,1.7298928068552628,0.1935690865157853,strong_self
kuramoto,261,CG,1.0,1.0,0.6169,0.101989,0.9998,0.6169,0.7805,0.9588,0.02,0.751,0.8617441599921649,0.4748681923063309,0.4357388872100076,0.7605458173503843,-0.6385701187197206,0.4357388872100076,0.38834430422486244,strong_self
kuramoto,262,CG,0.8667,1.0,0.7813,0.13126,0.9997,0.7813,0.6319,0.9174,0.02,0.7593,0.9076845065449567,-0.2514804447484842,1.0151476682276546,0.7605458173503843,-0.6385701187197206,1.0151476682276546,0.4680791828137409,strong_self
kuramoto,263,CG,1.0,1.0,0.1548,0.12668,0.9999,0.1548,1.6103,0.9238,0.02,0.6303,0.19367189144734695,0.4748681923063309,-1.1928791037161157,0.7605458173503843,-0.6385701187197206,-1.1928791037161157,-0.26587373750798166,weak_self
kuramoto,267,CG,1.0,1.0,0.9542,0.150502,0.9999,0.9542,0.8402,0.955,0.04,0.8378,1.3421805552671457,0.4748681923063309,1.6245137159037566,0.7605458173503843,-0.5644884110995305,1.6245137159037566,0.8770222642719739,strong_self
kuramoto,271,CG,0.9,1.0,0.3384,0.067873,0.9999,0.3384,1.2337,0.9772,0.04,0.6672,0.39791270925433786,-0.07002950991033456,-0.5458021438934882,0.7605458173503843,-0.5644884110995305,-0.5458021438934882,-0.09461061369868656,intermediate
kuramoto,272,CG,0.9667,1.0,0.3633,0.0787,0.9999,0.3633,2.4249,0.957,0.08,0.6897,0.5224497932829906,0.2934172574681813,-0.4580449745057788,0.7605458173503843,-0.41632499585915067,-0.4580449745057788,0.04066632053847464,intermediate
kuramoto,273,CG,1.0,1.0,0.1249,0.11096,0.9999,0.1249,0.8539,0.9038,0.02,0.6198,0.13555458556730918,0.4748681923063309,-1.2982581946676222,0.7605458173503843,-0.6385701187197206,-1.2982581946676222,-0.31068631880515674,weak_self
kuramoto,278,CG,1.0,1.0,0.7766,0.172052,0.9999,0.7766,0.768,0.9048,0.04,0.7859,1.0549150147743867,0.4748681923063309,0.9985830619576852,0.7605458173503843,-0.5644884110995305,0.9985830619576852,0.6205011228744902,strong_self
kuramoto,279,CG,1.0,1.0,0.344,0.13441,0.9999,0.344,1.0436,0.9112,0.04,0.6787,0.4615649966467602,0.4748681923063309,-0.5260655917420355,0.7605458173503843,-0.5644884110995305,-0.5260655917420355,0.013393235286645655,intermediate
kuramoto,280,CG,1.0,1.0,0.7731,0.1555,0.9999,0.7731,1.3297,0.9398,0.08,0.7962,1.1119253243519476,0.4748681923063309,0.9862477168630274,0.7605458173503843,-0.41632499585915067,0.9862477168630274,0.6505849619792611,strong_self
kuramoto,281,CG,1.0,1.0,0.2584,0.123568,0.9999,0.2584,0.8051,0.911,0.04,0.6573,0.3431163922817305,0.4748681923063309,-0.8277528889142408,0.7605458173503843,-0.5644884110995305,-0.8277528889142408,-0.10691063116492773,intermediate
kuramoto,284,CG,0.8667,1.0,0.4371,0.0707,0.9998,0.4371,1.5611,0.964,0.06,0.6862,0.5030773579896448,-0.2514804447484842,-0.19794541222413442,0.7605458173503843,-0.4904067034793406,-0.19794541222413442,0.020974200443989243,intermediate
kuramoto,290,CG,1.0,1.0,0.968,0.179339,0.9999,0.968,0.9203,0.919,0.06,0.8389,1.3482690349307687,0.4748681923063309,1.6731502194198362,0.7605458173503843,-0.4904067034793406,1.6731502194198362,0.9065961299913026,strong_self
kuramoto,291,CG,0.8667,1.0,0.2811,0.068801,0.9998,0.2811,1.2852,0.9682,0.02,0.6418,0.2573241788397699,-0.2514804447484842,-0.7477493650146023,0.7605458173503843,-0.6385701187197206,-0.7477493650146023,-0.2279465495512092,weak_self
kuramoto,293,CG,1.0,0.0,0.529,0.15079,1.0,0.529,0.0,0.0,0.08,0.3443,-1.3893328210946405,0.4748681923063309,0.1259455061184555,-1.5062222157691358,-0.41632499585915067,0.1259455061184555,-0.43085347136328084,weak_self
kuramoto,294,CG,1.0,1.0,0.7507,0.147713,0.9999,0.7507,1.0667,0.9436,0.04,0.7852,1.0510405277157173,0.4748681923063309,0.9073015082572167,0.7605458173503843,-0.5644884110995305,0.9073015082572167,0.5894281904645559,strong_self
kuramoto,297,CG,1.0,1.0,0.9285,0.159047,0.9999,0.9285,1.1578,0.972,0.08,0.8399,1.3538040164431533,0.4748681923063309,1.5339370390658398,0.7605458173503843,-0.41632499585915067,1.5339370390658398,0.8734611847287329,strong_self
kuramoto,298,CG,1.0,0.0,0.892,0.169635,0.9999,0.892,0.0,0.0,0.1,0.438,-0.870705053384206,0.4748681923063309,1.4052970116501213,-1.5062222157691358,-0.3422432882389607,1.4052970116501213,0.09438194303571183,intermediate
kuramoto,299,CG,0.9667,1.0,0.1537,0.068231,0.9999,0.1537,1.122,0.9742,0.02,0.6309,0.19699288035477794,0.2934172574681813,-1.196755926460151,0.7605458173503843,-0.6385701187197206,-1.196755926460151,-0.29685433607777983,weak_self
kuramoto,306,CG,1.0,1.0,0.3531,0.117433,0.9999,0.3531,1.1205,0.9335,0.08,0.6903,0.5257707821904215,0.4748681923063309,-0.49399369449592473,0.7605458173503843,-0.41632499585915067,-0.49399369449592473,0.05947873449935614,intermediate
kuramoto,307,CG,1.0,1.0,0.7004,0.151885,0.9999,0.7004,0.9969,0.9188,0.04,0.7689,0.9608203290638488,0.4748681923063309,0.7300249773254184,0.7605458173503843,-0.5644884110995305,0.7300249773254184,0.5152993137119783,strong_self
kuramoto,313,CG,0.6333,1.0,0.3312,0.052302,0.9998,0.3312,1.3997,0.974,0.02,0.6086,0.07356279262860206,-1.523271681722182,-0.5711777109453559,0.7605458173503843,-0.6385701187197206,-0.5711777109453559,-0.4116814353922713,weak_self
kuramoto,321,CG,1.0,0.0,0.7873,0.155791,0.9999,0.7873,0.0,0.0,0.08,0.4088,-1.0323265135458355,0.4748681923063309,1.036293974104211,-1.5062222157691358,-0.41632499585915067,1.036293974104211,-0.06790293077656151,intermediate
kuramoto,326,CG,1.0,1.0,0.9318,0.155591,0.9999,0.9318,0.6725,0.9597,0.08,0.8389,1.3482690349307687,0.4748681923063309,1.5455675072979456,0.7605458173503843,-0.41632499585915067,1.5455675072979456,0.8764155105540374,strong_self
kuramoto,330,CG,1.0,1.0,0.3201,0.13162,0.9999,0.3201,0.5072,0.8954,0.02,0.6673,0.39846620740557626,0.4748681923063309,-0.6102983768169854,0.7605458173503843,-0.6385701187197206,-0.6102983768169854,-0.03754777588189998,intermediate
kuramoto,334,CG,1.0,1.0,0.9665,0.143358,1.0,0.9665,0.5526,0.9458,0.04,0.8395,1.3515900238381997,0.4748681923063309,1.6678636429506974,0.7605458173503843,-0.5644884110995305,1.6678636429506974,0.89304048471613,strong_self
kuramoto,335,CG,1.0,1.0,0.6013,0.119369,0.9999,0.6013,1.3054,0.975,0.04,0.7526,0.8706001304119805,0.4748681923063309,0.38075849193096056,0.7605458173503843,-0.5644884110995305,0.38075849193096056,0.38384045213851437,strong_self
kuramoto,337,CG,0.9333,0.0,0.878,0.118556,0.9998,0.878,0.0,0.0,0.12,0.4242,-0.947087798255113,0.11142142492781507,1.3559556312714895,-1.5062222157691358,-0.26816158061877077,1.3559556312714895,0.016976848804629092,intermediate
kuramoto,339,CG,0.8333,1.0,0.3745,0.062921,0.9998,0.3745,1.6706,0.979,0.04,0.6631,0.37521928505356117,-0.4334762772888504,-0.41857187020287345,0.7605458173503843,-0.5644884110995305,-0.41857187020287345,-0.1165572210650304,intermediate
kuramoto,340,CG,1.0,1.0,0.4096,0.128602,0.9999,0.4096,0.3859,0.91,0.02,0.6919,0.5346267526102365,0.4748681923063309,-0.2948659808250181,0.7605458173503843,-0.6385701187197206,-0.2948659808250181,0.09028978031619916,intermediate
kuramoto,341,CG,0.9,1.0,0.2385,0.066916,0.9999,0.2385,2.9572,0.981,0.08,0.6488,0.2960690494264619,-0.07002950991033456,-0.8978881367381533,0.7605458173503843,-0.41632499585915067,-0.8978881367381533,-0.2042526520781576,intermediate
kuramoto,343,CG,1.0,1.0,0.1852,0.127915,0.9999,0.1852,0.9706,0.9184,0.02,0.637,0.23075626758032378,0.4748681923063309,-1.0857378206082295,0.7605458173503843,-0.6385701187197206,-1.0857378206082295,-0.22397924711652348,weak_self
kuramoto,345,CG,1.0,1.0,0.8071,0.158579,0.9999,0.8071,0.6154,0.9398,0.06,0.8018,1.1429212208213009,0.4748681923063309,1.1060767834968475,0.7605458173503843,-0.4904067034793406,1.1060767834968475,0.6833470156653951,strong_self
kuramoto,346,CG,1.0,1.0,0.7642,0.157292,0.9999,0.7642,0.6007,0.945,0.04,0.7888,1.0709664611603014,0.4748681923063309,0.9548806964794686,0.7605458173503843,-0.5644884110995305,0.9548806964794686,0.6086089087794039,strong_self
kuramoto,347,CG,0.9667,1.0,0.5755,0.111372,0.9999,0.5755,4.0898,0.978,0.08,0.7459,0.8335157542790036,0.2934172574681813,0.289829376661768,0.7605458173503843,-0.41632499585915067,0.289829376661768,0.3418020977603258,strong_self
kuramoto,348,CG,1.0,1.0,0.3401,0.094356,0.9999,0.3401,0.5933,0.9674,0.04,0.6861,0.5025238598384064,0.4748681923063309,-0.5398106905617971,0.7605458173503843,-0.5644884110995305,-0.5398106905617971,0.015638012878666157,intermediate
kuramoto,350,CG,1.0,1.0,0.3019,0.115156,0.9999,0.3019,1.3598,0.9262,0.06,0.6734,0.43222959463112215,0.4748681923063309,-0.6744421713092066,0.7605458173503843,-0.4904067034793406,-0.6744421713092066,-0.028607906968319424,intermediate
kuramoto,352,CG,1.0,1.0,0.8897,0.128656,0.9999,0.8897,0.8847,0.9528,0.06,0.8243,1.2674583048499541,0.4748681923063309,1.3971909277307748,0.7605458173503843,-0.4904067034793406,1.3971909277307748,0.801141244414813,strong_self
kuramoto,353,CG,1.0,1.0,0.6735,0.146896,0.9999,0.6735,1.1406,0.962,0.02,0.7657,0.9431083882242184,0.4748681923063309,0.6352190393121901,0.7605458173503843,-0.6385701187197206,0.6352190393121901,0.4683983929642655,strong_self
kuramoto,354,CG,1.0,0.0,0.8761,0.185472,0.9999,0.8761,0.0,0.0,0.08,0.431,-0.9094499239708981,0.4748681923063309,1.3492593010772467,-1.5062222157691358,-0.41632499585915067,1.3492593010772467,0.05689827647693994,intermediate
kuramoto,355,CG,1.0,1.0,0.5513,0.151866,0.9999,0.5513,1.0369,0.9318,0.04,0.7336,0.7654354816766735,0.4748681923063309,0.2045392762929903,0.7605458173503843,-0.5644884110995305,0.2045392762929903,0.3075732721366398,strong_self
kuramoto,357,CG,1.0,1.0,0.6888,0.121368,0.9999,0.6888,1.0397,0.9492,0.04,0.7706,0.9702297976349022,0.4748681923063309,0.689142119297409,0.7605458173503843,-0.5644884110995305,0.689142119297409,0.5032399391311508,strong_self
kuramoto,358,CG,1.0,1.0,0.7924,0.149118,0.9999,0.7924,0.7417,0.9478,0.06,0.7993,1.1290837670403397,0.4748681923063309,1.054268334099284,0.7605458173503843,-0.4904067034793406,1.054268334099284,0.663771290236047,strong_self
kuramoto,359,CG,1.0,0.0,0.5156,0.139182,0.9999,0.5156,0.0,0.0,0.08,0.3409,-1.408151758236748,0.4748681923063309,0.07871875632747913,-1.5062222157691358,-0.41632499585915067,0.07871875632747913,-0.4497322108172908,weak_self
kuramoto,360,CG,0.8333,1.0,0.5736,0.098401,0.9999,0.5736,1.2636,0.9628,0.04,0.7105,0.6375774087405899,-0.4334762772888504,0.2831330464675251,0.7605458173503843,-0.5644884110995305,0.2831330464675251,0.16107077177294057,intermediate
kuramoto,362,CG,1.0,1.0,0.3038,0.131813,0.9999,0.3038,0.4883,0.9162,0.04,0.6694,0.4100896685815838,0.4748681923063309,-0.6677458411149637,0.7605458173503843,-0.5644884110995305,-0.6677458411149637,-0.042412735848526485,intermediate
kuramoto,363,CG,1.0,1.0,0.2686,0.115801,0.9999,0.2686,2.5698,0.9738,0.06,0.6722,0.4255876168162607,0.4748681923063309,-0.7918041689240949,0.7605458173503843,-0.4904067034793406,-0.7918041689240949,-0.06883556914242575,intermediate
kuramoto,364,CG,0.6333,1.0,0.3827,0.056571,0.9997,0.3827,1.8811,0.9785,0.06,0.6281,0.18149493212010098,-1.523271681722182,-0.3896719188382463,0.7605458173503843,-0.4904067034793406,-0.3896719188382463,-0.30849691223458836,weak_self
kuramoto,369,CG,1.0,1.0,0.5963,0.147272,0.9999,0.5963,0.6043,0.907,0.04,0.7411,0.8069478430195576,0.4748681923063309,0.3631365703671639,0.7605458173503843,-0.5644884110995305,0.3631365703671639,0.36735776371851164,strong_self
kuramoto,371,CG,1.0,1.0,0.1468,0.111437,0.9999,0.1468,1.3062,0.931,0.04,0.6324,0.2052953526233545,0.4748681923063309,-1.2210741782181909,0.7605458173503843,-0.5644884110995305,-1.2210741782181909,-0.26098790087597373,weak_self
kuramoto,373,CG,1.0,1.0,0.6868,0.165412,0.9999,0.6868,1.4211,0.919,0.06,0.7685,0.9586063364588947,0.4748681923063309,0.6820933506718901,0.7605458173503843,-0.4904067034793406,0.6820933506718901,0.5113000573300083,strong_self
kuramoto,375,CG,1.0,1.0,0.2468,0.130505,1.0,0.2468,1.2045,0.8752,0.02,0.646,0.28057110119178497,0.4748681923063309,-0.8686357469422501,0.7605458173503843,-0.6385701187197206,-0.8686357469422501,-0.14330941695928676,intermediate
kuramoto,378,CG,0.9667,1.0,0.5329,0.10304,0.9999,0.5329,0.6035,0.968,0.04,0.7278,0.7333325889048429,0.2934172574681813,0.13969060493821725,0.7605458173503843,-0.5644884110995305,0.13969060493821725,0.2503647437500521,strong_self
kuramoto,392,CG,1.0,1.0,0.9336,0.15323,0.9999,0.9336,0.4972,0.9306,0.02,0.826,1.2768677734210074,0.4748681923063309,1.5519113990609126,0.7605458173503843,-0.6385701187197206,1.5519113990609126,0.8295890770799712,strong_self
kuramoto,395,CG,1.0,1.0,0.8411,0.169665,0.9999,0.8411,0.7633,0.9425,0.04,0.8077,1.17557761174437,0.4748681923063309,1.2259058501306672,0.7605458173503843,-0.5644884110995305,1.2259058501306672,0.7163858184271482,strong_self
kuramoto,398,CG,1.0,1.0,0.7305,0.163767,0.9999,0.7305,0.8237,0.927,0.06,0.7807,1.0261331109099865,0.4748681923063309,0.8361089451394766,0.7605458173503843,-0.4904067034793406,0.8361089451394766,0.573893051227719,strong_self
kuramoto,400,CG,1.0,1.0,0.7589,0.154601,0.9999,0.7589,0.5536,0.9394,0.08,0.7926,1.0919993909073629,0.4748681923063309,0.9362014596218439,0.7605458173503843,-0.41632499585915067,0.9362014596218439,0.6305818873247692,strong_self
kuramoto,401,CG,1.0,1.0,0.6201,0.145035,0.9999,0.6201,0.9011,0.956,0.06,0.7574,0.8971680416714259,0.4748681923063309,0.4470169170108376,0.7605458173503843,-0.4904067034793406,0.4470169170108376,0.4227015303117459,strong_self
kuramoto,405,CG,1.0,1.0,0.5346,0.140233,0.9999,0.5346,0.9958,0.9402,0.04,0.7307,0.7493840352907581,0.4748681923063309,0.145682058269908,0.7605458173503843,-0.5644884110995305,0.145682058269908,0.2852789583979598,strong_self
kuramoto,409,CG,1.0,1.0,0.7196,0.126642,0.9999,0.7196,0.6088,0.9176,0.04,0.7736,0.9868347421720559,0.4748681923063309,0.797693156130399,0.7605458173503843,-0.5644884110995305,0.797693156130399,0.5421911088316732,strong_self
kuramoto,412,CG,1.0,1.0,0.7759,0.135356,0.9999,0.7759,1.1111,0.9718,0.04,0.7957,1.109157833595755,0.4748681923063309,0.9961159929387539,0.7605458173503843,-0.5644884110995305,0.9961159929387539,0.6287192363384079,strong_self
kuramoto,414,CG,1.0,0.0,0.5675,0.12894,0.9999,0.5675,0.0,0.0,0.06,0.3509,-1.3528019431129024,0.4748681923063309,0.2616343021596927,-1.5062222157691358,-0.4904067034793406,0.2616343021596927,-0.3918823442892771,weak_self
kuramoto,416,CG,1.0,1.0,0.8192,0.147658,0.9999,0.8192,0.6797,0.9238,0.04,0.7994,1.1296372651915783,0.4748681923063309,1.1487218336812364,0.7605458173503843,-0.5644884110995305,1.1487218336812364,0.6830010885185392,strong_self
kuramoto,418,CG,1.0,1.0,0.2335,0.120509,0.9999,0.2335,0.7947,0.9332,0.02,0.6514,0.3104600013586614,0.4748681923063309,-0.9155100583019501,0.7605458173503843,-0.6385701187197206,-0.9155100583019501,-0.15395270405137404,intermediate
kuramoto,419,CG,1.0,1.0,0.321,0.120077,0.9999,0.321,0.9521,0.9376,0.04,0.6769,0.45160202992446785,0.4748681923063309,-0.6071264309355019,0.7605458173503843,-0.5644884110995305,-0.6071264309355019,-0.015287538898225225,intermediate
kuramoto,420,CG,1.0,1.0,0.779,0.148334,0.9999,0.779,1.3558,0.9486,0.02,0.79,1.0776084389751635,0.4748681923063309,1.007041584308308,0.7605458173503843,-0.6385701187197206,1.007041584308308,0.6147559164214623,strong_self
kuramoto,421,CG,1.0,1.0,0.7356,0.183917,0.9999,0.7356,0.8195,0.883,0.02,0.7693,0.9630343216688024,0.4748681923063309,0.8540833051345497,0.7605458173503843,-0.6385701187197206,0.8540833051345497,0.5446741371458161,strong_self
kuramoto,425,CG,1.0,1.0,0.5765,0.130652,1.0,0.5765,0.7404,0.9274,0.04,0.7392,0.7964313781460267,0.4748681923063309,0.2933537609745274,0.7605458173503843,-0.5644884110995305,0.2933537609745274,0.342344083108711,strong_self
kuramoto,426,CG,0.7,1.0,0.3418,0.052805,0.9998,0.3418,1.6558,0.9766,0.04,0.6279,0.1803879358176242,-1.159824914343666,-0.5338192372301062,0.7605458173503843,-0.5644884110995305,-0.5338192372301062,-0.30850300778923345,weak_self
kuramoto,435,CG,1.0,1.0,0.3957,0.110213,0.9999,0.3957,0.8774,0.9556,0.04,0.6983,0.5700506342894981,0.4748681923063309,-0.34385492277237395,0.7605458173503843,-0.5644884110995305,-0.34385492277237395,0.0922110645503225,intermediate
kuramoto,438,CG,1.0,1.0,0.3907,0.128828,1.0,0.3907,0.7551,0.879,0.04,0.6855,0.49920287093097543,0.4748681923063309,-0.361476844336171,0.7605458173503843,-0.5644884110995305,-0.361476844336171,0.07452913013596972,intermediate
kuramoto,441,CG,1.0,1.0,0.7416,0.153122,0.9999,0.7416,1.2423,0.9453,0.06,0.7862,1.056575509228102,0.4748681923063309,0.8752296110111061,0.7605458173503843,-0.4904067034793406,0.8752296110111061,0.5920070062379481,strong_self
kuramoto,442,CG,1.0,1.0,0.9411,0.161211,1.0,0.9411,0.6979,0.934,0.06,0.8344,1.3233616181250383,0.4748681923063309,1.5783442814066084,0.7605458173503843,-0.4904067034793406,1.5783442814066084,0.8708429145192716,strong_self
kuramoto,445,CG,0.9667,1.0,0.2572,0.060805,0.9999,0.2572,0.9524,0.9778,0.04,0.6603,0.35972133681888424,0.2934172574681813,-0.8319821500895522,0.7605458173503843,-0.5644884110995305,-0.8319821500895522,-0.13579471660686418,intermediate
kuramoto,448,CG,1.0,1.0,0.8707,0.153149,1.0,0.8707,0.5502,0.9362,0.02,0.8111,1.1943965488864778,0.4748681923063309,1.3302276257883459,0.7605458173503843,-0.6385701187197206,1.3302276257883459,0.7419492819000274,strong_self
kuramoto,453,CG,0.6333,1.0,0.2961,0.050584,0.9998,0.2961,2.0104,0.9784,0.04,0.6034,0.04478088876420238,-1.523271681722182,-0.6948836003232113,0.7605458173503843,-0.5644884110995305,-0.6948836003232113,-0.44536676455892477,weak_self
kuramoto,458,CG,1.0,1.0,0.46,0.142173,0.9999,0.46,0.758,0.9234,0.04,0.7095,0.6320424272282053,0.4748681923063309,-0.1172370114619438,0.7605458173503843,-0.5644884110995305,-0.1172370114619438,0.1780823338102504,intermediate
kuramoto,462,CG,1.0,1.0,0.8821,0.164449,0.9999,0.8821,0.6882,0.947,0.06,0.8216,1.2525138547665156,0.4748681923063309,1.370405606953803,0.7605458173503843,-0.4904067034793406,1.370405606953803,0.7897220624752493,strong_self
kuramoto,464,CG,1.0,1.0,0.8221,0.145946,0.9999,0.8221,0.7932,0.9517,0.06,0.8073,1.1733636191394163,0.4748681923063309,1.1589425481882387,0.7605458173503843,-0.4904067034793406,1.1589425481882387,0.7060426702822115,strong_self
kuramoto,465,CG,1.0,1.0,0.4678,0.146808,1.0,0.4678,0.5185,0.9206,0.02,0.708,0.6237399549596281,0.4748681923063309,-0.0897468138224205,0.7605458173503843,-0.6385701187197206,-0.0897468138224205,0.17351503637529697,intermediate
kuramoto,466,CG,1.0,1.0,0.7636,0.122325,0.9999,0.7636,0.5456,0.9402,0.02,0.7849,1.049380033262002,0.4748681923063309,0.9527660658918128,0.7605458173503843,-0.6385701187197206,0.9527660658918128,0.5919593426637705,strong_self
kuramoto,472,CG,1.0,1.0,0.4543,0.146144,0.9999,0.4543,0.7516,0.9188,0.02,0.7044,0.603814021515044,0.4748681923063309,-0.13732600204467257,0.7605458173503843,-0.6385701187197206,-0.13732600204467257,0.1543343180604489,intermediate
kuramoto,474,CG,1.0,0.0,0.6477,0.120891,0.9999,0.6477,0.0,0.0,0.1,0.3769,-1.2088924237909033,0.4748681923063309,0.5442899240429976,-1.5062222157691358,-0.3422432882389607,0.5442899240429976,-0.24898498123444557,weak_self
kuramoto,477,CG,1.0,1.0,0.7306,0.157516,0.9999,0.7306,0.567,0.908,0.02,0.7719,0.9774252736010026,0.4748681923063309,0.8364613835707525,0.7605458173503843,-0.6385701187197206,0.8364613835707525,0.541198655279917,strong_self
kuramoto,478,CG,1.0,1.0,0.7793,0.166456,0.9999,0.7793,0.5706,0.9395,0.06,0.7947,1.1036228520833704,0.4748681923063309,1.0080988996021356,0.7605458173503843,-0.4904067034793406,1.0080988996021356,0.644137992910836,strong_self
kuramoto,481,CG,1.0,1.0,0.9405,0.145487,0.9999,0.9405,0.738,0.9346,0.06,0.8343,1.3228081199738,0.4748681923063309,1.5762296508189526,0.7605458173503843,-0.4904067034793406,1.5762296508189526,0.8700457879648468,strong_self
kuramoto,484,CG,1.0,1.0,0.6164,0.122858,0.9999,0.6164,0.7641,0.9258,0.02,0.746,0.834069252430242,0.4748681923063309,0.4339766950536277,0.7605458173503843,-0.6385701187197206,0.4339766950536277,0.3831444222457487,strong_self
kuramoto,485,CG,1.0,1.0,0.6351,0.13229,0.9999,0.6351,0.6937,0.9364,0.02,0.7522,0.8683861378070262,0.4748681923063309,0.4998826817022288,0.7605458173503843,-0.6385701187197206,0.4998826817022288,0.4108325653580797,strong_self
kuramoto,486,CG,0.9333,0.0,0.7071,0.11243,0.9998,0.7071,0.0,0.0,0.1,0.3784,-1.2005899515223264,0.11142142492781507,0.7536383522209061,-1.5062222157691358,-0.3422432882389607,0.7536383522209061,-0.23839288769346587,weak_self
kuramoto,487,CG,0.8333,1.0,0.42,0.06726,0.9998,0.42,2.7957,0.9845,0.08,0.6813,0.47595594857896034,-0.4334762772888504,-0.2582123839723203,0.7605458173503843,-0.41632499585915067,-0.2582123839723203,-0.021620712527216184,intermediate
kuramoto,489,CG,1.0,1.0,0.3542,0.120371,0.9999,0.3542,0.5195,0.9226,0.02,0.6799,0.4682069744616216,0.4748681923063309,-0.4901168717518894,0.7605458173503843,-0.6385701187197206,-0.4901168717518894,0.014136186982472904,intermediate
