sim,transition_type,K1,K2,pre_order,post_order,r_drop,r_recovery,pre_closure,post_closure,c_drop,c_recovery,continuity_survives
327,topology_change,0.6,0.6,0.3214652111194529,0.9155090132296247,0.19357347779542716,1.0,0.16121922471729977,0.46917801452962643,0.11742702381482346,1.0,1
328,fragmentation,0.8,0.0,0.8771416667542467,0.7261869453124546,0.09182911385991666,0.8269587616728845,0.5264543432852526,0.5448886334190861,0.0,1.0,1
329,bifurcation,0.8,0.8,0.7094780721697559,0.41240049517372507,0.1240603653278256,0.5804549237026831,0.4480352531744822,0.46599172568458036,0.028488477451321215,1.0,1
330,coupling_strengthen,0.2,1.0,0.2684785550408256,0.807852609368775,0.0,1.0,0.09264837590323861,0.645831741066587,0.09264837590323861,1.0,0
331,topology_change,0.6,0.6,0.615239422567948,0.8216972827219071,0.1647913064451349,1.0,0.30628672628377185,0.4147549275199383,0.18601454052432714,1.0,1
332,fragmentation,0.8,0.0,0.9428959831253759,0.6556056369502611,0.02173445788812567,0.6945740300530321,0.7482412962428145,0.5523502318798332,0.013887558383097076,0.7385474274505328,1
333,closure_reorg,0.6,0.6,0.30806980292948877,0.6332621512064825,0.0,1.0,0.24592395197636202,0.48075640810077774,0.09040583143340103,1.0,1
334,closure_reorg,0.6,0.6,0.6681551336445345,0.6074032309252191,0.18331686442819722,0.9077166121658734,0.3230972094738494,0.3934866963097698,0.20426841436881132,1.0,1
335,coupling_strengthen,0.2,1.0,0.4736187550806257,0.9532363446912312,0.0,1.0,0.21693455691936284,0.8604931432940853,0.19597846594120472,1.0,0
336,closure_reorg,0.6,0.6,0.7510213405260603,0.7020435879440606,0.05111306662577664,0.9335421085962284,0.3714853764081886,0.5367042733946266,0.09256454352888294,1.0,1
337,coupling_strengthen,0.2,1.0,0.624285108603333,0.9003919781273382,0.06434150300128239,1.0,0.2926497146440574,0.7169341080800684,0.07512917255794663,1.0,1
338,fragmentation,0.8,0.0,0.5963830088661607,0.20503302235372467,0.29758515382938444,0.3432187044336589,0.6297768671126615,0.3460346345243543,0.10733555577669762,0.5501701990323169,1
339,topology_change,0.6,0.6,0.2762463912572629,0.9182501902568889,0.0,1.0,0.4039309618228318,0.49156764322834845,0.2062544441453978,1.0,1
340,coupling_weaken,1.0,0.2,0.8989160827459918,0.710481503433186,0.03594381243581746,0.7894975065510912,0.7996105774889695,0.3041542420783429,0.10044428869496747,0.3811518991360656,1
341,fragmentation,0.8,0.0,0.926661466951249,0.5159510974769982,0.028030668476242804,0.5561846814362861,0.851711676882972,0.26081478381287215,0.03996854613249745,0.30703787799636784,0
342,coupling_strengthen,0.2,1.0,0.6353184171273724,0.7796742765357094,0.30206367254309147,1.0,0.3881978415856389,0.632341196693373,0.17714358246423728,1.0,1
343,topology_change,0.6,0.6,0.9193072808439838,0.8702150428894079,0.0,0.9455700949049995,0.6078219559284351,0.7282689762520174,0.0012413195410316824,1.0,1
344,fragmentation,0.8,0.0,0.9477334401255243,0.7667959410089709,0.11610476053389052,0.8082311728229146,0.41628981063882237,0.2947096260955185,0.0,0.7086432943158169,0
345,bifurcation,0.8,0.8,0.65519870458585,0.883748294547097,0.25417960503542725,1.0,0.5257337766650768,0.4946207871259,0.2782882708715505,0.9409322300609555,1
346,bifurcation,0.8,0.8,0.848029110216757,0.45737227449612106,0.12944553397656366,0.5387003448908295,0.5368720739479262,0.5029675070479508,0.048337015807172035,0.9369653704994956,1
347,coupling_weaken,1.0,0.2,0.8094348471130153,0.42978729845225827,0.059724530268060794,0.5303169033060153,0.6545761898622988,0.32921965702461525,0.1325548530213838,0.503709045769305,1
348,bifurcation,0.8,0.8,0.7149910151982766,0.8656781167999605,0.25121085862121506,1.0,0.4070587248824876,0.4798110210761205,0.06545773705419444,1.0,1
349,coupling_weaken,1.0,0.2,0.8959814621703255,0.4209971829597198,0.036548309681921576,0.4693488112241251,0.7780039824099486,0.4317894418300875,0.08956515793403419,0.5555676884875452,1
350,fragmentation,0.8,0.0,0.7508679631351916,0.3118822982559805,0.08298893620964343,0.41480993146119954,0.6099124879910323,0.15241029520660618,0.20328480905739937,0.25111664636467235,0
351,topology_change,0.6,0.6,0.31258689064818485,0.7898277216131473,0.0,1.0,0.2717757906083837,0.33517607959428647,0.04117402049886984,1.0,1
352,bifurcation,0.8,0.8,0.47613593735574533,0.7454658516487447,0.2805266030959287,1.0,0.44729894569986867,0.3849777251062321,0.2401099681872219,0.8609828972576707,1
353,coupling_strengthen,0.2,1.0,0.5010687078049301,0.6108531566693643,0.0,1.0,0.40822077145318786,0.35219229225513676,0.10354317461006352,0.8630849577867521,1
354,coupling_strengthen,0.2,1.0,0.8416466292750713,0.9118361984298962,0.00451513908536505,1.0,0.4174056360706854,0.7984634549603259,0.11683257201386976,1.0,1
355,coupling_weaken,1.0,0.2,0.9825891865848149,0.3423695537469807,0.00698174390327555,0.3480818602080658,0.740014524580237,0.6229463205171265,0.0,0.842016316577025,1
356,fragmentation,0.8,0.0,0.8754796636161574,0.48544457282607567,0.07401412373562288,0.5538572005461494,0.4709937229828141,0.35251608064152473,0.05780104130238778,0.7489847076936587,1
357,coupling_weaken,1.0,0.2,0.9065945766135816,0.1942128272878294,0.03306613274378911,0.2139863241718308,0.7416608879259158,0.28381361816902545,0.01427954355315908,0.38350426527031145,0
358,coupling_weaken,1.0,0.2,0.8623271596745815,0.6997186165151089,0.04640684993258093,0.8104906797775916,0.5887564250587165,0.3750987515956376,0.0394328868571876,0.637718786290786,1
359,closure_reorg,0.6,0.6,0.35774006888049087,0.15421097147834584,0.0,0.4298682663455668,0.23525308234432016,0.18400032177755615,0.1430868684513284,0.7830599285385527,0
360,topology_change,0.6,0.6,0.7922302747477785,0.9218090462860623,0.006074035458285665,1.0,0.5907507461796103,0.8204652055086401,0.27567375895952384,1.0,1
361,bifurcation,0.8,0.8,0.4697280141359358,0.6972560204920196,0.3213430456081625,1.0,0.5077249314704371,0.36043604406305085,0.10810142197179384,0.7104744070992215,1
362,coupling_strengthen,0.2,1.0,0.12218035038065224,0.9292529515679326,0.0,1.0,0.272594367047895,0.6501507919176728,0.08860184144940667,1.0,1
363,coupling_strengthen,0.2,1.0,0.6383624265454132,0.9274044544423259,0.0,1.0,0.334706044144936,0.7786068808905668,0.10431761912436982,1.0,1
364,fragmentation,0.8,0.0,0.9695246323004312,0.40951009340346833,0.01264377013128759,0.4219471405200793,0.7852928881867314,0.520725649629767,0.0,0.6635258406481555,1
365,bifurcation,0.8,0.8,0.9003515599618004,0.49388479848468436,0.12981283630861684,0.5479380304235735,0.442580249299211,0.41990633324307824,0.002025248598246765,0.9488842975043319,1
366,topology_change,0.6,0.6,0.8239238674626648,0.9694498511097314,0.0,1.0,0.4507347032115757,0.8731598946152169,0.33532235517298375,1.0,1
367,closure_reorg,0.6,0.6,0.8990635291942656,0.7687066278009683,0.10852600087006892,0.8540581890804001,0.425868586265056,0.5299916786160952,0.023462504270647278,1.0,1
368,coupling_weaken,1.0,0.2,0.8110807554530907,0.6480023323645266,0.0,0.7979530705699109,0.5362826307496417,0.44178411316172506,0.2476876470235247,0.8241176762850719,1
369,fragmentation,0.8,0.0,0.9028640978191703,0.36445984202799236,0.0,0.4032241604765092,0.5644273869942947,0.23269374209080929,0.0,0.4133046036787873,0
370,coupling_weaken,1.0,0.2,0.967439102935754,0.2617719442391643,0.013006272975943589,0.27030294774924035,0.9205979165109581,0.18728827872010032,0.023762055634943824,0.2043063198677072,0
371,closure_reorg,0.6,0.6,0.20936275655099784,0.4376001200267771,0.0,1.0,0.1947967715732001,0.3785622912223279,0.12271411773306196,1.0,1
372,topology_change,0.6,0.6,0.4945589485631819,0.9405731524004172,0.0,1.0,0.16141026792232976,0.8136409861910547,0.07599703163811052,1.0,0
373,coupling_strengthen,0.2,1.0,0.3232072245038925,0.8806466115693464,0.1423464306191661,1.0,0.389567331983278,0.5573585285997409,0.1262559991175206,1.0,1
374,coupling_weaken,1.0,0.2,0.9399243217706986,0.7146969773236326,0.021355490308079483,0.7595690331169936,0.7528291909698787,0.3297396065664122,0.00758067012277075,0.4387460853577211,1
375,coupling_weaken,1.0,0.2,0.9060558044808242,0.5281219823160529,0.1026292996116408,0.5822375863834933,0.4617689581734349,0.2848312962745192,0.0,0.6176544282544474,0
376,coupling_strengthen,0.2,1.0,0.7251509341701674,0.9687009562710233,0.06155988492675979,1.0,0.40573733812440316,0.7893824067284795,0.06611170749151529,1.0,1
377,bifurcation,0.8,0.8,0.8884898987559187,0.8035163822889981,0.1331734458432251,0.9033451458109114,0.49010999386132476,0.562211105097588,0.0,1.0,1
378,coupling_strengthen,0.2,1.0,0.40768948768116386,0.9464356460261554,0.0,1.0,0.3743324790840785,0.8231254094303619,0.25145892535654535,1.0,1
379,topology_change,0.6,0.6,0.28245109471523966,0.8380481304549947,0.0,1.0,0.28685378870082207,0.6016684267020352,0.18200371835764118,1.0,1
380,coupling_weaken,1.0,0.2,0.9027318211562876,0.6711278721848953,0.03218375703318699,0.7426183923967786,0.7443989160467629,0.5598547905125038,0.07018070822898215,0.7524223317723718,1
381,topology_change,0.6,0.6,0.962515705212947,0.970772613295282,0.000585155268555626,1.0,0.896801592447124,0.9413684212120437,0.018626636670573626,1.0,1
382,topology_change,0.6,0.6,0.8149278079933124,0.9267650381182235,0.010125975440104962,1.0,0.6201380355963727,0.7979479404839369,0.041814854695864656,1.0,1
383,closure_reorg,0.6,0.6,0.8782199990055396,0.5712450063521731,0.00984234918928717,0.6497179397628488,0.44584687592544225,0.3842422519228751,0.006783019938912727,0.8621348221916492,1
384,topology_change,0.6,0.6,0.8809514033412191,0.5373038206836255,0.053657445739399345,0.6092215723543074,0.4745843456940405,0.4074532435234972,0.0028548175190336034,0.858845012922837,1
385,bifurcation,0.8,0.8,0.4111994666976518,0.8412095104113501,0.0,1.0,0.28935608387671335,0.3963594040783032,0.08627799711002007,1.0,1
386,coupling_weaken,1.0,0.2,0.880155206800948,0.26473433465110774,0.03979733874619362,0.300440072994894,0.7065185301528221,0.2355321473381931,0.02128507743146757,0.33431230032533965,0
387,coupling_strengthen,0.2,1.0,0.7494752694241721,0.9065520578355646,0.0890431079817543,1.0,0.3582019440219758,0.7570374637478249,0.08045464733909258,1.0,1
388,coupling_weaken,1.0,0.2,0.9656728871146256,0.30135794730183835,0.013808094051905306,0.31174759457808615,0.5904999621036893,0.41730299891644695,0.0,0.7071902378974606,1
389,closure_reorg,0.6,0.6,0.795147166233543,0.3347536078859772,0.021568323500549713,0.42046699666048937,0.44772020300370946,0.3332120839655106,0.008390515559722256,0.7448117595960968,1
390,fragmentation,0.8,0.0,0.9811077494105294,0.4061691758460018,0.007649936365508925,0.4135688534071628,0.8151939641446299,0.3683715424485373,0.0,0.4525536314589611,1
391,coupling_strengthen,0.2,1.0,0.4655165080305941,0.7957234189961963,0.0,1.0,0.2655644601954664,0.5266628637572487,0.11497205873101318,1.0,1
392,topology_change,0.6,0.6,0.5895055613591466,0.21829092404441666,0.1558526216031732,0.369667854680291,0.3087432927206681,0.1543806595359174,0.09071700772567673,0.5016433388149018,0
393,fragmentation,0.8,0.0,0.4951759219764883,0.4063405568297558,0.0,0.818944529212787,0.43209461654473835,0.3426723385119576,0.13592237434370852,0.7935271540750184,1
394,topology_change,0.6,0.6,0.6793091463041252,0.8365677212464141,0.07598456873196935,1.0,0.5630764239414142,0.49122934648161876,0.17094112214190949,0.872628824020382,1
395,fragmentation,0.8,0.0,0.5149753214473803,0.4026746401203546,0.22945700646009898,0.7804145341501952,0.4231248757533241,0.27109085286787243,0.12290184320597036,0.6415347658742931,0
396,coupling_weaken,1.0,0.2,0.8297910370394358,0.24695948219993674,0.055173599777978755,0.2972582408688337,0.6826507384382371,0.18644064820562858,0.21694366613830174,0.27417603414548564,0
397,coupling_strengthen,0.2,1.0,0.6995156085730808,0.9873158146089688,0.04694020628129536,1.0,0.5129246904641654,0.9433054734766053,0.27235957123398447,1.0,1
398,topology_change,0.6,0.6,0.8183903210750401,0.8891427359453139,0.0,1.0,0.4806340735904172,0.4720745567104266,0.02896896128886145,0.9822281741485142,1
399,topology_change,0.6,0.6,0.818879169731005,0.8479504600330828,0.2163662460169855,1.0,0.45347243251680436,0.5272257195146818,0.08809962114981906,1.0,1
400,closure_reorg,0.6,0.6,0.4161889716391631,0.6297898641878088,0.027736787908336835,1.0,0.3537013139135449,0.4771281772182921,0.2557175090825262,1.0,1
401,coupling_strengthen,0.2,1.0,0.5954678474998025,0.8711891451428377,0.1916707035275102,1.0,0.3697913568902393,0.5743438290022189,0.04186399209485153,1.0,1
402,bifurcation,0.8,0.8,0.39507942565205767,0.40170231942822143,0.003982977980159064,1.0,0.4451517582462684,0.48611169914914903,0.22290042903808416,1.0,1
403,closure_reorg,0.6,0.6,0.9525213699476143,0.9044654856943857,0.02057170901872385,0.9485529262381149,0.6265792704034491,0.8071298315596939,0.0,1.0,1
404,closure_reorg,0.6,0.6,0.5575253176535675,0.7341684810921713,0.0,1.0,0.41358730636608426,0.5003826443066167,0.3433061942378298,1.0,1
405,closure_reorg,0.6,0.6,0.8334290466383437,0.8030062755578392,0.007741085178839535,0.9623421893004599,0.650690968897419,0.6545393321329037,0.02181479675805853,1.0,1
406,fragmentation,0.8,0.0,0.9243036679066877,0.7227913287448275,0.02926645966519037,0.7811395910490625,0.8261742768953232,0.5249213968734686,0.013239770271100126,0.6358048256135782,1
407,topology_change,0.6,0.6,0.7672161091910462,0.5516085744910957,0.10670505364269822,0.718038281014382,0.4603253260548889,0.21415057889903147,0.03650346134348176,0.46637495656033556,0
408,topology_change,0.6,0.6,0.8392182751618384,0.33171505327430595,0.1517174491816864,0.394796284584994,0.4740143976838031,0.4576546828986934,0.02110788756584847,0.9655595391110656,1
409,topology_change,0.6,0.6,0.5624373569793714,0.8855207538754725,0.0,1.0,0.4124004901320243,0.5239820763567204,0.096977485301103,1.0,1
410,topology_change,0.6,0.6,0.7062188386617391,0.73517807926903,0.023830802516492722,1.0,0.27669307195336995,0.5880150211360132,0.08967668970624745,1.0,1
411,closure_reorg,0.6,0.6,0.8434181290298214,0.8719085365721062,0.0,1.0,0.575149485065824,0.7346583128486212,0.015435017772702064,1.0,1
412,closure_reorg,0.6,0.6,0.745833893351285,0.32646420429391604,0.028605906035928164,0.43713094330650376,0.6307603841063997,0.23986538708765212,0.05101224342406696,0.3812606696261064,0
413,closure_reorg,0.6,0.6,0.8339441554861966,0.6892176811426559,0.11528209974466208,0.82546560343466,0.45692387624695047,0.5419306829645807,0.09514834695914126,1.0,1
414,coupling_weaken,1.0,0.2,0.9195849508498707,0.6889959276177027,0.028539954152714486,0.7484327513518786,0.7597758322865236,0.40146678905688743,0.039295589066423275,0.5290215224730093,1
415,coupling_weaken,1.0,0.2,0.8400609416372908,0.3850512382978187,0.04516711856478173,0.4578160977826893,0.681461157108625,0.26855944862370035,0.1955356337116515,0.39498137852378246,0
416,bifurcation,0.8,0.8,0.4134509557372203,0.6603332683545343,0.0,1.0,0.41623895973307645,0.5063114390844662,0.041867764350652426,1.0,1
417,coupling_strengthen,0.2,1.0,0.2822369400289268,0.47211101546704026,0.15617456239015315,1.0,0.15141678353493884,0.3666930995942715,0.09203169139702222,1.0,1
418,fragmentation,0.8,0.0,0.8392027245495782,0.15961107068722688,0.09728775462305339,0.18996733291098564,0.4492371538633122,0.32109560251637975,0.014766015553111689,0.715390988399338,1
419,bifurcation,0.8,0.8,0.7520971704456723,0.8847893929465599,0.22819779225477188,1.0,0.4373925303332834,0.44768925940232684,0.016767091697614867,1.0,1
420,coupling_strengthen,0.2,1.0,0.485462089937527,0.576577468398677,0.28665044769707804,1.0,0.3810175995198267,0.4753966587169983,0.09495974175780875,1.0,1
421,fragmentation,0.8,0.0,0.7890326104868243,0.253266993266318,0.1346683429331894,0.32057789755065036,0.6399234714103703,0.15316980194653684,0.2579168968459529,0.24054322992303867,0
422,coupling_strengthen,0.2,1.0,0.6799933445225674,0.9443751272233114,0.057209642830286955,1.0,0.3349127614415346,0.7945210438689748,0.14875716494498964,1.0,1
423,coupling_weaken,1.0,0.2,0.9648076352059697,0.5821476954030044,0.014039575840931184,0.6027573961753312,0.6590891493402311,0.44890663218829047,0.0,0.681584650555124,1
424,coupling_weaken,1.0,0.2,0.8493047445760722,0.465654619481148,0.05562001909638026,0.5476326251869907,0.7126884409969216,0.2727112432069781,0.08313763923469464,0.3835164302572174,0
425,coupling_strengthen,0.2,1.0,0.5202360474958945,0.8821657522890612,0.002741267586667484,1.0,0.22017121953571375,0.6677422209259094,0.08710496450739066,1.0,1
426,fragmentation,0.8,0.0,0.8883825261614637,0.6488351834411459,0.03524170363065571,0.7295344403060068,0.6178352816550007,0.4302119707088995,0.01499180952243917,0.6968121946047983,1
427,coupling_weaken,1.0,0.2,0.8714435854254368,0.7548918747801062,0.03517226636061588,0.8652615336864357,0.5388823643267346,0.5329877859668446,0.08874669337092955,0.9890817356717311,1
428,bifurcation,0.8,0.8,0.9159854475342553,0.5610382855131284,0.07749164871877501,0.6118289957836763,0.46208996596242663,0.5383776366923505,0.0,1.0,1
429,coupling_strengthen,0.2,1.0,0.5008063396318354,0.6736689116813851,0.19760848645017237,1.0,0.20763841155534357,0.2938317750165442,0.15708933311480563,1.0,0
430,fragmentation,0.8,0.0,0.8676451585262839,0.3210006937496352,0.09909611282007047,0.3695417980504662,0.4006411771002912,0.22924415443076743,0.0,0.5732583399268214,0
431,coupling_strengthen,0.2,1.0,0.8819993041823162,0.8330001233924085,0.09989779235276386,0.9433757415741019,0.318202011394838,0.6180455449003656,0.05311529300437473,1.0,1
432,closure_reorg,0.6,0.6,0.6521679085919833,0.5787936257208158,0.10669817342390775,0.886132980673386,0.6169685814272627,0.5535857596794688,0.18317330253842284,0.8974335853751582,1
433,coupling_weaken,1.0,0.2,0.9334194648793042,0.40408530338702886,0.024980636881791085,0.43244529740101595,0.8251217646657962,0.30233190868651294,0.049557013316430254,0.3671757865007036,0
434,bifurcation,0.8,0.8,0.8872301401493238,0.8579687492354308,0.14969473582030735,0.965930686715038,0.4367681280643183,0.4899513664137777,0.0,1.0,1
435,fragmentation,0.8,0.0,0.9152810654673685,0.1861868189840142,0.03322141516503141,0.20319837002093422,0.6051627401440858,0.41419395448610125,0.0,0.6849545955058356,1
436,coupling_weaken,1.0,0.2,0.9398541019245313,0.35484250940960904,0.022369978575369376,0.3771493461991326,0.7477018007396015,0.45121385360212224,0.008256223326498557,0.603997283238006,1
437,closure_reorg,0.6,0.6,0.6974681022899616,0.8308039592243992,0.05231323336827487,1.0,0.6397723352951602,0.7125893497889242,0.3492922362800771,1.0,1
438,coupling_weaken,1.0,0.2,0.8066710845120691,0.5390525715210799,0.05900353122346402,0.6674159591174825,0.6785170270319041,0.40271804305092845,0.1600232625940644,0.5941249843500587,1
439,closure_reorg,0.6,0.6,0.7703700379515314,0.48971880192908734,0.11756382563809464,0.634868840938645,0.40259745796270785,0.4316633553234323,0.12443935962802677,1.0,1
440,topology_change,0.6,0.6,0.8923059428943355,0.896079089074137,0.0036367828334972208,1.0,0.6634065293587018,0.7879212323168817,0.042207361797517384,1.0,1
441,coupling_weaken,1.0,0.2,0.7664176882546723,0.5224279119450445,0.07129941915602833,0.6807608424210226,0.5270565529165575,0.28945353990991496,0.04767281388993838,0.550042487505712,0
442,closure_reorg,0.6,0.6,0.6040050661865634,0.8379116342285102,0.0,1.0,0.42726153587092497,0.596794905276662,0.16195181235665346,1.0,1
443,topology_change,0.6,0.6,0.5753922868522651,0.548489924027295,0.02557417200222678,0.951591366745472,0.5219658543403445,0.39550888746808543,0.2939026378007277,0.758192689211481,1
444,topology_change,0.6,0.6,0.2649393590483083,0.5935936853080853,0.22139098739601115,1.0,0.24174807197718684,0.4070636843620033,0.07796979304104998,1.0,1
445,bifurcation,0.8,0.8,0.42707258191326064,0.6443143305920976,0.0,1.0,0.440917787052714,0.39625321999095864,0.1435907289277698,0.8989301440893857,1
446,closure_reorg,0.6,0.6,0.5767886621022812,0.5868100940358775,0.19463747044504104,1.0,0.4230755063903224,0.1742206033060601,0.11115265314122896,0.4131825598641995,0
447,topology_change,0.6,0.6,0.35445202945723603,0.7496418967078062,0.0,1.0,0.17172350617119225,0.4009998392808951,0.14357680713154108,1.0,1
448,coupling_weaken,1.0,0.2,0.9098774114863134,0.42343878922617123,0.029787600835001538,0.4648691293543332,0.8019050504605942,0.29420173255000176,0.11716885318595782,0.3676670515158129,0
449,coupling_weaken,1.0,0.2,0.8392512803079869,0.6372722550746373,0.05236048222085132,0.7584305671525434,0.7037782276357254,0.4574794012894793,0.055056192032469586,0.6505300296059242,1
450,coupling_strengthen,0.2,1.0,0.26326269702583366,0.7024697910895387,0.08924090119668421,1.0,0.3447549171061319,0.37815814704687095,0.18065047597630657,1.0,1
451,coupling_weaken,1.0,0.2,0.9241955459437847,0.28096460426984027,0.02765892334607767,0.30368131958874756,0.7997929691140061,0.191053049524449,0.014721077371700808,0.2398285910738398,0
452,closure_reorg,0.6,0.6,0.2673041052837162,0.6897653997036799,0.042092982711080945,1.0,0.2817591082244801,0.3681996897221179,0.16925378243995026,1.0,1
453,closure_reorg,0.6,0.6,0.3565577246219285,0.8394135270136429,0.0,1.0,0.3162905394147878,0.5720058911264086,0.14304348713187712,1.0,1
454,closure_reorg,0.6,0.6,0.6233347399449667,0.7418350669011347,0.27153717462583005,1.0,0.5291000973374145,0.38150601666886247,0.2812283682812874,0.7215731870077232,1
455,coupling_strengthen,0.2,1.0,0.3917483553385047,0.8767084545141967,0.0,1.0,0.1602025939143794,0.722224709538247,0.1602025939143794,1.0,0
456,bifurcation,0.8,0.8,0.36169055172935743,0.9107856377476012,0.0,1.0,0.38828987166550405,0.5375478760500542,0.2568855002198678,1.0,1
457,coupling_strengthen,0.2,1.0,0.2573061034795325,0.9160721470375222,0.0,1.0,0.23826679062563613,0.5043316504087886,0.1638577616643903,1.0,1
458,bifurcation,0.8,0.8,0.5002275928079584,0.7865604024291118,0.0,1.0,0.3180589225704184,0.5524521823827613,0.028742621519407374,1.0,1
459,closure_reorg,0.6,0.6,0.914924677972463,0.8997544760957651,0.03930650365045529,0.9823454894648181,0.43865569539863497,0.6546207849004421,0.0,1.0,1
460,coupling_strengthen,0.2,1.0,0.5960206183575097,0.9463262553214616,0.13388726235690407,1.0,0.41436086569270486,0.6110065997328483,0.07589054463726658,1.0,1
461,bifurcation,0.8,0.8,0.6212756682133428,0.8880004484098327,0.27827942454856736,1.0,0.4955141569736435,0.49210142495734216,0.14572984551751722,0.9931266168982922,1
462,closure_reorg,0.6,0.6,0.7335072655993038,0.7420776999134405,0.0,1.0,0.47242121698542733,0.664975333895302,0.24690628513639756,1.0,1
463,coupling_strengthen,0.2,1.0,0.4218901772211169,0.915076914101344,0.025534733469328885,1.0,0.21411145745216068,0.6254342946484908,0.10992974444543097,1.0,1
464,fragmentation,0.8,0.0,0.7460996788395413,0.30073422371705955,0.11689351325997621,0.4025356083463795,0.5970237332521702,0.10305024048737521,0.09778639718644655,0.17399015240002202,0
465,closure_reorg,0.6,0.6,0.3225785882018987,0.8223924370829669,0.11377802241087265,1.0,0.37667911321664266,0.5335137406509107,0.13949365922575274,1.0,1
466,topology_change,0.6,0.6,0.602529685022287,0.6707524067276954,0.15625294626869496,1.0,0.4750199110442021,0.32848304877222584,0.1008522909078659,0.6921623258352124,1
467,topology_change,0.6,0.6,0.7124001828738464,0.51717623016822,0.11879016559289479,0.7249454690140925,0.5011228990955547,0.45837660676482916,0.2971986693292841,0.9148688649577185,1
468,fragmentation,0.8,0.0,0.5006982302260686,0.3686743378058571,0.23157734350473264,0.7348527772157577,0.31996250264661297,0.164820440186279,0.22690878773391832,0.5166349303078905,0
469,fragmentation,0.8,0.0,0.6955849209357874,0.3839559588213226,0.12272629709564176,0.5511976318774153,0.4199351806526146,0.11555037754149164,0.05754403958459131,0.2768843824381533,0
470,bifurcation,0.8,0.8,0.7774173048953764,0.41346369750196466,0.0,0.5311594371062145,0.3634174930214761,0.40182088757741746,0.0009472094109855833,1.0,1
471,coupling_weaken,1.0,0.2,0.9268563929167506,0.485453313091076,0.025914541926231216,0.5231987587702399,0.6281639082614424,0.43558618622945594,0.013844794545057715,0.6939148614482145,1
472,fragmentation,0.8,0.0,0.8140534545217801,0.23317565988989344,0.06056484544779728,0.28608634022256324,0.6844758426224575,0.2765998221901987,0.06043612532110909,0.4049738954011448,0
473,coupling_weaken,1.0,0.2,0.9846668504931226,0.47587035220613955,0.006199710413458459,0.4827902571422228,0.9382941027012545,0.45208200016529954,0.0011313350181054727,0.48236436155865414,1
474,fragmentation,0.8,0.0,0.2009135853096851,0.23246934188895504,0.0,1.0,0.44713240595975573,0.27988548120720763,0.044558145401904004,0.6267912730070059,0
475,fragmentation,0.8,0.0,0.8619957138817945,0.48740124995043355,0.1050069742415819,0.5647782974008992,0.5728347321633148,0.3720193666583382,0.013740689909476744,0.6500466872266211,1
476,closure_reorg,0.6,0.6,0.6245816564267527,0.2985872165196448,0.000668191480986069,0.4772953513776909,0.32813985160573,0.2448325694855906,0.18775708412511027,0.7468939670668275,0
477,coupling_weaken,1.0,0.2,0.9847403678140061,0.6784356289907554,0.0067126920226247,0.6882498182510931,0.8440555805449501,0.5321007009280142,0.0,0.6308469090095046,1
478,closure_reorg,0.6,0.6,0.303767593819521,0.7887776993850067,0.0,1.0,0.30501567171225374,0.5811286428440674,0.14684735447731764,1.0,1
479,closure_reorg,0.6,0.6,0.4069364762772725,0.5601380779544004,0.09316830822666189,1.0,0.33603964826290794,0.22052826417973104,0.211881708917061,0.6572765706393326,0
480,coupling_strengthen,0.2,1.0,0.6835716871272006,0.9479259576339453,0.1599556841180927,1.0,0.5038036763217504,0.8556468393345724,0.26972095406865937,1.0,1
481,coupling_weaken,1.0,0.2,0.878299169092688,0.2997744256347929,0.042691686180955424,0.3409242680669397,0.6711456429472178,0.38205016256421626,0.016555904122485088,0.5698916099264164,1
482,closure_reorg,0.6,0.6,0.7615058728447553,0.4175933090620194,0.17398049081116052,0.5476591380261284,0.46214494899878994,0.20363409239980387,0.1079602818132197,0.4418359583585537,0
483,coupling_weaken,1.0,0.2,0.905028044320067,0.4323758195925116,0.034425454558890234,0.477221232061299,0.7444028734127497,0.2653771530194056,0.0,0.35735997608893766,0
484,closure_reorg,0.6,0.6,0.778544433968754,0.7521749456469817,0.004514354067252979,0.9648904063333108,0.6248451627581808,0.5714502632917908,0.12649007970384385,0.9146835309374739,1
485,fragmentation,0.8,0.0,0.8397953013774203,0.35708906410412866,0.06198220478240746,0.4247039243905536,0.6778044033455624,0.13742583015219828,0.10515181204272661,0.20392594607511572,0
486,bifurcation,0.8,0.8,0.37237426356221803,0.8588309567571659,0.0,1.0,0.36840841871107016,0.41935249308114475,0.06512922351341427,1.0,1
487,fragmentation,0.8,0.0,0.8077022733759094,0.4109341175529074,0.1527063656488351,0.5081401785078112,0.6072357302138337,0.25041338297043564,0.1011295233153433,0.41334859246438516,0
488,coupling_weaken,1.0,0.2,0.6495227475758864,0.41913664836723064,0.0,0.6443074434047158,0.3425708674808545,0.37501454829259523,0.09680305818092313,1.0,1
489,bifurcation,0.8,0.8,0.5166341194980147,0.9278895047847854,0.27320768097466586,1.0,0.4438189155636213,0.46669042458861715,0.1710979077547411,1.0,1
490,closure_reorg,0.6,0.6,0.5524252764224878,0.6843061765254133,0.09732468692818808,1.0,0.5050840119390547,0.5756795979091939,0.28680318586969167,1.0,1
491,closure_reorg,0.6,0.6,0.263757223340774,0.5373613576499578,0.18229475095151898,1.0,0.4543659011222483,0.4869908629000761,0.15434165014309675,1.0,1
492,topology_change,0.6,0.6,0.5158507274917915,0.608154773191617,0.07936182874959313,1.0,0.26929792055824076,0.39512272605444926,0.032922369343167196,1.0,1
