transition_type,pre_order,post_order,pre_closure,post_closure,r_drop,c_drop,r_recovery,c_recovery,continuity_survives,c_curvature,closure_deformation,bifurcation_point,c_delta,transformation_cluster
coupling_weaken,0.8232029317641169,0.5731233730935519,0.559775611133123,0.3959262280974534,0.0589929887474642,0.0322439371101085,0.6953668216962582,0.7078164959695916,1,2.9474762346084012e-05,0.6010381013362024,0,-0.1638493830356696,1
coupling_weaken,0.975620980569216,0.8462227980794187,0.8521344318747217,0.5366793351430463,0.009678968938426,0.0106432119091702,0.8664802568404831,0.630239871999448,1,2.935186440075475e-05,0.7635300707012738,0,-0.3154550967316754,1
fragmentation,0.4288484613114909,0.403317063541337,0.3854344800080889,0.361023533737794,0.0,0.2085859651114352,0.938277322921652,0.9368303100960764,1,7.460330934167989e-05,0.5893783908450785,0,-0.0244109462702948,0
bifurcation,0.4213977758638241,0.5448748176995037,0.3505389635367823,0.5337659603324638,0.0,0.195629481944204,1.0,1.0,1,0.0002853507266841,0.4283345438963509,0,0.1832269967956815,0
coupling_weaken,0.8933014594862793,0.5850363052662737,0.7460240438140254,0.2412656727140745,0.0352322507929117,0.051144014599103,0.654182433742578,0.3243077310834021,0,6.995475293973702e-05,0.6140738563323669,0,-0.5047583710999508,4
bifurcation,0.6615484348857267,0.6298427245670779,0.4678345943206071,0.4200113155188094,0.1821447595375539,0.0638823754440225,0.9506364990141594,0.897995413774662,1,3.917727321664715e-05,0.1201345417484612,0,-0.0478232788017977,2
closure_reorg,0.8050335039288153,0.6769773477717034,0.649322834521578,0.5090503893060989,0.0151451431220592,0.0684583697556437,0.8398873551433546,0.7843033678516408,1,4.587790470814877e-05,1.646228118917237,0,-0.1402724452154791,1
topology_change,0.4119560773104723,0.7023681648556724,0.2765135224724807,0.4534678331733265,0.0,0.0329073203755512,1.0,1.0,1,0.0001477728233243,6.5758879084525566,1,0.1769543107008457,0
coupling_weaken,0.9308400052371516,0.5181089583269032,0.8446196836992945,0.1900884806168992,0.0256496196359131,0.0271457455450544,0.55600634810162,0.2259744945635051,0,6.288210411754068e-05,0.7710898398278396,0,-0.6545312030823953,4
bifurcation,0.8379040121597273,0.9078930227870936,0.4671400528630355,0.5147495783877173,0.0,0.0,1.0,1.0,1,0.0002016977398767,0.2754567368368678,0,0.0476095255246817,3
closure_reorg,0.2943216541269248,0.3707098129170451,0.1686588493789282,0.3348718152700037,0.0,0.0856380226199322,1.0,1.0,1,0.000216518222707,0.3953828982380941,0,0.1662129658910754,0
coupling_strengthen,0.5231677151478863,0.9369769202800076,0.4262154321031715,0.8322904246992324,0.1660591150310382,0.3105733405265545,1.0,1.0,1,7.492283710289285e-05,0.1153071719592346,0,0.4060749925960609,3
coupling_weaken,0.8903873783827705,0.2522825534499445,0.7136399540515723,0.3508155401167153,0.0367535262559859,0.0310341410149033,0.2830223532081603,0.4922976082181467,1,3.915360064884874e-05,0.4391556487600026,0,-0.362824413934857,1
topology_change,0.6939877241588767,0.5994816377208748,0.6033208095554444,0.5283848400829505,0.1460702871232508,0.1314679049971138,0.862578743310049,0.8759996871072189,1,3.124990470773432e-05,1.4006827190069682,0,-0.0749359694724939,2
coupling_strengthen,0.7636360366446852,0.8594827493298809,0.4350512969431702,0.3840496169888766,0.0027803921884492,0.02846308192933,1.0,0.8830374308898328,1,6.756648623822794e-05,0.2546934801994713,0,-0.0510016799542936,3
fragmentation,0.9426338834726272,0.308382122471962,0.8045514965896643,0.1974943996557734,0.0216292256629723,0.0208366681690037,0.3268027228283686,0.2464080825324113,0,6.011315151027298e-05,0.711716750830272,0,-0.6070570969338909,4
fragmentation,0.6076184048877135,0.4104060680978165,0.3247338856694347,0.2523051344735703,0.0603514456321451,0.0796105547496621,0.6743241163952872,0.7776444073449348,0,1.549854630809574e-05,0.7579277029239616,0,-0.0724287511958644,4
closure_reorg,0.9221881505674168,0.9207262199978992,0.7462455534305622,0.8446184987645605,0.0006914823656553,0.0,0.997333229886016,1.0,1,2.655421719037765e-05,1.0279461144909594,0,0.0983729453339983,3
closure_reorg,0.394904865164831,0.2156120839845117,0.3616765742141635,0.1745425366546544,0.0,0.0737920238459147,0.5446057953714305,0.484019507008454,0,7.485765153706183e-05,0.0106825567695315,0,-0.1871340375595091,4
topology_change,0.7815936289405632,0.5275186942463275,0.5501412606361707,0.2896773304254266,0.1573098875833917,0.1180557694391087,0.6740646419016423,0.5274098514959737,0,4.183659761116472e-05,0.175082063873605,0,-0.2604639302107441,4
closure_reorg,0.6600516973003205,0.7276762399683611,0.3974453211122001,0.4508482379000341,0.2733147474864812,0.157911281734764,1.0,1.0,1,9.59096958286646e-05,0.1767260001640674,0,0.0534029167878339,2
topology_change,0.4092310867057378,0.2869280974405949,0.4418707256176928,0.4200074511029616,0.2281791495248468,0.1026697063527993,0.6994304106612254,0.9506328297400162,1,1.5861478661381347e-05,0.3666537718174709,0,-0.0218632745147312,2
bifurcation,0.3856179612995198,0.4188558132415372,0.4695518277892986,0.489070967017244,0.0,0.1385442742359892,1.0,1.0,1,0.0002285341850661,0.3387474995300535,0,0.0195191392279454,0
coupling_weaken,0.9491133466315632,0.2053697863607869,0.7769439422294906,0.2712975837034778,0.0197326540059999,0.0217128165764107,0.2161529327936339,0.3500221146052076,0,4.1459331534496177e-05,0.3152927614964072,0,-0.5056463585260128,4
fragmentation,0.9739327694406328,0.5874486476949136,0.9167344031376484,0.2677198994403609,0.0113723530662361,0.0086652643534537,0.6025529822245712,0.2928079175430632,0,3.486862089491987e-05,0.798537035415064,0,-0.6490145036972874,4
coupling_strengthen,0.5738894684966898,0.8627083241770752,0.3569156674753327,0.56099300111718,0.0,0.0457121118313554,1.0,1.0,1,3.892507580018473e-05,0.1192108025182581,0,0.2040773336418472,3
coupling_strengthen,0.3667800864578403,0.8063703279816717,0.2826967524894303,0.3915002955785253,0.0499096818154992,0.1104886198409972,1.0,1.0,1,0.0002883567912499,0.547827354924537,0,0.108803543089095,0
bifurcation,0.8555786559127375,0.675343718451315,0.4343301920635326,0.4292635319274605,0.17311262313961,0.0038287179855583,0.788419970296475,0.9883613399014312,1,4.911046701128157e-05,0.6716601399905525,0,-0.0050666601360721,2
fragmentation,0.4773727386357146,0.3265057276557854,0.4509816465412889,0.0820721600971799,0.2228996862324355,0.2662769435335445,0.6825341439542661,0.1837954278295928,0,5.8177462645947765e-05,0.2237991927068742,0,-0.3689094864441089,4
topology_change,0.6340652277046506,0.7408403739932008,0.3534419610278452,0.6243108222319275,0.0,0.1984680725694206,1.0,1.0,1,6.357162915600134e-05,0.3577624714444119,0,0.2708688612040822,3
closure_reorg,0.6507684694654543,0.7236490571331321,0.5628575711057853,0.6069387488622303,0.0869040082386202,0.1956918734352843,1.0,1.0,1,9.982166572546096e-05,1.6049599991575645,0,0.044081177756445,3
closure_reorg,0.2779638189541124,0.3218622870194058,0.2723203647332323,0.2641220839272092,0.0,0.0568536290101265,1.0,0.9700048665820244,0,0.0001658881249128,0.8537582901104198,0,-0.008198280806023,0
topology_change,0.9563353834007714,0.9221919311695672,0.7532544804142888,0.8457444300528579,0.0033700606567662,0.0086618522153242,0.9632903443865586,1.0,1,9.707473233093966e-06,0.240790931105207,0,0.0924899496385691,3
topology_change,0.8585348988571075,0.8534304087740366,0.7479468947478984,0.7397402696773828,0.0032531042198118,0.0503686497589034,0.9928979148011468,0.9890424472975776,1,2.8765527144691244e-06,0.0084826334751285,0,-0.0082066250705156,3
closure_reorg,0.8372790786565253,0.7971723874504576,0.6826829145769063,0.6428538778956822,0.0080473462852572,0.1825801583315691,0.9509629999689988,0.9417434078985693,1,3.905502244095448e-05,0.5170839685884255,0,-0.0398290366812241,3
coupling_weaken,0.928961880990104,0.6076391300174848,0.6613929187510922,0.4521976267868439,0.027244087971216,0.0168341175347572,0.6534021903892971,0.6841824753219354,1,3.271592054656716e-05,0.343462837686685,0,-0.2091952919642482,1
coupling_weaken,0.8889480550024719,0.2747070183874087,0.5195411316106493,0.4194398489992868,0.1888048661502397,0.0134402388220236,0.3086775872403539,0.8076976505168173,1,5.0737894110399867e-05,0.0058951060777379,0,-0.1001012826113624,1
bifurcation,0.3586371758061986,0.7772880160343969,0.4053321882916275,0.5642894210501868,0.0354404258626041,0.1941028128920119,1.0,1.0,1,0.00023989668921,0.357085667109376,0,0.1589572327585592,0
fragmentation,0.9294881151191464,0.3359955635824591,0.8175445923760888,0.2487403826853388,0.0284567464320099,0.0418257435985621,0.36109602919478,0.3051029656922992,0,7.11929261574946e-05,0.9105463990916628,0,-0.56880420969075,4
coupling_strengthen,0.7871033615461046,0.9574835288146932,0.4372657797564608,0.829977062204339,0.1032877727381041,0.1111456836691343,1.0,1.0,1,6.631494321336654e-05,0.5476722592550788,0,0.3927112824478781,3
topology_change,0.6278049858679817,0.9569473745863596,0.288983491887583,0.8752321881289798,0.0,0.288983491887583,1.0,1.0,0,5.251769314064673e-05,0.1131696511957915,0,0.5862486962413969,3
fragmentation,0.6271901286861279,0.4202184815235106,0.4263484630978785,0.1835363019489739,0.1362480865427683,0.1593077359108991,0.6689351875082881,0.4318169313427679,0,4.0594312000110336e-05,0.3340986438812305,0,-0.2428121611489045,4
closure_reorg,0.5563923972249409,0.1857811050219354,0.3375520474453059,0.1600223111798382,0.0921456650057046,0.2668844499137524,0.3333039810856295,0.4756205505029529,0,0.0001533098883392,0.092350365341373,0,-0.1775297362654676,4
closure_reorg,0.6341972693379049,0.8106146960022622,0.420442893776676,0.5279359102981458,0.1315624160846223,0.30388703200066,1.0,1.0,1,0.0001692417503647,1.2595744187905862,0,0.1074930165214698,2
coupling_weaken,0.9693257856525476,0.2591535161879456,0.8900053858447641,0.2654322015857372,0.0124982472389822,0.0185993673524633,0.2670788718797821,0.2990242324215946,0,2.881554179842325e-05,0.501389340265559,0,-0.6245731842590267,4
bifurcation,0.3227533693055578,0.6086929739771144,0.3704069691507708,0.5271911335363961,0.0542159511090919,0.2236354148906856,1.0,1.0,1,0.0001904478001191,0.1024676277407898,0,0.1567841643856252,0
bifurcation,0.5078946915895638,0.4588738537273193,0.4004787517010116,0.4158848668319933,0.0,0.0427409647201982,0.9017068979320628,1.0,1,8.66615850901823e-05,0.5629664199003274,0,0.0154061151309816,0
bifurcation,0.3870170800636039,0.6115875911825936,0.460152124125192,0.5524144718584154,0.0,0.2275114863965912,1.0,1.0,1,0.0002628032372812,0.1716375295080766,0,0.0922623477332234,0
coupling_weaken,0.9328038496491066,0.7216884111590437,0.7970328022611859,0.5709622949040721,0.0247849855235673,0.0,0.7728479716915185,0.7167152694518892,1,6.31861125127148e-05,0.7873434255679896,0,-0.2260705073571137,1
closure_reorg,0.4328440792717459,0.2895762201103785,0.3170688477665517,0.2276928294396432,0.1679472316343804,0.204638601364987,0.6674661103972273,0.7190041748681204,0,0.0001334912094637,0.4598249301261621,0,-0.0893760183269084,4
closure_reorg,0.7903202436751775,0.8873502584006032,0.6998406766843741,0.5593615379796174,0.0225826683837765,0.228620468393755,1.0,0.7995562424125363,1,5.331239533475889e-05,1.0292735161653026,0,-0.1404791387047567,3
bifurcation,0.708256829479268,0.8880885436504106,0.4332078052141246,0.4599278988102112,0.2441619495777794,0.0230102516710783,1.0,1.0,1,3.4393309392059153e-05,1.270709240258853,0,0.0267200935960866,2
bifurcation,0.6437676695814568,0.6146673022990241,0.5242918079442864,0.3344007340824155,0.2027455430428349,0.2328039222140294,0.9533159482050768,0.6385036450406416,1,6.598178039715337e-05,0.3579971456020667,0,-0.1898910738618708,2
fragmentation,0.8853261627011055,0.1564294091736266,0.6424257702601144,0.3308524715898706,0.0439790226525675,0.0487462322224591,0.176491923353479,0.5157587509367465,1,3.415970150130761e-05,0.1098438232037988,0,-0.3115732986702438,1
coupling_weaken,0.9349873543161994,0.6987073609823911,0.6552290952615788,0.5568512986665852,0.0242583261324076,0.0,0.7464923086411173,0.8500862011371512,1,1.6772846678349638e-05,0.4568855781828471,0,-0.0983777965949935,1
bifurcation,0.6654004293188918,0.3105515141190963,0.4939999833232446,0.3979924790688888,0.1547375989700622,0.1198414754807659,0.4660133764266956,0.8060454394163867,1,5.43655211279064e-05,0.2659776968187425,0,-0.0960075042543557,1
topology_change,0.706612281801573,0.853336404585254,0.5537344045884616,0.6430139160651553,0.0126629274701414,0.2291492947064343,1.0,1.0,1,1.2386208894215573e-05,0.1295799918609072,0,0.0892795114766937,3
coupling_weaken,0.7930368937382002,0.2677043185209463,0.6282175725945804,0.3787359901526813,0.0684323854173384,0.0406052262665002,0.3371434257426461,0.6035050619880797,1,4.369656532180349e-05,0.3638080754619199,0,-0.2494815824418991,1
coupling_weaken,0.9407140659563216,0.880509230466129,0.6594450758769262,0.5142274124820093,0.0221815968474397,0.0,0.9350069859814206,0.7801215139622326,1,1.567776899871841e-05,0.7450173069324268,0,-0.1452176633949169,3
fragmentation,0.8052990324805449,0.3091712554261621,0.2979459204560273,0.0911313940384693,0.0,0.058264330002921,0.3834449043985701,0.3081874939050093,0,0.0001026870832618,0.3243222101936974,0,-0.206814526417558,4
fragmentation,0.818340620879268,0.4077773590228132,0.4333061275647347,0.1825616489681034,0.1582984435741117,0.1201139498772091,0.4976896648737012,0.4226549830125135,0,8.829058506885791e-05,0.0449503823946086,0,-0.2507444785966313,4
bifurcation,0.3919137164633594,0.7075569627411133,0.396026399679659,0.5894645383635914,0.0,0.1707919378979416,1.0,1.0,1,0.0003345390603246,0.5065520016745895,0,0.1934381386839323,0
coupling_weaken,0.5241256345327411,0.2594518746085581,0.4102427558772287,0.2891933790514278,0.120154641746869,0.3368555596462603,0.4940758126184783,0.7056498258125214,0,7.293024258494927e-05,0.0183336641183102,0,-0.1210493768258009,4
coupling_weaken,0.9467474903836302,0.4205224015755252,0.7715089285407174,0.4779932351478113,0.0209920328998635,0.0348380651571553,0.4437072172096238,0.6200488013163004,1,3.479677598488756e-05,0.3816924058376386,0,-0.293515693392906,1
coupling_strengthen,0.155071395610364,0.9136820153749432,0.2817512052270062,0.7184197234433172,0.0,0.0697952221567105,1.0,1.0,1,0.0001140770025808,0.4530396025977499,1,0.436668518216311,0
coupling_weaken,0.7607318158256604,0.7218580011457644,0.4858546141934807,0.4091509381025058,0.0,0.0845579473850384,0.9476537360636882,0.8424505512430204,1,6.258483914154313e-05,0.5506277617382577,0,-0.0767036760909748,3
fragmentation,0.948834544714138,0.6424983738489451,0.8740754268166375,0.3079314938914297,0.0209057596719877,0.0063709203527492,0.6764318874528945,0.3530341321722007,0,6.355485108115543e-05,0.9794178570257212,0,-0.5661439329252078,4
coupling_strengthen,0.7595455649950233,0.9924838507679584,0.5592839168686219,0.944407870634172,0.0185012331485713,0.1633273120229221,1.0,1.0,1,7.771323355303774e-05,0.1743937698603938,0,0.3851239537655501,3
closure_reorg,0.722321004513448,0.6047595816890631,0.4551188339100017,0.3378558644121268,0.0001160115899413,0.091039558545001,0.8360874050600301,0.7429113626099191,1,9.0701745774302e-05,0.2645520847139102,0,-0.1172629694978749,1
topology_change,0.3214652111194529,0.9155090132296247,0.1612192247172997,0.4691780145296264,0.1935734777954271,0.1174270238148234,1.0,1.0,1,5.298802440293371e-05,0.5485839475583384,0,0.3079587898123266,2
fragmentation,0.8771416667542467,0.7261869453124546,0.5264543432852526,0.5448886334190861,0.0918291138599166,0.0,0.8269587616728845,1.0,1,0.0001651340157352,1.1045476630610644,0,0.0184342901338334,3
bifurcation,0.7094780721697559,0.412400495173725,0.4480352531744822,0.4659917256845803,0.1240603653278256,0.0284884774513212,0.5804549237026831,1.0,1,3.4884097373626645e-05,0.4715282400116827,0,0.0179564725100981,2
coupling_strengthen,0.2684785550408256,0.807852609368775,0.0926483759032386,0.645831741066587,0.0,0.0926483759032386,1.0,1.0,0,0.0001336613473434,0.7998562521138646,0,0.5531833651633484,0
topology_change,0.615239422567948,0.8216972827219071,0.3062867262837718,0.4147549275199383,0.1647913064451349,0.1860145405243271,1.0,1.0,1,5.4593951713401145e-05,0.3067618816105071,0,0.1084682012361664,2
fragmentation,0.942895983125376,0.6556056369502611,0.7482412962428145,0.5523502318798332,0.0217344578881256,0.013887558383097,0.6945740300530321,0.7385474274505328,1,1.3148303416150937e-05,0.1455731328244315,0,-0.1958910643629813,1
closure_reorg,0.3080698029294887,0.6332621512064825,0.245923951976362,0.4807564081007777,0.0,0.090405831433401,1.0,1.0,1,0.0001069593076153,8.290111023486663,1,0.2348324561244157,0
closure_reorg,0.6681551336445345,0.6074032309252191,0.3230972094738494,0.3934866963097698,0.1833168644281972,0.2042684143688113,0.9077166121658734,1.0,1,0.0001902085191102,2.6655092854587443,0,0.0703894868359203,2
coupling_strengthen,0.4736187550806257,0.9532363446912312,0.2169345569193628,0.8604931432940853,0.0,0.1959784659412047,1.0,1.0,0,0.0001581566317532,0.4738074300119023,0,0.6435585863747225,3
closure_reorg,0.7510213405260603,0.7020435879440606,0.3714853764081886,0.5367042733946266,0.0511130666257766,0.0925645435288829,0.9335421085962284,1.0,1,0.0001926085931395,1.50493197557872,0,0.165218896986438,0
coupling_strengthen,0.624285108603333,0.9003919781273382,0.2926497146440574,0.7169341080800684,0.0643415030012823,0.0751291725579466,1.0,1.0,1,6.977059034666746e-05,0.5692078836561414,0,0.424284393436011,3
fragmentation,0.5963830088661607,0.2050330223537246,0.6297768671126615,0.3460346345243543,0.2975851538293844,0.1073355557766976,0.3432187044336589,0.5501701990323169,1,3.233101290131984e-05,0.2783124643908227,0,-0.2837422325883071,1
topology_change,0.2762463912572629,0.9182501902568888,0.4039309618228318,0.4915676432283484,0.0,0.2062544441453978,1.0,1.0,1,3.3660057435677247e-05,0.5395807774546157,0,0.0876366814055166,0
coupling_weaken,0.8989160827459918,0.710481503433186,0.7996105774889695,0.3041542420783429,0.0359438124358174,0.1004442886949674,0.7894975065510912,0.3811518991360656,1,8.822110843550096e-05,0.5505690238936432,0,-0.4954563354106265,1
fragmentation,0.926661466951249,0.5159510974769982,0.851711676882972,0.2608147838128721,0.0280306684762428,0.0399685461324974,0.5561846814362861,0.3070378779963678,0,7.974592563443992e-05,0.616879269467436,0,-0.5908968930700998,4
coupling_strengthen,0.6353184171273724,0.7796742765357094,0.3881978415856389,0.632341196693373,0.3020636725430914,0.1771435824642372,1.0,1.0,1,0.0001107448532743,0.1897045077208229,0,0.244143355107734,2
topology_change,0.9193072808439838,0.8702150428894079,0.6078219559284351,0.7282689762520174,0.0,0.0012413195410316,0.9455700949049995,1.0,1,5.660349155584876e-06,0.1877031253367229,0,0.1204470203235822,3
fragmentation,0.9477334401255244,0.7667959410089709,0.4162898106388223,0.2947096260955185,0.1161047605338905,0.0,0.8082311728229146,0.7086432943158169,0,0.00014749213109,0.0372713819140587,0,-0.1215801845433038,4
bifurcation,0.65519870458585,0.883748294547097,0.5257337766650768,0.4946207871259,0.2541796050354272,0.2782882708715505,1.0,0.9409322300609556,1,8.768637647487245e-05,0.5358576714914871,0,-0.0311129895391767,2
bifurcation,0.848029110216757,0.457372274496121,0.5368720739479262,0.5029675070479508,0.1294455339765636,0.048337015807172,0.5387003448908295,0.9369653704994956,1,5.512610326372631e-05,0.1858541182500851,0,-0.0339045668999754,1
coupling_weaken,0.8094348471130153,0.4297872984522582,0.6545761898622988,0.3292196570246152,0.0597245302680607,0.1325548530213838,0.5303169033060153,0.503709045769305,1,8.311060885851183e-05,0.5212530675653201,0,-0.3253565328376835,1
bifurcation,0.7149910151982766,0.8656781167999605,0.4070587248824876,0.4798110210761205,0.251210858621215,0.0654577370541944,1.0,1.0,1,4.726049023830214e-05,0.4544864934323933,0,0.0727522961936328,2
coupling_weaken,0.8959814621703255,0.4209971829597198,0.7780039824099486,0.4317894418300875,0.0365483096819215,0.0895651579340341,0.4693488112241251,0.5555676884875452,1,7.873060122154618e-05,0.3755395111986845,0,-0.3462145405798611,1
fragmentation,0.7508679631351916,0.3118822982559805,0.6099124879910323,0.1524102952066061,0.0829889362096434,0.2032848090573993,0.4148099314611995,0.2511166463646723,0,9.494231178205653e-05,0.2803006183053283,0,-0.457502192784426,4
topology_change,0.3125868906481848,0.7898277216131473,0.2717757906083837,0.3351760795942864,0.0,0.0411740204988698,1.0,1.0,1,8.645956139315067e-05,0.3856862383909111,0,0.0634002889859027,0
bifurcation,0.4761359373557453,0.7454658516487447,0.4472989456998686,0.3849777251062321,0.2805266030959287,0.2401099681872219,1.0,0.8609828972576707,1,8.146655052920285e-05,0.1463108798581765,0,-0.0623212205936365,2
coupling_strengthen,0.5010687078049301,0.6108531566693643,0.4082207714531878,0.3521922922551367,0.0,0.1035431746100635,1.0,0.8630849577867521,1,3.4550619123573026e-05,0.3089660274702976,0,-0.056028479198051,0
coupling_strengthen,0.8416466292750713,0.9118361984298962,0.4174056360706854,0.7984634549603259,0.004515139085365,0.1168325720138697,1.0,1.0,1,6.392367315823552e-05,0.4120674213362177,0,0.3810578188896404,3
coupling_weaken,0.9825891865848148,0.3423695537469807,0.740014524580237,0.6229463205171265,0.0069817439032755,0.0,0.3480818602080658,0.842016316577025,1,6.956488241398256e-06,0.3159425283005138,0,-0.1170682040631104,1
fragmentation,0.8754796636161574,0.4854445728260756,0.4709937229828141,0.3525160806415247,0.0740141237356228,0.0578010413023877,0.5538572005461494,0.7489847076936587,1,2.755817962737325e-05,0.0685184438197396,0,-0.1184776423412893,1
coupling_weaken,0.9065945766135816,0.1942128272878294,0.7416608879259158,0.2838136181690254,0.0330661327437891,0.014279543553159,0.2139863241718308,0.3835042652703114,0,7.22919603669933e-05,0.6345884059423842,0,-0.4578472697568903,4
coupling_weaken,0.8623271596745815,0.6997186165151089,0.5887564250587165,0.3750987515956376,0.0464068499325809,0.0394328868571876,0.8104906797775916,0.637718786290786,1,3.4925292273912946e-05,0.1703141281710438,0,-0.2136576734630789,1
closure_reorg,0.3577400688804908,0.1542109714783458,0.2352530823443201,0.1840003217775561,0.0,0.1430868684513284,0.4298682663455668,0.7830599285385527,0,0.000128874266407,0.4433608735146317,0,-0.051252760566764,4
topology_change,0.7922302747477785,0.9218090462860624,0.5907507461796103,0.8204652055086401,0.0060740354582856,0.2756737589595238,1.0,1.0,1,2.5951895121856837e-05,0.1206342174214206,0,0.2297144593290297,3
bifurcation,0.4697280141359358,0.6972560204920196,0.5077249314704371,0.3604360440630508,0.3213430456081625,0.1081014219717938,1.0,0.7104744070992215,1,4.170015062942304e-05,0.5481062336441819,0,-0.1472888874073862,2
coupling_strengthen,0.1221803503806522,0.9292529515679326,0.272594367047895,0.6501507919176728,0.0,0.0886018414494066,1.0,1.0,1,5.688690316283253e-05,1.1106464417112016,0,0.3775564248697777,0
coupling_strengthen,0.6383624265454132,0.927404454442326,0.334706044144936,0.7786068808905668,0.0,0.1043176191243698,1.0,1.0,1,7.921840846782876e-05,0.6270063689208046,0,0.4439008367456308,3
fragmentation,0.9695246323004312,0.4095100934034683,0.7852928881867314,0.520725649629767,0.0126437701312875,0.0,0.4219471405200793,0.6635258406481555,1,1.0465283070730453e-05,0.5097656401185762,0,-0.2645672385569644,1
bifurcation,0.9003515599618004,0.4938847984846843,0.442580249299211,0.4199063332430782,0.1298128363086168,0.0020252485982467,0.5479380304235735,0.948884297504332,1,6.439751997348236e-05,0.0387294101112518,0,-0.0226739160561327,1
topology_change,0.8239238674626648,0.9694498511097314,0.4507347032115757,0.8731598946152169,0.0,0.3353223551729837,1.0,1.0,1,1.5003988112669009e-05,0.1807909902102252,0,0.4224251914036412,3
closure_reorg,0.8990635291942656,0.7687066278009683,0.425868586265056,0.5299916786160952,0.1085260008700689,0.0234625042706472,0.8540581890804001,1.0,1,5.053741675618854e-05,0.0424716120184447,0,0.1041230923510391,3
coupling_weaken,0.8110807554530907,0.6480023323645266,0.5362826307496417,0.441784113161725,0.0,0.2476876470235247,0.7979530705699109,0.8241176762850719,1,0.0001050020063091,0.3395211132384059,0,-0.0944985175879166,1
fragmentation,0.9028640978191704,0.3644598420279923,0.5644273869942947,0.2326937420908092,0.0,0.0,0.4032241604765092,0.4133046036787873,0,0.0001626020049363,0.3068050589806322,0,-0.3317336449034854,4
coupling_weaken,0.967439102935754,0.2617719442391643,0.920597916510958,0.1872882787201003,0.0130062729759435,0.0237620556349438,0.2703029477492403,0.2043063198677072,0,3.536113010175669e-05,0.6593132601620497,0,-0.7333096377908578,4
closure_reorg,0.2093627565509978,0.4376001200267771,0.1947967715732001,0.3785622912223279,0.0,0.1227141177330619,1.0,1.0,1,0.000244119937984,0.9295073207662202,1,0.1837655196491277,0
topology_change,0.4945589485631819,0.9405731524004172,0.1614102679223297,0.8136409861910547,0.0,0.0759970316381105,1.0,1.0,0,0.0001033027729102,0.2846123320561939,0,0.652230718268725,3
coupling_strengthen,0.3232072245038925,0.8806466115693464,0.389567331983278,0.5573585285997409,0.1423464306191661,0.1262559991175206,1.0,1.0,1,2.8099838090071463e-05,0.2541297285257601,0,0.1677911966164629,2
coupling_weaken,0.9399243217706986,0.7146969773236326,0.7528291909698787,0.3297396065664122,0.0213554903080794,0.0075806701227707,0.7595690331169936,0.4387460853577211,1,5.0684865641234974e-05,0.7521135644404473,0,-0.4230895844034664,1
coupling_weaken,0.9060558044808242,0.5281219823160529,0.4617689581734349,0.2848312962745192,0.1026292996116408,0.0,0.5822375863834933,0.6176544282544474,0,0.0001286639101721,0.871704433655339,0,-0.1769376618989157,4
coupling_strengthen,0.7251509341701674,0.9687009562710232,0.4057373381244031,0.7893824067284795,0.0615598849267597,0.0661117074915152,1.0,1.0,1,5.323366834451209e-05,0.6306140519331712,0,0.3836450686040763,3
bifurcation,0.8884898987559187,0.8035163822889981,0.4901099938613247,0.562211105097588,0.1331734458432251,0.0,0.9033451458109114,1.0,1,0.0001897023507964,0.0034492234334854,0,0.0721011112362632,3
coupling_strengthen,0.4076894876811638,0.9464356460261554,0.3743324790840785,0.8231254094303619,0.0,0.2514589253565453,1.0,1.0,1,0.0001483764883765,0.1533575590447534,0,0.4487929303462834,3
topology_change,0.2824510947152396,0.8380481304549947,0.286853788700822,0.6016684267020352,0.0,0.1820037183576411,1.0,1.0,1,8.079442836103543e-05,0.2148387932797869,0,0.3148146380012132,0
coupling_weaken,0.9027318211562876,0.6711278721848953,0.7443989160467629,0.5598547905125038,0.0321837570331869,0.0701807082289821,0.7426183923967786,0.7524223317723718,1,3.962656198651309e-05,0.5693128159390027,0,-0.1845441255342591,1
topology_change,0.962515705212947,0.970772613295282,0.896801592447124,0.9413684212120436,0.0005851552685556,0.0186266366705736,1.0,1.0,1,6.650939921758411e-06,0.0887824403544115,0,0.0445668287649196,3
topology_change,0.8149278079933124,0.9267650381182236,0.6201380355963727,0.7979479404839369,0.0101259754401049,0.0418148546958646,1.0,1.0,1,2.208197400147549e-05,0.0491204109174972,0,0.1778099048875642,3
closure_reorg,0.8782199990055396,0.5712450063521731,0.4458468759254422,0.3842422519228751,0.0098423491892871,0.0067830199389127,0.6497179397628488,0.8621348221916492,1,0.0001499672654485,0.2791387138918131,0,-0.0616046240025671,1
topology_change,0.8809514033412191,0.5373038206836255,0.4745843456940405,0.4074532435234972,0.0536574457393993,0.0028548175190336,0.6092215723543074,0.858845012922837,1,2.027633964903148e-05,0.0449458593821395,0,-0.0671311021705433,1
bifurcation,0.4111994666976518,0.8412095104113501,0.2893560838767133,0.3963594040783032,0.0,0.08627799711002,1.0,1.0,1,0.0002065016773354,0.5930232857687784,0,0.1070033202015898,0
coupling_weaken,0.880155206800948,0.2647343346511077,0.7065185301528221,0.2355321473381931,0.0397973387461936,0.0212850774314675,0.300440072994894,0.3343123003253396,0,4.986979696635612e-05,0.4396579567551824,0,-0.4709863828146289,4
coupling_strengthen,0.7494752694241721,0.9065520578355646,0.3582019440219758,0.7570374637478249,0.0890431079817543,0.0804546473390925,1.0,1.0,1,7.765133563050373e-05,0.3238906352691407,0,0.3988355197258491,3
