sim,transition_type,c_curvature,closure_deformation,bifurcation_point,pre_c_range,post_c_range,r_delta,c_delta
411,closure_reorg,2.8105578409491553e-05,0.6372810210148598,0,0.04228062315169445,0.055644182931020914,0.028490407542284824,0.15950882778279718
412,closure_reorg,2.7946076808872457e-05,1.1196391916505624,0,0.0659295969242335,0.0930904678149378,-0.419369689057369,-0.3908949970187475
413,closure_reorg,6.977276006496634e-05,0.9938882711411361,0,0.177314053347419,0.2539728412323084,-0.1447264743435407,0.08500680671763022
414,coupling_weaken,5.9196827706037e-05,0.6574959620948709,0,0.08287899822287559,0.09176772631239949,-0.230589023232168,-0.35830904322963614
415,coupling_weaken,0.00010245349744622954,0.10919469464211705,0,0.29466861600140143,0.29942585881993566,-0.45500970333947216,-0.41290170848492463
416,bifurcation,9.287015828429635e-05,0.563222519435539,0,0.04634632228521396,0.03102158661601878,0.24688231261731403,0.09007247935138973
417,coupling_strengthen,8.279601092546494e-05,0.5431586292401651,0,0.16557317224404336,0.11419941891024814,0.18987407543811347,0.21527631605933265
418,fragmentation,2.8716371160615376e-05,0.9026758532922368,0,0.04034100581232647,0.050975744133756884,-0.6795916538623513,-0.12814155134693245
419,bifurcation,3.318271598792657e-05,1.0537350575740605,0,0.028833914352716317,0.039948231053545,0.13269222250088764,0.010296729069043442
420,coupling_strengthen,7.976032395637992e-05,0.1392956177959827,0,0.1803559513993313,0.15647246268319315,0.09111537846114998,0.0943790591971716
421,fragmentation,0.00010224413901824153,1.0656408153944457,0,0.2614814267772773,0.34145847806504687,-0.5357656172205063,-0.48675366946383347
422,coupling_strengthen,3.8181736513764594e-05,1.0759171446880038,0,0.17711583881874343,0.25536703113767967,0.264381782700744,0.45960828242744023
423,coupling_weaken,1.6027818066819294e-05,0.3249384096913973,0,0.009190626987016559,0.00932786006273878,-0.3826599398029653,-0.21018251715194064
424,coupling_weaken,0.00011517836418315847,0.5863870954192144,0,0.14255549406546608,0.16229726026603108,-0.3836501250949242,-0.43997719778994354
425,coupling_strengthen,7.019683857805495e-05,0.13655919385742984,0,0.1659635830173901,0.18000341940246464,0.3619297047931668,0.4475710013901957
426,fragmentation,2.5549953959575226e-05,0.031114118445923634,0,0.056391726478063786,0.05425850526402898,-0.23954734272031786,-0.18762331094610118
427,coupling_weaken,2.936541242529003e-05,0.26547012975105583,0,0.140184416502534,0.14602882875008794,-0.11655171064533054,-0.005894578359890046
428,bifurcation,0.0001544945177316018,0.2908461738054712,0,0.13815525820126823,0.13562873353610538,-0.35494716202112686,0.07628767072992387
429,coupling_strengthen,4.6052133955606304e-05,0.28851893518106225,0,0.209580772639643,0.1901278638557264,0.1728625720495497,0.08619336346120066
430,fragmentation,8.142915355256142e-05,0.5579069982701852,0,0.05578211489384255,0.060448103250149265,-0.5466444647766486,-0.17139702266952375
431,coupling_strengthen,5.6470971025864086e-05,0.24087401985213577,0,0.18562198096755209,0.16743968662669156,-0.048999180789907726,0.29984353350552756
432,closure_reorg,5.38053126170437e-05,1.9078242264216758,0,0.1465282856693264,0.23543111529973648,-0.07337428287116743,-0.06338282174779397
433,coupling_weaken,5.509642452637613e-05,0.6446513190103669,0,0.08066894463751972,0.08813581432840689,-0.5293341614922753,-0.5227898559792833
434,bifurcation,8.312282792996415e-05,0.10546326818215866,0,0.06508249171471986,0.06772324907080124,-0.029261390913893015,0.05318323834945937
435,fragmentation,2.1515096323962278e-05,0.6291587639263955,0,0.017658155447926482,0.019782204954162497,-0.7290942464833543,-0.19096878565798453
436,coupling_weaken,1.67090909190017e-05,0.33909636780457886,0,0.02707247145660907,0.02836528124338278,-0.5850115925149223,-0.2964879471374792
437,closure_reorg,4.884267774405777e-05,0.5621663073155422,0,0.3833601742384025,0.4624383000907164,0.1333358569344376,0.07281701449376399
438,coupling_weaken,0.00010924792203027644,0.32457003757286135,0,0.2239377872536079,0.24220234917455918,-0.26761851299098927,-0.27579898398097563
439,closure_reorg,0.00011942694943085481,1.1127330720119353,0,0.1898895123468724,0.2764310009941947,-0.280651236022444,0.029065897360724458
440,topology_change,1.0587628975776055e-05,0.18291704816094206,0,0.1129504881636193,0.1297936939650003,0.003773146179801512,0.1245147029581799
441,coupling_weaken,5.50479768700663e-05,0.16077641861153993,0,0.10304196538257232,0.10856848677352443,-0.24398977630962781,-0.23760301300664255
442,closure_reorg,0.00026123775449900916,0.5946357597793327,0,0.28189478281053876,0.15271762061581362,0.23390656804194687,0.16953336940573704
443,topology_change,0.00014233156285336647,0.0411837923273727,0,0.30977559768540686,0.3142511423951299,-0.02690236282497005,-0.12645696687225905
444,topology_change,5.7940641135528915e-05,0.7148838800890744,0,0.0877309417687234,0.05193275543744505,0.32865432625977703,0.16531561238481646
445,bifurcation,0.00014514951101806615,0.24942287564130172,0,0.16676848649278936,0.18744936970905973,0.217241748678837,-0.04466456706175537
446,closure_reorg,7.353882039155386e-05,1.160494077416303,0,0.10740838627565913,0.15756649116461546,0.010021431933596281,-0.24885490308426228
447,topology_change,0.00010122612560538044,0.5816479226401721,0,0.18723343173786794,0.29809874801246616,0.3951898672505702,0.22927633310970286
448,coupling_weaken,6.479532109759408e-05,0.4606122762238337,0,0.16872212269883746,0.1792039407226984,-0.4864386222601422,-0.5077033179105925
449,coupling_weaken,4.760023504387937e-05,0.33895263286537847,0,0.08839635950973679,0.09617745737321515,-0.20197902523334965,-0.2462988263462461
450,coupling_strengthen,2.6428980044525336e-05,0.1508045837662362,0,0.24284516392001748,0.24582860846113416,0.439207094063705,0.033403229940739076
451,coupling_weaken,7.53328518000339e-05,0.5778320935218819,0,0.05982545084344726,0.06500406822017013,-0.6432309416739445,-0.6087399195895571
452,closure_reorg,0.00015243310204298685,0.2690740249213199,0,0.17211970078186475,0.16299669971888392,0.4224612944199637,0.08644058149763784
453,closure_reorg,0.00016298255885681043,0.5731557313526713,0,0.14086644867646134,0.20699169924180005,0.48285580239171444,0.25571535171162085
454,closure_reorg,0.00026374061554501453,1.671640252246175,0,0.1917563287579393,0.31264923514726306,0.11850032695616797,-0.147594080668552
455,coupling_strengthen,0.00010263738133996716,0.37529618653266156,0,0.23823925336367313,0.3293642402593333,0.48496009917569194,0.5620221156238676
456,bifurcation,0.0002840569507124318,0.006061310919614557,0,0.3072467789007255,0.2665356219321602,0.5490950860182437,0.1492580043845501
457,coupling_strengthen,4.9004035396578294e-05,0.16985752491488446,0,0.380544521488251,0.36968712712669216,0.6587660435579896,0.2660648597831524
458,bifurcation,0.00018811532649087393,0.7432024474570567,0,0.12252385769682861,0.07099953771903689,0.2863328096211535,0.23439325981234288
459,closure_reorg,0.0002460690490956906,0.32772329912693704,0,0.08989245332878587,0.10613170875801703,-0.01517020187669793,0.2159650895018071
460,coupling_strengthen,2.4280859481551344e-05,0.6336739975050805,0,0.08459163699410882,0.11336648143929229,0.3503056369639519,0.19664573404014346
461,bifurcation,6.683228606514321e-05,0.2719642960845218,0,0.1541010736561304,0.17311296981761648,0.26672478019648993,-0.003412732016301323
462,closure_reorg,0.00030944356227314375,0.5584120559914854,0,0.4687299486704726,0.2935025260116475,0.008570434314136732,0.19255411690987462
463,coupling_strengthen,3.687331457303946e-05,0.001954467517608937,0,0.15809859843464258,0.15179606656603484,0.4931867368802271,0.4113228371963301
464,fragmentation,0.00011223769769356064,0.40003819145729547,0,0.1182638096166353,0.1421755381411744,-0.44536545512248177,-0.49397349276479496
465,closure_reorg,0.000290747888900558,0.43661317599249966,0,0.11915819885991247,0.1260049342451033,0.4998138488810682,0.15683462743426807
466,topology_change,1.599451480223405e-05,0.12585404130703914,0,0.12244952292301303,0.11363659374239421,0.06822272170540844,-0.14653686227197626
467,topology_change,5.6558228975111064e-05,1.1901347043969122,0,0.3024632354493414,0.40454633516295546,-0.19522395270562642,-0.04274629233072558
468,fragmentation,9.589575835722075e-05,0.01307944948380557,0,0.280919290249995,0.3279127115405722,-0.1320238924202115,-0.15514206246033396
469,fragmentation,8.514737364289561e-05,0.3134129241336913,0,0.13211147996483497,0.10863835439820502,-0.3116289621144648,-0.3043848031111229
470,bifurcation,2.3008495251456897e-05,0.4695879227741277,0,0.043701110075581584,0.031831728848202845,-0.36395360739341176,0.038403394555941384
471,coupling_weaken,2.822113123504e-05,0.5154032418508508,0,0.05114406543584449,0.05556148220819501,-0.4414030798256746,-0.19257772203198648
472,fragmentation,6.791551147808237e-05,0.37817130426437784,0,0.10035637157665467,0.109202200682474,-0.5808777946318867,-0.40787602043225885
473,coupling_weaken,2.1494330278563828e-05,1.001618398503187,0,0.01244592347878326,0.014612586398962346,-0.508796498286983,-0.4862121025359549
474,fragmentation,2.6066991902273795e-05,0.26022165101854466,0,0.015641038233405846,0.031055191566134455,0.031555756579269956,-0.1672469247525481
475,fragmentation,9.3443214700759e-05,1.508208898424618,0,0.04913956512576079,0.06658678467041856,-0.374594463931361,-0.20081536550497664
476,closure_reorg,0.00018740851606566158,0.3100584552845035,0,0.27456291420128015,0.2802256941613541,-0.32599443990710786,-0.08330728212013941
477,coupling_weaken,2.1855801283986394e-05,1.0148772351227078,0,0.015273075601119679,0.01782085459575722,-0.3063047388232507,-0.3119548796169359
478,closure_reorg,0.0001295493919489393,1.1181797528646618,1,0.08363885642836413,0.1928916783640042,0.48501010556548574,0.27611297113181366
479,closure_reorg,0.00012541655794679905,0.20830854130332213,0,0.3719510219553384,0.30734775866753555,0.15320160167712793,-0.1155113840831769
480,coupling_strengthen,0.00011293890692968589,0.016109512985479704,0,0.34230011311217146,0.34266500926247795,0.26435427050674465,0.35184316301282204
481,coupling_weaken,5.428026575798591e-05,0.5477901598102275,0,0.0489579889737598,0.0540073478586679,-0.5785247434578951,-0.28909548038300154
482,closure_reorg,0.00013861264896529007,4.531700758502485,0,0.12293404645195621,0.2309753818713331,-0.34391256378273594,-0.2585108565989861
483,coupling_weaken,6.493329777011068e-05,0.6223906825066252,0,0.03332256145095547,0.037119922969698904,-0.4726522247275554,-0.47902572039334407
484,closure_reorg,3.026792174246705e-05,0.5125559248321544,0,0.15809408995421848,0.192209395880857,-0.026369488321772216,-0.05339489946638998
485,fragmentation,9.648724831223517e-05,0.5098946713967164,0,0.1819036121313482,0.20283557243280936,-0.48270623727329165,-0.5403785731933641
486,bifurcation,0.00010792751971855947,0.45074918132174596,0,0.08444913792570741,0.07543650751201553,0.4864566931949479,0.05094407437007459
487,fragmentation,6.682046683804385e-05,0.9705501566149235,0,0.11630126076617786,0.15355459341397049,-0.396768155823002,-0.35682234724339806
488,coupling_weaken,0.00012602819189422795,0.09751019576543071,0,0.17409608165006976,0.13074185294068041,-0.23038609920865571,0.032443680811740705
489,bifurcation,4.766964259982704e-05,0.09142458915449127,0,0.19442514428927055,0.19818973352914876,0.41125538528677064,0.02287150902499585
490,closure_reorg,6.371553852948111e-05,0.48511715369047675,0,0.3131702573534702,0.3794965335674844,0.1318809001029254,0.07059558597013915
491,closure_reorg,9.209050323103076e-05,0.37892611813662536,0,0.15455398737548787,0.12565729363260875,0.27360413430918384,0.03262496177782781
492,topology_change,1.741457419782082e-05,0.16625511509282143,0,0.06426235344642853,0.06074303314451712,0.09230404569982553,0.1258248054962085
493,fragmentation,1.4156894608034837e-05,0.2068995614438284,0,0.03203818398900518,0.0421319727191882,0.1624628287281798,-0.07566277037833588
494,topology_change,4.3110639771506245e-05,0.18711525927401354,0,0.08047108665158059,0.10359891600108301,0.15530408537646484,-0.171115411823883
495,coupling_weaken,5.037266875825256e-05,0.6595691848687167,0,0.04943471873474947,0.05431190819585663,-0.6411327067160664,-0.6631037484700443
496,bifurcation,0.00023447856897099512,0.4537461134061424,0,0.08857834067408316,0.06709701346091618,0.26495170207760427,-0.026186608652438825
497,coupling_weaken,4.752117758207953e-05,0.6058109083428532,0,0.06761321979173107,0.07435115534941239,-0.46011582568186626,-0.5845986704753434
498,fragmentation,6.388783125715029e-05,0.21757372541707723,0,0.2505442080232916,0.21429540930892654,-0.30044121587968065,-0.18175628100213065
499,closure_reorg,0.00010647319605277122,0.6685907022848092,0,0.1853049356665523,0.23373705119220628,0.37451924217157734,0.33842923264652036
