perturbation_type,K,base_c,base_r,post_c,post_r,recovery_c,recovery_r,cascade_depth,final_c_range,irreversible,branching
temporal_disruption,0.9872737066334494,0.7153705226510145,0.9238555558411032,0.8103682677920767,0.9214566039965659,1.0,0.9963248835744452,0.034702626961684864,0.0643283562756054,0,0
closure_collapse,0.9872737066334494,0.7153705226510145,0.9238555558411032,0.6778409729585385,0.9214383640787956,0.946215612627537,0.9963051616647317,0.706101117931185,0.06538365815087599,0,0
coupling_fragmentation,0.9872737066334494,0.7153705226510145,0.9238555558411032,0.3944932776380525,0.7034910117453198,0.5506832919062374,0.7606496033918886,0.5834896326041319,0.14719169441857444,0,0
desync_shock,0.9872737066334494,0.7153705226510145,0.9238555558411032,0.33480614774596185,0.5404738892777065,0.46736449527120655,0.5843873520186365,0.6094693005687228,0.08622583108271709,0,0
all_disruption,0.9872737066334494,0.7153705226510145,0.9238555558411032,0.15060261814022158,0.39879198641706476,0.21023006025275667,0.4311938052363066,0.9160293277740535,0.07273647778079548,1,0
temporal_disruption,0.14645015229726077,0.17428581293609785,0.22422694821011674,0.1448183228594659,0.2564197833227555,0.8261839360168916,1.0,0.9942950317356,0.20666862379920442,0,0
closure_collapse,0.14645015229726077,0.17428581293609785,0.22422694821011674,0.3874972101904697,0.8510367186233465,1.0,1.0,0.9942950317356,0.23202181117930543,0,0
coupling_fragmentation,0.14645015229726077,0.17428581293609785,0.22422694821011674,0.3663851414303078,0.8156805869184249,1.0,1.0,0.9942950317356,0.2842780896490003,0,0
desync_shock,0.14645015229726077,0.17428581293609785,0.22422694821011674,0.2172248183402071,0.4047779772882816,1.0,1.0,0.9942950317356,0.2082314395584271,0,0
all_disruption,0.14645015229726077,0.17428581293609785,0.22422694821011674,0.22491171913345614,0.3877657339320932,1.0,1.0,0.9942950317356,0.0951212944751616,0,0
temporal_disruption,0.3344507415511263,0.39548148639234953,0.25899582004090754,0.2552001929703277,0.48670073117233675,0.6436623189961185,1.0,0.8071483550424793,0.25750604421725287,0,0
closure_collapse,0.3344507415511263,0.39548148639234953,0.25899582004090754,0.21382892019266173,0.4788067071377576,0.539316279653626,1.0,0.9974778141367983,0.1864502875377942,0,0
coupling_fragmentation,0.3344507415511263,0.39548148639234953,0.25899582004090754,0.15874374006526684,0.3437749047030404,0.4003812170643889,1.0,0.9974778141367983,0.24132384937050827,0,0
desync_shock,0.3344507415511263,0.39548148639234953,0.25899582004090754,0.3067002023740868,0.30122772002605575,0.7735549146690367,1.0,0.7116009134486563,0.25247911904213194,0,0
all_disruption,0.3344507415511263,0.39548148639234953,0.25899582004090754,0.17746691076983884,0.5086080909164685,0.4476045335297735,1.0,0.9597809532842899,0.013954712609477088,0,0
temporal_disruption,0.12995697479280133,0.16156687571726,0.5363692092928581,0.19187177095216654,0.455785445206686,1.0,0.8481793100994177,0.993848685375862,0.3553526784224471,0,0
closure_collapse,0.12995697479280133,0.16156687571726,0.5363692092928581,0.35555461395715504,0.5268153767774805,1.0,0.9803601837752003,0.993848685375862,0.4456145472067611,0,0
coupling_fragmentation,0.12995697479280133,0.16156687571726,0.5363692092928581,0.2678785177632723,0.48875097277137863,1.0,0.9095254516248561,0.993848685375862,0.3954478425963298,0,0
desync_shock,0.12995697479280133,0.16156687571726,0.5363692092928581,0.3538231348364048,0.39351274502009226,1.0,0.7322949253790121,0.25450680073446275,0.3122578272231137,0,0
all_disruption,0.12995697479280133,0.16156687571726,0.5363692092928581,0.21804614474048084,0.4622719067450712,1.0,0.8602500827194585,0.8965367570847285,0.08222415437369174,0,0
temporal_disruption,0.6265585675132174,0.500717499233047,0.5433096654138061,0.42629603567134283,0.7776415159608736,0.8496734443646125,1.0,0.6843696274597408,0.14161574155690376,0,0
closure_collapse,0.6265585675132174,0.500717499233047,0.5433096654138061,0.38002455459242,0.7602438747647203,0.757447278943522,1.0,0.9926702113691594,0.18885411595545526,0,0
coupling_fragmentation,0.6265585675132174,0.500717499233047,0.5433096654138061,0.4179155169473028,0.6634677743439681,0.8329697839643853,1.0,0.9284870583801345,0.210041837942678,0,0
desync_shock,0.6265585675132174,0.500717499233047,0.5433096654138061,0.1864076963977187,0.39543508819308515,0.37153915636323587,0.7264891904729627,0.8591313136981358,0.09398229025387958,1,0
all_disruption,0.6265585675132174,0.500717499233047,0.5433096654138061,0.12234647151306356,0.4402566639299365,0.243855300443156,0.8088349186216189,0.9980068464792864,0.2358740167597428,1,0
temporal_disruption,0.5085537137495159,0.30007144571969174,0.4250496228573406,0.3574434227218908,0.614826000623551,1.0,1.0,0.44593925563756825,0.16796764688420177,0,0
closure_collapse,0.5085537137495159,0.30007144571969174,0.4250496228573406,0.10242342800651962,0.37772611777911463,0.34019642002808687,0.886577754126057,0.9585886987873656,0.10681329244296729,0,0
coupling_fragmentation,0.5085537137495159,0.30007144571969174,0.4250496228573406,0.1804834981409856,0.23713867132329708,0.599470659562389,0.556598711983137,0.6544959141118999,0.09130896119341335,0,0
desync_shock,0.5085537137495159,0.30007144571969174,0.4250496228573406,0.22615131171470562,0.531339258480044,0.7511549664701865,1.0,0.46264319054006264,0.047929246730971015,0,0
all_disruption,0.5085537137495159,0.30007144571969174,0.4250496228573406,0.14927313005631127,0.48377083059247616,0.4958063349364917,1.0,0.9492260290005896,0.06790775978214394,0,0
temporal_disruption,0.25126660811291857,0.35744377160916574,0.32722382740284983,0.45912133390929033,0.4989086395956577,1.0,1.0,0.9972101621531582,0.36211927755342904,0,0
closure_collapse,0.25126660811291857,0.35744377160916574,0.32722382740284983,0.32029222662753865,0.5565726093880524,0.8935633758947661,1.0,0.9972101621531582,0.32510513997003176,0,0
coupling_fragmentation,0.25126660811291857,0.35744377160916574,0.32722382740284983,0.29169497549673096,0.5659768212884496,0.8137816823743969,1.0,0.9972101621531582,0.2931003755662085,0,0
desync_shock,0.25126660811291857,0.35744377160916574,0.32722382740284983,0.1738300306524946,0.3948353044850121,0.48495759843201475,1.0,0.9972101621531582,0.25373515155238113,0,0
all_disruption,0.25126660811291857,0.35744377160916574,0.32722382740284983,0.11049726122878303,0.2789332794842626,0.30826944134843354,0.849826417817955,0.9972101621531582,0.17550437130728302,0,0
temporal_disruption,0.6759705938040431,0.5974848222308407,0.9151860189892477,0.6614325362940001,0.820406183720546,1.0,0.8954580911697739,0.6275130652797966,0.25390157420614423,0,0
closure_collapse,0.6759705938040431,0.5974848222308407,0.9151860189892477,0.6606378199418527,0.7654238855420725,1.0,0.8354459352987087,0.9498817067985704,0.29839486168245755,0,0
coupling_fragmentation,0.6759705938040431,0.5974848222308407,0.9151860189892477,0.3647051149989633,0.4738010002952587,0.6093807252112626,0.5171449798131216,0.7091893637209504,0.26980678034351613,0,0
desync_shock,0.6759705938040431,0.5974848222308407,0.9151860189892477,0.18665338526311423,0.3784986580517755,0.3118765561461815,0.41312424573924605,0.9026530279565868,0.16960385046826534,1,0
all_disruption,0.6759705938040431,0.5974848222308407,0.9151860189892477,0.1282678310068546,0.3716514340480595,0.21432094222329437,0.4056506280875928,0.9631615278939704,0.15036755240809946,1,0
temporal_disruption,0.28991368616964064,0.6521333524805741,0.8303779433958625,0.26887866279811146,0.4338841639009935,0.4116749845600767,0.5218855844656425,0.9984689191017393,0.3941182838850762,0,0
closure_collapse,0.28991368616964064,0.6521333524805741,0.8303779433958625,0.46911930952547426,0.5657055420303392,0.7182596138197169,0.6804432887883065,0.9984689191017393,0.39449255275369743,0,0
coupling_fragmentation,0.28991368616964064,0.6521333524805741,0.8303779433958625,0.27309429081812525,0.45853247904887917,0.41812945209569247,0.5515331296569507,0.9844405475470279,0.3535450729446227,0,0
desync_shock,0.28991368616964064,0.6521333524805741,0.8303779433958625,0.3221479793563696,0.47063226669207947,0.4932346176058297,0.5660870250775788,0.7449812071144353,0.18541098817520552,0,0
all_disruption,0.28991368616964064,0.6521333524805741,0.8303779433958625,0.17474040903327318,0.26341312854964744,0.26754170242511144,0.3168392072968704,0.9515199279090452,0.08802771275290235,1,0
temporal_disruption,0.4308659359567255,0.35310857421288994,0.7669698703112755,0.43692748367202433,0.8209781115003875,1.0,1.0,0.1932406002020633,0.04427247100955101,0,0
closure_collapse,0.4308659359567255,0.35310857421288994,0.7669698703112755,0.3623199115724192,0.4949174243517415,1.0,0.644449012239426,0.6812237681020984,0.10917069054556677,0,0
coupling_fragmentation,0.4308659359567255,0.35310857421288994,0.7669698703112755,0.2778132831933508,0.5245807847694101,0.7845426612752098,0.6830746947882026,0.35325280937606357,0.06594535179817201,0,0
desync_shock,0.4308659359567255,0.35310857421288994,0.7669698703112755,0.2573440049320254,0.32564718579026264,0.7267375705432941,0.42403640869175047,0.37512045530412835,0.04471689751463506,0,0
all_disruption,0.4308659359567255,0.35310857421288994,0.7669698703112755,0.14284072274613893,0.3952908547227999,0.4033811467673278,0.5147218269937851,0.8856553658181878,0.027162705337986343,0,0
temporal_disruption,0.5412752177340444,0.3734896798835725,0.29349147152732674,0.23037530191460934,0.17541854102067547,0.6151712965394192,0.5956659461508306,0.6350698762292898,0.0997474877963363,0,0
closure_collapse,0.5412752177340444,0.3734896798835725,0.29349147152732674,0.34807959741730715,0.5839751856652077,0.9294771421351954,1.0,0.9973296994450931,0.09875443000457917,0,0
coupling_fragmentation,0.5412752177340444,0.3734896798835725,0.29349147152732674,0.27832879540225314,0.38176574113440354,0.7432215368091974,1.0,0.8744616260541759,0.10861408569105416,0,0
desync_shock,0.5412752177340444,0.3734896798835725,0.29349147152732674,0.2594077646034123,0.5851254504516393,0.6926966977676428,1.0,0.5327728207185951,0.059720241993264755,0,0
all_disruption,0.5412752177340444,0.3734896798835725,0.29349147152732674,0.17130572991933377,0.4380535536870635,0.45743778566232346,1.0,0.9524764376769156,0.08921913537378795,0,0
temporal_disruption,0.9893719339540535,0.752548293475641,0.9924488119417677,0.9565237872394752,0.9924438212801813,1.0,0.9989883820389074,0.12483833451239255,0.009646892627877657,0,0
closure_collapse,0.9893719339540535,0.752548293475641,0.9924488119417677,0.9363622050935175,0.9924436691866636,1.0,0.9989882289424259,0.7099512900502021,0.014719471048180943,0,0
coupling_fragmentation,0.9893719339540535,0.752548293475641,0.9924488119417677,0.38480294874154525,0.3356813815864881,0.5106546615170382,0.3378949952442688,0.9986729450406057,0.5149997608125693,0,1
desync_shock,0.9893719339540535,0.752548293475641,0.9924488119417677,0.3910709824644663,0.5258161031589714,0.5189726867546917,0.5292835391601363,0.7150611605836258,0.1185164726653466,0,0
all_disruption,0.9893719339540535,0.752548293475641,0.9924488119417677,0.2479738782916737,0.5667854258486219,0.329074964987217,0.5705230295064712,0.9883892564475941,0.06760700128780167,0,0
temporal_disruption,0.30820492883007866,0.30304909906956445,0.27491905220538354,0.23740678938380189,0.4311059466429179,0.7808172762567034,1.0,0.9967110575132103,0.319009700922087,0,0
closure_collapse,0.30820492883007866,0.30304909906956445,0.27491905220538354,0.5316251858172752,0.6737823823276946,1.0,1.0,0.9967110575132103,0.2931330969025908,0,0
coupling_fragmentation,0.30820492883007866,0.30304909906956445,0.27491905220538354,0.2924994543251463,0.257430134570217,0.9620138826927566,0.9329915151295747,0.9967110575132103,0.1722606591092935,0,0
desync_shock,0.30820492883007866,0.30304909906956445,0.27491905220538354,0.1693169155164419,0.2943161035271827,0.5568735971741962,1.0,0.9660604654206513,0.1278196598743156,0,0
all_disruption,0.30820492883007866,0.30304909906956445,0.27491905220538354,0.18565169391583536,0.3429739917994208,0.6105977438642548,1.0,0.9967110575132103,0.07326620058775424,0,0
temporal_disruption,0.1999488405049109,0.3858680884074269,0.6925954436284278,0.2673233171214608,0.6229188312792893,0.6909934552160101,0.8981011005790266,0.8926654533647201,0.3464482336024288,0,0
closure_collapse,0.1999488405049109,0.3858680884074269,0.6925954436284278,0.2609136372883631,0.6885384401087374,0.6744253276677192,0.9927090012396339,0.9077823875675168,0.2313877506952635,0,0
coupling_fragmentation,0.1999488405049109,0.3858680884074269,0.6925954436284278,0.31591276451638156,0.7414241910078833,0.8165903934254733,1.0,0.527287107290518,0.13278201038297394,0,0
desync_shock,0.1999488405049109,0.3858680884074269,0.6925954436284278,0.16155889253155958,0.1810484091359891,0.417607182842683,0.2610288328724664,0.8446659130122848,0.11202277186306206,0,0
all_disruption,0.1999488405049109,0.3858680884074269,0.6925954436284278,0.2527296559379929,0.38375349953029697,0.6532708783977881,0.553281459755207,0.9974151396045184,0.12345924968332281,0,0
temporal_disruption,0.3450618754320657,0.30465903231404196,0.5566935599873059,0.3911117395169038,0.4874200784995281,1.0,0.8739926609706999,0.32010840213181907,0.11408126297158966,0,0
closure_collapse,0.3450618754320657,0.30465903231404196,0.5566935599873059,0.2663370524790547,0.8526117963159687,0.8713534504860081,1.0,0.812182211454105,0.06628429884940967,0,0
coupling_fragmentation,0.3450618754320657,0.30465903231404196,0.5566935599873059,0.3049447043864704,0.5337363951364424,0.9976629909407106,0.9570424215560088,0.34791638313992607,0.1205989466720957,0,0
desync_shock,0.3450618754320657,0.30465903231404196,0.5566935599873059,0.26044943727837094,0.36508811787662615,0.8520914147591048,0.6546392931002041,0.32442748776438635,0.05713436761943422,0,0
all_disruption,0.3450618754320657,0.30465903231404196,0.5566935599873059,0.11999402981666164,0.5989848624359522,0.39257478801862034,1.0,0.9323588347502394,0.06196469293610611,0,0
temporal_disruption,0.5832070876166606,0.563390967154706,0.8367367393969585,0.836846374964477,0.9204665569569385,1.0,1.0,0.5681137786997383,0.13851686569778088,0,0
closure_collapse,0.5832070876166606,0.563390967154706,0.8367367393969585,0.82171277320435,0.9163336849411379,1.0,1.0,0.7594452674413582,0.15412142570220344,0,0
coupling_fragmentation,0.5832070876166606,0.563390967154706,0.8367367393969585,0.1774799307211269,0.23503609463284442,0.31446274134376356,0.2805608057753731,0.9982281785886097,0.23524559756765323,1,0
desync_shock,0.5832070876166606,0.563390967154706,0.8367367393969585,0.19337347536819494,0.15166718609404822,0.3426232640523268,0.1810439711683473,0.8639594316521786,0.09618893870510493,1,0
all_disruption,0.5832070876166606,0.563390967154706,0.8367367393969585,0.15504244033084752,0.33943436046569636,0.274707515452402,0.4051802248878769,0.9978697575693262,0.13522700652839215,1,0
temporal_disruption,0.6970442215704244,0.40776548445509264,0.6723500490582167,0.4886483617406111,0.8091289038757048,1.0,1.0,0.6248883902355454,0.08578175829649148,0,0
closure_collapse,0.6970442215704244,0.40776548445509264,0.6723500490582167,0.6215290105623451,0.7418886173673317,1.0,1.0,0.7213185736314988,0.20670322664394702,0,0
coupling_fragmentation,0.6970442215704244,0.40776548445509264,0.6723500490582167,0.2949309756466761,0.46144622667865937,0.7215163384937836,0.6852991654549705,0.7710825539948848,0.20031031505110236,0,0
desync_shock,0.6970442215704244,0.40776548445509264,0.6723500490582167,0.13639563482837294,0.36870524333059906,0.33367698598671064,0.5475684509807193,0.8417604403303167,0.07989694660224492,1,0
all_disruption,0.6970442215704244,0.40776548445509264,0.6723500490582167,0.1781770494468735,0.40810012688117164,0.4358906420007391,0.6060742513525651,0.8870832683954503,0.1147496556995703,1,0
temporal_disruption,0.4354636342851099,0.7738290708771963,0.9689091563229928,0.8813235060529119,0.9750141920914929,1.0,1.0,0.45438218091057825,0.0499247766796993,0,0
closure_collapse,0.4354636342851099,0.7738290708771963,0.9689091563229928,0.8829017762815741,0.972226232675484,1.0,1.0,0.6867208417669194,0.06734236289515882,0,0
coupling_fragmentation,0.4354636342851099,0.7738290708771963,0.9689091563229928,0.4899021730038282,0.6290576911251083,0.63227128590981,0.6485738246970665,0.9987093927711465,0.6084595275680316,0,0
desync_shock,0.4354636342851099,0.7738290708771963,0.9689091563229928,0.28420327626055303,0.3864065349494507,0.36679480280573623,0.3983945634809247,0.7695445354324443,0.162909155832305,0,0
all_disruption,0.4354636342851099,0.7738290708771963,0.9689091563229928,0.12251384643156546,0.35742525769224803,0.15811725583923378,0.3685141596634444,0.9342373482683979,0.06439157779608051,1,0
temporal_disruption,0.09780815212596339,0.16634859594359733,0.421227742226414,0.24117595358637908,0.1849701830269465,1.0,0.438081548245967,0.8686156637941557,0.2670147290528502,0,0
closure_collapse,0.09780815212596339,0.16634859594359733,0.421227742226414,0.19308953773570012,0.4001200548678706,1.0,0.9476403723687856,0.9940244494173286,0.12291574474333997,0,0
coupling_fragmentation,0.09780815212596339,0.16634859594359733,0.421227742226414,0.18675070214190748,0.4358765749294571,1.0,1.0,0.9940244494173286,0.1663936263976123,0,0
desync_shock,0.09780815212596339,0.16634859594359733,0.421227742226414,0.22893794005027202,0.41542578703157285,1.0,0.9838903167305532,0.9940244494173286,0.24448607449796517,0,0
all_disruption,0.09780815212596339,0.16634859594359733,0.421227742226414,0.2475860359705838,0.6118733170296694,1.0,1.0,0.9940244494173286,0.39115926572310283,0,0
temporal_disruption,0.3190121007795469,0.37034416421307786,0.5726030649843241,0.3040291656172082,0.7518467862362357,0.818726116947285,1.0,0.46900118326979856,0.10724330427520856,0,0
closure_collapse,0.3190121007795469,0.37034416421307786,0.5726030649843241,0.2065179097957895,0.6972943643388259,0.5561361391888986,1.0,0.767313789013904,0.13402848368555864,0,0
coupling_fragmentation,0.3190121007795469,0.37034416421307786,0.5726030649843241,0.24805103402088077,0.5575588701094868,0.667981505907142,0.9720290984231826,0.6911275464743553,0.18754541812602554,0,0
desync_shock,0.3190121007795469,0.37034416421307786,0.5726030649843241,0.24840103414521042,0.2966466438888866,0.6689240281225411,0.5171636310851889,0.4316449271130308,0.046076760249959325,0,0
all_disruption,0.3190121007795469,0.37034416421307786,0.5726030649843241,0.16837081531384723,0.414630927630546,0.4534090785313534,0.7228534032360467,0.9171122144394019,0.04351852202275078,0,0
temporal_disruption,0.8421955358112151,0.5234029789215832,0.5138632687305816,0.34720778750901843,0.6285648131317388,0.6621010967997157,1.0,0.5970967404418519,0.2274133918779866,0,0
closure_collapse,0.8421955358112151,0.5234029789215832,0.5138632687305816,0.3345464671156343,0.52458076086751,0.6379568396114333,1.0,0.9235421317473164,0.1850001857349592,0,0
coupling_fragmentation,0.8421955358112151,0.5234029789215832,0.5138632687305816,0.19410349002013588,0.09650687848690469,0.3701418523962299,0.18744176240198043,0.7971852521770865,0.034464828397005945,1,0
desync_shock,0.8421955358112151,0.5234029789215832,0.5138632687305816,0.3048549708668783,0.3819540824748395,0.5813372217942052,0.7418553734014942,0.682804039788357,0.08868697114306603,0,0
all_disruption,0.8421955358112151,0.5234029789215832,0.5138632687305816,0.1501245217625692,0.3003969144783897,0.28627701938554045,0.5834498841197813,0.9980930695663544,0.06603444721790604,1,0
temporal_disruption,0.4471943403980978,0.31962838251655346,0.5412183840916159,0.3720382682440627,0.35084562016776777,1.0,0.6470559288681129,0.19294293648203875,0.10398615064584277,0,0
closure_collapse,0.4471943403980978,0.31962838251655346,0.5412183840916159,0.2593771968723802,0.6414682022631409,0.8089651790542561,1.0,0.7487614785075368,0.09993500023045179,0,0
coupling_fragmentation,0.4471943403980978,0.31962838251655346,0.5412183840916159,0.2239305766402543,0.1983550189784303,0.6984115844101642,0.36582127201521675,0.5031774960337145,0.04827499338692548,0,0
desync_shock,0.4471943403980978,0.31962838251655346,0.5412183840916159,0.2995069814285832,0.617656852943484,0.9341249800713453,1.0,0.30022211499695867,0.05172556821460189,0,0
all_disruption,0.4471943403980978,0.31962838251655346,0.5412183840916159,0.17550540793318659,0.4579994261547876,0.5473795131787048,0.8446770518894869,0.926303601923418,0.03862905055214183,0,0
temporal_disruption,0.0832258692355391,0.36052532761753436,0.2938909853725353,0.24574472237517445,0.5175702278977183,0.6797441385217503,1.0,0.6342611462578369,0.09474901557046272,0,0
closure_collapse,0.0832258692355391,0.36052532761753436,0.2938909853725353,0.2619927085937702,0.5789121695839954,0.724687009677336,1.0,0.8929608254485008,0.2289364908856538,0,0
coupling_fragmentation,0.0832258692355391,0.36052532761753436,0.2938909853725353,0.30377163730495854,0.552429193127566,0.84024994682067,1.0,0.5818821379607749,0.22304751367361908,0,0
desync_shock,0.0832258692355391,0.36052532761753436,0.2938909853725353,0.2836431817177621,0.38212798634480555,0.7845734725889923,1.0,0.5968867202318648,0.205335312633103,0,0
all_disruption,0.0832258692355391,0.36052532761753436,0.2938909853725353,0.26893015745510773,0.5000347886872794,0.7438763951266366,1.0,0.975869601822687,0.22974774708758916,0,0
temporal_disruption,0.306427711290995,0.47043313646906915,0.504070621741584,0.19972403830698607,0.3826956024806693,0.4236529485451009,0.7577071126430968,0.8748417490186507,0.25762212091497677,1,0
closure_collapse,0.306427711290995,0.47043313646906915,0.504070621741584,0.17846430902069302,0.4024762140439951,0.37855698977240243,0.7968711635932754,0.9978788084191752,0.22980816124056347,1,0
coupling_fragmentation,0.306427711290995,0.47043313646906915,0.504070621741584,0.10999907150765753,0.11706158670106817,0.233329104380584,0.2317727099181032,0.9978788084191752,0.09735847089615193,1,0
desync_shock,0.306427711290995,0.47043313646906915,0.504070621741584,0.19941604265818896,0.48049787618208,0.4229996307679418,0.9513479016562628,0.8268874142982587,0.13053525560241025,1,0
all_disruption,0.306427711290995,0.47043313646906915,0.504070621741584,0.17621296447447699,0.21165619852875012,0.3737814566754333,0.41906258138499014,0.9978788084191752,0.08399976764977887,1,0
temporal_disruption,0.32742379647658315,0.30891749341435853,0.2568071200021724,0.17424352978559052,0.18742039213884368,0.5622255390166943,0.7269791157717614,0.7287347422812559,0.10619606342107317,0,0
closure_collapse,0.32742379647658315,0.30891749341435853,0.2568071200021724,0.22429042847023756,0.22501523305217247,0.7237101268445085,0.8728045720780575,0.9781337408163511,0.0967859793517814,0,0
coupling_fragmentation,0.32742379647658315,0.30891749341435853,0.2568071200021724,0.23497078923761883,0.24923943197176437,0.7581720755706544,0.966767062017776,0.6178896414158068,0.04503410142295125,0,0
desync_shock,0.32742379647658315,0.30891749341435853,0.2568071200021724,0.23423041919200704,0.5704025235242463,0.7557831492875488,1.0,0.5568970161782276,0.10750759010578714,0,0
all_disruption,0.32742379647658315,0.30891749341435853,0.2568071200021724,0.18532188156741042,0.39460238004357756,0.5979716715107648,1.0,0.9870393789363001,0.03719393146349523,0,0
temporal_disruption,0.14922884145812854,0.31117855600614863,0.7360970357083768,0.15725948412382582,0.33812288474348107,0.5037485153872274,0.4587223504684601,0.9967967050242224,0.28220253329388795,0,0
closure_collapse,0.14922884145812854,0.31117855600614863,0.7360970357083768,0.22614870120137603,0.35777473542347343,0.724420998336996,0.4853834951047375,0.9949664883537129,0.25174154162391105,0,0
coupling_fragmentation,0.14922884145812854,0.31117855600614863,0.7360970357083768,0.23191163044888147,0.36483015506978084,0.742881360641292,0.4949553958240599,0.9771683627526891,0.3276861559715699,0,0
desync_shock,0.14922884145812854,0.31117855600614863,0.7360970357083768,0.2589654878690193,0.5198953289847761,0.8295428461906228,0.705328204834168,0.7100624910124695,0.09774763321648844,0,0
all_disruption,0.14922884145812854,0.31117855600614863,0.7360970357083768,0.1359741890416138,0.2593167000511719,0.4355654365924342,0.3518080896933186,0.9967967050242224,0.09659820431046648,0,0
temporal_disruption,0.11775077001693235,0.19012738911623375,0.349220433528354,0.38732728589216725,0.42716161971812555,1.0,1.0,0.9947678875088287,0.2688400746222074,0,0
closure_collapse,0.11775077001693235,0.19012738911623375,0.349220433528354,0.28145239274094874,0.5496761937402365,1.0,1.0,0.9947678875088287,0.33912691890199953,0,0
coupling_fragmentation,0.11775077001693235,0.19012738911623375,0.349220433528354,0.23817897877858368,0.47429215957040616,1.0,1.0,0.9460919329442152,0.21786754491033697,0,0
desync_shock,0.11775077001693235,0.19012738911623375,0.349220433528354,0.21136114496242378,0.35464399118053463,1.0,1.0,0.9947678875088287,0.09006606369927536,0,0
all_disruption,0.11775077001693235,0.19012738911623375,0.349220433528354,0.20792342452760976,0.6043711475502868,1.0,1.0,0.9947678875088287,0.08159357320932051,0,0
temporal_disruption,0.39179732613289353,0.18623294799502843,0.2657118724710783,0.3341562718389175,0.7771359386927102,1.0,1.0,0.9215206133030537,0.22294589214439664,0,0
closure_collapse,0.39179732613289353,0.18623294799502843,0.2657118724710783,0.31885734018731854,0.7618074184974057,1.0,1.0,0.9946590596862975,0.1836557177610475,0,0
coupling_fragmentation,0.39179732613289353,0.18623294799502843,0.2657118724710783,0.23618076306678626,0.592689809214959,1.0,1.0,0.9946590596862975,0.33505647759701057,0,0
desync_shock,0.39179732613289353,0.18623294799502843,0.2657118724710783,0.23912561415660236,0.5308724742716595,1.0,1.0,0.9946590596862975,0.12977894568572995,0,0
all_disruption,0.39179732613289353,0.18623294799502843,0.2657118724710783,0.15545388601490265,0.43340508585167975,0.8302699267386977,1.0,0.9946590596862975,0.06284888001455577,0,0
temporal_disruption,0.5155515111481196,0.27004684468004386,0.18127208084656413,0.3124550126836042,0.9491630766517861,1.0,1.0,0.9963106008439964,0.07288783376314134,0,0
closure_collapse,0.5155515111481196,0.27004684468004386,0.18127208084656413,0.4938183620111829,0.718756774670949,1.0,1.0,0.9963106008439964,0.15522801669205283,0,0
coupling_fragmentation,0.5155515111481196,0.27004684468004386,0.18127208084656413,0.19353295801537387,0.39111065475964735,0.7140203319608057,1.0,0.9963106008439964,0.2612837028975483,0,0
desync_shock,0.5155515111481196,0.27004684468004386,0.18127208084656413,0.32362821203554837,0.6014133109027444,1.0,1.0,0.6861744883425689,0.05913076433613529,0,0
all_disruption,0.5155515111481196,0.27004684468004386,0.18127208084656413,0.1587769176802068,0.594076423768922,0.5857914260822124,1.0,0.9963106008439964,0.09608843002355663,0,0
temporal_disruption,0.49170882524484183,0.6323757996191448,0.6956386496089491,0.6955213479108031,0.8750637314797254,1.0,1.0,0.9706666131295274,0.18653108716326938,0,0
closure_collapse,0.49170882524484183,0.6323757996191448,0.6956386496089491,0.498752967012388,0.6510794518502996,0.7874518845088384,0.934601392293948,0.9984211584961072,0.4221107915573627,0,0
coupling_fragmentation,0.49170882524484183,0.6323757996191448,0.6956386496089491,0.22104081859540464,0.38070866541360393,0.3489884184528659,0.5464937462589978,0.9984211584961072,0.26430446785369516,0,0
desync_shock,0.49170882524484183,0.6323757996191448,0.6956386496089491,0.397163318435457,0.6318278324024237,0.6270579309696949,0.9069663774140205,0.8788619185864811,0.13215214586066537,0,0
all_disruption,0.49170882524484183,0.6323757996191448,0.6956386496089491,0.09260206846113743,0.23532079781020931,0.14620398903276693,0.3377946341942185,0.9984211584961072,0.07247013391381017,1,0
temporal_disruption,0.8759423304998506,0.6298166500826153,0.8280845876052695,0.6566297284310855,0.7612277344922697,1.0,0.9181544873376578,0.36932151425200616,0.3574824170474721,0,0
closure_collapse,0.8759423304998506,0.6298166500826153,0.8280845876052695,0.42515993039992317,0.9130196855169258,0.6739833679790186,1.0,0.9301780805054336,0.3583951503557261,0,0
coupling_fragmentation,0.8759423304998506,0.6298166500826153,0.8280845876052695,0.30510398372532327,0.32877969775670224,0.4836650771430417,0.3965574836053225,0.620335667766399,0.0931254918649885,0,0
desync_shock,0.8759423304998506,0.6298166500826153,0.8280845876052695,0.4471605225723324,0.747210976293196,0.7088597336702666,0.9012481807814599,0.522501179965181,0.21263734231550274,0,0
all_disruption,0.8759423304998506,0.6298166500826153,0.8280845876052695,0.22214035789233066,0.35766521167051174,0.3521472647610647,0.43139773313552127,0.931306369709843,0.10711665504917972,0,0
temporal_disruption,0.026604448609137354,0.30463974217929995,0.2366347318000713,0.20007788832352394,0.23958766508662394,0.654620000975366,1.0,0.7391705701276498,0.17669249568078704,0,0
closure_collapse,0.026604448609137354,0.30463974217929995,0.2366347318000713,0.10133609130005768,0.1771061305713012,0.33155403998675687,0.7452872281325673,0.9967281741802629,0.06881418198881403,0,0
coupling_fragmentation,0.026604448609137354,0.30463974217929995,0.2366347318000713,0.12193940307427686,0.16918461770795631,0.398964487421739,0.7119524003347122,0.9737673700806638,0.0817450821097852,0,0
