domain_A,domain_B,operator_A,operator_B,property,val_A,val_B,comp_val,invariance
cellular_automata,coupled_map_lattice,branching,hierarchical_nesting,mean_continuity,0.9465,0.846,0.8963,0.9469
cellular_automata,coupled_map_lattice,branching,hierarchical_nesting,mean_reconstruction,0.0,0.8314,0.4157,0.5
lotka_volterra,coupled_map_lattice,branching,constraint_propagation,cg_rate,0.0,0.168,0.084,0.5
lotka_volterra,coupled_map_lattice,branching,constraint_propagation,mean_coherence,0.5289,0.5952,0.5621,0.9443
lotka_volterra,coupled_map_lattice,branching,constraint_propagation,mean_fertility,0.1908,0.1219,0.1564,0.8196
lotka_volterra,coupled_map_lattice,branching,constraint_propagation,mean_reversibility,0.1048,0.2613,0.183,0.7006
lotka_volterra,coupled_map_lattice,branching,constraint_propagation,mean_recursive_closure,0.1048,0.2613,0.183,0.7006
lotka_volterra,coupled_map_lattice,branching,constraint_propagation,mean_continuity,0.9536,0.846,0.8998,0.9436
lotka_volterra,coupled_map_lattice,branching,constraint_propagation,mean_reconstruction,0.0,0.8314,0.4157,0.5
lotka_volterra,cellular_automata,branching,constraint_propagation,cg_rate,0.0,0.0,0.0,1.0
lotka_volterra,cellular_automata,branching,constraint_propagation,mean_coherence,0.5289,0.5745,0.5517,0.9603
lotka_volterra,cellular_automata,branching,constraint_propagation,mean_fertility,0.1908,0.0026,0.0967,0.5068
lotka_volterra,cellular_automata,branching,constraint_propagation,mean_reversibility,0.1048,0.0845,0.0946,0.903
lotka_volterra,cellular_automata,branching,constraint_propagation,mean_recursive_closure,0.1048,0.0845,0.0946,0.903
lotka_volterra,cellular_automata,branching,constraint_propagation,mean_continuity,0.9536,0.9465,0.9501,0.9963
lotka_volterra,cellular_automata,branching,constraint_propagation,mean_reconstruction,0.0,0.0,0.0,1.0
cellular_automata,coupled_map_lattice,branching,constraint_propagation,cg_rate,0.0,0.168,0.084,0.5
cellular_automata,coupled_map_lattice,branching,constraint_propagation,mean_coherence,0.5745,0.5952,0.5849,0.9826
cellular_automata,coupled_map_lattice,branching,constraint_propagation,mean_fertility,0.0026,0.1219,0.0623,0.5106
cellular_automata,coupled_map_lattice,branching,constraint_propagation,mean_reversibility,0.0845,0.2613,0.1729,0.6617
cellular_automata,coupled_map_lattice,branching,constraint_propagation,mean_recursive_closure,0.0845,0.2613,0.1729,0.6617
cellular_automata,coupled_map_lattice,branching,constraint_propagation,mean_continuity,0.9465,0.846,0.8963,0.9469
cellular_automata,coupled_map_lattice,branching,constraint_propagation,mean_reconstruction,0.0,0.8314,0.4157,0.5
lotka_volterra,gray_scott,branching,resonance_locking,cg_rate,0.0,0.35,0.175,0.5
lotka_volterra,gray_scott,branching,resonance_locking,mean_coherence,0.5289,0.5911,0.56,0.9474
lotka_volterra,gray_scott,branching,resonance_locking,mean_fertility,0.1908,0.1448,0.1678,0.8795
lotka_volterra,gray_scott,branching,resonance_locking,mean_reversibility,0.1048,0.7321,0.4185,0.5716
lotka_volterra,gray_scott,branching,resonance_locking,mean_recursive_closure,0.1048,0.7321,0.4185,0.5716
lotka_volterra,gray_scott,branching,resonance_locking,mean_continuity,0.9536,0.9054,0.9295,0.9747
lotka_volterra,gray_scott,branching,resonance_locking,mean_reconstruction,0.0,0.9582,0.4791,0.5
lotka_volterra,kuramoto,branching,resonance_locking,cg_rate,0.0,0.358,0.179,0.5
lotka_volterra,kuramoto,branching,resonance_locking,mean_coherence,0.5289,0.572,0.5504,0.9624
lotka_volterra,kuramoto,branching,resonance_locking,mean_fertility,0.1908,0.2218,0.2063,0.93
lotka_volterra,kuramoto,branching,resonance_locking,mean_reversibility,0.1048,0.5897,0.3472,0.5889
lotka_volterra,kuramoto,branching,resonance_locking,mean_recursive_closure,0.1048,0.5897,0.3472,0.5889
lotka_volterra,kuramoto,branching,resonance_locking,mean_continuity,0.9536,0.9617,0.9577,0.9958
lotka_volterra,kuramoto,branching,resonance_locking,mean_reconstruction,0.0,1.0,0.5,0.5
cellular_automata,gray_scott,branching,resonance_locking,cg_rate,0.0,0.35,0.175,0.5
cellular_automata,gray_scott,branching,resonance_locking,mean_coherence,0.5745,0.5911,0.5828,0.986
cellular_automata,gray_scott,branching,resonance_locking,mean_fertility,0.0026,0.1448,0.0737,0.509
cellular_automata,gray_scott,branching,resonance_locking,mean_reversibility,0.0845,0.7321,0.4083,0.5577
cellular_automata,gray_scott,branching,resonance_locking,mean_recursive_closure,0.0845,0.7321,0.4083,0.5577
cellular_automata,gray_scott,branching,resonance_locking,mean_continuity,0.9465,0.9054,0.926,0.9783
cellular_automata,gray_scott,branching,resonance_locking,mean_reconstruction,0.0,0.9582,0.4791,0.5
cellular_automata,kuramoto,branching,resonance_locking,cg_rate,0.0,0.358,0.179,0.5
cellular_automata,kuramoto,branching,resonance_locking,mean_coherence,0.5745,0.572,0.5732,0.9978
cellular_automata,kuramoto,branching,resonance_locking,mean_fertility,0.0026,0.2218,0.1122,0.5058
cellular_automata,kuramoto,branching,resonance_locking,mean_reversibility,0.0845,0.5897,0.3371,0.5716
cellular_automata,kuramoto,branching,resonance_locking,mean_recursive_closure,0.0845,0.5897,0.3371,0.5716
cellular_automata,kuramoto,branching,resonance_locking,mean_continuity,0.9465,0.9617,0.9541,0.9921
cellular_automata,kuramoto,branching,resonance_locking,mean_reconstruction,0.0,1.0,0.5,0.5
graph_diffusion,gray_scott,synchronization,recursive_feedback,cg_rate,0.0,0.35,0.175,0.5
graph_diffusion,gray_scott,synchronization,recursive_feedback,mean_coherence,0.4913,0.5911,0.5412,0.9156
graph_diffusion,gray_scott,synchronization,recursive_feedback,mean_fertility,0.0004,0.1448,0.0726,0.5013
graph_diffusion,gray_scott,synchronization,recursive_feedback,mean_reversibility,0.0008,0.7321,0.3665,0.5005
graph_diffusion,gray_scott,synchronization,recursive_feedback,mean_recursive_closure,0.0008,0.7321,0.3665,0.5005
graph_diffusion,gray_scott,synchronization,recursive_feedback,mean_continuity,0.9917,0.9054,0.9486,0.9565
graph_diffusion,gray_scott,synchronization,recursive_feedback,mean_reconstruction,0.0,0.9582,0.4791,0.5
graph_diffusion,kuramoto,synchronization,recursive_feedback,cg_rate,0.0,0.358,0.179,0.5
graph_diffusion,kuramoto,synchronization,recursive_feedback,mean_coherence,0.4913,0.572,0.5317,0.9295
graph_diffusion,kuramoto,synchronization,recursive_feedback,mean_fertility,0.0004,0.2218,0.1111,0.5008
graph_diffusion,kuramoto,synchronization,recursive_feedback,mean_reversibility,0.0008,0.5897,0.2952,0.5007
graph_diffusion,kuramoto,synchronization,recursive_feedback,mean_recursive_closure,0.0008,0.5897,0.2952,0.5007
graph_diffusion,kuramoto,synchronization,recursive_feedback,mean_continuity,0.9917,0.9617,0.9767,0.9849
graph_diffusion,kuramoto,synchronization,recursive_feedback,mean_reconstruction,0.0,1.0,0.5,0.5
coupled_map_lattice,gray_scott,synchronization,recursive_feedback,cg_rate,0.168,0.35,0.259,0.74
coupled_map_lattice,gray_scott,synchronization,recursive_feedback,mean_coherence,0.5952,0.5911,0.5932,0.9966
coupled_map_lattice,gray_scott,synchronization,recursive_feedback,mean_fertility,0.1219,0.1448,0.1334,0.9211
coupled_map_lattice,gray_scott,synchronization,recursive_feedback,mean_reversibility,0.2613,0.7321,0.4967,0.6784
coupled_map_lattice,gray_scott,synchronization,recursive_feedback,mean_recursive_closure,0.2613,0.7321,0.4967,0.6784
coupled_map_lattice,gray_scott,synchronization,recursive_feedback,mean_continuity,0.846,0.9054,0.8757,0.9672
coupled_map_lattice,gray_scott,synchronization,recursive_feedback,mean_reconstruction,0.8314,0.9582,0.8948,0.9338
coupled_map_lattice,kuramoto,synchronization,recursive_feedback,cg_rate,0.168,0.358,0.263,0.7346
coupled_map_lattice,kuramoto,synchronization,recursive_feedback,mean_coherence,0.5952,0.572,0.5836,0.9805
coupled_map_lattice,kuramoto,synchronization,recursive_feedback,mean_fertility,0.1219,0.2218,0.1719,0.7749
coupled_map_lattice,kuramoto,synchronization,recursive_feedback,mean_reversibility,0.2613,0.5897,0.4255,0.7215
coupled_map_lattice,kuramoto,synchronization,recursive_feedback,mean_recursive_closure,0.2613,0.5897,0.4255,0.7215
coupled_map_lattice,kuramoto,synchronization,recursive_feedback,mean_continuity,0.846,0.9617,0.9039,0.9398
coupled_map_lattice,kuramoto,synchronization,recursive_feedback,mean_reconstruction,0.8314,1.0,0.9157,0.9157
graph_diffusion,replicator,synchronization,competitive_exclusion,cg_rate,0.0,0.0,0.0,1.0
graph_diffusion,replicator,synchronization,competitive_exclusion,mean_coherence,0.4913,0.591,0.5412,0.9157
graph_diffusion,replicator,synchronization,competitive_exclusion,mean_fertility,0.0004,0.0167,0.0085,0.5112
graph_diffusion,replicator,synchronization,competitive_exclusion,mean_reversibility,0.0008,0.0199,0.0104,0.52
graph_diffusion,replicator,synchronization,competitive_exclusion,mean_recursive_closure,0.0008,0.0199,0.0104,0.52
graph_diffusion,replicator,synchronization,competitive_exclusion,mean_continuity,0.9917,0.9397,0.9657,0.9737
graph_diffusion,replicator,synchronization,competitive_exclusion,mean_reconstruction,0.0,0.0,0.0,1.0
coupled_map_lattice,graph_diffusion,synchronization,competitive_exclusion,cg_rate,0.168,0.0,0.084,0.5
coupled_map_lattice,graph_diffusion,synchronization,competitive_exclusion,mean_coherence,0.5952,0.4913,0.5433,0.9127
coupled_map_lattice,graph_diffusion,synchronization,competitive_exclusion,mean_fertility,0.1219,0.0004,0.0612,0.5015
coupled_map_lattice,graph_diffusion,synchronization,competitive_exclusion,mean_reversibility,0.2613,0.0008,0.131,0.5015
coupled_map_lattice,graph_diffusion,synchronization,competitive_exclusion,mean_recursive_closure,0.2613,0.0008,0.131,0.5015
coupled_map_lattice,graph_diffusion,synchronization,competitive_exclusion,mean_continuity,0.846,0.9917,0.9189,0.9265
coupled_map_lattice,graph_diffusion,synchronization,competitive_exclusion,mean_reconstruction,0.8314,0.0,0.4157,0.5
coupled_map_lattice,replicator,synchronization,competitive_exclusion,cg_rate,0.168,0.0,0.084,0.5
coupled_map_lattice,replicator,synchronization,competitive_exclusion,mean_coherence,0.5952,0.591,0.5931,0.9964
coupled_map_lattice,replicator,synchronization,competitive_exclusion,mean_fertility,0.1219,0.0167,0.0693,0.5684
coupled_map_lattice,replicator,synchronization,competitive_exclusion,mean_reversibility,0.2613,0.0199,0.1406,0.5381
coupled_map_lattice,replicator,synchronization,competitive_exclusion,mean_recursive_closure,0.2613,0.0199,0.1406,0.5381
coupled_map_lattice,replicator,synchronization,competitive_exclusion,mean_continuity,0.846,0.9397,0.8928,0.9502
coupled_map_lattice,replicator,synchronization,competitive_exclusion,mean_reconstruction,0.8314,0.0,0.4157,0.5
graph_diffusion,cellular_automata,synchronization,diffusion,cg_rate,0.0,0.0,0.0,1.0
graph_diffusion,cellular_automata,synchronization,diffusion,mean_coherence,0.4913,0.5745,0.5329,0.9276
graph_diffusion,cellular_automata,synchronization,diffusion,mean_fertility,0.0004,0.0026,0.0015,0.5717
graph_diffusion,cellular_automata,synchronization,diffusion,mean_reversibility,0.0008,0.0845,0.0426,0.5047
graph_diffusion,cellular_automata,synchronization,diffusion,mean_recursive_closure,0.0008,0.0845,0.0426,0.5047
graph_diffusion,cellular_automata,synchronization,diffusion,mean_continuity,0.9917,0.9465,0.9691,0.9772
graph_diffusion,cellular_automata,synchronization,diffusion,mean_reconstruction,0.0,0.0,0.0,1.0
graph_diffusion,coupled_map_lattice,synchronization,diffusion,cg_rate,0.0,0.168,0.084,0.5
graph_diffusion,coupled_map_lattice,synchronization,diffusion,mean_coherence,0.4913,0.5952,0.5433,0.9127
graph_diffusion,coupled_map_lattice,synchronization,diffusion,mean_fertility,0.0004,0.1219,0.0612,0.5015
graph_diffusion,coupled_map_lattice,synchronization,diffusion,mean_reversibility,0.0008,0.2613,0.131,0.5015
graph_diffusion,coupled_map_lattice,synchronization,diffusion,mean_recursive_closure,0.0008,0.2613,0.131,0.5015
graph_diffusion,coupled_map_lattice,synchronization,diffusion,mean_continuity,0.9917,0.846,0.9189,0.9265
graph_diffusion,coupled_map_lattice,synchronization,diffusion,mean_reconstruction,0.0,0.8314,0.4157,0.5
coupled_map_lattice,cellular_automata,synchronization,diffusion,cg_rate,0.168,0.0,0.084,0.5
coupled_map_lattice,cellular_automata,synchronization,diffusion,mean_coherence,0.5952,0.5745,0.5849,0.9826
coupled_map_lattice,cellular_automata,synchronization,diffusion,mean_fertility,0.1219,0.0026,0.0623,0.5106
coupled_map_lattice,cellular_automata,synchronization,diffusion,mean_reversibility,0.2613,0.0845,0.1729,0.6617
coupled_map_lattice,cellular_automata,synchronization,diffusion,mean_recursive_closure,0.2613,0.0845,0.1729,0.6617
coupled_map_lattice,cellular_automata,synchronization,diffusion,mean_continuity,0.846,0.9465,0.8963,0.9469
coupled_map_lattice,cellular_automata,synchronization,diffusion,mean_reconstruction,0.8314,0.0,0.4157,0.5
graph_diffusion,population,synchronization,hierarchical_nesting,cg_rate,0.0,0.238,0.119,0.5
graph_diffusion,population,synchronization,hierarchical_nesting,mean_coherence,0.4913,0.5972,0.5443,0.9113
graph_diffusion,population,synchronization,hierarchical_nesting,mean_fertility,0.0004,0.0932,0.0468,0.502
graph_diffusion,population,synchronization,hierarchical_nesting,mean_reversibility,0.0008,0.3661,0.1835,0.5011
graph_diffusion,population,synchronization,hierarchical_nesting,mean_recursive_closure,0.0008,0.3661,0.1835,0.5011
graph_diffusion,population,synchronization,hierarchical_nesting,mean_continuity,0.9917,0.8583,0.925,0.9327
graph_diffusion,population,synchronization,hierarchical_nesting,mean_reconstruction,0.0,0.8299,0.4149,0.5
graph_diffusion,coupled_map_lattice,synchronization,hierarchical_nesting,cg_rate,0.0,0.168,0.084,0.5
graph_diffusion,coupled_map_lattice,synchronization,hierarchical_nesting,mean_coherence,0.4913,0.5952,0.5433,0.9127
graph_diffusion,coupled_map_lattice,synchronization,hierarchical_nesting,mean_fertility,0.0004,0.1219,0.0612,0.5015
graph_diffusion,coupled_map_lattice,synchronization,hierarchical_nesting,mean_reversibility,0.0008,0.2613,0.131,0.5015
graph_diffusion,coupled_map_lattice,synchronization,hierarchical_nesting,mean_recursive_closure,0.0008,0.2613,0.131,0.5015
graph_diffusion,coupled_map_lattice,synchronization,hierarchical_nesting,mean_continuity,0.9917,0.846,0.9189,0.9265
graph_diffusion,coupled_map_lattice,synchronization,hierarchical_nesting,mean_reconstruction,0.0,0.8314,0.4157,0.5
coupled_map_lattice,population,synchronization,hierarchical_nesting,cg_rate,0.168,0.238,0.203,0.8529
coupled_map_lattice,population,synchronization,hierarchical_nesting,mean_coherence,0.5952,0.5972,0.5962,0.9983
coupled_map_lattice,population,synchronization,hierarchical_nesting,mean_fertility,0.1219,0.0932,0.1076,0.8822
coupled_map_lattice,population,synchronization,hierarchical_nesting,mean_reversibility,0.2613,0.3661,0.3137,0.8568
coupled_map_lattice,population,synchronization,hierarchical_nesting,mean_recursive_closure,0.2613,0.3661,0.3137,0.8568
coupled_map_lattice,population,synchronization,hierarchical_nesting,mean_continuity,0.846,0.8583,0.8521,0.9929
coupled_map_lattice,population,synchronization,hierarchical_nesting,mean_reconstruction,0.8314,0.8299,0.8306,0.9991
graph_diffusion,coupled_map_lattice,synchronization,constraint_propagation,cg_rate,0.0,0.168,0.084,0.5
graph_diffusion,coupled_map_lattice,synchronization,constraint_propagation,mean_coherence,0.4913,0.5952,0.5433,0.9127
graph_diffusion,coupled_map_lattice,synchronization,constraint_propagation,mean_fertility,0.0004,0.1219,0.0612,0.5015
graph_diffusion,coupled_map_lattice,synchronization,constraint_propagation,mean_reversibility,0.0008,0.2613,0.131,0.5015
graph_diffusion,coupled_map_lattice,synchronization,constraint_propagation,mean_recursive_closure,0.0008,0.2613,0.131,0.5015
graph_diffusion,coupled_map_lattice,synchronization,constraint_propagation,mean_continuity,0.9917,0.846,0.9189,0.9265
graph_diffusion,coupled_map_lattice,synchronization,constraint_propagation,mean_reconstruction,0.0,0.8314,0.4157,0.5
graph_diffusion,cellular_automata,synchronization,constraint_propagation,cg_rate,0.0,0.0,0.0,1.0
graph_diffusion,cellular_automata,synchronization,constraint_propagation,mean_coherence,0.4913,0.5745,0.5329,0.9276
graph_diffusion,cellular_automata,synchronization,constraint_propagation,mean_fertility,0.0004,0.0026,0.0015,0.5717
graph_diffusion,cellular_automata,synchronization,constraint_propagation,mean_reversibility,0.0008,0.0845,0.0426,0.5047
graph_diffusion,cellular_automata,synchronization,constraint_propagation,mean_recursive_closure,0.0008,0.0845,0.0426,0.5047
graph_diffusion,cellular_automata,synchronization,constraint_propagation,mean_continuity,0.9917,0.9465,0.9691,0.9772
graph_diffusion,cellular_automata,synchronization,constraint_propagation,mean_reconstruction,0.0,0.0,0.0,1.0
coupled_map_lattice,cellular_automata,synchronization,constraint_propagation,cg_rate,0.168,0.0,0.084,0.5
coupled_map_lattice,cellular_automata,synchronization,constraint_propagation,mean_coherence,0.5952,0.5745,0.5849,0.9826
coupled_map_lattice,cellular_automata,synchronization,constraint_propagation,mean_fertility,0.1219,0.0026,0.0623,0.5106
coupled_map_lattice,cellular_automata,synchronization,constraint_propagation,mean_reversibility,0.2613,0.0845,0.1729,0.6617
coupled_map_lattice,cellular_automata,synchronization,constraint_propagation,mean_recursive_closure,0.2613,0.0845,0.1729,0.6617
coupled_map_lattice,cellular_automata,synchronization,constraint_propagation,mean_continuity,0.846,0.9465,0.8963,0.9469
coupled_map_lattice,cellular_automata,synchronization,constraint_propagation,mean_reconstruction,0.8314,0.0,0.4157,0.5
graph_diffusion,gray_scott,synchronization,resonance_locking,cg_rate,0.0,0.35,0.175,0.5
graph_diffusion,gray_scott,synchronization,resonance_locking,mean_coherence,0.4913,0.5911,0.5412,0.9156
graph_diffusion,gray_scott,synchronization,resonance_locking,mean_fertility,0.0004,0.1448,0.0726,0.5013
graph_diffusion,gray_scott,synchronization,resonance_locking,mean_reversibility,0.0008,0.7321,0.3665,0.5005
graph_diffusion,gray_scott,synchronization,resonance_locking,mean_recursive_closure,0.0008,0.7321,0.3665,0.5005
graph_diffusion,gray_scott,synchronization,resonance_locking,mean_continuity,0.9917,0.9054,0.9486,0.9565
graph_diffusion,gray_scott,synchronization,resonance_locking,mean_reconstruction,0.0,0.9582,0.4791,0.5
graph_diffusion,kuramoto,synchronization,resonance_locking,cg_rate,0.0,0.358,0.179,0.5
graph_diffusion,kuramoto,synchronization,resonance_locking,mean_coherence,0.4913,0.572,0.5317,0.9295
graph_diffusion,kuramoto,synchronization,resonance_locking,mean_fertility,0.0004,0.2218,0.1111,0.5008
graph_diffusion,kuramoto,synchronization,resonance_locking,mean_reversibility,0.0008,0.5897,0.2952,0.5007
graph_diffusion,kuramoto,synchronization,resonance_locking,mean_recursive_closure,0.0008,0.5897,0.2952,0.5007
graph_diffusion,kuramoto,synchronization,resonance_locking,mean_continuity,0.9917,0.9617,0.9767,0.9849
graph_diffusion,kuramoto,synchronization,resonance_locking,mean_reconstruction,0.0,1.0,0.5,0.5
coupled_map_lattice,gray_scott,synchronization,resonance_locking,cg_rate,0.168,0.35,0.259,0.74
coupled_map_lattice,gray_scott,synchronization,resonance_locking,mean_coherence,0.5952,0.5911,0.5932,0.9966
coupled_map_lattice,gray_scott,synchronization,resonance_locking,mean_fertility,0.1219,0.1448,0.1334,0.9211
coupled_map_lattice,gray_scott,synchronization,resonance_locking,mean_reversibility,0.2613,0.7321,0.4967,0.6784
coupled_map_lattice,gray_scott,synchronization,resonance_locking,mean_recursive_closure,0.2613,0.7321,0.4967,0.6784
coupled_map_lattice,gray_scott,synchronization,resonance_locking,mean_continuity,0.846,0.9054,0.8757,0.9672
coupled_map_lattice,gray_scott,synchronization,resonance_locking,mean_reconstruction,0.8314,0.9582,0.8948,0.9338
coupled_map_lattice,kuramoto,synchronization,resonance_locking,cg_rate,0.168,0.358,0.263,0.7346
coupled_map_lattice,kuramoto,synchronization,resonance_locking,mean_coherence,0.5952,0.572,0.5836,0.9805
coupled_map_lattice,kuramoto,synchronization,resonance_locking,mean_fertility,0.1219,0.2218,0.1719,0.7749
coupled_map_lattice,kuramoto,synchronization,resonance_locking,mean_reversibility,0.2613,0.5897,0.4255,0.7215
coupled_map_lattice,kuramoto,synchronization,resonance_locking,mean_recursive_closure,0.2613,0.5897,0.4255,0.7215
coupled_map_lattice,kuramoto,synchronization,resonance_locking,mean_continuity,0.846,0.9617,0.9039,0.9398
coupled_map_lattice,kuramoto,synchronization,resonance_locking,mean_reconstruction,0.8314,1.0,0.9157,0.9157
gray_scott,graph_diffusion,recursive_feedback,competitive_exclusion,cg_rate,0.35,0.0,0.175,0.5
gray_scott,graph_diffusion,recursive_feedback,competitive_exclusion,mean_coherence,0.5911,0.4913,0.5412,0.9156
gray_scott,graph_diffusion,recursive_feedback,competitive_exclusion,mean_fertility,0.1448,0.0004,0.0726,0.5013
gray_scott,graph_diffusion,recursive_feedback,competitive_exclusion,mean_reversibility,0.7321,0.0008,0.3665,0.5005
gray_scott,graph_diffusion,recursive_feedback,competitive_exclusion,mean_recursive_closure,0.7321,0.0008,0.3665,0.5005
gray_scott,graph_diffusion,recursive_feedback,competitive_exclusion,mean_continuity,0.9054,0.9917,0.9486,0.9565
gray_scott,graph_diffusion,recursive_feedback,competitive_exclusion,mean_reconstruction,0.9582,0.0,0.4791,0.5
gray_scott,replicator,recursive_feedback,competitive_exclusion,cg_rate,0.35,0.0,0.175,0.5
gray_scott,replicator,recursive_feedback,competitive_exclusion,mean_coherence,0.5911,0.591,0.591,0.9999
gray_scott,replicator,recursive_feedback,competitive_exclusion,mean_fertility,0.1448,0.0167,0.0807,0.5576
gray_scott,replicator,recursive_feedback,competitive_exclusion,mean_reversibility,0.7321,0.0199,0.376,0.5136
gray_scott,replicator,recursive_feedback,competitive_exclusion,mean_recursive_closure,0.7321,0.0199,0.376,0.5136
gray_scott,replicator,recursive_feedback,competitive_exclusion,mean_continuity,0.9054,0.9397,0.9225,0.9818
gray_scott,replicator,recursive_feedback,competitive_exclusion,mean_reconstruction,0.9582,0.0,0.4791,0.5
kuramoto,graph_diffusion,recursive_feedback,competitive_exclusion,cg_rate,0.358,0.0,0.179,0.5
kuramoto,graph_diffusion,recursive_feedback,competitive_exclusion,mean_coherence,0.572,0.4913,0.5317,0.9295
kuramoto,graph_diffusion,recursive_feedback,competitive_exclusion,mean_fertility,0.2218,0.0004,0.1111,0.5008
kuramoto,graph_diffusion,recursive_feedback,competitive_exclusion,mean_reversibility,0.5897,0.0008,0.2952,0.5007
kuramoto,graph_diffusion,recursive_feedback,competitive_exclusion,mean_recursive_closure,0.5897,0.0008,0.2952,0.5007
kuramoto,graph_diffusion,recursive_feedback,competitive_exclusion,mean_continuity,0.9617,0.9917,0.9767,0.9849
kuramoto,graph_diffusion,recursive_feedback,competitive_exclusion,mean_reconstruction,1.0,0.0,0.5,0.5
kuramoto,replicator,recursive_feedback,competitive_exclusion,cg_rate,0.358,0.0,0.179,0.5
kuramoto,replicator,recursive_feedback,competitive_exclusion,mean_coherence,0.572,0.591,0.5815,0.9839
kuramoto,replicator,recursive_feedback,competitive_exclusion,mean_fertility,0.2218,0.0167,0.1193,0.5376
kuramoto,replicator,recursive_feedback,competitive_exclusion,mean_reversibility,0.5897,0.0199,0.3048,0.5169
kuramoto,replicator,recursive_feedback,competitive_exclusion,mean_recursive_closure,0.5897,0.0199,0.3048,0.5169
kuramoto,replicator,recursive_feedback,competitive_exclusion,mean_continuity,0.9617,0.9397,0.9507,0.9885
kuramoto,replicator,recursive_feedback,competitive_exclusion,mean_reconstruction,1.0,0.0,0.5,0.5
gray_scott,cellular_automata,recursive_feedback,diffusion,cg_rate,0.35,0.0,0.175,0.5
gray_scott,cellular_automata,recursive_feedback,diffusion,mean_coherence,0.5911,0.5745,0.5828,0.986
gray_scott,cellular_automata,recursive_feedback,diffusion,mean_fertility,0.1448,0.0026,0.0737,0.509
gray_scott,cellular_automata,recursive_feedback,diffusion,mean_reversibility,0.7321,0.0845,0.4083,0.5577
gray_scott,cellular_automata,recursive_feedback,diffusion,mean_recursive_closure,0.7321,0.0845,0.4083,0.5577
gray_scott,cellular_automata,recursive_feedback,diffusion,mean_continuity,0.9054,0.9465,0.926,0.9783
gray_scott,cellular_automata,recursive_feedback,diffusion,mean_reconstruction,0.9582,0.0,0.4791,0.5
gray_scott,coupled_map_lattice,recursive_feedback,diffusion,cg_rate,0.35,0.168,0.259,0.74
gray_scott,coupled_map_lattice,recursive_feedback,diffusion,mean_coherence,0.5911,0.5952,0.5932,0.9966
gray_scott,coupled_map_lattice,recursive_feedback,diffusion,mean_fertility,0.1448,0.1219,0.1334,0.9211
gray_scott,coupled_map_lattice,recursive_feedback,diffusion,mean_reversibility,0.7321,0.2613,0.4967,0.6784
gray_scott,coupled_map_lattice,recursive_feedback,diffusion,mean_recursive_closure,0.7321,0.2613,0.4967,0.6784
gray_scott,coupled_map_lattice,recursive_feedback,diffusion,mean_continuity,0.9054,0.846,0.8757,0.9672
gray_scott,coupled_map_lattice,recursive_feedback,diffusion,mean_reconstruction,0.9582,0.8314,0.8948,0.9338
kuramoto,cellular_automata,recursive_feedback,diffusion,cg_rate,0.358,0.0,0.179,0.5
kuramoto,cellular_automata,recursive_feedback,diffusion,mean_coherence,0.572,0.5745,0.5732,0.9978
kuramoto,cellular_automata,recursive_feedback,diffusion,mean_fertility,0.2218,0.0026,0.1122,0.5058
kuramoto,cellular_automata,recursive_feedback,diffusion,mean_reversibility,0.5897,0.0845,0.3371,0.5716
kuramoto,cellular_automata,recursive_feedback,diffusion,mean_recursive_closure,0.5897,0.0845,0.3371,0.5716
kuramoto,cellular_automata,recursive_feedback,diffusion,mean_continuity,0.9617,0.9465,0.9541,0.9921
kuramoto,cellular_automata,recursive_feedback,diffusion,mean_reconstruction,1.0,0.0,0.5,0.5
kuramoto,coupled_map_lattice,recursive_feedback,diffusion,cg_rate,0.358,0.168,0.263,0.7346
kuramoto,coupled_map_lattice,recursive_feedback,diffusion,mean_coherence,0.572,0.5952,0.5836,0.9805
kuramoto,coupled_map_lattice,recursive_feedback,diffusion,mean_fertility,0.2218,0.1219,0.1719,0.7749
kuramoto,coupled_map_lattice,recursive_feedback,diffusion,mean_reversibility,0.5897,0.2613,0.4255,0.7215
kuramoto,coupled_map_lattice,recursive_feedback,diffusion,mean_recursive_closure,0.5897,0.2613,0.4255,0.7215
kuramoto,coupled_map_lattice,recursive_feedback,diffusion,mean_continuity,0.9617,0.846,0.9039,0.9398
kuramoto,coupled_map_lattice,recursive_feedback,diffusion,mean_reconstruction,1.0,0.8314,0.9157,0.9157
gray_scott,population,recursive_feedback,hierarchical_nesting,cg_rate,0.35,0.238,0.294,0.84
gray_scott,population,recursive_feedback,hierarchical_nesting,mean_coherence,0.5911,0.5972,0.5942,0.9949
gray_scott,population,recursive_feedback,hierarchical_nesting,mean_fertility,0.1448,0.0932,0.119,0.8219
gray_scott,population,recursive_feedback,hierarchical_nesting,mean_reversibility,0.7321,0.3661,0.5491,0.75
gray_scott,population,recursive_feedback,hierarchical_nesting,mean_recursive_closure,0.7321,0.3661,0.5491,0.75
gray_scott,population,recursive_feedback,hierarchical_nesting,mean_continuity,0.9054,0.8583,0.8818,0.974
gray_scott,population,recursive_feedback,hierarchical_nesting,mean_reconstruction,0.9582,0.8299,0.8941,0.933
gray_scott,coupled_map_lattice,recursive_feedback,hierarchical_nesting,cg_rate,0.35,0.168,0.259,0.74
gray_scott,coupled_map_lattice,recursive_feedback,hierarchical_nesting,mean_coherence,0.5911,0.5952,0.5932,0.9966
gray_scott,coupled_map_lattice,recursive_feedback,hierarchical_nesting,mean_fertility,0.1448,0.1219,0.1334,0.9211
